# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  2.4715102621364602e-13  5.1117539783906444e-25  2.3461977117324238e-12  1.0000000000093847e+00  4.1443896483740783e-01
1.0000000000000000e+00  4.5806703468065585e-14  1.6376965949770980e-18  2.1398529597698182e-05  1.0000855941183908e+00  6.5685383055741553e-01
2.0000000000000000e+00  2.0708683120858897e-14  3.8842464619202198e-18  1.2727979789577739e-04  1.0005091191915831e+00  5.6918808793115871e-01
2.9999999999999800e+00  3.5214070270567074e-15  5.9403093418918481e-18  1.9405334636129676e-03  1.0077621338544518e+00  3.0523229580780692e-01
3.9999999999999600e+00  4.0627356425165604e-15  9.6713409395956713e-18  1.2317562075271259e-02  1.0492702483010850e+00  1.7605872104264683e-01
4.9999999999999396e+00  1.3524596019755187e-13  1.3666124198439399e-17  2.5698305305401403e-01  2.0279322122160561e+00  9.4166273931154421e-01
5.9999999999999201e+00  2.2309592657171637e-13  1.8044399982057756e-17  1.0648359887414915e-01  1.4259343954965966e+00  9.1981355827142242e-01
6.9999999999998996e+00  6.1705464963880656e-13  2.2535731796293443e-17  4.6259103642826024e-02  1.1850364145713042e+00  9.1836005610847404e-01
7.9999999999998703e+00  3.6380436347520451e-13  2.7354397087608972e-17  1.4969111701289138e-02  1.0598764468051565e+00  8.0655485771946211e-01
8.9999999999998508e+00  3.5924388183066611e-13  3.1993529230586571e-17  1.5272939893208127e-02  1.0610917595728324e+00  7.9237797814287336e-01
9.9999999999998295e+00  1.7080983317589544e-13  3.8027865628126016e-17  9.8368197333003737e-03  1.0393472789332014e+00  6.2756746088704096e-01
1.0999999999999799e+01  5.6309326518515247e-14  4.2496705796246057e-17  2.6869778868787067e-02  1.1074791154751482e+00  5.9328989175345559e-01
1.1999999999999799e+01  2.0573150421877688e-13  4.8082227148280938e-17  1.2945489373891042e-02  1.0517819574955642e+00  6.6053684702937543e-01
1.2999999999999799e+01  2.3124394340390381e-13  5.3664041322411847e-17  3.6075541422095674e-02  1.1443021656883827e+00  7.8311177686297717e-01
1.3999999999999700e+01  1.3703905064948813e-12  5.9418905920080299e-17  7.2821487833705989e-03  1.0291285951334823e+00  7.9104837607552414e-01
1.4999999999999700e+01  2.1194499741666044e-12  6.5080902768358893e-17  2.2679922719442180e-01  1.9071969087776872e+00  9.6548755876709080e-01
1.5999999999999700e+01  5.6576185427721931e-14  7.0890024439353732e-17  3.5868679277025672e-03  1.0143474717108103e+00  1.0790978758207101e-02
1.6999999999999901e+01  4.6377103685037236e-13  7.3976871927194407e-17  7.8787509682258644e-02  1.3151500387290347e+00  8.7318738486141945e-01
1.8000000000000000e+01  1.3105337859194938e-12  8.1223960851809115e-17  1.0006580012396720e-02  1.0400263200495869e+00  7.8662403583611662e-01
1.9000000000000199e+01  1.2522006708625044e-11  9.0404254683819617e-17  5.5664172126576586e-03  1.0222656688506306e+00  8.9711534184046771e-01
2.0000000000000298e+01  3.5482919428050181e-11  1.1253302210282056e-16  1.5027736071518616e-02  1.0601109442860746e+00  9.5922672139039944e-01
2.1000000000000501e+01  3.4710468139435116e-11  1.1332829450814007e-16  1.1911590606104775e-02  1.0476463624244190e+00  9.5115147296031410e-01
2.2000000000000600e+01  1.8401300740191789e-11  1.6253576330687035e-16  1.8871961842544440e-02  1.0754878473701777e+00  9.4374048873951499e-01
2.3000000000000799e+01  5.2104136450838239e-11  1.6432010978471550e-16  8.7496735356847002e-02  1.3499869414273880e+00  9.8220128399278217e-01
2.4000000000000998e+01  1.2923416246807085e-12  2.9861009207850656e-16  5.8401567739894793e-03  1.0233606270959579e+00  6.4229093686854088e-01
2.5000000000001101e+01  2.0891641821092708e-10  4.9703317078314673e-16  2.5105158835556607e-01  2.0042063534222643e+00  9.9507565672083254e-01
2.6000000000001300e+01  3.5463415342303700e-11  2.2313748650609573e-16  1.4290234132957222e-02  1.0571609365318289e+00  9.4685143676457095e-01
