# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  2.8717292435768580e+00  1.2820119685478759e+00
1.0000000000000000e+00  2.8717289614815957e+00  1.2820119685478759e+00
2.0000000000000000e+00  2.8717250184910781e+00  1.2820119685478759e+00
2.9999999999999800e+00  2.8717200454851071e+00  1.2820119685478759e+00
3.9999999999999600e+00  2.8717148974191349e+00  1.2820119685478759e+00
4.9999999999999396e+00  2.8717162394252358e+00  1.2820119685478759e+00
5.9999999999999201e+00  2.8717336671214233e+00  1.2820119685478759e+00
6.9999999999998996e+00  2.8717724040441768e+00  1.2820119685478759e+00
7.9999999999998703e+00  2.8718384284361305e+00  1.2820119685478759e+00
8.9999999999998508e+00  2.8719335697810759e+00  1.2820119685478759e+00
9.9999999999998295e+00  2.8720448246814922e+00  1.2820119685478759e+00
1.0999999999999799e+01  2.8721471287979163e+00  1.2820119685478759e+00
1.1999999999999799e+01  2.8722049523554878e+00  1.2820119685478759e+00
1.2999999999999799e+01  2.8721567494167854e+00  1.2820119685478759e+00
1.3999999999999700e+01  2.8719521989252570e+00  1.2820119685478759e+00
1.4999999999999700e+01  2.8714933153304329e+00  1.2820119685478759e+00
1.5999999999999700e+01  2.8706994739105389e+00  1.2820119685478759e+00
1.6999999999999901e+01  2.8695135431367595e+00  1.2820119685478759e+00
1.8000000000000000e+01  2.8679099410877154e+00  1.2820119685478759e+00
1.9000000000000199e+01  2.8653359729020842e+00  1.2820119685478759e+00
2.0000000000000298e+01  2.8629223224767650e+00  1.2820119685478759e+00
2.1000000000000501e+01  2.8602906171581397e+00  1.2820119685478759e+00
2.2000000000000600e+01  2.8559426454676884e+00  1.3444765477686846e+00
2.3000000000000799e+01  2.8509295775915295e+00  1.3444765477686846e+00
2.4000000000000998e+01  2.8441428702183114e+00  1.3444765477686846e+00
2.5000000000001101e+01  2.8358486923351780e+00  1.3444765477686846e+00
2.6000000000001300e+01  2.8268182127610753e+00  1.3444765477686846e+00
