# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  4.6657109878639946e-07  -9.6732570871174426e-17  -5.2594055006512386e-07  -3.8681822171512932e-17
1.0000000000000000e+00  1.2278010725489247e-07  -2.6524198903908315e-15  -2.7664413985662687e-07  1.7871724033396227e-16
2.0000000000000000e+00  -1.0319440980932682e-07  5.4176996000093793e-15  -1.7536499479766402e-07  2.5065748872548366e-16
2.9999999999999800e+00  6.3103702657720195e-08  1.2717223826027938e-14  -5.5111746569874498e-08  -9.0300276889444790e-16
3.9999999999999600e+00  8.5678327889115082e-08  -8.8228234624715456e-16  -2.7331276349627467e-08  1.1094909842587078e-15
4.9999999999999396e+00  5.2003698205244405e-07  -1.7418665059447242e-14  5.1809803761136466e-10  2.6717096471887737e-16
5.9999999999999201e+00  6.6784906985379206e-07  -2.6389017592932944e-14  -1.0003911488260087e-08  1.0504336789289574e-15
6.9999999999998996e+00  1.1106856702160007e-06  -4.5332559495482141e-14  -2.0013285311238938e-08  -1.3881631354229473e-15
7.9999999999998703e+00  8.5193648296706518e-07  -5.2693143018751990e-14  4.1342558548659106e-08  -2.9116364806171976e-16
8.9999999999998508e+00  8.4640079043648409e-07  3.0154172053567931e-14  4.4412285464235547e-08  -1.0096344634603665e-15
9.9999999999998295e+00  5.8117777666396732e-07  -1.1147248010776712e-13  6.0906039912558330e-08  2.1773691593948209e-15
1.0999999999999799e+01  3.3323030914160711e-07  3.1233066101010648e-14  3.7645637490696700e-08  2.3170777268144824e-15
1.1999999999999799e+01  6.3855442203918762e-07  6.5315651576258777e-14  5.9431131898978239e-08  1.4042005694908046e-15
1.2999999999999799e+01  6.7897085547546101e-07  1.4125623963563574e-13  3.5864530340569667e-08  -6.4524082751302060e-16
1.3999999999999700e+01  1.6530817877763053e-06  -1.6622942726768481e-13  8.8777855892279997e-08  -3.0647890258321063e-15
1.4999999999999700e+01  2.0587884716468040e-06  -9.7363589736131276e-14  6.7916921729118169e-09  2.9519868565116837e-15
1.5999999999999700e+01  3.0597522854698925e-07  -4.0899725964843783e-15  1.3881535002686851e-07  -1.5313291435781639e-15
1.6999999999999901e+01  -9.6260769973464351e-07  -2.2143235264032976e-13  2.5590567849429354e-08  -3.4657704960223340e-15
1.8000000000000000e+01  -1.6164624770622949e-06  5.3105181656602052e-13  8.8416027911825364e-08  -1.0749713321238044e-15
1.9000000000000199e+01  5.0027961627461988e-06  -4.6277785622540344e-14  1.2531322559037461e-07  -3.1501095337793020e-16
2.0000000000000298e+01  8.4237189363026572e-06  -3.3318651527117715e-14  7.9543192307105051e-08  2.2012740581951561e-15
2.1000000000000501e+01  8.3313540514606418e-06  -2.8673915775793911e-13  9.5241997095778240e-08  -3.6748725907485280e-15
2.2000000000000600e+01  -6.0659462366420089e-06  1.3406238797330477e-12  7.9122760099965772e-08  -2.5380024762214708e-15
2.3000000000000799e+01  -1.0208154983275892e-05  -8.1743380994719770e-13  -3.5375703044175898e-08  4.2774573829090748e-15
2.4000000000000998e+01  1.5992039958423908e-06  -1.5937490321697814e-12  1.6081170077563653e-07  2.2306791099139885e-15
2.5000000000001101e+01  2.0440901847454497e-05  8.5619161159942077e-14  -5.9806611198171053e-09  -1.3791692802387922e-15
2.6000000000001300e+01  8.4211101976073931e-06  1.4267425964074661e-12  1.0448368157050768e-07  8.4146648702091302e-17
