# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
4.7199999999999200e+01  9.9999268885716963e-01  9.9228684774126252e-01  1.0072455510959168e+00  1.0000085944870136e+00  9.9561854970101404e-01  1.0038660601584304e+00  -5.9293682796822289e-08  -2.2284517182587774e-05  2.1777484932624233e-05  1.0000011397392634e+00  9.9870382159391868e-01  1.0013017939035413e+00  1.0000006019314629e+00  9.9933269729576157e-01  1.0006377524861050e+00  1.9787915452744531e-08  -1.1836454496588233e-06  2.0367177229021325e-06
4.7999999999998998e+01  9.9999237652544493e-01  9.9227435981168788e-01  1.0072384665041214e+00  1.0000088359613892e+00  9.9560561226297528e-01  1.0038600554509132e+00  -1.3105250725709609e-07  -2.0355969166390862e-05  2.0556722089885598e-05  1.0000011235128556e+00  9.9870302170844627e-01  1.0013023261070957e+00  1.0000005572424957e+00  9.9933353142199199e-01  1.0006354936109063e+00  4.2236631969557508e-08  -8.8382687067812195e-07  1.3289692026946337e-06
4.8799999999998903e+01  9.9999203351647203e-01  9.9226200872276282e-01  1.0072314382790821e+00  1.0000091855224664e+00  9.9559081306268604e-01  1.0038542945230140e+00  -1.8814626196718038e-07  -2.1060727859392534e-05  2.1437453637821258e-05  1.0000011115725265e+00  9.9870324475462002e-01  1.0013019168312765e+00  1.0000004894981636e+00  9.9933201174945219e-01  1.0006354134066562e+00  4.6334423863534309e-08  -9.2247097391220230e-07  1.8541106072796841e-06
4.9599999999998701e+01  9.9999168766334767e-01  9.9224815884352280e-01  1.0072249336821670e+00  1.0000095810087668e+00  9.9557786074943377e-01  1.0038466835012090e+00  -1.8848754459835974e-07  -2.3034128541753281e-05  2.2370106175206794e-05  1.0000010927449206e+00  9.9870350913086881e-01  1.0013016473891603e+00  1.0000004293736295e+00  9.9932959150755751e-01  1.0006356428191849e+00  3.6990318048739478e-08  -1.0127529330842414e-06  1.3496430565110993e-06
5.0399999999998499e+01  9.9999136373472752e-01  9.9223336773804138e-01  1.0072179015321987e+00  1.0000099386931116e+00  9.9556642257867667e-01  1.0038390790837648e+00  -1.5467867507445734e-07  -2.3492468025848537e-05  2.1360212229295406e-05  1.0000010684812470e+00  9.9870298118823575e-01  1.0013019844172626e+00  1.0000003813957825e+00  9.9932891501570431e-01  1.0006343257081576e+00  3.2718595504307168e-08  -1.2695092400601069e-06  1.4531229250015767e-06
5.1199999999998397e+01  9.9999104962024121e-01  9.9221908101447875e-01  1.0072097519530363e+00  1.0000102621863074e+00  9.9555367824693564e-01  1.0038336910493131e+00  -1.5927021499200036e-07  -2.2580932947815455e-05  2.0213154548593051e-05  1.0000010399800050e+00  9.9870238854237769e-01  1.0013020944776096e+00  1.0000003415830494e+00  9.9932884367456010e-01  1.0006330983642082e+00  2.4847557068117764e-08  -1.3737124047076363e-06  1.5527757757232959e-06
5.1999999999998202e+01  9.9999071675934226e-01  9.9220524396061960e-01  1.0072018306398858e+00  1.0000106306597147e+00  9.9553944988129150e-01  1.0038281744255562e+00  -2.0878439266124113e-07  -2.2810481824761486e-05  2.1559860448564228e-05  1.0000010023648205e+00  9.9870177113811898e-01  1.0013021048545301e+00  1.0000003210656574e+00  9.9932881010230012e-01  1.0006322363811619e+00  1.1628701578078257e-08  -1.1008219543542897e-06  1.5439206963562575e-06
5.2799999999998100e+01  9.9999036351762549e-01  9.9219083315009748e-01  1.0071948619459608e+00  1.0000110765727470e+00  9.9552583004895912e-01  1.0038199074938627e+00  -2.5314541952772913e-07  -2.3899997654779179e-05  2.2919653730967873e-05  1.0000009589847756e+00  9.9870100047632493e-01  1.0013024053095096e+00  1.0000003158091042e+00  9.9932918285069683e-01  1.0006306876267195e+00  6.9641424822320342e-09  -1.3038599637768872e-06  1.7325051414836499e-06
5.3599999999997898e+01  9.9999000639456881e-01  9.9217578083280156e-01  1.0071875095072353e+00  1.0000115654892041e+00  9.9551274640941034e-01  1.0038112311924363e+00  -2.6538836626799188e-07  -2.4232157732794746e-05  2.2076035908482507e-05  1.0000009104006384e+00  9.9870048692313462e-01  1.0013026205095796e+00  1.0000003209469335e+00  9.9932900664638635e-01  1.0006290973768035e+00  -5.7762978401759710e-09  -1.4855977493538315e-06  1.5786612021266538e-06
5.4399999999997704e+01  9.9998965747413582e-01  9.9216050235821995e-01  1.0071790373399836e+00  1.0000120513860440e+00  9.9549903480063573e-01  1.0038045587238982e+00  -2.5913425608422604e-07  -2.4084938225868658e-05  2.0844300000653936e-05  1.0000008434280843e+00  9.9870007034885799e-01  1.0013024003571882e+00  1.0000003661926020e+00  9.9932840084662755e-01  1.0006284506371708e+00  -4.0869008580297305e-08  -1.4161534000244475e-06  1.3221516355694069e-06
5.5199999999997601e+01  9.9998931206833785e-01  9.9214506963046234e-01  1.0071704117143354e+00  1.0000125315361035e+00  9.9548491564004993e-01  1.0037983975203222e+00  -2.6617620872750768e-07  -2.4746074035504883e-05  2.1686394363324256e-05  1.0000007553246406e+00  9.9869991492093768e-01  1.0013013908114190e+00  1.0000004681220802e+00  9.9932710382958301e-01  1.0006298484503640e+00  -6.9630922331205862e-08  -1.5607700557357659e-06  1.4149572990319046e-06
5.5999999999997399e+01  9.9998896453626274e-01  9.9212922540637383e-01  1.0071628131754651e+00  1.0000130276829322e+00  9.9547170513831762e-01  1.0037895685084905e+00  -2.8095182000420501e-07  -2.5578040894908406e-05  2.3395091138298475e-05  1.0000006606489995e+00  9.9869960867815311e-01  1.0013006867390035e+00  1.0000005960162766e+00  9.9932578340896094e-01  1.0006312259363599e+00  -7.2935798829624985e-08  -1.4070037628837225e-06  1.4562672954140003e-06
5.6799999999997297e+01  9.9998861994385235e-01  9.9211386405395063e-01  1.0071549042344778e+00  1.0000135390064830e+00  9.9545736498736692e-01  1.0037802015015529e+00  -2.9013365321173937e-07  -2.4195268780634415e-05  2.2107890175429920e-05  1.0000005686151474e+00  9.9869843625791810e-01  1.0013012571031268e+00  1.0000007190256115e+00  9.9932655623789379e-01  1.0006293789002294e+00  -6.6264544146773001e-08  -1.6929675677580506e-06  1.8296480248378083e-06
5.7599999999997102e+01  9.9998828027505571e-01  9.9209874397209974e-01  1.0071457498474754e+00  1.0000140576608338e+00  9.9544070703129484e-01  1.0037733563398501e+00  -2.9508134076704329e-07  -2.4408684191407771e-05  2.1155275253096195e-05  1.0000004776642708e+00  9.9869797997856113e-01  1.0013010967176386e+00  1.0000008339256869e+00  9.9932635621271237e-01  1.0006281899573868e+00  -6.2729843073458184e-08  -1.4264520603496192e-06  1.4862378856811273e-06
5.8399999999997000e+01  9.9998794512787903e-01  9.9208198589587915e-01  1.0071368582985041e+00  1.0000145766599640e+00  9.9542612554667531e-01  1.0037659649197344e+00  -2.9676378416947063e-07  -2.6758836056003861e-05  2.2203364894386358e-05  1.0000003851480761e+00  9.9869820551900024e-01  1.0013003486469534e+00  1.0000009468743079e+00  9.9932385635711884e-01  1.0006289915082589e+00  -6.2708932855524639e-08  -1.7743628896859951e-06  1.3709009131019492e-06
5.9199999999996798e+01  9.9998761224249133e-01  9.9206487687980749e-01  1.0071279013802852e+00  1.0000150974105415e+00  9.9541271099800388e-01  1.0037578344217841e+00  -3.0452102962658739e-07  -2.6314087516298105e-05  2.1793881072838992e-05  1.0000002902934702e+00  9.9869672051769987e-01  1.0013013775323401e+00  1.0000010613340957e+00  9.9932474777059899e-01  1.0006260310775859e+00  -6.2765663971994199e-08  -1.7251093477158150e-06  2.9515907147253806e-06
5.9999999999996597e+01  9.9998727889030015e-01  9.9204869129283879e-01  1.0071184678124421e+00  1.0000156328170782e+00  9.9539709392515763e-01  1.0037504552835577e+00  -3.2135729257514817e-07  -2.5550694943283977e-05  2.1675293065489121e-05  1.0000001959411196e+00  9.9869489739417061e-01  1.0013024049317341e+00  1.0000011718639548e+00  9.9932768849531828e-01  1.0006216560868502e+00  -5.5869627878455779e-08  -1.9814439733257963e-06  2.4037797703301170e-06
6.0799999999996501e+01  9.9998694053809045e-01  9.9203240695547545e-01  1.0071091553503850e+00  1.0000162012315201e+00  9.9538068896195420e-01  1.0037425769040413e+00  -3.5374383443788112e-07  -2.5763719945105106e-05  2.1944027641717506e-05  1.0000001069947551e+00  9.9869465086909937e-01  1.0013017424902841e+00  1.0000012653619628e+00  9.9932716456519355e-01  1.0006211517321075e+00  -4.1346887527189515e-08  -1.3722350206125318e-06  1.5489622504234800e-06
6.1599999999996299e+01  9.9998658572976373e-01  9.9201593865614301e-01  1.0070995005143233e+00  1.0000168319010923e+00  9.9536354937133731e-01  1.0037347994656256e+00  -4.0284468275600662e-07  -2.5564887964092586e-05  2.1741130618586704e-05  1.0000000242360283e+00  9.9869466241663229e-01  1.0013010752399030e+00  1.0000013361664988e+00  9.9932494923639670e-01  1.0006217387411287e+00  -2.9096331184864581e-08  -2.0429699702506958e-06  2.1823047907936665e-06
6.2399999999996197e+01  9.9998621464236614e-01  9.9199861107485354e-01  1.0070901145544180e+00  1.0000175283598476e+00  9.9534687170292313e-01  1.0037260155862529e+00  -4.3384808231937532e-07  -2.7358497836113474e-05  2.3248275996304707e-05  9.9999993952706645e-01  9.9869410069399189e-01  1.0013011419176843e+00  1.0000014011222609e+00  9.9932375478286928e-01  1.0006206818572505e+00  -3.5311855428508881e-08  -1.6380028835028492e-06  1.4841533479319535e-06
6.3199999999996002e+01  9.9998585603749024e-01  9.9198006327646415e-01  1.0070813022286849e+00  1.0000182243969136e+00  9.9533282032105874e-01  1.0037149261831757e+00  -4.0602562515940430e-07  -2.8536334101378669e-05  2.3656832059383241e-05  9.9999984124834462e-01  9.9869282753738364e-01  1.0013019485847741e+00  1.0000014924208402e+00  9.9932438903908016e-01  1.0006175084758473e+00  -5.7998642827659067e-08  -1.6550853909549585e-06  2.4801965607501830e-06
6.3999999999995801e+01  9.9998553729653628e-01  9.9196278364380075e-01  1.0070710789000628e+00  1.0000188410188615e+00  9.9531655917205597e-01  1.0037060362615136e+00  -3.5542589771817403e-07  -2.5532824756964312e-05  2.0837290247526257e-05  9.9999972997175568e-01  9.9869135538948706e-01  1.0013026490495078e+00  1.0000016179070399e+00  9.9932607113607452e-01  1.0006137879062251e+00  -7.3285954439937985e-08  -1.8866860794447792e-06  1.8803067127060490e-06
6.4799999999996203e+01  9.9998523990300436e-01  9.9194689887443566e-01  1.0070597275471123e+00  1.0000194056287051e+00  9.9529556270706199e-01  1.0037003296229781e+00  -3.5329649887625767e-07  -2.4796462286233620e-05  2.0751562206234094e-05  9.9999961595570630e-01  9.9869140066227780e-01  1.0013012467026881e+00  1.0000017546366120e+00  9.9932446026364619e-01  1.0006148083140831e+00  -7.1252060135773916e-08  -2.4116147268381863e-06  2.5261615241521905e-06
6.5599999999996697e+01  9.9998494037194341e-01  9.9192868155728287e-01  1.0070502384596192e+00  1.0000199851213876e+00  9.9527772097583522e-01  1.0036907067956000e+00  -3.7015723071671104e-07  -2.9447282292182635e-05  2.4840551858236798e-05  9.9999950710704832e-01  9.9869170450506162e-01  1.0012995850353674e+00  1.0000018782264215e+00  9.9932093656579213e-01  1.0006180851246875e+00  -5.6463768764007149e-08  -1.9490481295838656e-06  1.9850639541353425e-06
6.6399999999997107e+01  9.9998464621524152e-01  9.9190828164630196e-01  1.0070418074460652e+00  1.0000205720012272e+00  9.9526534416028500e-01  1.0036764995214880e+00  -3.6904550017328925e-07  -3.0751785015061409e-05  2.5008907199672614e-05  9.9999940830990308e-01  9.9869018294987610e-01  1.0013001706907538e+00  1.0000019716960198e+00  9.9932138618410149e-01  1.0006163365355984e+00  -3.4319665823524727e-08  -1.3588174685671153e-06  2.2815118951503875e-06
6.7199999999997502e+01  9.9998436942400792e-01  9.9188973017649007e-01  1.0070309217551616e+00  1.0000211341814425e+00  9.9524954487235917e-01  1.0036663653683948e+00  -3.4351381015030810e-07  -2.6699069376244549e-05  2.0844470662049857e-05  9.9999931589723257e-01  9.9868885472954239e-01  1.0013006596584826e+00  1.0000020379932191e+00  9.9932267433475452e-01  1.0006131604882238e+00  -2.5663330702614312e-08  -1.7954051383433956e-06  1.4902322276393244e-06
6.7999999999997897e+01  9.9998412734787312e-01  9.9187286172930067e-01  1.0070187664222576e+00  1.0000216277177052e+00  9.9522811261326249e-01  1.0036604479467446e+00  -2.9806313065904064e-07  -2.5488516393428547e-05  2.0678218865429209e-05  9.9999921713735329e-01  9.9868860849968755e-01  1.0012996411671440e+00  1.0000021087223809e+00  9.9932122278073610e-01  1.0006134530824669e+00  -3.4817749646076853e-08  -1.7064918706514383e-06  1.9275748964570009e-06
6.8799999999998306e+01  9.9998390782466573e-01  9.9185485616179947e-01  1.0070079976778650e+00  1.0000220700653966e+00  9.9520759904865186e-01  1.0036517111835315e+00  -2.9422737303349471e-07  -2.7540641977621237e-05  2.3006512100210859e-05  9.9999911632097649e-01  9.9868831843409367e-01  1.0012984833939289e+00  1.0000021845938791e+00  9.9931916543058397e-01  1.0006149916038105e+00  -2.5312899450359647e-08  -1.8144487657976773e-06  1.6042437826075922e-06
6.9599999999998701e+01  9.9998368676461957e-01  9.9183608290825787e-01  1.0069972509290193e+00  1.0000225270215961e+00  9.9518864240065064e-01  1.0036413704958160e+00  -3.1380148841797531e-07  -2.7631813707474983e-05  2.2295646905781424e-05  9.9999902915747207e-01  9.9868764750617001e-01  1.0012980386425330e+00  1.0000022263986459e+00  9.9931784037065441e-01  1.0006150689322053e+00  4.0466965914000040e-09  -1.7237920805515561e-06  1.7672315567703656e-06
7.0399999999999096e+01  9.9998347068416660e-01  9.9181726461518060e-01  1.0069853681617142e+00  1.0000229953520572e+00  9.9516901869067398e-01  1.0036330016661608e+00  -3.1406735172689967e-07  -2.8016266628011279e-05  2.1259557426308783e-05  9.9999895204652278e-01  9.9868615079376355e-01  1.0012984941967233e+00  1.0000022306999097e+00  9.9931853178945262e-01  1.0006126277630198e+00  1.7499979298806924e-08  -1.4905198827672660e-06  2.0187437918476911e-06
7.1199999999999505e+01  9.9998327225779715e-01  9.9179754063929904e-01  1.0069733711431084e+00  1.0000234409585049e+00  9.9515082569659918e-01  1.0036249851854335e+00  -2.9460242009625841e-07  -2.9134156126146719e-05  2.1373312331263344e-05  9.9999886725000631e-01  9.9868458994726816e-01  1.0012988833051484e+00  1.0000022392578851e+00  9.9932001294906569e-01  1.0006095287456258e+00  -8.6199496618750993e-11  -2.0174460054797758e-06  1.8091935681374467e-06
7.1999999999999901e+01  9.9998309623777115e-01  9.9177842942203553e-01  1.0069609884062387e+00  1.0000238474245056e+00  9.9513150144163998e-01  1.0036174458478517e+00  -2.8007311926468041e-07  -2.7205165844042808e-05  2.0666870152477611e-05  9.9999876112427466e-01  9.9868403702375697e-01  1.0012981504345764e+00  1.0000022951417953e+00  9.9931919337980180e-01  1.0006089322873855e+00  -3.7166042198448249e-08  -1.6170658413775842e-06  2.3041867266553606e-06
7.2800000000000296e+01  9.9998292852880777e-01  9.9175987961957646e-01  1.0069488082624558e+00  1.0000242478234551e+00  9.9510974663860108e-01  1.0036094864752692e+00  -2.9506446571084275e-07  -2.7635205141090542e-05  2.2367716657258376e-05  9.9999863290154578e-01  9.9868371584689763e-01  1.0012971763997394e+00  1.0000024111626122e+00  9.9931703982759812e-01  1.0006096750225786e+00  -6.9251459989616584e-08  -1.4683036939111253e-06  1.6530847299400389e-06
7.3600000000000705e+01  9.9998275537749226e-01  9.9173956121233531e-01  1.0069380572191737e+00  1.0000246828097605e+00  9.9509083370012563e-01  1.0035975229133576e+00  -3.3304420739825518e-07  -2.9969008819236574e-05  2.4414174147361723e-05  9.9999849805019814e-01  9.9868279569729679e-01  1.0012968513915892e+00  1.0000025553099701e+00  9.9931604033270438e-01  1.0006090480810528e+00  -6.6705549221925868e-08  -1.5791027820849286e-06  1.2657975688673983e-06
7.4400000000001199e+01  9.9998255734833830e-01  9.9171916757535217e-01  1.0069265167016146e+00  1.0000252005660299e+00  9.9507231794775852e-01  1.0035855934942963e+00  -4.0614619451789022e-07  -2.8321906698357835e-05  2.2289634376150541e-05  9.9999837827349025e-01  9.9868203365603425e-01  1.0012964926642187e+00  1.0000026672852211e+00  9.9931500427491760e-01  1.0006080404057758e+00  -3.4330769053740549e-08  -1.8032926209621939e-06  1.4836646904024407e-06
