# time  f_op  f_geo  geo_trustworthy  max_local_speed  superluminal_fraction  max_shift  structure_coherence  reachable  n_rays  n_reached  max_h_rel_drift  f_geo_evol  f_geo_evol_ok
1.0399999999999800e+01  0.0000000000000000e+00  6.8649024323155465e-06  1  1.0132309675666828e+00  0.0000000000000000e+00  2.5715096698442314e-05  nan  1  5  5  1.3046570836886638e-04  0.0000000000000000e+00  0
1.1199999999999800e+01  0.0000000000000000e+00  5.6945578307142506e-06  1  1.0132215501392818e+00  0.0000000000000000e+00  2.5816195511399413e-05  nan  1  5  5  1.3075470617250970e-04  0.0000000000000000e+00  0
1.1999999999999799e+01  0.0000000000000000e+00  2.7594491576928464e-06  1  1.0132128652342169e+00  0.0000000000000000e+00  2.9493175799279716e-05  nan  1  5  5  1.3096677305593352e-04  0.0000000000000000e+00  0
1.2799999999999800e+01  0.0000000000000000e+00  5.6003030756023179e-07  1  1.0132131642433406e+00  0.0000000000000000e+00  3.0759812960783837e-05  nan  1  5  5  1.3090544328205644e-04  0.0000000000000000e+00  0
1.3599999999999801e+01  0.0000000000000000e+00  7.1144876446894820e-07  1  1.0132221317055345e+00  0.0000000000000000e+00  3.5866695904066948e-05  nan  1  5  5  1.3052618274649801e-04  0.0000000000000000e+00  0
1.4399999999999700e+01  0.0000000000000000e+00  1.6021087304955253e-06  1  1.0132300355407715e+00  0.0000000000000000e+00  3.6648003853877604e-05  nan  1  5  5  1.3037618813025191e-04  0.0000000000000000e+00  0
1.5199999999999701e+01  0.0000000000000000e+00  8.1329313185286686e-07  1  1.0132284087626033e+00  0.0000000000000000e+00  3.6427195607391797e-05  nan  1  5  5  1.3076040528186666e-04  0.0000000000000000e+00  0
1.5999999999999700e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132218808636850e+00  0.0000000000000000e+00  3.9701922753551363e-05  nan  1  5  5  1.3112799570038776e-04  0.0000000000000000e+00  0
1.6799999999999802e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132213384796975e+00  0.0000000000000000e+00  4.0978458432885775e-05  nan  1  5  5  1.3097901187031293e-04  0.0000000000000000e+00  0
1.7600000000000001e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132291752629872e+00  0.0000000000000000e+00  4.6010454079372723e-05  nan  1  5  5  1.3049419439958618e-04  0.0000000000000000e+00  0
1.8400000000000102e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132368377782233e+00  0.0000000000000000e+00  4.7725623824149999e-05  nan  1  5  5  1.3032040267682451e-04  0.0000000000000000e+00  0
1.9200000000000198e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132368847465143e+00  0.0000000000000000e+00  4.7692135702967448e-05  nan  1  5  5  1.3068944019631128e-04  0.0000000000000000e+00  0
2.0000000000000298e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132330211769418e+00  0.0000000000000000e+00  5.0919236108075906e-05  nan  1  5  5  1.3105839035521200e-04  0.0000000000000000e+00  0
2.0800000000000502e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132342088445701e+00  0.0000000000000000e+00  5.2381698625817664e-05  nan  1  5  5  1.3094454304242228e-04  0.0000000000000000e+00  0
2.1600000000000598e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132421800770453e+00  0.0000000000000000e+00  5.6376599519843400e-05  nan  1  5  5  1.3056924206509003e-04  0.0000000000000000e+00  0
2.2400000000000698e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132499038086289e+00  0.0000000000000000e+00  5.7861457244541696e-05  nan  1  5  5  1.3046190305549278e-04  0.0000000000000000e+00  0
2.3200000000000799e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132513248818027e+00  0.0000000000000000e+00  5.9442654278585911e-05  nan  1  5  5  1.3074522759125472e-04  0.0000000000000000e+00  0
2.4000000000000998e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132493459094341e+00  0.0000000000000000e+00  6.2479062530759483e-05  nan  1  5  5  1.3101338188602072e-04  0.0000000000000000e+00  0
2.4800000000001098e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132515489161156e+00  0.0000000000000000e+00  6.3883298080008713e-05  nan  1  5  5  1.3090864437334825e-04  0.0000000000000000e+00  0
2.5600000000001199e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132586335963247e+00  0.0000000000000000e+00  6.7364457140162300e-05  nan  1  5  5  1.3059379366992885e-04  0.0000000000000000e+00  0
2.6400000000001299e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132636341447607e+00  0.0000000000000000e+00  6.9114766508286302e-05  nan  1  5  5  1.3050103307944035e-04  0.0000000000000000e+00  0
2.7200000000001499e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132630481672087e+00  0.0000000000000000e+00  7.1069711796582227e-05  nan  1  5  5  1.3073860562142465e-04  0.0000000000000000e+00  0
2.8000000000001599e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132611971705265e+00  0.0000000000000000e+00  7.4290566766798717e-05  nan  1  5  5  1.3096930455771687e-04  0.0000000000000000e+00  0
2.8800000000001699e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132637686845274e+00  0.0000000000000000e+00  7.6157314445237761e-05  nan  1  5  5  1.3089712299876400e-04  0.0000000000000000e+00  0
2.9600000000001799e+01  0.0000000000000000e+00  0.0000000000000000e+00  1  1.0132710174529893e+00  0.0000000000000000e+00  7.8364972198913805e-05  nan  1  5  5  1.3064096469321375e-04  0.0000000000000000e+00  0
3.0400000000001999e+01  0.0000000000000000e+00  1.2675400360182306e-06  1  1.0132777839836555e+00  0.0000000000000000e+00  8.0472040488634863e-05  nan  1  5  5  1.3054448375421875e-04  0.0000000000000000e+00  0
3.1200000000002099e+01  0.0000000000000000e+00  2.7104464672689228e-06  1  1.0132802827982381e+00  0.0000000000000000e+00  8.3555704676935560e-05  nan  1  5  5  1.3071637727540508e-04  0.0000000000000000e+00  0
3.2000000000002203e+01  0.0000000000000000e+00  4.0497478492884645e-06  1  1.0132806157320500e+00  0.0000000000000000e+00  8.6306600639342134e-05  nan  1  5  5  1.5349746204239980e-06  0.0000000000000000e+00  0
3.2800000000002001e+01  0.0000000000000000e+00  9.8822007721377486e-06  1  1.0132833910564645e+00  0.0000000000000000e+00  8.8436723900727602e-05  nan  1  5  5  1.6799629391027211e-06  0.0000000000000000e+00  0
3.3600000000001899e+01  0.0000000000000000e+00  1.6229651963461930e-05  1  1.0132899380614724e+00  0.0000000000000000e+00  9.0480462348167023e-05  nan  1  5  5  1.7383741288470426e-06  0.0000000000000000e+00  0
3.4400000000001697e+01  0.0000000000000000e+00  2.2204823893910858e-05  1  1.0132968976345424e+00  0.0000000000000000e+00  9.3085824175565286e-05  nan  1  5  5  1.8122193929541699e-06  0.0000000000000000e+00  0
3.5200000000001602e+01  0.0000000000000000e+00  2.7772977143748610e-05  1  1.0133009362779617e+00  0.0000000000000000e+00  9.6134904101234943e-05  nan  1  5  5  1.8763895710131207e-06  0.0000000000000000e+00  0
3.6000000000001400e+01  0.0000000000000000e+00  3.3333475739885340e-05  1  1.0133030625635497e+00  0.0000000000000000e+00  9.8895312483828629e-05  nan  1  5  5  1.9630698700967393e-06  0.0000000000000000e+00  0
3.6800000000001198e+01  0.0000000000000000e+00  3.9058243013201370e-05  1  1.0133067501933268e+00  0.0000000000000000e+00  1.0110701284136517e-04  nan  1  5  5  2.0024920284190558e-06  0.0000000000000000e+00  0
3.7600000000001103e+01  0.0000000000000000e+00  4.4920590812378171e-05  1  1.0133133565761479e+00  0.0000000000000000e+00  1.0318758285255714e-04  nan  1  5  5  2.0280849467776571e-06  0.0000000000000000e+00  0
3.8400000000000901e+01  0.0000000000000000e+00  5.0799126964065318e-05  1  1.0133195362496150e+00  0.0000000000000000e+00  1.0568486240221416e-04  nan  1  5  5  2.0410621420912377e-06  0.0000000000000000e+00  0
3.9200000000000799e+01  0.0000000000000000e+00  5.6451368917434205e-05  1  1.0133216915749370e+00  0.0000000000000000e+00  1.0864287550797931e-04  nan  1  5  5  1.9990108184832339e-06  0.0000000000000000e+00  0
4.0000000000000597e+01  0.0000000000000000e+00  6.2099253936977026e-05  1  1.0133225976598572e+00  0.0000000000000000e+00  1.1148321766583681e-04  nan  1  5  5  2.0453695832857718e-06  0.0000000000000000e+00  0
4.0800000000000502e+01  0.0000000000000000e+00  6.8100006456431013e-05  1  1.0133261855012166e+00  0.0000000000000000e+00  1.1386149814611286e-04  nan  1  5  5  2.0256150261052136e-06  0.0000000000000000e+00  0
4.1600000000000300e+01  0.0000000000000000e+00  7.4533310785564018e-05  1  1.0133314479652253e+00  0.0000000000000000e+00  1.1607256000883212e-04  nan  1  5  5  2.0265739614019325e-06  0.0000000000000000e+00  0
4.2400000000000098e+01  0.0000000000000000e+00  8.0871304644686883e-05  1  1.0133356909853453e+00  0.0000000000000000e+00  1.1860858796835406e-04  nan  1  5  5  2.0286975824530335e-06  0.0000000000000000e+00  0
4.3200000000000003e+01  0.0000000000000000e+00  8.7149066226619188e-05  1  1.0133376815443953e+00  0.0000000000000000e+00  1.2149932785617135e-04  nan  1  5  5  2.0536393041014207e-06  0.0000000000000000e+00  0
4.3999999999999801e+01  0.0000000000000000e+00  9.3465020201380039e-05  1  1.0133389887695408e+00  0.0000000000000000e+00  1.2430340528132148e-04  nan  1  5  5  2.0216945606316611e-06  0.0000000000000000e+00  0
4.4799999999999699e+01  0.0000000000000000e+00  1.0022416482994659e-04  1  1.0133424245030256e+00  0.0000000000000000e+00  1.2681026419403063e-04  nan  1  5  5  2.0038839670389313e-06  0.0000000000000000e+00  0
4.5599999999999497e+01  0.0000000000000000e+00  1.0785108608289837e-04  1  1.0133472050619270e+00  0.0000000000000000e+00  1.2919741909126953e-04  nan  1  5  5  2.0035842812582597e-06  0.0000000000000000e+00  0
4.6399999999999302e+01  0.0000000000000000e+00  1.1579969645205935e-04  1  1.0133502882149066e+00  0.0000000000000000e+00  1.3175084253622355e-04  nan  1  5  5  2.0596570162628778e-06  0.0000000000000000e+00  0
4.7199999999999200e+01  0.0000000000000000e+00  1.2344890896483679e-04  1  1.0133519270561127e+00  0.0000000000000000e+00  1.3455773818308838e-04  nan  1  5  5  2.0178058796611853e-06  0.0000000000000000e+00  0
4.7999999999998998e+01  0.0000000000000000e+00  1.3117838800116545e-04  1  1.0133590775066921e+00  0.0000000000000000e+00  1.3741404692908674e-04  nan  1  5  5  2.0255515712093572e-06  0.0000000000000000e+00  0
4.8799999999998903e+01  0.0000000000000000e+00  1.3937998576839402e-04  1  1.0133668538650356e+00  0.0000000000000000e+00  1.4006178496187550e-04  nan  1  5  5  2.0197748238837327e-06  0.0000000000000000e+00  0
4.9599999999998701e+01  0.0000000000000000e+00  1.4795606872958838e-04  1  1.0133758616602659e+00  0.0000000000000000e+00  1.4247465731768945e-04  nan  1  5  5  2.0157567672265862e-06  0.0000000000000000e+00  0
5.0399999999998499e+01  1.0558648514379069e-06  1.5666422155558021e-04  1  1.0133856922515150e+00  0.0000000000000000e+00  1.4495655365704861e-04  nan  1  5  5  2.0356160784001271e-06  0.0000000000000000e+00  0
5.1199999999998397e+01  3.2417564385502586e-06  1.6531236433032286e-04  1  1.0133941157315067e+00  0.0000000000000000e+00  1.4786077235588190e-04  nan  1  5  5  2.0427668258187458e-06  0.0000000000000000e+00  0
5.1999999999998202e+01  5.2368277858263627e-06  1.7405816554356195e-04  1  1.0134010612797086e+00  0.0000000000000000e+00  1.5082881870714837e-04  nan  1  5  5  2.1049342951567366e-06  0.0000000000000000e+00  0
5.2799999999998100e+01  7.4307910486920308e-06  1.8295549905375825e-04  1  1.0134097663399837e+00  0.0000000000000000e+00  1.5327138779982919e-04  nan  1  5  5  2.1725359487335825e-06  0.0000000000000000e+00  0
5.3599999999997898e+01  9.9191480069082255e-06  1.9237374110519446e-04  1  1.0134200024994504e+00  0.0000000000000000e+00  1.5572555038380218e-04  nan  1  5  5  2.2452135951808305e-06  0.0000000000000000e+00  0
5.4399999999997704e+01  1.2862601097931487e-05  2.0207520532074713e-04  1  1.0134291187903390e+00  0.0000000000000000e+00  1.5856160631920048e-04  nan  1  5  5  2.3118260161992238e-06  0.0000000000000000e+00  0
5.5199999999997601e+01  1.5948815770461491e-05  2.1179834719016927e-04  1  1.0134369273186647e+00  0.0000000000000000e+00  1.6149261946001023e-04  nan  1  5  5  2.3718782536839993e-06  0.0000000000000000e+00  0
5.5999999999997399e+01  1.8443586999097458e-05  2.2139008287649608e-04  1  1.0134444511002532e+00  0.0000000000000000e+00  1.6431738859389096e-04  nan  1  5  5  2.4414088896954433e-06  0.0000000000000000e+00  0
5.6799999999997297e+01  2.0886918794708267e-05  2.3106646008685947e-04  1  1.0134527139515790e+00  0.0000000000000000e+00  1.6684091836787491e-04  nan  1  5  5  2.5183115613875781e-06  0.0000000000000000e+00  0
5.7599999999997102e+01  2.3952967167062411e-05  2.4122040865129057e-04  1  1.0134609437409789e+00  0.0000000000000000e+00  1.6952373671713614e-04  nan  1  5  5  2.5896156741927161e-06  0.0000000000000000e+00  0
5.8399999999997000e+01  2.7373744453007083e-05  2.5161948656167904e-04  1  1.0134685850960841e+00  0.0000000000000000e+00  1.7243288146292089e-04  nan  1  5  5  2.6607592292373448e-06  0.0000000000000000e+00  0
5.9199999999996798e+01  3.0563081895208109e-05  2.6194125932287190e-04  1  1.0134768034891068e+00  0.0000000000000000e+00  1.7511957887621742e-04  nan  1  5  5  2.7348265492849191e-06  0.0000000000000000e+00  0
5.9999999999996597e+01  3.3318620137159975e-05  2.7214863695637322e-04  1  1.0134859075618547e+00  0.0000000000000000e+00  1.7770972413007341e-04  nan  1  5  5  2.8047999635626689e-06  0.0000000000000000e+00  0
6.0799999999996501e+01  3.6346844039603326e-05  2.8231303737857866e-04  1  1.0134947027330148e+00  0.0000000000000000e+00  1.8041633593408071e-04  nan  1  5  5  2.8781043977046537e-06  0.0000000000000000e+00  0
6.1599999999996299e+01  4.0070889406947235e-05  2.9286517534705183e-04  1  1.0135023681620745e+00  0.0000000000000000e+00  1.8339005964125135e-04  nan  1  5  5  2.9608470348212952e-06  0.0000000000000000e+00  0
6.2399999999996197e+01  4.4147083118818268e-05  3.0422305098556609e-04  1  1.0135108775171762e+00  0.0000000000000000e+00  1.8621651762235991e-04  nan  1  5  5  3.0392126750316286e-06  0.0000000000000000e+00  0
6.3199999999996002e+01  4.7952792111584405e-05  3.1586037521674147e-04  1  1.0135202600092612e+00  0.0000000000000000e+00  1.8860839603738761e-04  nan  1  5  5  3.1110563901542876e-06  0.0000000000000000e+00  0
6.3999999999995801e+01  5.1367351338270100e-05  3.2683942087379723e-04  1  1.0135277956280970e+00  0.0000000000000000e+00  1.9127696578977890e-04  nan  1  5  5  3.1885520879789395e-06  0.0000000000000000e+00  0
6.4799999999996203e+01  5.5103009350417214e-05  3.3756248566805007e-04  1  1.0135337818042174e+00  0.0000000000000000e+00  1.9444496888457944e-04  nan  1  5  5  3.2712391074807168e-06  0.0000000000000000e+00  0
6.5599999999996697e+01  5.9473122782396742e-05  3.4931708165881261e-04  1  1.0135409204141432e+00  0.0000000000000000e+00  1.9737557747066104e-04  nan  1  5  5  3.3554225226467451e-06  0.0000000000000000e+00  0
6.6399999999997107e+01  6.3922840351785746e-05  3.6219151984126811e-04  1  1.0135505770101387e+00  0.0000000000000000e+00  1.9985246903585796e-04  nan  1  5  5  3.4423937856797957e-06  0.0000000000000000e+00  0
6.7199999999997502e+01  6.8209620471316101e-05  3.7495532271971906e-04  1  1.0135585596153096e+00  0.0000000000000000e+00  2.0270479958096299e-04  nan  1  5  5  3.5261167028872935e-06  0.0000000000000000e+00  0
6.7999999999997897e+01  7.2764162435429755e-05  3.8679025371937366e-04  1  1.0135625471404623e+00  0.0000000000000000e+00  2.0573862597910973e-04  nan  1  5  5  3.6029602584218750e-06  0.0000000000000000e+00  0
6.8799999999998306e+01  7.7349634414631554e-05  3.9829920439740337e-04  1  1.0135686052071602e+00  0.0000000000000000e+00  2.0839309948905539e-04  nan  1  5  5  3.6897604337360371e-06  0.0000000000000000e+00  0
6.9599999999998701e+01  8.1430219945042632e-05  4.1007239483809634e-04  1  1.0135784922149409e+00  0.0000000000000000e+00  2.1112221930416102e-04  nan  1  5  5  3.7860721345818583e-06  0.0000000000000000e+00  0
7.0399999999999096e+01  8.5469809479862526e-05  4.2178478974771072e-04  1  1.0135879919684758e+00  0.0000000000000000e+00  2.1387859188620745e-04  nan  1  5  5  3.8678310830036565e-06  0.0000000000000000e+00  0
7.1199999999999505e+01  8.9941224807961849e-05  4.3340560471320317e-04  1  1.0135965892106067e+00  0.0000000000000000e+00  2.1645178037232217e-04  nan  1  5  5  3.9512320144080419e-06  0.0000000000000000e+00  0
7.1999999999999901e+01  9.4694666526727798e-05  4.4546795969509678e-04  1  1.0136037610398529e+00  0.0000000000000000e+00  2.1919647814184681e-04  nan  1  5  5  4.0415373284714942e-06  0.0000000000000000e+00  0
7.2800000000000296e+01  9.9670297916070949e-05  4.5810685199080631e-04  1  1.0136093077906645e+00  0.0000000000000000e+00  2.2214676186850895e-04  nan  1  5  5  4.1303136213385246e-06  0.0000000000000000e+00  0
7.3600000000000705e+01  1.0475350895182512e-04  4.7130769448646933e-04  1  1.0136167550853745e+00  0.0000000000000000e+00  2.2487184753159696e-04  nan  1  5  5  4.2274980147569260e-06  0.0000000000000000e+00  0
7.4400000000001199e+01  1.0991742617858609e-04  4.8484406308520645e-04  1  1.0136250063148620e+00  0.0000000000000000e+00  2.2767886277040201e-04  nan  1  5  5  4.3277280215705410e-06  0.0000000000000000e+00  0
