# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time          separation                  xA                  yA                  zA            chiA_min          lapseA_min                  xB                  yB                  zB            chiB_min          lapseB_min             theta_A              ah_r_A             theta_B              ah_r_B        theta_common         ah_r_common
   0.0000000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.1933204383e-06    2.3154916164e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.1933204383e-06    2.3154916164e-01    1.3893274511e-01    0.0000000000e+00    1.3893274511e-01    0.0000000000e+00    1.2567411384e-01    0.0000000000e+00
   0.0500000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.2549545330e-06    2.3160675911e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.2549545330e-06    2.3160675911e-01    1.3893271705e-01    0.0000000000e+00    1.3893271705e-01    0.0000000000e+00    1.2567403476e-01    0.0000000000e+00
   0.1000000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.3146312022e-06    2.3166349535e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.3146312022e-06    2.3166349535e-01    1.3893271327e-01    0.0000000000e+00    1.3893271327e-01    0.0000000000e+00    1.2567398987e-01    0.0000000000e+00
   0.1500000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.3723754845e-06    2.3171935470e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.3723754845e-06    2.3171935470e-01    1.3893273858e-01    0.0000000000e+00    1.3893273858e-01    0.0000000000e+00    1.2567397348e-01    0.0000000000e+00
   0.2000000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.4282123646e-06    2.3177432314e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.4282123646e-06    2.3177432314e-01    1.3893276798e-01    0.0000000000e+00    1.3893276798e-01    0.0000000000e+00    1.2567398086e-01    0.0000000000e+00
   0.2500000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.4821680134e-06    2.3182838953e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.4821680134e-06    2.3182838953e-01    1.3893277155e-01    0.0000000000e+00    1.3893277155e-01    0.0000000000e+00    1.2567400808e-01    0.0000000000e+00
   0.3000000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.5342693950e-06    2.3188154521e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.5342693950e-06    2.3188154521e-01    1.3893274327e-01    0.0000000000e+00    1.3893274327e-01    0.0000000000e+00    1.2567405186e-01    0.0000000000e+00
   0.3500000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.5845429421e-06    2.3193378239e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.5845429421e-06    2.3193378239e-01    1.3893270454e-01    0.0000000000e+00    1.3893270454e-01    0.0000000000e+00    1.2567410942e-01    0.0000000000e+00
   0.4000000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.6330138420e-06    2.3198509329e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.6330138420e-06    2.3198509329e-01    1.3893268227e-01    0.0000000000e+00    1.3893268227e-01    0.0000000000e+00    1.2567417844e-01    0.0000000000e+00
   0.4500000    1.2500000000e-01    0.0000000000e+00    0.0000000000e+00    6.2500000000e-02    7.6797061493e-06    2.3203547005e-01    0.0000000000e+00    0.0000000000e+00   -6.2500000000e-02    7.6797061493e-06    2.3203547005e-01    1.3893268493e-01    0.0000000000e+00    1.3893268493e-01    0.0000000000e+00    1.2567425694e-01    0.0000000000e+00
