# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time              L2_Ham              L2_Mom
   0.0000000    1.6202707474e-04    0.0000000000e+00
   0.0800000    1.6598691067e-04    2.6540719480e-07
   0.1600000    1.6598786047e-04    4.9052917539e-07
   0.2400000    1.6598843277e-04    6.8691657995e-07
   0.3200000    1.6598798670e-04    8.6278151447e-07
   0.4000000    1.6598598537e-04    1.0240459923e-06
   0.4800000    1.6598196646e-04    1.1750312869e-06
   0.5600000    1.6597553411e-04    1.3188899367e-06
   0.6400000    1.6596636653e-04    1.4578572859e-06
   0.7200000    1.6595423164e-04    1.5933897816e-06
   0.8000000    1.6593900179e-04    1.7262089464e-06
   0.8800000    1.6592065839e-04    1.8563292170e-06
   0.9600000    1.6589928267e-04    1.9830619103e-06
   1.0400000    1.6587503273e-04    2.1050492569e-06
   1.1200000    1.6584811317e-04    2.2203630505e-06
   1.2000000    1.6581874599e-04    2.3265515336e-06
   1.2800000    1.6578714845e-04    2.4208607417e-06
   1.3600000    1.6575353378e-04    2.5005095295e-06
   1.4400000    1.6571813342e-04    2.5627435329e-06
   1.5200000    1.6568122563e-04    2.6052103277e-06
   1.6000000    1.6564317046e-04    2.6261299467e-06
   1.6800000    1.6560443171e-04    2.6243345083e-06
   1.7600000    1.6556556902e-04    2.5995296859e-06
   1.8400000    1.6552720403e-04    2.5521434696e-06
   1.9200000    1.6548996079e-04    2.4834010358e-06
   2.0000000    1.6545439817e-04    2.3951677908e-06
   2.0800000    1.6542095211e-04    2.2897798554e-06
   2.1600000    1.6538989864e-04    2.1699482528e-06
   2.2400000    1.6536134751e-04    2.0385700390e-06
   2.3200000    1.6533525971e-04    1.8986953228e-06
   2.4000000    1.6531148174e-04    1.7535214107e-06
   2.4800000    1.6528978668e-04    1.6065604014e-06
   2.5600000    1.6526990742e-04    1.4618598778e-06
   2.6400000    1.6525155905e-04    1.3242956153e-06
   2.7200000    1.6523445252e-04    1.1997436428e-06
   2.8000000    1.6521829658e-04    1.0948583914e-06
   2.8800000    1.6520279359e-04    1.0160302482e-06
   2.9600000    1.6518763957e-04    9.6730925465e-07
   3.0400000    1.6517252973e-04    9.4816112397e-07
   3.1200000    1.6515717067e-04    9.5284495647e-07
   3.2000000    1.6514129530e-04    9.7224753254e-07
   3.2800000    1.6512468221e-04    9.9687116760e-07
   3.3600000    1.6510718616e-04    1.0194290386e-06
   3.4400000    1.6508875755e-04    1.0361435020e-06
   3.5200000    1.6506943801e-04    1.0470312156e-06
   3.6000000    1.6504935573e-04    1.0557328283e-06
   3.6800000    1.6502870282e-04    1.0685345658e-06
   3.7600000    1.6500768548e-04    1.0925796648e-06
   3.8400000    1.6498648117e-04    1.1334715885e-06
   3.9200000    1.6496519841e-04    1.1931235894e-06
   4.0000000    1.6494384265e-04    1.2689945251e-06
   4.0800000    1.6492230536e-04    1.3549417820e-06
