# time  Re(R=10)  Im(R=10)  Re(R=14)  Im(R=14)  Re(R=18)  Im(R=18)
0.0000000000000000e+00  3.0579229279713079e-10  -8.5369172210478380e-18  4.3477292511806993e-07  4.4140553222477730e-17  -2.0006023940861869e-13  -6.4649972905263466e-17
1.0000000000000000e+00  -3.7620676914633647e-08  -9.3872913650069381e-15  2.2735981302901750e-07  -4.6090245601359658e-15  8.5085756082521852e-10  7.5627060964137185e-16
2.0000000000000000e+00  -3.6030151438062416e-08  -1.3640603633200074e-14  3.0298077549470741e-07  -2.1306205728558820e-14  3.8465077261649585e-09  2.8327845319221710e-15
2.9999999999999800e+00  6.3899073819979624e-08  -1.0931500953642202e-15  9.9546354671331233e-08  -7.1259342407289235e-15  -1.3721003403704527e-09  -3.0314125239723300e-15
3.9999999999999600e+00  2.2670068045564257e-07  -2.1826318726678812e-14  1.9861106477805240e-08  2.0222511662495205e-14  -3.9557875374650679e-08  4.6460643208373155e-15
4.9999999999999396e+00  1.2631896221839360e-07  1.0058097923844288e-14  -4.0392636326832546e-08  2.6949746132991570e-14  3.0920453286704305e-08  -7.3879486956174177e-15
5.9999999999999201e+00  3.8044555948980922e-07  3.1948441685956766e-14  8.0004412179099381e-09  -8.1159932921901443e-15  -3.9177444404871204e-08  1.2775763266835858e-15
6.9999999999998996e+00  -2.3282071599407778e-07  4.6420395780697852e-15  2.5543851617668894e-07  -3.0426387578224949e-15  4.3387756191577742e-08  -1.1938864658666140e-14
7.9999999999998703e+00  4.0810946758409941e-07  -2.9527342829545138e-14  1.0132898481969930e-07  2.8272340876270528e-14  -1.4457033943440592e-07  -2.2598497384966506e-14
8.9999999999998508e+00  1.9305996918812445e-08  1.9638839614198360e-14  1.3610055723754657e-07  -1.2816434592931397e-14  -3.5007712977906436e-07  1.0222240550243867e-14
9.9999999999998295e+00  9.8596739803403179e-08  1.3184903691831627e-14  5.5876144314347738e-07  2.5797896022642329e-14  6.5255212475583585e-07  7.7589156140847291e-15
1.0999999999999799e+01  3.2177989505848795e-07  3.8489520370619380e-14  7.3737353161278634e-07  6.5817044813862034e-14  3.4116300738927191e-07  1.9115463733393976e-14
1.1999999999999799e+01  -4.5909895041627178e-07  -2.4301975233700875e-14  4.6285088261072025e-07  6.1162336521070772e-14  1.7482108166244870e-07  4.5332735948435489e-15
1.2999999999999799e+01  1.3673387190394285e-06  -6.8917232058419900e-14  2.2359887071515187e-07  4.1725384158917570e-14  -7.0301295782054826e-08  -2.2443362812763104e-14
1.3999999999999700e+01  -6.4597792596747246e-07  3.6763597040347763e-15  2.8380375487450392e-07  1.2424598330431951e-15  -1.3506318999447454e-06  -2.9394394459981934e-14
1.4999999999999700e+01  8.2759096448162285e-08  6.5267551307704273e-14  2.6138924737126752e-07  4.6633901113554341e-14  -4.1291363005413175e-07  3.6129608988082275e-14
1.5999999999999700e+01  4.3646930838081735e-07  8.7942696017850416e-15  6.2468066327915006e-07  -1.2834581944194846e-13  -7.4294883765392398e-07  4.7734646812858658e-14
1.6999999999999901e+01  -5.8042591584079949e-07  -4.9947888332179438e-14  5.8976657042468137e-07  7.8953221341742472e-14  -1.0839070081504844e-06  6.0270642313925471e-14
1.8000000000000000e+01  -1.2236061591273165e-07  1.3174195752310055e-13  1.0747890052035402e-06  -1.4123128622879559e-14  1.3606115705051579e-06  -3.7430374999057696e-14
1.9000000000000199e+01  1.1049256273091587e-06  3.7632702684512145e-14  -9.6139880867695269e-07  -2.2977569362241667e-14  -2.3169812014710756e-06  8.5887499566939366e-14
2.0000000000000298e+01  1.1446279473922000e-06  -8.9195194931913379e-14  -4.1074121236383307e-06  1.0997150398800560e-13  -1.7818014187193164e-06  -1.8471923500300387e-13
2.1000000000000501e+01  -7.5720956287381813e-07  -2.8860111585359179e-14  2.8220999961638408e-06  1.5855084735720606e-13  -3.7804246272454989e-06  5.0685582371072606e-14
2.2000000000000600e+01  8.5018948206044363e-07  -1.3736612990225645e-13  7.7433648481467711e-06  -2.3409504031947212e-13  -2.8218726346503653e-07  -5.7996208488344261e-14
2.3000000000000799e+01  1.4730988559085103e-07  5.6133675291700099e-14  -3.6013928907991495e-06  -1.7918554744346546e-13  -1.0539846956527319e-06  3.0333249623880603e-15
2.4000000000000998e+01  -1.3458596715572003e-06  -3.2872375612482207e-14  -7.5953820786707118e-06  2.3936935309624371e-13  9.3172575080387146e-07  9.0664509796625245e-14
2.5000000000001101e+01  9.3953699413930686e-07  -2.5445338369732140e-13  6.6100115804051125e-06  -2.4150498838966726e-14  4.0005449710301093e-06  -1.9301521890316795e-13
2.6000000000001300e+01  -2.5997896102347030e-06  1.5733469762489828e-13  5.3430202461840809e-06  5.7131507709891428e-13  4.7813596736405376e-06  -5.8333565291545394e-14
2.7000000000001400e+01  1.9046423532379592e-06  1.5472335759991119e-13  -1.2577453927481698e-05  -1.8232575832921083e-15  1.1538221293378577e-06  4.9363816457539864e-13
2.8000000000001599e+01  -4.0243898292595252e-06  4.8902522738198780e-14  -5.9435063837983090e-06  1.4378919858967208e-13  2.6039718282787677e-06  -6.0412869105272197e-13
2.9000000000001702e+01  6.8467980968761812e-06  -6.2696450956901047e-13  5.5948115587291336e-06  -9.6190862460501631e-14  8.8803743184312172e-07  -3.3486962296851182e-13
3.0000000000001901e+01  3.0666209309420784e-06  3.3027219478799557e-13  4.0383913675538222e-06  4.6184377278333018e-13  4.1088491479993236e-06  4.4774270997121135e-13
3.1000000000002000e+01  -2.1830398374354136e-06  -2.6030814103243751e-14  -8.7879860403466723e-07  -2.7550902177453133e-14  -6.2259043638709115e-06  -1.8801564905419465e-13
3.2000000000002203e+01  -3.7865203205569937e-06  -5.1410644922417293e-13  -2.9719145398841292e-07  -5.8996212078202961e-13  -9.8180118145756289e-06  3.0342945214683053e-12
3.3000000000001997e+01  4.4389809440597172e-06  -1.5807866785483902e-12  1.6412251034563265e-06  -2.8148185578208173e-13  -5.0542028670104331e-06  -4.3427423865921659e-12
3.4000000000001798e+01  -1.1924746011546590e-06  1.5393284451424921e-13  5.3385432688671835e-06  -2.3852848859909529e-12  6.8363217745320143e-06  1.2546850432214848e-12
3.5000000000001599e+01  -1.3105975424902712e-05  8.8273159273343918e-13  4.4233113023798428e-06  8.5123672191900227e-13  7.4923495239728525e-06  -4.3633645721707833e-12
3.6000000000001400e+01  -2.7217919316742399e-06  -9.3987033808013018e-13  -4.7314276696568728e-06  -3.2999690902140810e-12  4.0502468031738453e-06  4.9867068418323064e-12
3.7000000000001201e+01  -2.0087238754824782e-05  -3.9873708703124700e-13  3.1318048438024885e-06  -7.6062683183251342e-13  1.8255643386892853e-06  -2.7738889362622149e-12
3.8000000000001002e+01  -3.8997498170914039e-05  -6.5134738626974671e-13  3.4070982193302179e-05  1.8084682678122723e-12  2.2653879317886104e-06  -4.1494848195012415e-12
3.9000000000000803e+01  2.9883845989738114e-05  -1.6008509087095362e-12  -2.7566109600778679e-05  -6.7677412219784420e-13  3.4477506822737525e-06  1.7570574832851355e-12
4.0000000000000597e+01  4.8831155905575241e-05  2.5417718374312865e-12  -2.9375242240186741e-05  7.3769002615088841e-13  2.0688955896889806e-05  4.2843358180521432e-12
4.1000000000000398e+01  5.1013761987470023e-05  2.4619658843821946e-12  3.3906509498629278e-05  3.9233856537913620e-12  2.3085418277042485e-05  -5.7222091764763304e-12
4.2000000000000199e+01  4.2524359695642996e-05  6.5437573612595793e-12  4.5902997437986713e-07  -2.3469135358134976e-12  -5.7217918486752929e-06  3.5701473029185369e-12
4.3000000000000000e+01  -9.4012459914527768e-06  -4.6974954938180390e-12  -9.1102678945231195e-05  2.7635411732549381e-12  -4.9023783583688300e-05  -1.5806420585820008e-11
4.3999999999999801e+01  1.6795121028268493e-05  -2.2209144942043472e-13  -1.5740569126998260e-05  7.5661417847285868e-12  -3.8047642511758238e-05  4.9883289358451757e-12
