# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
5.7999999999997002e+01  1.2375637462601584e-03  1.0198476473331157e-03  8.2455332946216975e-01  4.2982133178486794e+00  7.5205955233564381e-02
5.8999999999996803e+01  1.0768470101505121e-03  8.9953793114612554e-04  8.4145428413015844e-01  4.3658171365206337e+00  4.0313438658036077e-02
5.9999999999996597e+01  9.0909292230249730e-04  7.7439476193028793e-04  8.6795997789581358e-01  4.4718399115832543e+00  5.4536832243339706e-03
6.0999999999996398e+01  7.5066407381118108e-04  6.5679205655390480e-04  9.0453987406592318e-01  4.6181594962636927e+00  1.5386575549503310e-02
6.1999999999996199e+01  6.2113660450630330e-04  5.6150610173364259e-04  9.3943180071474763e-01  4.7577272028589910e+00  3.5712256695240698e-03
6.2999999999996000e+01  5.3851495626785247e-04  5.0319928176930685e-04  9.5375894646536441e-01  4.8150357858614576e+00  8.2680755054818492e-02
6.3999999999995801e+01  5.1243779497581925e-04  4.8828911789492477e-04  9.5089946338643960e-01  4.8035978535457584e+00  2.0146565355291687e-01
6.4999999999996305e+01  5.4817623415557106e-04  5.2040727992136231e-04  9.4424508893261849e-01  4.7769803557304744e+00  3.1327213148976019e-01
6.5999999999996902e+01  6.4456837964383480e-04  5.9836794137728769e-04  9.3265701164709069e-01  4.7306280465883628e+00  3.9136975281159181e-01
6.6999999999997399e+01  7.9815715708434496e-04  7.1997268562531589e-04  9.1331099246946690e-01  4.6532439698778676e+00  4.3176891271210305e-01
6.7999999999997897e+01  9.8954037610406685e-04  8.7003515367016656e-04  8.9184580288307103e-01  4.5673832115322845e+00  4.4839032781740540e-01
6.8999999999998394e+01  1.1979496691880648e-03  1.0310432495474211e-03  8.7140721911795449e-01  4.4856288764718180e+00  4.5116717417080843e-01
6.9999999999998906e+01  1.4115352498439058e-03  1.1965156957184332e-03  8.5573588191896066e-01  4.4229435276758426e+00  4.4400635961730039e-01
7.0999999999999403e+01  1.5959415548132566e-03  1.3360156174955532e-03  8.4267174121532085e-01  4.3706869648612834e+00  4.3470182807666924e-01
7.1999999999999901e+01  1.7396025637852869e-03  1.4450972861828860e-03  8.3435475379682744e-01  4.3374190151873098e+00  4.2345559839273178e-01
7.3000000000000398e+01  1.8317457942034427e-03  1.5147881897845990e-03  8.2922616439377084e-01  4.3169046575750833e+00  4.1036454679840445e-01
7.4000000000000995e+01  1.8361208816696881e-03  1.5139141519960151e-03  8.2585198910085078e-01  4.3034079564034027e+00  4.0106731411383167e-01
7.5000000000001506e+01  1.7764024160404302e-03  1.4693439739903965e-03  8.2789623231426768e-01  4.3115849292570712e+00  3.8939107822792457e-01
7.6000000000002004e+01  1.6506310033298614e-03  1.3734749746631011e-03  8.3245721843803966e-01  4.3298288737521586e+00  3.7948524622926172e-01
7.7000000000002501e+01  1.4623642094657363e-03  1.2280204519024866e-03  8.3991696081075395e-01  4.3596678432430158e+00  3.7541599202448211e-01
7.8000000000002998e+01  1.2539531487666127e-03  1.0661614412285643e-03  8.5025360653505255e-01  4.4010144261402102e+00  3.6851683904842714e-01
7.9000000000003496e+01  1.0391550818269802e-03  9.0274899978444066e-04  8.6873137713696047e-01  4.4749255085478419e+00  3.6396861707569378e-01
