# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  69.968750  64.000000  64.000000  4.2385490557e+00  1.610000  8.974137e-02  -1.0470  0  nan  nan  nan  +nan  +1.381638e-02  +8.869105e-03  0  0  0
0.0000000000000000e+00  B  58.031250  64.000000  64.000000  4.2385547765e+00  1.610000  8.974284e-02  -1.0470  0  nan  nan  nan  +nan  +1.381638e-02  +8.869105e-03  0  0  0
0.0000000000000000e+00  C  64.000000  64.000000  64.000000  1.0232286192e+01  7.008750  1.630746e+00  0.2124  0  nan  nan  nan  +nan  +5.880654e-01  +1.953336e-01  0  0  0
1.0000000000000000e+00  A  69.968750  63.968750  64.000000  4.2385471596e+00  1.610000  8.974088e-02  -1.0470  0  nan  nan  nan  +nan  +1.491647e-02  +8.624821e-03  0  0  0
1.0000000000000000e+00  B  58.031250  64.031250  64.000000  4.2385522329e+00  1.610000  8.974219e-02  -1.0470  0  nan  nan  nan  +nan  +1.491647e-02  +8.624821e-03  0  0  0
1.0000000000000000e+00  C  64.000000  64.000000  64.000000  1.0230696280e+01  7.008832  1.630337e+00  0.2123  0  nan  nan  nan  +nan  +5.877211e-01  +1.945411e-01  0  0  0
2.0000000000000000e+00  A  69.968750  63.968750  64.000000  4.2386165631e+00  1.610000  8.975873e-02  -1.0469  0  nan  nan  nan  +nan  +1.890842e-02  +6.460561e-03  0  0  0
2.0000000000000000e+00  B  58.031250  64.031250  64.000000  4.2386195222e+00  1.610000  8.975949e-02  -1.0469  0  nan  nan  nan  +nan  +1.890842e-02  +6.460561e-03  0  0  0
2.0000000000000000e+00  C  64.000000  64.000000  64.000000  1.0224930073e+01  7.008832  1.628855e+00  0.2119  0  nan  nan  nan  +nan  +5.873254e-01  +1.938437e-01  0  0  0
2.9999999999999800e+00  A  69.968750  63.968750  64.000000  4.2389184904e+00  1.610000  8.983635e-02  -1.0465  0  nan  nan  nan  +nan  +2.573927e-02  +6.575165e-03  0  0  0
2.9999999999999800e+00  B  58.031250  64.031250  64.000000  4.2389185966e+00  1.610000  8.983638e-02  -1.0465  0  nan  nan  nan  +nan  +2.573927e-02  +6.575165e-03  0  0  0
2.9999999999999800e+00  C  64.000000  64.000000  64.000000  1.0213662646e+01  7.008832  1.625958e+00  0.2111  0  nan  nan  nan  +nan  +5.866132e-01  +1.932647e-01  0  0  0
3.9999999999999600e+00  A  69.968750  63.968750  64.000000  4.2397503156e+00  1.610000  9.005022e-02  -1.0455  0  nan  nan  nan  +nan  +3.583090e-02  +1.191444e-02  0  0  0
3.9999999999999600e+00  B  58.031250  64.031250  64.000000  4.2397477262e+00  1.610000  9.004955e-02  -1.0455  0  nan  nan  nan  +nan  +3.583090e-02  +1.191444e-02  0  0  0
