# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  7.8614722813682159e-01  5.3308506591349936e-01
1.0000000000000000e+00  7.8585226352988258e-01  5.3308506591349936e-01
2.0000000000000000e+00  7.8534811886818479e-01  5.3308506591349936e-01
2.9999999999999800e+00  7.8489401285745963e-01  5.3308506591349936e-01
3.9999999999999600e+00  7.8471220271530562e-01  5.3308506591349936e-01
4.9999999999999396e+00  7.8498635916923265e-01  5.3308506591349936e-01
5.9999999999999201e+00  7.8584173800166712e-01  5.3308506591349936e-01
6.9999999999998996e+00  7.8735493577047810e-01  5.3308506591349936e-01
7.9999999999998703e+00  7.8957639663802259e-01  5.3308506591349936e-01
8.9999999999998508e+00  7.9255127651228352e-01  5.3308506591349936e-01
9.9999999999998295e+00  7.9634232909887281e-01  5.3308506591349936e-01
1.0999999999999799e+01  8.0105117332069775e-01  5.3308506591349936e-01
1.1999999999999799e+01  8.0683753534114178e-01  5.3308506591349936e-01
1.2999999999999799e+01  8.1393957632318203e-01  5.3308506591349936e-01
1.3999999999999700e+01  8.2270094733342214e-01  5.3308506591349936e-01
1.4999999999999700e+01  8.3360840372176381e-01  5.3308506591349936e-01
1.5999999999999700e+01  8.4734530486722393e-01  5.3308506591349936e-01
1.6999999999999901e+01  8.6486766803625215e-01  5.3308506591349936e-01
1.8000000000000000e+01  8.8750781926402478e-01  5.3308506591349936e-01
1.9000000000000199e+01  9.1710559886522458e-01  5.3308506591349936e-01
2.0000000000000298e+01  9.5615466708385455e-01  5.3308506591349936e-01
2.1000000000000501e+01  1.0079287934229348e+00  5.3308506591349936e-01
2.2000000000000600e+01  1.0765354543146348e+00  5.3308506591349936e-01
2.3000000000000799e+01  1.1668875930974432e+00  5.3308506591349936e-01
2.4000000000000998e+01  1.2847544782861280e+00  5.3308506591349936e-01
2.5000000000001101e+01  1.4372824049854356e+00  5.3308506591349936e-01
2.6000000000001300e+01  1.6343853806059103e+00  5.3308506591349936e-01
2.7000000000001400e+01  1.8910519373365939e+00  5.3308506591349936e-01
2.8000000000001599e+01  2.2301158048337735e+00  5.3308506591349936e-01
2.9000000000001702e+01  2.6844132731094006e+00  5.3308506591349936e-01
3.0000000000001901e+01  3.2961873101207573e+00  5.3308506591349936e-01
3.1000000000002000e+01  4.1099962013912643e+00  5.3308506591349936e-01
3.2000000000002203e+01  5.1531967930211682e+00  5.3308506591349936e-01
3.3000000000001997e+01  5.4839576078730872e+00  2.6566176216196413e+00
3.4000000000001798e+01  5.1527677739350244e+00  2.4066558099362694e+00
3.5000000000001599e+01  4.8706958320645697e+00  2.2191900971976239e+00
3.6000000000001400e+01  4.6346481680509317e+00  2.0942163659708135e+00
3.7000000000001201e+01  4.4384653900945068e+00  1.9067622262621000e+00
3.8000000000001002e+01  4.2813634054777454e+00  1.7817981612685541e+00
3.9000000000000803e+01  4.1601603831355556e+00  1.7193180879348648e+00
4.0000000000000597e+01  4.0714030610804768e+00  1.5943626273530123e+00
4.1000000000000398e+01  4.0156080195059287e+00  1.5318876223470179e+00
4.2000000000000199e+01  3.9917112783347530e+00  1.4694147431885933e+00
4.3000000000000000e+01  3.9991704924758276e+00  1.4069442730613035e+00
4.3999999999999801e+01  4.0384002188977473e+00  1.3444765477686846e+00
4.4999999999999602e+01  4.1100573089727988e+00  1.2820119685478759e+00
4.5999999999999403e+01  4.2139949598931228e+00  1.2195510188179910e+00
4.6999999999999197e+01  4.3435801718506450e+00  1.2820119685478759e+00
4.7999999999998998e+01  4.4961851361469574e+00  1.1570942863483511e+00
4.8999999999998799e+01  4.6673032865033157e+00  1.0946424930085621e+00
4.9999999999998600e+01  4.8159616257575619e+00  1.4069442730613035e+00
5.0009999999998598e+01  4.8185147707054758e+00  1.4069442730613035e+00
