# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  4.3477292511806993e-07  4.4140553222477730e-17  -5.0876808334949644e-07  7.3478727488686547e-17
1.0000000000000000e+00  2.2735981302901750e-07  -4.6090245601359658e-15  -8.5276213870506461e-08  9.4929315565104721e-17
2.0000000000000000e+00  3.0298077549470741e-07  -2.1306205728558820e-14  -2.1365403581527802e-08  7.2001825797196062e-16
2.9999999999999800e+00  9.9546354671331233e-08  -7.1259342407289235e-15  1.5093969569708177e-09  3.3135320841289820e-16
3.9999999999999600e+00  1.9861106477805240e-08  2.0222511662495205e-14  -2.9162009095803825e-09  6.2475366671754255e-16
4.9999999999999396e+00  -4.0392636326832546e-08  2.6949746132991570e-14  1.8600731941085314e-08  5.3301182844114224e-16
5.9999999999999201e+00  8.0004412179099381e-09  -8.1159932921901443e-15  1.5664466222071320e-08  2.7839179218966394e-16
6.9999999999998996e+00  2.5543851617668894e-07  -3.0426387578224949e-15  1.8029854122687858e-08  5.3738432648484771e-16
7.9999999999998703e+00  1.0132898481969930e-07  2.8272340876270528e-14  5.0179808225563466e-08  -1.1318210082039366e-15
8.9999999999998508e+00  1.3610055723754657e-07  -1.2816434592931397e-14  6.1560673562885828e-08  1.1346951194913087e-15
9.9999999999998295e+00  5.5876144314347738e-07  2.5797896022642329e-14  6.5788707809627923e-08  1.7756551275851116e-16
1.0999999999999799e+01  7.3737353161278634e-07  6.5817044813862034e-14  6.3984334207115060e-08  1.5527323209528089e-16
1.1999999999999799e+01  4.6285088261072025e-07  6.1162336521070772e-14  9.0370411912658681e-08  1.6355862463006061e-16
1.2999999999999799e+01  2.2359887071515187e-07  4.1725384158917570e-14  6.8066763082061065e-08  3.9034472571300629e-15
1.3999999999999700e+01  2.8380375487450392e-07  1.2424598330431951e-15  9.6801476436193593e-08  -9.5296749196431951e-16
1.4999999999999700e+01  2.6138924737126752e-07  4.6633901113554341e-14  5.1561770760655447e-08  -5.5969863054108152e-16
1.5999999999999700e+01  6.2468066327915006e-07  -1.2834581944194846e-13  1.0363709377886713e-07  -1.8194773313901652e-15
1.6999999999999901e+01  5.8976657042468137e-07  7.8953221341742472e-14  9.4391205745482475e-08  -3.9479790821058698e-16
1.8000000000000000e+01  1.0747890052035402e-06  -1.4123128622879559e-14  6.0616199316001045e-08  -3.7117908774261143e-15
1.9000000000000199e+01  -9.6139880867695269e-07  -2.2977569362241667e-14  1.1833134246294474e-07  -3.5528752394210908e-15
2.0000000000000298e+01  -4.1074121236383307e-06  1.0997150398800560e-13  9.6258834808624948e-08  2.8795513859118607e-16
2.1000000000000501e+01  2.8220999961638408e-06  1.5855084735720606e-13  7.6402381341403211e-08  -4.4137825872036388e-15
2.2000000000000600e+01  7.7433648481467711e-06  -2.3409504031947212e-13  1.1888585356660763e-07  2.7816305442287884e-15
2.3000000000000799e+01  -3.6013928907991495e-06  -1.7918554744346546e-13  8.1517875968857923e-08  3.5407530371586430e-15
2.4000000000000998e+01  -7.5953820786707118e-06  2.3936935309624371e-13  8.3576981446602560e-08  -1.4250925907351694e-15
2.5000000000001101e+01  6.6100115804051125e-06  -2.4150498838966726e-14  1.2044079786184921e-07  -4.3865748881462247e-15
