# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  32.031250  32.000000  32.000000  3.8849354771e+00  1.610000  -1.173550e-03  -2.9305  0  nan  nan  nan  +nan  +6.394127e-03  -5.483232e-04  0  0  0
0.0000000000000000e+00  B  31.968750  32.000000  32.000000  3.8849354771e+00  1.610000  -1.173550e-03  -2.9305  0  nan  nan  nan  +nan  +6.394127e-03  -5.483232e-04  0  0  0
0.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.8712087299e+00  1.610000  -4.702730e-03  -2.3276  0  nan  nan  nan  +nan  +5.867554e-02  +9.228421e-02  0  0  0
1.0000000000000000e+00  A  32.031250  32.000000  32.000000  3.8842589582e+00  1.610000  -1.347485e-03  -2.8705  0  nan  nan  nan  +nan  +6.015671e-03  -1.684465e-03  0  0  0
1.0000000000000000e+00  B  31.968750  32.000000  32.000000  3.8842589582e+00  1.610000  -1.347485e-03  -2.8705  0  nan  nan  nan  +nan  +6.015671e-03  -1.684465e-03  0  0  0
1.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.8705763014e+00  1.610000  -4.865329e-03  -2.3129  0  nan  nan  nan  +nan  +5.793800e-02  +9.197386e-02  0  0  0
2.0000000000000000e+00  A  32.031250  32.000000  32.000000  3.8834899316e+00  1.630000  -1.545203e-03  -2.8110  0  nan  nan  nan  +nan  +4.340917e-03  +1.256457e-04  0  0  0
2.0000000000000000e+00  B  31.968750  32.000000  32.000000  3.8834899316e+00  1.630000  -1.545203e-03  -2.8110  0  nan  nan  nan  +nan  +4.340917e-03  +1.256457e-04  0  0  0
2.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.8698776466e+00  1.610000  -5.044955e-03  -2.2971  0  nan  nan  nan  +nan  +5.805675e-02  +9.244859e-02  0  0  0
2.9999999999999800e+00  A  32.031250  32.000000  32.000000  3.8828815087e+00  1.630000  -1.701630e-03  -2.7691  0  nan  nan  nan  +nan  +4.370032e-03  +3.363781e-04  0  0  0
2.9999999999999800e+00  B  31.968750  32.000000  32.000000  3.8828815087e+00  1.630000  -1.701630e-03  -2.7691  0  nan  nan  nan  +nan  +4.370032e-03  +3.363781e-04  0  0  0
