# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.1936925198e-01    4.1063049482e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0441482811e-01    9.0441482811e-01    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.1942579328e-01    4.3288758460e-07    6.3603270938e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0424277606e-01    9.0424277606e-01   -6.8293467467e-06    6.8293467467e-06
   0.1000000    2.1948069948e-01    4.5499002590e-07    1.1756808666e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0407568279e-01    9.0407568279e-01   -1.3664568900e-05    1.3664568900e-05
   0.1500000    2.1953404352e-01    4.7694246293e-07    1.6361866481e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0391330616e-01    9.0391330616e-01   -2.0510317268e-05    2.0510317268e-05
   0.2000000    2.1958589278e-01    4.9874926594e-07    2.0325509601e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0375542001e-01    9.0375542001e-01   -2.7371161062e-05    2.7371161062e-05
   0.2500000    2.1963630835e-01    5.2041438244e-07    2.3758804403e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0360181625e-01    9.0360181625e-01   -3.4256812023e-05    3.4256812023e-05
   0.3000000    2.1968534417e-01    5.4194115994e-07    2.6756025895e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0345230737e-01    9.0345230737e-01   -4.1169453544e-05    4.1169453544e-05
   0.3500000    2.1973304574e-01    5.6333211861e-07    2.9395128862e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0330672983e-01    9.0330672983e-01   -4.8112757565e-05    4.8112757566e-05
   0.4000000    2.1977944830e-01    5.8458865601e-07    3.1740164666e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0316494884e-01    9.0316494884e-01   -5.5090908676e-05    5.5090908676e-05
   0.4500000    2.1982457488e-01    6.0571073669e-07    3.3843734004e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0302686310e-01    9.0302686310e-01   -6.2118391349e-05    6.2118391349e-05
