# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  3.2103478820405761e-03  -1.2483402170044428e-16  1.6328402244759243e-04  -2.6591011192272657e-17
5.0000000000000000e-01  3.1346122064834963e-03  -3.5317699421466911e-15  1.6254553814414407e-04  -3.3111589934244469e-16
1.0000000000000000e+00  3.0504324467695880e-03  5.2266642348777065e-15  1.6129557051571222e-04  2.3633013321783030e-16
1.5000000000000000e+00  2.9568797009489915e-03  1.6940060939825245e-14  1.5974422120149337e-04  -2.9255551851208072e-16
2.0000000000000000e+00  2.8533586665402573e-03  -7.5301229010907300e-16  1.5798693056929682e-04  1.3606639326508554e-15
2.4999999999999898e+00  2.7377538717958446e-03  2.5256980887159233e-15  1.5607429305656263e-04  2.0853607054266052e-16
2.9999999999999800e+00  2.6095594025909805e-03  -6.3223386216008232e-15  1.5400378176585219e-04  9.6080376575153779e-16
3.4999999999999698e+00  2.4666114608086495e-03  -8.5120034935479150e-17  1.5180823333291256e-04  8.9043279788924255e-17
3.9999999999999600e+00  2.3078092491923803e-03  -3.2648324216105924e-14  1.4944021013557729e-04  1.5246513641238601e-15
4.4999999999999503e+00  2.1312005912004820e-03  -2.1477357246184672e-14  1.4686648551025740e-04  -5.0321856819463559e-16
4.9999999999999396e+00  1.9349682895760030e-03  -1.8806238847018236e-14  1.4407984426344065e-04  1.6328354709383634e-15
5.4999999999999298e+00  1.7165261198212006e-03  -5.2841030636903256e-14  1.4107035249185927e-04  1.3648877153818982e-15
5.9999999999999201e+00  1.4752550586329550e-03  -7.3714246715656483e-14  1.3780449825938647e-04  2.2542357817030632e-15
6.4999999999999103e+00  1.2073705334546424e-03  -5.9788203440836948e-14  1.3422898976874270e-04  1.0891070226456989e-15
6.9999999999998996e+00  9.1118218271740627e-04  -5.6713571251092772e-14  1.3033801180816723e-04  2.1994893953440576e-15
7.4999999999998801e+00  5.8396052659403749e-04  -1.6730539717025369e-14  1.2611569620870120e-04  1.6825012478006193e-15
7.9999999999998703e+00  2.2448082950266035e-04  -5.3913883414928501e-14  1.2150425777836844e-04  1.8762981509676670e-15
8.4999999999998597e+00  -1.7042054981808059e-04  -4.3776523645487359e-14  1.1644081871762435e-04  4.4353768552228166e-16
8.9999999999998508e+00  -6.0128515039305436e-04  -3.1712513745649901e-14  1.1090524509764866e-04  1.3238124407915770e-15
9.4999999999998401e+00  -1.0711315025420994e-03  -5.8223888594287603e-14  1.0490157120044646e-04  2.4708596934030222e-15
9.9999999999998295e+00  -1.5775161577166585e-03  -6.4524840481003203e-14  9.8325388222821638e-05  3.2907293528300612e-15
1.0499999999999799e+01  -2.1218573601764282e-03  -1.6592287846407469e-14  9.1081947571608476e-05  1.2100895325954186e-15
