time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  4.6793177068353870e-06
5.0000000000000000e-01  -5.9672866843663125e-07  5.2776543337981411e-06
1.0000000000000000e+00  7.8471419806556122e-07  5.0656249564701564e-06
1.5000000000000000e+00  9.0892692316768228e-06  4.4819032831586446e-06
2.0000000000000000e+00  2.1286086346472909e-05  4.4730946582643059e-06
2.4999999999999898e+00  3.4271052150215865e-05  4.5416910894872907e-06
2.9999999999999800e+00  4.7130795550579844e-05  4.4940804241931439e-06
3.4999999999999698e+00  5.8795915288938590e-05  4.4400912718506289e-06
3.9999999999999600e+00  6.8517143329319911e-05  4.4083700068282888e-06
4.4999999999999503e+00  7.6812077206534645e-05  4.3657793822386335e-06
4.9999999999999396e+00  8.5029508473592036e-05  4.2915282508511522e-06
5.4999999999999298e+00  9.3874310177261510e-05  4.2015910298280942e-06
5.9999999999999201e+00  1.0280616323383765e-04  4.1177874740126249e-06
6.4999999999999103e+00  1.1108807049958199e-04  4.0380593707132036e-06
6.9999999999998996e+00  1.1880501379028144e-04  3.9497342515251879e-06
