# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#   time = 90.140000,       r = 14.000000
#      theta         phi            Weyl4_Re            Weyl4_Im


#   time = 90.140000,       r = 30.000000
#      theta         phi            Weyl4_Re            Weyl4_Im


   0.0000000   0.0000000   -5.4443135920e-07    1.8452164748e-05
   0.0872665   0.0000000    8.2514771867e-04    4.0008078370e-04
   0.1745329   0.0000000    8.2445047528e-04    3.0716407994e-04
   0.2617994   0.0000000    7.6770422707e-04    2.6601027964e-04
   0.3490659   0.0000000    6.3572584448e-04    2.0914330061e-04
   0.4363323   0.0000000    7.3033889832e-04    1.8067631709e-04
   0.5235988   0.0000000    6.5671094153e-04    4.8768331151e-05
   0.6108652   0.0000000    6.2661764012e-04    1.0801204504e-05
   0.6981317   0.0000000    6.0717489433e-04    5.5965974329e-05
   0.7853982   0.0000000    4.4852129095e-04    2.8790041525e-04
   0.8726646   0.0000000    4.0533384204e-04   -9.2242200749e-05
   0.9599311   0.0000000    3.4139006618e-04   -1.3261323582e-04
   1.0471976   0.0000000    3.4202830862e-04   -1.6026643195e-04
   1.1344640   0.0000000    2.5444118263e-04   -8.8984581059e-05
   1.2217305   0.0000000    4.3576159945e-05   -7.8650295791e-06
   1.3089969   0.0000000    1.9015978335e-04   -1.0240877819e-04
   1.3962634   0.0000000    1.9615502628e-04   -6.1473675769e-05
   1.4835299   0.0000000    1.4029626348e-04   -2.0427024486e-05
   1.5707963   0.0000000    2.7635219850e-04    3.8905078952e-07
   1.6580628   0.0000000    1.4029637876e-04    2.0426955876e-05
   1.7453293   0.0000000    1.9615493818e-04    6.1473559814e-05
   1.8325957   0.0000000    1.9015911301e-04    1.0240876473e-04
   1.9198622   0.0000000    4.3576027060e-05    7.8648229110e-06
   2.0071286   0.0000000    2.5444119374e-04    8.8984486131e-05
   2.0943951   0.0000000    3.5030347488e-04    1.6464570224e-04
   2.1816616   0.0000000    3.4139041349e-04    1.3261341941e-04
   2.1816616   0.2617994    4.6066546729e-04   -2.1154731490e-04
   2.1816616   0.5235988    7.5094152644e-05   -5.7912465107e-04
   2.1816616   0.7853982   -4.8096560118e-04   -6.8633090608e-04
   2.1816616   1.0471976   -7.7164478258e-04   -5.3264208125e-04
   2.1816616   1.3089969   -6.4330074755e-04    1.1697763714e-05
   2.1816616   1.5707963   -5.3580280494e-04    2.0321811078e-04
   2.1816616   1.8325957   -4.0809311633e-04    2.5350107745e-04
   2.1816616   2.0943951   -3.7124177007e-04    4.7734253131e-04
   2.1816616   2.3561945   -1.0961905270e-04    3.3714906577e-04
   2.1816616   2.6179939   -1.2171655586e-04    2.6854932246e-04
   2.1816616   2.8797933    1.6470556328e-04    2.8348393872e-04
   2.1816616   3.1415927    3.3522774614e-04    1.3579866936e-04
   2.1816616   3.4033920    4.6316233278e-04   -2.1186716235e-04
   2.1816616   3.6651914    6.4740412635e-05   -5.7591981618e-04
   2.1816616   3.9269908   -4.7775714348e-04   -6.8804672878e-04
   2.1816616   4.1887902   -7.7942315971e-04   -5.5040298212e-04
   2.1816616   4.4505896   -6.4589685440e-04    1.0726623272e-05
   2.1816616   4.7123890   -5.3704086902e-04    2.0390662956e-04
   2.1816616   4.9741884   -4.0939913838e-04    2.5467140414e-04
   2.1816616   5.2359878   -3.7021644803e-04    5.0021244274e-04
   2.1816616   5.4977871   -1.2257580269e-04    3.3448977331e-04
   2.1816616   5.7595865   -1.3165145016e-04    2.7114262662e-04
   2.1816616   6.0213859    1.6361177078e-04    2.8385242702e-04
   2.2689280   0.0000000    4.0533326394e-04    9.2242148214e-05
   2.2689280   0.2617994    3.0599186803e-04   -1.8282479590e-04
   2.2689280   0.5235988    5.3727545507e-05   -6.8617523999e-04
   2.2689280   0.7853982   -4.5469360660e-04   -6.7407675312e-04
   2.2689280   1.0471976   -7.8371514930e-04   -4.4516439796e-04
   2.2689280   1.3089969   -7.2323223766e-04    1.2101511682e-06
   2.2689280   1.5707963   -7.5055417727e-04    1.8668298093e-04
   2.2689280   1.8325957   -3.5479474286e-04    2.4512378035e-04
   2.2689280   2.0943951   -2.8960375616e-04    3.4747628663e-04
   2.2689280   2.3561945   -1.3663426636e-04    4.1895484358e-04
   2.2689280   2.6179939    2.6558108478e-05    3.4234459568e-04
   2.2689280   2.8797933    2.3502204759e-04    2.9780687800e-04
   2.2689280   3.1415927    4.9611059414e-04    9.8127558107e-05
   2.2689280   3.4033920    3.0882808477e-04   -1.7922824427e-04
   2.2689280   3.6651914    5.9853998739e-05   -6.9530008414e-04
   2.2689280   3.9269908   -4.4896361286e-04   -6.8027255081e-04
   2.2689280   4.1887902   -7.8753706044e-04   -4.4707422530e-04
   2.2689280   4.4505896   -7.2691005498e-04    8.3947334300e-07
   2.2689280   4.7123890   -7.5176631837e-04    1.8700106673e-04
   2.2689280   4.9741884   -3.5722890638e-04    2.4786493912e-04
   2.2689280   5.2359878   -2.8602839612e-04    3.4547047182e-04
   2.2689280   5.4977871   -1.4182132380e-04    4.2156300535e-04
   2.2689280   5.7595865    2.7313720065e-05    3.4644452416e-04
   2.2689280   6.0213859    2.3618980074e-04    2.9725558259e-04
   2.3561945   0.0000000    4.4852098146e-04   -2.8789861187e-04
   2.3561945   0.2617994    1.2192647030e-04   -2.5465406593e-04
   2.3561945   0.5235988    2.2652038128e-04   -1.1026005903e-03
   2.3561945   0.7853982   -4.3800832701e-04   -8.0534175354e-04
   2.3561945   1.0471976   -9.5085677344e-04   -2.1363977998e-04
   2.3561945   1.3089969   -7.9679561107e-04    9.0466520655e-05
   2.3561945   1.5707963   -6.2980756934e-04    8.8383515514e-05
   2.3561945   1.8325957   -5.5519473188e-04    3.9601458658e-04
   2.3561945   2.0943951   -1.4329238516e-04    3.1004784803e-04
   2.3561945   2.3561945   -2.1959988784e-04    5.6332402119e-04
   2.3561945   2.6179939   -1.6794981920e-04    5.3091302172e-04
   2.3561945   2.8797933    5.2813773619e-04    2.0664083972e-04
   2.3561945   3.1415927    4.1813726734e-04   -3.8373161239e-04
   2.3561945   3.4033920    1.3437798876e-04   -2.6321323348e-04
   2.3561945   3.6651914    2.6380836479e-04   -1.0598287579e-03
   2.3561945   3.9269908   -4.5257861017e-04   -8.0911407477e-04
   2.3561945   4.1887902   -9.3722764766e-04   -2.0928697675e-04
   2.3561945   4.4505896   -8.1618668676e-04    8.2608545719e-05
   2.3561945   4.7123890   -6.2750589906e-04    8.3075685404e-05
   2.3561945   4.9741884   -5.4882107439e-04    3.9727407781e-04
   2.3561945   5.2359878   -1.3021527268e-04    3.3043096934e-04
   2.3561945   5.4977871   -1.9504720333e-04    5.4785864722e-04
   2.3561945   5.7595865   -1.7494464658e-04    5.3005558311e-04
   2.3561945   6.0213859    5.3677661849e-04    1.9879488506e-04
   2.4434610   0.0000000    6.0717509578e-04   -5.5965713201e-05
   2.4434610   0.2617994    4.7554014919e-04   -4.5954381699e-04
   2.4434610   0.5235988    1.1390815996e-04   -7.4887288719e-04
   2.4434610   0.7853982   -4.1693646226e-04   -7.6096074024e-04
   2.4434610   1.0471976   -8.4042006543e-04   -4.9855941305e-04
   2.4434610   1.3089969   -7.4858149221e-04   -2.8376433623e-05
   2.4434610   1.5707963   -7.3738271982e-04    2.2253320511e-04
   2.4434610   1.8325957   -4.8967143291e-04    4.1413347517e-04
   2.4434610   2.0943951   -2.1254064425e-04    4.2200516900e-04
   2.4434610   2.3561945   -5.6602485803e-05    5.4985427649e-04
   2.4434610   2.6179939    7.8613848507e-05    3.6490646575e-04
   2.4434610   2.8797933    4.4976349920e-04    3.0561839975e-04
   2.4434610   3.1415927    5.7106533095e-04   -3.4202377393e-05
   2.4434610   3.4033920    4.7623708493e-04   -4.5853414086e-04
   2.4434610   3.6651914    1.1064896482e-04   -7.4478446090e-04
   2.4434610   3.9269908   -4.1776290387e-04   -7.5820653029e-04
   2.4434610   4.1887902   -8.3820448745e-04   -4.9501613599e-04
   2.4434610   4.4505896   -7.4269556143e-04   -2.4075050325e-05
   2.4434610   4.7123890   -7.0292482246e-04    2.2329427882e-04
   2.4434610   4.9741884   -4.8861132927e-04    4.1353154945e-04
   2.4434610   5.2359878   -2.1237266067e-04    4.2145278538e-04
   2.4434610   5.4977871   -5.8199140016e-05    5.4294215109e-04
   2.4434610   5.7595865    7.8709934294e-05    3.6474197675e-04
   2.4434610   6.0213859    4.5061394341e-04    3.0463274322e-04
   2.5307274   0.0000000    6.2661777588e-04   -1.0801367225e-05
   2.5307274   0.2617994    5.1044815843e-04   -5.5293092526e-04
   2.5307274   0.5235988    1.1373199726e-04   -8.1011683377e-04
   2.5307274   0.7853982   -4.5366649811e-04   -6.7569523082e-04
   2.5307274   1.0471976   -7.3857007819e-04   -3.7386298088e-04
   2.5307274   1.3089969   -7.5283971373e-04   -1.3473984569e-05
   2.5307274   1.5707963   -7.7786976296e-04    2.9825158924e-04
   2.5307274   1.8325957   -4.9774505877e-04    5.2452640585e-04
   2.5307274   2.0943951   -2.2357432630e-04    5.2735921336e-04
   2.5307274   2.3561945   -8.3533407486e-06    5.1270097904e-04
   2.5307274   2.6179939    2.1973184022e-04    3.9613949543e-04
   2.5307274   2.8797933    5.6229966652e-04    3.3080463250e-04
   2.5307274   3.1415927    6.2392281214e-04   -1.4006512982e-05
   2.5307274   3.4033920    5.1013561334e-04   -5.5241509427e-04
   2.5307274   3.6651914    1.1271326289e-04   -8.0988461570e-04
   2.5307274   3.9269908   -4.5382180365e-04   -6.7867962556e-04
   2.5307274   4.1887902   -7.3660021309e-04   -3.7157913106e-04
   2.5307274   4.4505896   -7.5447343522e-04   -1.2701763539e-05
   2.5307274   4.7123890   -7.5315969055e-04    2.9935165845e-04
   2.5307274   4.9741884   -4.9999409484e-04    5.2548286200e-04
   2.5307274   5.2359878   -2.2339510391e-04    5.2688738641e-04
   2.5307274   5.4977871   -8.2163514731e-06    5.0832975389e-04
   2.5307274   5.7595865    2.1823166430e-04    3.9328810398e-04
   2.5307274   6.0213859    5.6125582891e-04    3.3019171582e-04
   2.6179939   0.0000000    6.5671111586e-04   -4.8768262568e-05
   2.6179939   0.2617994    4.1235126181e-04   -4.0548212657e-04
   2.6179939   0.5235988    1.4537881962e-04   -9.8543104393e-04
   2.6179939   0.7853982   -3.7106118980e-04   -7.5854818315e-04
   2.6179939   1.0471976   -6.8492658810e-04   -4.0805928725e-04
   2.6179939   1.3089969   -8.0293343490e-04   -2.2839220158e-05
   2.6179939   1.5707963   -6.3675313451e-04    3.3371638406e-04
   2.6179939   1.8325957   -5.1807213761e-04    5.3175108442e-04
   2.6179939   2.0943951   -1.4996680114e-04    5.4453959307e-04
   2.6179939   2.3561945    4.4954732362e-05    6.1874487808e-04
   2.6179939   2.6179939    3.2390340877e-04    5.9037978164e-04
   2.6179939   2.8797933    6.2934347731e-04    2.6173440602e-04
   2.6179939   3.1415927    6.8421865229e-04   -4.8478708712e-05
   2.6179939   3.4033920    4.1156027730e-04   -4.0417641576e-04
   2.6179939   3.6651914    1.6444377458e-04   -1.0080322700e-03
   2.6179939   3.9269908   -3.7093600422e-04   -7.5733214299e-04
   2.6179939   4.1887902   -6.8535821658e-04   -4.0775821260e-04
   2.6179939   4.4505896   -8.0352243063e-04   -2.3109963437e-05
   2.6179939   4.7123890   -6.3653960218e-04    3.2812475957e-04
   2.6179939   4.9741884   -5.1940141209e-04    5.3264026202e-04
   2.6179939   5.2359878   -1.5113672127e-04    5.4656511699e-04
   2.6179939   5.4977871    4.5121569351e-05    6.1608905973e-04
   2.6179939   5.7595865    3.2478571681e-04    5.9038938833e-04
   2.6179939   6.0213859    6.3063735584e-04    2.6217037831e-04
   2.7052603   0.0000000    7.3033895614e-04   -1.8067647284e-04
   2.7052603   0.2617994    6.0135554766e-04   -6.9049076142e-04
   2.7052603   0.5235988    7.6818255899e-05   -9.5924627818e-04
   2.7052603   0.7853982   -4.3759099366e-04   -9.3052660340e-04
   2.7052603   1.0471976   -8.5157904781e-04   -7.0453388186e-04
   2.7052603   1.3089969   -9.3642108076e-04   -1.3797356992e-04
   2.7052603   1.5707963   -8.3275901309e-04    2.4191788299e-04
   2.7052603   1.8325957   -5.6893344104e-04    5.2027736976e-04
   2.7052603   2.0943951   -2.9164667155e-04    6.7912829495e-04
   2.7052603   2.3561945    6.9650755780e-06    6.4008983112e-04
   2.7052603   2.6179939    3.8076931583e-04    5.7277611180e-04
   2.7052603   2.8797933    7.0835391626e-04    2.4551225406e-04
   2.7052603   3.1415927    7.9204269610e-04   -1.7731955677e-04
   2.7052603   3.4033920    6.0122296655e-04   -6.9065732775e-04
   2.7052603   3.6651914    7.7021688232e-05   -9.5824142006e-04
   2.7052603   3.9269908   -4.3750704652e-04   -9.2959111449e-04
   2.7052603   4.1887902   -8.5262308047e-04   -7.0598046431e-04
   2.7052603   4.4505896   -9.3717827708e-04   -1.3858860354e-04
   2.7052603   4.7123890   -8.5362926734e-04    2.4248692801e-04
   2.7052603   4.9741884   -5.6986846335e-04    5.2091040642e-04
   2.7052603   5.2359878   -2.9035844434e-04    6.7728346395e-04
   2.7052603   5.4977871    6.6402395579e-06    6.3820069602e-04
   2.7052603   5.7595865    3.8183203538e-04    5.7392059497e-04
   2.7052603   6.0213859    7.0739807707e-04    2.4469794513e-04
   2.7925268   0.0000000    6.3572571320e-04   -2.0914342501e-04
   2.7925268   0.2617994    3.6481169978e-04   -5.5160923651e-04
   2.7925268   0.5235988    9.6829252039e-05   -8.2821792752e-04
   2.7925268   0.7853982   -3.7162302272e-04   -7.8294800538e-04
   2.7925268   1.0471976   -7.4591558079e-04   -4.9171769017e-04
   2.7925268   1.3089969   -8.9934070140e-04   -1.0349448535e-04
   2.7925268   1.5707963   -6.6093110402e-04    3.0727686002e-04
   2.7925268   1.8325957   -5.6493873656e-04    5.5845093891e-04
   2.7925268   2.0943951   -3.0133114073e-04    7.7517560777e-04
   2.7925268   2.3561945    1.4199425533e-04    5.3938339462e-04
   2.7925268   2.6179939    3.8129139679e-04    3.8280417992e-04
   2.7925268   2.8797933    6.3073292730e-04    1.1235257200e-04
   2.7925268   3.1415927    6.6714759015e-04   -2.1185642982e-04
   2.7925268   3.4033920    3.6249759065e-04   -5.5055342866e-04
   2.7925268   3.6651914    9.8220225555e-05   -8.2953043183e-04
   2.7925268   3.9269908   -3.7138406066e-04   -7.8356214901e-04
   2.7925268   4.1887902   -7.4680798756e-04   -4.9296144235e-04
   2.7925268   4.4505896   -8.9952384161e-04   -1.0319518375e-04
   2.7925268   4.7123890   -6.6751178355e-04    3.0174648949e-04
   2.7925268   4.9741884   -5.6524935917e-04    5.5841178728e-04
   2.7925268   5.2359878   -3.0210637320e-04    7.7587720465e-04
   2.7925268   5.4977871    1.4183548640e-04    5.3715205766e-04
   2.7925268   5.7595865    3.8153198394e-04    3.8338800371e-04
   2.7925268   6.0213859    6.3089603540e-04    1.1202112388e-04
   2.8797933   0.0000000    7.6770384751e-04   -2.6601028282e-04
   2.8797933   0.2617994    4.1463751101e-04   -6.1751788602e-04
   2.8797933   0.5235988    1.6630982311e-04   -9.8659386019e-04
   2.8797933   0.7853982   -3.1447609052e-04   -7.6905619127e-04
   2.8797933   1.0471976   -7.3254967122e-04   -4.6877165579e-04
   2.8797933   1.3089969   -8.3885945951e-04   -8.2114684677e-05
   2.8797933   1.5707963   -9.2095125266e-04    3.5874559064e-04
   2.8797933   1.8325957   -5.7278535933e-04    6.7366290904e-04
   2.8797933   2.0943951   -1.6042111692e-04    7.7187377479e-04
   2.8797933   2.3561945    2.5875243685e-04    7.9713772422e-04
   2.8797933   2.6179939    5.6860226218e-04    5.7870697241e-04
   2.8797933   2.8797933    7.3350413622e-04    1.5067972222e-04
   2.8797933   3.1415927    8.0794928374e-04   -2.6355114170e-04
   2.8797933   3.4033920    4.1669855170e-04   -6.1848102428e-04
   2.8797933   3.6651914    1.6629518320e-04   -9.8623103555e-04
   2.8797933   3.9269908   -3.1421742834e-04   -7.6952158965e-04
   2.8797933   4.1887902   -7.3294764849e-04   -4.6899467377e-04
   2.8797933   4.4505896   -8.3952177163e-04   -8.2533550376e-05
   2.8797933   4.7123890   -9.4518353470e-04    3.6537353512e-04
   2.8797933   4.9741884   -5.7306635174e-04    6.7370719533e-04
   2.8797933   5.2359878   -1.6099781093e-04    7.7310472109e-04
   2.8797933   5.4977871    2.5881180093e-04    7.9543667202e-04
   2.8797933   5.7595865    5.6927360838e-04    5.8035282205e-04
   2.8797933   6.0213859    7.3226779666e-04    1.4998714107e-04
   2.9670597   0.0000000    8.2445041462e-04   -3.0716401661e-04
   2.9670597   0.2617994    5.9199842355e-04   -7.2672274089e-04
   2.9670597   0.5235988    7.0548185305e-05   -7.9202095982e-04
   2.9670597   0.7853982   -3.6131733864e-04   -8.2787483667e-04
   2.9670597   1.0471976   -7.7952607945e-04   -6.3149860178e-04
   2.9670597   1.3089969   -8.3418611973e-04   -6.4352935203e-05
   2.9670597   1.5707963   -6.7436322407e-04    3.5001878688e-04
   2.9670597   1.8325957   -4.4262635765e-04    6.0107152687e-04
   2.9670597   2.0943951   -1.0234568998e-04    8.4220167252e-04
