# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#   time = 90.030000,       r = 14.000000
#      theta         phi            Weyl4_Re            Weyl4_Im


#   time = 90.030000,       r = 30.000000
#      theta         phi            Weyl4_Re            Weyl4_Im


   0.0000000   0.0000000   -1.8087006708e-05    1.0319218581e-04
   0.0872665   0.0000000    8.0703182279e-04    3.1152265836e-04
   0.1745329   0.0000000    7.4928308632e-04    3.1797874938e-04
   0.2617994   0.0000000    7.2260261129e-04    2.5906715596e-04
   0.3490659   0.0000000    6.1664350875e-04    2.1373232507e-04
   0.4363323   0.0000000    7.4153814311e-04    1.6313035042e-04
   0.5235988   0.0000000    6.5724731639e-04    6.3730952855e-05
   0.6108652   0.0000000    4.9699152151e-04    5.8970104425e-05
   0.6981317   0.0000000    5.0466889370e-04   -2.5802899143e-05
   0.7853982   0.0000000    2.6563714805e-04    2.8971844133e-04
   0.8726646   0.0000000    4.4725374876e-04    1.2597723809e-04
   0.9599311   0.0000000    2.9804061288e-04   -1.5801814905e-04
   1.0471976   0.0000000    3.2071965669e-04   -1.3612492612e-04
   1.1344640   0.0000000    2.5386096878e-04   -3.5477942133e-05
   1.2217305   0.0000000    2.5383037319e-04    2.6197937805e-05
   1.3089969   0.0000000    1.6764994304e-04   -9.9628704205e-05
   1.3962634   0.0000000    2.1987936122e-04   -3.3132938857e-05
   1.4835299   0.0000000    2.4173380319e-04   -9.3601793982e-05
   1.5707963   0.0000000    2.3730270083e-04   -9.6098890411e-06
   1.6580628   0.0000000    2.4173380270e-04    9.3602264479e-05
   1.7453293   0.0000000    2.1987899572e-04    3.3132665179e-05
   1.8325957   0.0000000    1.6764969994e-04    9.9629117235e-05
   1.9198622   0.0000000    2.5382989893e-04   -2.6197856503e-05
   2.0071286   0.0000000    2.5386167923e-04    3.5478348908e-05
   2.0943951   0.0000000    3.6733531434e-04    1.5281046341e-04
   2.1816616   0.0000000    2.9804047809e-04    1.5801803484e-04
   2.1816616   0.2617994    3.3825506482e-04   -2.7483741246e-04
   2.1816616   0.5235988    2.4912759232e-05   -6.2930840018e-04
   2.1816616   0.7853982   -4.9609966919e-04   -7.0040217452e-04
   2.1816616   1.0471976   -8.0115159743e-04   -3.1744302872e-04
   2.1816616   1.3089969   -7.1728148228e-04   -7.3794879097e-05
   2.1816616   1.5707963   -6.3802623235e-04    1.5812983398e-04
   2.1816616   1.8325957   -4.1621544053e-04    2.9533943930e-04
   2.1816616   2.0943951   -3.7749886072e-04    3.3159317882e-04
   2.1816616   2.3561945   -1.5353876259e-04    3.1216536201e-04
   2.1816616   2.6179939   -3.3102755824e-04    4.3593937450e-04
