#       time         integral Re         integral Im         integral Re         integral Im         integral Re         integral Im
#       r =            10.000000           10.000000           14.000000           14.000000           18.000000           18.000000
   0.0100000   -3.3749244533e-10   -6.2205677908e-08   -5.7928499458e-10   -5.0657114812e-10   -1.2348808878e-10   -8.1236984764e-11
   0.0200000   -3.3710308805e-10   -6.0160999755e-08   -5.7565810074e-10   -5.2306205564e-10   -1.3237888659e-10   -8.2443290467e-11
   0.0300000   -3.3655197546e-10   -5.8501172951e-08   -5.7037960702e-10   -5.3741131159e-10   -1.4711948286e-10   -8.4460536392e-11
   0.0400000   -3.3586137524e-10   -5.6723243419e-08   -5.6357919970e-10   -5.4971874253e-10   -1.6516860037e-10   -8.6935262273e-11
   0.0500000   -3.3504394896e-10   -5.4241989249e-08   -5.5544825820e-10   -5.6017000557e-10   -1.8343321578e-10   -8.9431763481e-11
   0.0600000   -3.3414153841e-10   -5.0479018300e-08   -5.4620639283e-10   -5.6897996412e-10   -1.9852750659e-10   -9.1481205247e-11
   0.0700000   -3.3317293634e-10   -4.4951048884e-08   -5.3611166388e-10   -5.7641526787e-10   -2.0703347354e-10   -9.2607942331e-11
   0.0800000   -3.3219562483e-10   -3.7346383232e-08   -5.2545698510e-10   -5.8274548341e-10   -2.0578066391e-10   -9.2365598958e-11
   0.0900000   -3.3124727419e-10   -2.7580046815e-08   -5.1458373139e-10   -5.8824243056e-10   -1.9211419949e-10   -9.0389788190e-11
   0.1000000   -3.3038547781e-10   -1.5821187876e-08   -5.0385333213e-10   -5.9318740520e-10   -1.6412448161e-10   -8.6422741267e-11
   0.1100000   -3.2965834150e-10   -2.4893653280e-09   -4.9364686634e-10   -5.9784143650e-10   -1.2084798477e-10   -8.0326186628e-11
   0.1200000   -3.2911670741e-10    1.1779241666e-08   -4.8436148698e-10   -6.0246244398e-10   -6.2415360275e-11   -7.2125013984e-11
   0.1300000   -3.2879528839e-10    2.6191784018e-08   -4.7637655120e-10   -6.0730082050e-10    9.9078213294e-12   -6.2005682926e-11
   0.1400000   -3.2868399698e-10    3.9877774481e-08   -4.7004263774e-10   -6.1258943511e-10    9.3672262961e-11   -5.0311656871e-11
   0.1500000   -3.2878974871e-10    5.1977499217e-08   -4.6566786167e-10   -6.1857253574e-10    1.8535673167e-10   -3.7543128757e-11
   0.1600000   -3.2904071589e-10    6.1730375390e-08   -4.6350263338e-10   -6.2548850771e-10    2.8049731923e-10   -2.4328559558e-11
   0.1700000   -3.2938232516e-10    6.8552988668e-08   -4.6369793275e-10   -6.3358869935e-10    3.7389051108e-10   -1.1399042084e-11
   0.1800000   -3.2972580563e-10    7.2098574611e-08   -4.6634864343e-10   -6.4312623932e-10    4.5987492150e-10    4.5446426105e-13
   0.1900000   -3.2997124687e-10    7.2291772289e-08   -4.7142085585e-10   -6.5436672714e-10    5.3261694513e-10    1.0413604607e-11
   0.2000000   -3.3004555556e-10    6.9335370275e-08   -4.7881132076e-10   -6.6755467399e-10    5.8646949982e-10    1.7692545341e-11
   0.2100000   -3.2989191485e-10    6.3688954099e-08   -4.8829151852e-10   -6.8293953877e-10    6.1629809229e-10    2.1576140453e-11
   0.2200000   -3.2946821349e-10    5.6022447153e-08   -4.9957389610e-10   -7.0072261134e-10    6.1781716867e-10    2.1477786701e-11
   0.2300000   -3.2879760585e-10    4.7149853343e-08   -5.1227485189e-10   -7.2108926765e-10    5.8788570544e-10    1.6962082272e-11
   0.2400000   -3.2791160472e-10    3.7950908139e-08   -5.2596875026e-10   -7.4414301908e-10    5.2477770528e-10    7.8065143165e-12
   0.2500000   -3.2688419447e-10    2.9288866004e-08   -5.4019397877e-10   -7.6992196937e-10    4.2835829247e-10   -5.9891200690e-12
   0.2600000   -3.2580655511e-10    2.1933105611e-08   -5.5447673062e-10   -7.9838300284e-10    3.0020935649e-10   -2.4189380101e-11
   0.2700000   -3.2477495720e-10    1.6493973273e-08   -5.6834526008e-10   -8.2933799471e-10    1.4365520660e-10   -4.6307387759e-11
   0.2800000   -3.2388915494e-10    1.3376207048e-08   -5.8135562984e-10   -8.6250911457e-10   -3.6283187229e-11   -7.1619256429e-11
   0.2900000   -3.2321659132e-10    1.2754806770e-08   -5.9313701716e-10   -8.9747441678e-10   -2.3305550750e-10   -9.9186222048e-11
   0.3000000   -3.2281614347e-10    1.4574500818e-08   -6.0336366869e-10   -9.3370576875e-10   -4.3880048598e-10   -1.2789518474e-10
   0.3100000   -3.2268646096e-10    1.8571913049e-08   -6.1180846481e-10   -9.7053702771e-10   -6.4466890543e-10   -1.5648908543e-10
   0.3200000   -3.2282375390e-10    2.4316931289e-08   -6.1832745683e-10   -1.0072072076e-09   -8.4119254038e-10   -1.8362875214e-10
   0.3300000   -3.2318146390e-10    3.1267870028e-08   -6.2285686907e-10   -1.0428713483e-09   -1.0187226574e-09   -2.0795998343e-10
   0.3400000   -3.2368772657e-10    3.8834140706e-08   -6.2542787591e-10   -1.0766219643e-09   -1.1678724372e-09   -2.2817520159e-10
   0.3500000   -3.2427064754e-10    4.6439320477e-08   -6.2615290586e-10   -1.1075331464e-09   -1.2799743365e-09   -2.4306525941e-10
   0.3600000   -3.2484602325e-10    5.3578180758e-08   -6.2523137871e-10   -1.1346693779e-09   -1.3475451898e-09   -2.5159865125e-10
   0.3700000   -3.2535925711e-10    5.9862024817e-08   -6.2287455300e-10   -1.1571630810e-09   -1.3646741432e-09   -2.5297477977e-10
   0.3800000   -3.2573339153e-10    6.5048250091e-08   -6.1936713597e-10   -1.1742078925e-09   -1.3273848105e-09   -2.4666601870e-10
   0.3900000   -3.2592987464e-10    6.9052292164e-08   -6.1500038147e-10   -1.1850922561e-09   -1.2338970998e-09   -2.3246081528e-10
   0.4000000   -3.2592520795e-10    7.1941748314e-08   -6.1006716831e-10   -1.1892875497e-09   -1.0848137465e-09   -2.1049110412e-10
   0.4100000   -3.2569913038e-10    7.3914900779e-08   -6.0484664429e-10   -1.1864116254e-09   -8.8319324892e-10   -1.8122249368e-10
   0.4200000   -3.2528288370e-10    7.5266825867e-08   -5.9957084017e-10   -1.1762493408e-09   -6.3450999883e-10   -1.4547599341e-10
   0.4300000   -3.2466832612e-10    7.6348106788e-08   -5.9447456890e-10   -1.1587983124e-09   -3.4648941084e-10   -1.0437096787e-10
   0.4400000   -3.2388846271e-10    7.7520956064e-08   -5.8969934662e-10   -1.1342435590e-09   -2.8878113855e-11   -5.9316747120e-11
   0.4500000   -3.2298948860e-10    7.9117648891e-08   -5.8536497580e-10   -1.1029554237e-09    3.0694115867e-10   -1.1938593058e-11
   0.4600000   -3.2199778663e-10    8.1405627612e-08   -5.8152801505e-10   -1.0654719517e-09    6.4838786882e-10    3.5974742077e-11
   0.4700000   -3.2094660491e-10    8.4561940354e-08   -5.7818419184e-10   -1.0225112250e-09    9.8220202699e-10    8.2545037499e-11
   0.4800000   -3.1988375463e-10    8.8658819484e-08   -5.7529999974e-10   -9.7489669520e-10    1.2949880369e-09    1.2589848224e-10
   0.4900000   -3.1882808995e-10    9.3660753282e-08   -5.7280508540e-10   -9.2354878518e-10    1.5738227826e-09    1.6421834500e-10
   0.5000000   -3.1782014604e-10    9.9431792951e-08   -5.7060892147e-10   -8.6947419177e-10    1.8068110046e-09    1.9585769361e-10
   0.5100000   -3.1689296531e-10    1.0575144732e-07   -5.6859697087e-10   -8.1370512837e-10    1.9836258986e-09    2.1938492793e-10
   0.5200000   -3.1605853207e-10    1.1233682932e-07   -5.6664626642e-10   -7.5727327152e-10    2.0960186888e-09    2.3367340571e-10
   0.5300000   -3.1536092334e-10    1.1886828867e-07   -5.6466279220e-10   -7.0116910797e-10    2.1381950375e-09    2.3793757806e-10
   0.5400000   -3.1480027096e-10    1.2501645208e-07   -5.6254791112e-10   -6.4634620756e-10    2.1071485145e-09    2.3179434511e-10
   0.5500000   -3.1438298755e-10    1.3046844324e-07   -5.6022987420e-10   -5.9368208471e-10    2.0028292913e-09    2.1526857574e-10
   0.5600000   -3.1412097451e-10    1.3495183422e-07   -5.5764459666e-10   -5.4392745129e-10    1.8282136767e-09    1.8880704368e-10
   0.5700000   -3.1400477832e-10    1.3825489293e-07   -5.5479498405e-10   -4.9776343533e-10    1.5892302589e-09    1.5327359750e-10
   0.5800000   -3.1399531369e-10    1.4024240034e-07   -5.5168175396e-10   -4.5573263266e-10    1.2945573708e-09    1.0992136193e-10
   0.5900000   -3.1409131302e-10    1.4086589391e-07   -5.4833645524e-10   -4.1826551958e-10    9.5529445796e-10    6.0336988568e-11
   0.6000000   -3.1425851038e-10    1.4016834885e-07   -5.4481403062e-10   -3.8570011416e-10    5.8452309347e-10    6.3951681639e-12
   0.6100000   -3.1444823091e-10    1.3828182725e-07   -5.4118606449e-10   -3.5823765459e-10    1.9677142116e-10   -4.9827753775e-11
   0.6200000   -3.1463107090e-10    1.3541888803e-07   -5.3751636289e-10   -3.3600137525e-10   -1.9259131935e-10   -1.0611946679e-10
   0.6300000   -3.1477118214e-10    1.3185714788e-07   -5.3391744265e-10   -3.1903207204e-10   -5.6799748025e-10   -1.6024077662e-10
   0.6400000   -3.1483699086e-10    1.2791837622e-07   -5.3045141583e-10   -3.0727381601e-10   -9.1436372216e-10   -2.0999212791e-10
   0.6500000   -3.1482451388e-10    1.2394316741e-07   -5.2720652285e-10   -3.0062965926e-10   -1.2177319075e-09   -2.5333446461e-10
   0.6600000   -3.1470619216e-10    1.2026374514e-07   -5.2425443072e-10   -2.9895977005e-10   -1.4658861322e-09   -2.8845618683e-10
   0.6700000   -3.1451103864e-10    1.1717746317e-07   -5.2165322620e-10   -3.0207315902e-10   -1.6488828017e-09   -3.1386130200e-10
   0.6800000   -3.1423239626e-10    1.1492412214e-07   -5.1944689436e-10   -3.0974361253e-10   -1.7595091775e-09   -3.2843567750e-10
   0.6900000   -3.1391699380e-10    1.1366990571e-07   -5.1766065396e-10   -3.2173157596e-10   -1.7936044427e-09   -3.3149850967e-10
   0.7000000   -3.1359121733e-10    1.1349988561e-07   -5.1631237337e-10   -3.3779418701e-10   -1.7502513160e-09   -3.2285306748e-10
   0.7100000   -3.1328061830e-10    1.1442029620e-07   -5.1540821153e-10   -3.5766842437e-10   -1.6318330162e-09   -3.0278026268e-10
   0.7200000   -3.1302583161e-10    1.1637005336e-07   -5.1493220924e-10   -3.8105913634e-10   -1.4439408854e-09   -2.7207813141e-10
   0.7300000   -3.1288075060e-10    1.1923958545e-07   -5.1487081344e-10   -4.0770554308e-10   -1.1951335979e-09   -2.3199139924e-10
   0.7400000   -3.1281646575e-10    1.2289399486e-07   -5.1521007678e-10   -4.3731519120e-10   -8.9657579985e-10   -1.8420068057e-10
   0.7500000   -3.1284829682e-10    1.2719633887e-07   -5.1592546364e-10   -4.6959290424e-10   -5.6154596897e-10   -1.3074944035e-10
   0.7600000   -3.1293068971e-10    1.3202731674e-07   -5.1696761419e-10   -5.0428178809e-10   -2.0484697454e-10   -7.3959975832e-11
   0.7700000   -3.1297926764e-10    1.3729755343e-07   -5.1833778811e-10   -5.4106645346e-10    1.5783525059e-10   -1.6352586310e-11
   0.7800000   -3.1292810437e-10    1.4295046809e-07   -5.1997198588e-10   -5.7966335645e-10    5.1061557559e-10    3.9491497974e-11
   0.7900000   -3.1265535759e-10    1.4895520525e-07   -5.2187233382e-10   -6.1979238930e-10    8.3816343659e-10    9.1018617204e-11
   0.8000000   -3.1204518237e-10    1.5529096608e-07   -5.2398381790e-10   -6.6118276750e-10    1.1263179594e-09    1.3583091127e-10
   0.8100000   -3.1096852624e-10    1.6192606008e-07   -5.2629716273e-10   -7.0355481699e-10    1.3627660614e-09    1.7180297461e-10
   0.8200000   -3.0933062558e-10    1.6879592875e-07   -5.2877207449e-10   -7.4665805219e-10    1.5375694967e-09    1.9718559872e-10
   0.8300000   -3.0701011092e-10    1.7578487935e-07   -5.3137229868e-10   -7.9026681190e-10    1.6436194875e-09    2.1069653874e-10
   0.8400000   -3.0398892247e-10    1.8271607335e-07   -5.3407526637e-10   -8.3415581075e-10    1.6769379465e-09    2.1160199288e-10
   0.8500000   -3.0024399075e-10    1.8935272157e-07   -5.3683620916e-10   -8.7812951468e-10    1.6368677632e-09    1.9976983781e-10
   0.8600000   -2.9585645175e-10    1.9541173658e-07   -5.3962088610e-10   -9.2198123715e-10    1.5260784574e-09    1.7567185933e-10
   0.8700000   -2.9096296667e-10    2.0058867324e-07   -5.4239997693e-10   -9.6559340626e-10    1.3504666081e-09    1.4040387462e-10
   0.8800000   -2.8580014792e-10    2.0459127749e-07   -5.4512342559e-10   -1.0088016265e-09    1.1188588080e-09    9.5625878894e-11
   0.8900000   -2.8068652835e-10    2.0717625060e-07   -5.4777954651e-10   -1.0514584445e-09    8.4262152808e-10    4.3508189897e-11
   0.9000000   -2.7599460158e-10    2.0818423660e-07   -5.5030349153e-10   -1.0934468808e-09    5.3515620555e-10   -1.3366464333e-11
   0.9100000   -2.7219937630e-10    2.0756721272e-07   -5.5270116926e-10   -1.1346383856e-09    2.1125982914e-10   -7.2132608028e-11
   0.9200000   -2.6980743899e-10    2.0540389927e-07   -5.5493501871e-10   -1.1748970277e-09   -1.1351775799e-10   -1.2977271940e-10
   0.9300000   -2.6932910920e-10    2.0190062756e-07   -5.5696584426e-10   -1.2140693097e-09   -4.2359967302e-10   -1.8327104189e-10
   0.9400000   -2.7125366942e-10    1.9737687091e-07   -5.5880023476e-10   -1.2520330070e-09   -7.0408732974e-10   -2.2977563324e-10
   0.9500000   -2.7604868100e-10    1.9223739690e-07   -5.6041421613e-10   -1.2885821232e-09   -9.4142582609e-10   -2.6674319780e-10
   0.9600000   -2.8400521155e-10    1.8693481957e-07   -5.6180848852e-10   -1.3235346918e-09   -1.1240320074e-09   -2.9208709922e-10
   0.9700000   -2.9531401169e-10    1.8192733549e-07   -5.6296021358e-10   -1.3566734366e-09   -1.2428185206e-09   -3.0429744727e-10
   0.9800000   -3.0992002668e-10    1.7763726486e-07   -5.6387967494e-10   -1.3877637793e-09   -1.2916120872e-09   -3.0251472109e-10
   0.9900000   -3.2755587976e-10    1.7441547232e-07   -5.6454292729e-10   -1.4165298426e-09   -1.2674344555e-09   -2.8661600822e-10
   1.0000000   -3.4763542496e-10    1.7251544892e-07   -5.6494115554e-10   -1.4427300929e-09   -1.1706452053e-09   -2.5720084761e-10
   1.0100000   -3.6934664794e-10    1.7207964678e-07   -5.6506168455e-10   -1.4660910659e-09   -1.0049385321e-09   -2.1558591322e-10
   1.0200000   -3.9157574443e-10    1.7313800457e-07   -5.6487967779e-10   -1.4863719470e-09   -7.7717812385e-10   -1.6373947514e-10
   1.0300000   -4.1294540103e-10    1.7561792248e-07   -5.6437521010e-10   -1.5033161858e-09   -4.9710786487e-10   -1.0417106453e-10
   1.0400000   -4.3191133046e-10    1.7936255105e-07   -5.6352054948e-10   -1.5167347881e-09   -1.7690178311e-10   -3.9810474265e-11
   1.0500000   -4.4677337931e-10    1.8415439624e-07   -5.6227982709e-10   -1.5264441812e-09    1.6935130049e-10    2.6164525527e-11
   1.0600000   -4.5580932382e-10    1.8974024887e-07   -5.6062765947e-10   -1.5323646312e-09    5.2629087621e-10    9.0495375514e-11
   1.0700000   -4.5739218248e-10    1.9585478087e-07   -5.5853835081e-10   -1.5344485945e-09    8.7795694240e-10    1.5003067380e-10
   1.0800000   -4.5004759604e-10    2.0224012860e-07   -5.5600193233e-10   -1.5327176995e-09    1.2085062385e-09    2.0188113229e-10
   1.0900000   -4.3263999035e-10    2.0866044826e-07   -5.5299458323e-10   -1.5272609241e-09    1.5029155898e-09    2.4361276817e-10
   1.1000000   -4.0445956001e-10    2.1491107713e-07   -5.4954406958e-10   -1.5182607665e-09    1.7476617140e-09    2.7333924011e-10
   1.1100000   -3.6537937263e-10    2.2082301269e-07   -5.4564702019e-10   -1.5059579522e-09    1.9313301839e-09    2.8984486705e-10
   1.1200000   -3.1585806259e-10    2.2626378346e-07   -5.4133363765e-10   -1.4906707595e-09    2.0451207751e-09    2.9263971867e-10
   1.1300000   -2.5704548688e-10    2.3113603932e-07   -5.3667159687e-10   -1.4727830536e-09    2.0832647314e-09    2.8194725766e-10
   1.1400000   -1.9082895623e-10    2.3537497633e-07   -5.3173107982e-10   -1.4527159921e-09    2.0432746411e-09    2.5870501846e-10
   1.1500000   -1.1975350423e-10    2.3894540459e-07   -5.2659997320e-10   -1.4309212003e-09    1.9260867682e-09    2.2446767419e-10
   1.1600000   -4.7021440013e-11    2.4183925706e-07   -5.2136729913e-10   -1.4078771434e-09    1.7360218361e-09    1.8129505309e-10
   1.1700000    2.3684948671e-11    2.4407285203e-07   -5.1613583059e-10   -1.3841146959e-09    1.4806097235e-09    1.3162482654e-10
   1.1800000    8.8259699439e-11    2.4568447666e-07   -5.1100746174e-10   -1.3600474509e-09    1.1702607096e-09    7.8099241702e-11
   1.1900000    1.4243329331e-10    2.4673140223e-07   -5.0610165246e-10   -1.3361475979e-09    8.1783810178e-10    2.3395400780e-11
   1.2000000    1.8195692659e-10    2.4728657911e-07   -5.0148795058e-10   -1.3128170234e-09    4.3806976403e-10   -2.9930644501e-11
   1.2100000    2.0283293546e-10    2.4743455761e-07   -4.9723947308e-10   -1.2904199373e-09    4.6924556943e-11   -7.9608423037e-11
