# time  Re(R=10)  Im(R=10)  Re(R=14)  Im(R=14)  Re(R=18)  Im(R=18)
0.0000000000000000e+00  5.0720805662053774e-03  -3.6532577337192277e-16  1.4131009833497059e-03  8.0387443483487660e-17  5.3781975157539137e-04  -6.5976862025682897e-17
1.0000000000000000e+00  4.6191908030696711e-03  5.1959877422440875e-15  1.3184967562057802e-03  -1.1468651312633627e-14  5.1132848663002308e-04  1.1242194395626701e-14
2.0000000000000000e+00  4.0401359699399116e-03  4.6328419487188735e-15  1.1990603585475298e-03  -1.4627718386920627e-14  4.7912192060343945e-04  -1.3203719870164018e-14
2.9999999999999800e+00  3.3032279161668019e-03  1.6161346447400810e-15  1.0473036107586742e-03  -2.5426444135173331e-14  4.3909185226616786e-04  6.5519199205497313e-15
3.9999999999999600e+00  2.3737604694647986e-03  -2.4415014632087876e-14  8.5425116047920012e-04  -1.2324520352083729e-14  3.8916896031077628e-04  2.0560929831016085e-14
4.9999999999999396e+00  1.2146541410146020e-03  3.6809051475081519e-14  6.0814609660980094e-04  -4.3465805394701929e-14  3.2700662140222126e-04  5.7024504350461785e-15
5.9999999999999201e+00  -2.0640704081286999e-04  4.8520414572416323e-14  2.9550317419769882e-04  -3.4229083488506259e-14  2.4843004592314582e-04  3.6316457865045271e-15
6.9999999999998996e+00  -1.8838651487339043e-03  9.6470037373489746e-15  -1.0110359681009909e-04  -1.0785514704414554e-14  1.4926445653000352e-04  1.8869435038844426e-15
7.9999999999998703e+00  -3.8161320783265465e-03  -1.1303014310965624e-14  -6.0228678534939527e-04  2.5483568473887524e-14  2.3600804853914731e-05  -4.8828087862670243e-14
8.9999999999998508e+00  -5.9463214959393253e-03  -7.1015591698891283e-15  -1.2294657630119721e-03  3.8751550899073127e-14  -1.3574951312112619e-04  4.2349107309429548e-14
9.9999999999998295e+00  -8.1378215954883079e-03  8.1243671370431099e-16  -2.0034905425114066e-03  -6.4948884973793847e-16  -3.3828344120732533e-04  1.4718488245765217e-14
1.0999999999999799e+01  -1.0280208823090459e-02  3.4247487288507067e-14  -2.9414154300522713e-03  -5.3561134214703842e-14  -5.9523842318017568e-04  -5.1692944518234339e-15
1.1999999999999799e+01  -1.2157208282355036e-02  2.6923086157904521e-15  -4.0352366354540472e-03  -5.5589718751662245e-14  -9.1527569527321108e-04  -2.7985702046453829e-14
1.2999999999999799e+01  -1.3576839828347851e-02  1.0628220815149606e-14  -5.2775677556453184e-03  2.4905045288550192e-14  -1.3270117960485443e-03  -1.8785056730146778e-14
1.3999999999999700e+01  -1.4361305736938553e-02  -1.9207408348182997e-14  -6.6206903522860270e-03  -2.6575712189058469e-15  -1.8302096882746375e-03  1.7348859170437558e-14
1.4999999999999700e+01  -1.4374386168975777e-02  -3.7720984679222557e-14  -7.9715490373588934e-03  2.7717878784888275e-14  -2.4519147967951875e-03  1.3110891509499363e-14
1.5999999999999700e+01  -1.3522032648838923e-02  1.3985856307866550e-15  -9.2134126556018374e-03  9.9088425887194459e-14  -3.1923450276034964e-03  7.9425192085489705e-15
1.6999999999999901e+01  -1.1803430192430672e-02  -3.3605118081563046e-14  -1.0195714774036335e-02  1.1880356798548932e-14  -4.0544542823262586e-03  1.5120972797013453e-14
1.8000000000000000e+01  -9.2732697979652744e-03  4.7325787762757832e-14  -1.0763394489139691e-02  -3.0395600494092828e-14  -5.0178394359771915e-03  -3.1690885076979117e-14
1.9000000000000199e+01  -6.0431068253935689e-03  -6.6509849004325969e-14  -1.0779096859678240e-02  -2.7392020869035691e-14  -6.0287711748026156e-03  3.2039051987777807e-14
2.0000000000000298e+01  -2.2519675568422591e-03  -4.5777364609220821e-14  -1.0119341930155977e-02  -7.8126746428583822e-14  -7.0048882074583143e-03  5.2975510378639457e-14
2.1000000000000501e+01  1.8983578230176816e-03  -4.8492541389915562e-14  -8.7674339645984617e-03  3.7264655684465992e-14  -7.8553847872588015e-03  -1.1185207928399158e-13
2.2000000000000600e+01  6.1847039468047021e-03  -2.4711768212149853e-14  -6.7125850047900183e-03  -5.8133729639758247e-14  -8.4424278741269398e-03  -6.1657725910561732e-14
2.3000000000000799e+01  1.0402633989082519e-02  -1.1900154340806430e-13  -4.0471348453992879e-03  -6.9134871771241152e-15  -8.6203237957667295e-03  -2.3375216462006020e-15
2.4000000000000998e+01  1.4312539652743900e-02  2.3339864086114484e-14  -9.1542072033403744e-04  -2.2216488790488060e-14  -8.3089642711193980e-03  -7.5202576433499351e-14
2.5000000000001101e+01  1.7704230498254547e-02  5.1718888508751472e-14  2.5364930872788225e-03  6.3383084299106120e-14  -7.4086149658996511e-03  -3.5558206512375669e-14
2.6000000000001300e+01  2.0381870546871170e-02  3.7224549521446449e-14  6.0983769652289618e-03  -1.2487389577643627e-15  -5.9050671267117001e-03  -4.1294272364795392e-14
2.7000000000001400e+01  2.2167665457397918e-02  6.1665791358285488e-14  9.6176956828610688e-03  2.7742160837205892e-14  -3.8223093908101614e-03  2.3272155806026552e-14
2.8000000000001599e+01  2.2955538048157205e-02  1.4510889944919924e-14  1.2868492906617944e-02  1.5902100201754484e-15  -1.2510267139591736e-03  -6.3285411149865549e-14
2.9000000000001702e+01  2.2685441575963805e-02  -7.5366806301683728e-14  1.5677961674465668e-02  -1.6514445200917444e-14  1.6470605432721886e-03  1.0154389303979962e-14
3.0000000000001901e+01  2.1356117535832869e-02  -2.8588384100371956e-14  1.7931395812240812e-02  -1.0020688741896241e-13  4.7534537067337118e-03  2.6974246934683790e-14
3.1000000000002000e+01  1.9044877936614184e-02  -1.5994531679506875e-14  1.9471378988709882e-02  -1.2613437535200341e-13  7.8632636372379383e-03  8.9390146133571996e-14
3.2000000000002203e+01  1.5892085696937480e-02  5.1969155444150739e-14  2.0225221965113380e-02  1.7142236216450500e-13  1.0846454272514206e-02  2.0809206751841284e-14
3.3000000000001997e+01  1.2083824921689221e-02  -7.1520126410702164e-14  2.0111071941044157e-02  1.5311940160150418e-14  1.3503496623293237e-02  2.1797997433788214e-13
3.4000000000001798e+01  7.8510144796752161e-03  -7.5916166030150531e-14  1.9138780370770474e-02  2.6707270699448046e-14  1.5715375154084599e-02  6.1433079702172724e-13
3.5000000000001599e+01  3.4395669965511747e-03  1.9843361345071654e-13  1.7358787811843052e-02  1.5627133317098183e-13  1.7350525331953377e-02  4.9003511933994862e-13
3.6000000000001400e+01  -9.0481684892299583e-04  7.8857660869869949e-15  1.4815993117241390e-02  -1.0446984934134307e-14  1.8337856551423091e-02  1.5721975342092363e-13
3.7000000000001201e+01  -4.9957043865149408e-03  1.6893343484474673e-13  1.1666546869925229e-02  -1.4984361359222633e-13  1.8574632931001527e-02  -3.3827030722725362e-13
3.8000000000001002e+01  -8.6533064362518779e-03  -1.0762411579684450e-13  8.0709215205888498e-03  -5.5658438349384529e-14  1.8072758665280228e-02  -1.3021291141434985e-13
3.9000000000000803e+01  -1.1769603867001871e-02  -4.9192238684220719e-13  4.1867898395667180e-03  -2.5367457925396844e-13  1.6790488168520398e-02  5.5853868226194765e-13
4.0000000000000597e+01  -1.4278018284667729e-02  -2.2722119476905905e-13  2.5704432433764431e-04  -7.3868080650694187e-14  1.4797005316872032e-02  3.4619018048056215e-13
4.1000000000000398e+01  -1.6158584486757780e-02  1.7607278758249478e-13  -3.5749726095156650e-03  2.5760699509195214e-13  1.2216705443573513e-02  -2.3599600810159384e-13
4.2000000000000199e+01  -1.7418837810812132e-02  1.6218352922803882e-13  -7.1177970300742317e-03  1.7175038832588387e-13  9.0989101035418574e-03  -6.0073657683935177e-13
4.3000000000000000e+01  -1.8095681577875361e-02  2.3222917886681778e-13  -1.0266521967232772e-02  -7.1942612614332767e-15  5.6293683046063662e-03  -1.1025907633943217e-12
4.3999999999999801e+01  -1.8214870732385095e-02  6.9483027789725536e-14  -1.2915579683520471e-02  -4.2890614691750724e-13  2.0017377948353949e-03  -6.4853965443961505e-13
4.4999999999999602e+01  -1.7849867198771952e-02  -1.3585021510447408e-13  -1.5035443498566675e-02  -3.5679995053584040e-13  -1.6537262458579767e-03  -1.6782330173994812e-12
4.5999999999999403e+01  -1.7043126105976324e-02  2.0403820449349851e-14  -1.6574479881513025e-02  -2.7263139332160528e-13  -5.1502426406922755e-03  -2.0135160185560023e-12
4.6999999999999197e+01  -1.5829715946780343e-02  -1.6934500142056741e-13  -1.7552649441494348e-02  -2.0505632981105716e-13  -8.3750680767638742e-03  -9.0323971370557892e-14
4.7999999999998998e+01  -1.4310351667626914e-02  -5.5929077816828691e-14  -1.7982177672693375e-02  -8.7852938660087481e-13  -1.1212936407225982e-02  9.8423259241108319e-13
4.8999999999998799e+01  -1.2524445303273291e-02  9.3293696097873622e-14  -1.7932585987793459e-02  -1.2260497117287840e-12  -1.3578109310092394e-02  1.2191148335551401e-12
4.9999999999998600e+01  -1.0507188537376326e-02  -2.4204668639079752e-13  -1.7330827934982383e-02  -5.8681434351872899e-13  -1.5434804593352410e-02  -6.4374526331820810e-14
5.0999999999998401e+01  -8.3339895820052027e-03  1.1418899714128457e-13  -1.6393545478088051e-02  -6.7116022104536205e-13  -1.6726846419129311e-02  2.9978687498322198e-12
5.1999999999998202e+01  -6.0884355216798917e-03  -4.0336306754987197e-13  -1.5060209202810157e-02  3.0328948122629966e-13  -1.7537589900343105e-02  2.6742086385735082e-12
5.2999999999998003e+01  -3.7893100591355707e-03  -4.2298878690754371e-13  -1.3374101811327088e-02  -3.8480894416854637e-13  -1.7766146456824328e-02  -2.7021002884968663e-12
5.3999999999997797e+01  -1.5132452405599872e-03  9.1758387260982651e-13  -1.1503670405101326e-02  -1.0299441473662217e-12  -1.7537427288101620e-02  -1.3790587429255577e-12
5.4999999999997598e+01  6.9476249648823000e-04  -1.5685335319659787e-13  -9.3725732879788842e-03  -2.4028756611567765e-12  -1.6814062048244566e-02  3.4154056378845459e-12
5.5999999999997399e+01  2.8048484602340167e-03  1.6913560131024410e-13  -7.1325790139320049e-03  -6.0975170821562941e-13  -1.5808254443441350e-02  4.5127635144487917e-12
5.6999999999997200e+01  4.7435561003371729e-03  -4.2149145341475998e-13  -4.7972949285132677e-03  -1.7270514824685896e-13  -1.4283018508125227e-02  4.4704578312230804e-12
5.7999999999997002e+01  6.4670044345047795e-03  -4.9775462033875669e-13  -2.4852269411619978e-03  -3.0699698187264102e-12  -1.2659305901986296e-02  -7.0544487890965707e-12
5.8999999999996803e+01  7.9745976695519277e-03  -7.1417150663158213e-14  -2.3119515947746179e-04  -4.7925253122634931e-12  -1.0523341329465691e-02  -8.2964315401760570e-12
5.9999999999996597e+01  9.2065314467411410e-03  6.8772485394102104e-13  2.0185150954297594e-03  -2.0968090385496515e-12  -8.5042719168355856e-03  2.7240883706378148e-12
6.0999999999996398e+01  1.0177153471410919e-02  -2.9107254351815471e-13  4.0216488863943989e-03  -1.3026265248450019e-12  -6.1080377741177926e-03  2.5085598461473226e-12
6.1999999999996199e+01  1.0821255705157568e-02  6.0571164162365528e-14  5.9133271550075540e-03  -1.2251644531375322e-12  -3.8244890408244158e-03  7.9980316439152636e-12
6.2999999999996000e+01  1.1180882786430554e-02  -1.1957689612922772e-12  7.5470832770104766e-03  -2.6517552704879023e-12  -1.4260803681521812e-03  1.4630966785027677e-11
