# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  9.9433148685338213e-01  5.3308506591349936e-01
1.0000000000000000e+00  9.9347885529554036e-01  5.3308506591349936e-01
2.0000000000000000e+00  9.9240713345180620e-01  5.3308506591349936e-01
2.9999999999999800e+00  9.9286080228799845e-01  5.3308506591349936e-01
3.9999999999999600e+00  9.9601155632530503e-01  5.3308506591349936e-01
4.9999999999999396e+00  1.0024544514618241e+00  5.3308506591349936e-01
5.9999999999999201e+00  1.0124985851064916e+00  5.3308506591349936e-01
6.9999999999998996e+00  1.0265264794153912e+00  5.3308506591349936e-01
7.9999999999998703e+00  1.0454546571873145e+00  5.3308506591349936e-01
8.9999999999998508e+00  1.0704794459832527e+00  5.3308506591349936e-01
9.9999999999998295e+00  1.1032941966119318e+00  5.3308506591349936e-01
1.0999999999999799e+01  1.1463674625864511e+00  5.3308506591349936e-01
1.1999999999999799e+01  1.2032723496946287e+00  5.3308506591349936e-01
1.2999999999999799e+01  1.2791537536059037e+00  5.3308506591349936e-01
1.3999999999999700e+01  1.3814642436169560e+00  5.3308506591349936e-01
1.4999999999999700e+01  1.5212870003014156e+00  5.3308506591349936e-01
1.5999999999999700e+01  1.7160797623926771e+00  5.3308506591349936e-01
1.6999999999999901e+01  1.9959039208311138e+00  5.3308506591349936e-01
1.8000000000000000e+01  2.4181577513083612e+00  5.3308506591349936e-01
1.9000000000000199e+01  3.1044180229432863e+00  5.3308506591349936e-01
2.0000000000000298e+01  4.3442358743667118e+00  5.3308506591349936e-01
2.1000000000000501e+01  6.9021722964772856e+00  3.2190533837605115e+00
2.2000000000000600e+01  6.2778248043907707e+00  2.7816011014342084e+00
2.3000000000000799e+01  5.6922570811776847e+00  2.4066558099362694e+00
2.4000000000000998e+01  5.1615238091310705e+00  2.0317307123484647e+00
2.5000000000001101e+01  4.6927583740501744e+00  1.7817981612685541e+00
2.6000000000001300e+01  4.3130249181461853e+00  1.5943626273530123e+00
2.7000000000001400e+01  4.0287000104625337e+00  1.5318876223470179e+00
2.8000000000001599e+01  3.8222433152590258e+00  1.5318876223470179e+00
2.9000000000001702e+01  3.6577847055286132e+00  1.4694147431885933e+00
3.0000000000001901e+01  3.5516470202665200e+00  1.4694147431885933e+00
3.1000000000002000e+01  3.4555324696940022e+00  1.4069442730613035e+00
3.2000000000002203e+01  3.3804060206888384e+00  1.4069442730613035e+00
3.3000000000001997e+01  3.3322015705183574e+00  1.4069442730613035e+00
3.4000000000001798e+01  3.3028595451227019e+00  1.4069442730613035e+00
3.5000000000001599e+01  3.2842473759042479e+00  1.3444765477686846e+00
3.6000000000001400e+01  3.2351646374956573e+00  1.3444765477686846e+00
3.7000000000001201e+01  3.2024752796483429e+00  1.3444765477686846e+00
