# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  3.7010998728688475e-05  2.7673619454491829e-05  7.4893475230732742e-01  3.9957390092293097e+00  6.5123202071307396e-01
1.0000000000000001e-01  3.6431486442193679e-05  2.7239201322658351e-05  7.4892603790655421e-01  3.9957041516262168e+00  6.4997680309693029e-01
2.0000000000000001e-01  3.5843208929567639e-05  2.6797661458263574e-05  7.4900541378083041e-01  3.9960216551233216e+00  6.4869145722521981e-01
2.9999999999999999e-01  3.5245862706526001e-05  2.6351874081624767e-05  7.4906736233246141e-01  3.9962694493298456e+00  6.4734147231802741e-01
4.0000000000000002e-01  3.4640151939189542e-05  2.5897012259428949e-05  7.4891648626076668e-01  3.9956659450430667e+00  6.4589570335313551e-01
5.0000000000000000e-01  3.4023678275346448e-05  2.5434422124411900e-05  7.4888551292430161e-01  3.9955420516972064e+00  6.4440830692316842e-01
5.9999999999999998e-01  3.3398230350193504e-05  2.4967502653995565e-05  7.4901225309424557e-01  3.9960490123769823e+00  6.4287831141219032e-01
6.9999999999999996e-01  3.2763500020924410e-05  2.4491366227702237e-05  7.4898419727830123e-01  3.9959367891132049e+00  6.4124432977013779e-01
8.0000000000000004e-01  3.2118455097642561e-05  2.4009411579515471e-05  7.4897536488596528e-01  3.9959014595438611e+00  6.3953864869505983e-01
9.0000000000000102e-01  3.1464446681054357e-05  2.3517156955502518e-05  7.4900089672884940e-01  3.9960035869153976e+00  6.3777877290928431e-01
1.0000000000000000e+00  3.0801376681636097e-05  2.3022320520269723e-05  7.4898147509211599e-01  3.9959259003684640e+00  6.3590339995421463e-01
1.1000000000000001e+00  3.0128470122173348e-05  2.2517979744928421e-05  7.4893516810113592e-01  3.9957406724045437e+00  6.3391440216258221e-01
1.2000000000000000e+00  2.9446580499560112e-05  2.2006763168370637e-05  7.4895023041724917e-01  3.9958009216689967e+00  6.3185135964109307e-01
1.3000000000000000e+00  2.8755872998589504e-05  2.1489344783357003e-05  7.4894905876099271e-01  3.9957962350439709e+00  6.2970051982888264e-01
1.3999999999999999e+00  2.8056260091040112e-05  2.0965953816318384e-05  7.4895473014737701e-01  3.9958189205895080e+00  6.2744212912610320e-01
1.5000000000000000e+00  2.7348948653619926e-05  2.0436492501530327e-05  7.4895113674867242e-01  3.9958045469946897e+00  6.2505570263234200e-01
1.6000000000000001e+00  2.6633152434392126e-05  1.9899401432265938e-05  7.4887849703065734e-01  3.9955139881226294e+00  6.2253330126988082e-01
1.7000000000000000e+00  2.5909635131132924e-05  1.9357817415742740e-05  7.4888346064423761e-01  3.9955338425769504e+00  6.1989855376530412e-01
1.8000000000000000e+00  2.5178644687497880e-05  1.8809882203260502e-05  7.4892940164249211e-01  3.9957176065699684e+00  6.1713284482256991e-01
1.8999999999999999e+00  2.4441002139716317e-05  1.8257369723733516e-05  7.4889000175057430e-01  3.9955600070022972e+00  6.1422182278934156e-01
2.0000000000000000e+00  2.3696226305341540e-05  1.7699186807284259e-05  7.4882365659467853e-01  3.9952946263787141e+00  6.1113579782633765e-01
2.1000000000000001e+00  2.2945753749910599e-05  1.7136878185678900e-05  7.4882453261798754e-01  3.9952981304719501e+00  6.0786419560545080e-01
2.2000000000000002e+00  2.2189559195384907e-05  1.6570768533456590e-05  7.4880113882908128e-01  3.9952045553163251e+00  6.0443153205714717e-01
2.2999999999999901e+00  2.1427630594171580e-05  1.5999537606445815e-05  7.4873968839093241e-01  3.9949587535637296e+00  6.0083460217423201e-01
2.3999999999999901e+00  2.0661631055512039e-05  1.5425770706145071e-05  7.4875088673945689e-01  3.9950035469578276e+00  5.9701654065592591e-01
2.4999999999999898e+00  1.9891842859336951e-05  1.4849044766767821e-05  7.4872579109276705e-01  3.9949031643710682e+00  5.9295086615385029e-01
2.5999999999999899e+00  1.9118307211742752e-05  1.4270149319277394e-05  7.4867511059703584e-01  3.9947004423881434e+00  5.8864810445987681e-01
2.6999999999999900e+00  1.8342634399631235e-05  1.3689283893440910e-05  7.4867927008689028e-01  3.9947170803475611e+00  5.8409350846984831e-01
2.7999999999999798e+00  1.7565286448981931e-05  1.3106969504720792e-05  7.4861682590601630e-01  3.9944673036240652e+00  5.7925595251686268e-01
2.8999999999999799e+00  1.6787173714660654e-05  1.2524193894233159e-05  7.4850215438831802e-01  3.9940086175532721e+00  5.7411795047006942e-01
2.9999999999999800e+00  1.6009411851338348e-05  1.1941608327495827e-05  7.4849872915813087e-01  3.9939949166325235e+00  5.6864099293896686e-01
3.0999999999999801e+00  1.5232302198467916e-05  1.1359694489527822e-05  7.4849003246963053e-01  3.9939601298785221e+00  5.6278136899384479e-01
3.1999999999999802e+00  1.4457394282023562e-05  1.0779670066142618e-05  7.4837593655085366e-01  3.9935037462034146e+00  5.5653248537797939e-01
3.2999999999999701e+00  1.3686224899239086e-05  1.0202040270795957e-05  7.4827965502321658e-01  3.9931186200928663e+00  5.4986673848962786e-01
3.3999999999999702e+00  1.2918839961046679e-05  9.6273486617346253e-06  7.4821864577151909e-01  3.9928745830860763e+00  5.4270783864270267e-01
3.4999999999999698e+00  1.2156763424746654e-05  9.0571282912472441e-06  7.4816957158093589e-01  3.9926782863237436e+00  5.3500796759386038e-01
3.5999999999999699e+00  1.1402076828827444e-05  8.4922825084234212e-06  7.4808072364170686e-01  3.9923228945668274e+00  5.2672506109890638e-01
3.6999999999999700e+00  1.0655809487636732e-05  7.9337370447241590e-06  7.4790505052798106e-01  3.9916202021119243e+00  5.1778630954954818e-01
3.7999999999999599e+00  9.9186365521118183e-06  7.3822823048578036e-06  7.4780936153897459e-01  3.9912374461558984e+00  5.0810806291447175e-01
3.8999999999999599e+00  9.1927736706988486e-06  6.8394773193918899e-06  7.4779573608789029e-01  3.9911829443515612e+00  4.9761875957289692e-01
3.9999999999999600e+00  8.4806360767255605e-06  6.3069984963651368e-06  7.4764022999082369e-01  3.9905609199632948e+00  4.8620981682584430e-01
4.0999999999999597e+00  7.7829592952259402e-06  5.7853490721775987e-06  7.4745453600712342e-01  3.9898181440284937e+00  4.7374782477587457e-01
4.1999999999999504e+00  7.1010833285345686e-06  5.2755139191086751e-06  7.4729637374255553e-01  3.9891854949702221e+00  4.6009650977789301e-01
4.2999999999999501e+00  6.4380317465545082e-06  4.7799998021800681e-06  7.4703689233360115e-01  3.9881475693344046e+00  4.4507791297412919e-01
4.3999999999999497e+00  5.7958654093817366e-06  4.3004267846456713e-06  7.4682546441701680e-01  3.9873018576680672e+00  4.2846443031212827e-01
4.4999999999999503e+00  5.1754666294377820e-06  3.8370946527364873e-06  7.4663093392550073e-01  3.9865237357020029e+00  4.1000355423105506e-01
4.5999999999999499e+00  4.5792496546545956e-06  3.3922231013803870e-06  7.4630437388364712e-01  3.9852174955345885e+00  3.8941502753284601e-01
4.6999999999999398e+00  4.0105266952533051e-06  2.9683225747228015e-06  7.4595618593593260e-01  3.9838247437437304e+00  3.6633660225143205e-01
4.7999999999999403e+00  3.4711867017084264e-06  2.5662031208053547e-06  7.4548394396248197e-01  3.9819357758499279e+00  3.4024954284498671e-01
4.8999999999999400e+00  2.9628990050131114e-06  2.1873485010937609e-06  7.4483226508440958e-01  3.9793290603376383e+00  3.1052023186510525e-01
4.9999999999999396e+00  2.4890031256350194e-06  1.8349419921842422e-06  7.4428490844228989e-01  3.9771396337691596e+00  2.7656226488627672e-01
5.0999999999999401e+00  2.0526540190844784e-06  1.5108942916761957e-06  7.4361734204315821e-01  3.9744693681726329e+00  2.3768223625047172e-01
5.1999999999999300e+00  1.6558452708781110e-06  1.2161149399317144e-06  7.4237229098739244e-01  3.9694891639495697e+00  1.9320094135465798e-01
5.2999999999999297e+00  1.3012979156876964e-06  9.5336855815576028e-07  7.4072645140466575e-01  3.9629058056186630e+00  1.4415021834639580e-01
5.3999999999999302e+00  9.9259143326561511e-07  7.2562087446390311e-07  7.3867683573338161e-01  3.9547073429335264e+00  1.0138613725259397e-01
5.4999999999999298e+00  7.3276253549898715e-07  5.3450702069044268e-07  7.3528235009739651e-01  3.9411294003895860e+00  1.1116596754848508e-01
5.5999999999999304e+00  5.2449927099937798e-07  3.8210751161175324e-07  7.2875929494126235e-01  3.9150371797650494e+00  2.0057954264499575e-01
5.6999999999999202e+00  3.7109685308757606e-07  2.7126137062939149e-07  7.1318332592424838e-01  3.8527333036969935e+00  3.4998550494126152e-01
5.7999999999999199e+00  2.7620151340534215e-07  2.0452518622415824e-07  6.2784086007650353e-01  3.5113634403060141e+00  5.6672962024997131e-01
5.8999999999999204e+00  2.4306985973176398e-07  1.8421757186818690e-07  8.1651520758048779e-01  4.2660608303219512e+00  5.1927642487920367e-01
5.9999999999999201e+00  2.7519779990775985e-07  2.1313795503540032e-07  7.7941209582431181e-01  4.1176483832972472e+00  2.4554561879552919e-01
6.0999999999999099e+00  3.7638310708222401e-07  2.9420361620259786e-07  7.6857745920426790e-01  4.0743098368170720e+00  7.3164136397750087e-02
6.1999999999999096e+00  5.4987665327679049e-07  4.2969440958023047e-07  7.6350991961559078e-01  4.0540396784623631e+00  2.3643718699839106e-01
6.2999999999999101e+00  7.9941988575715942e-07  6.2238148619108410e-07  7.5977488234859658e-01  4.0390995293943863e+00  4.2063450454206375e-01
6.3999999999999098e+00  1.1293890134454455e-06  8.7577507715332520e-07  7.5721330783699703e-01  4.0288532313479877e+00  5.8748837693191380e-01
6.4999999999999103e+00  1.5433764179215791e-06  1.1924977353654568e-06  7.5574624134687174e-01  4.0229849653874865e+00  7.3770787906714053e-01
6.5999999999999002e+00  2.0449541502962339e-06  1.5751080116776671e-06  7.5193704259773797e-01  4.0077481703909523e+00  8.7340712460693815e-01
6.6999999999998998e+00  2.6382782241336618e-06  2.0269601734718953e-06  7.3896432036164050e-01  3.9558572814465620e+00  9.9684795254477443e-01
6.7999999999999003e+00  3.3274338610986921e-06  2.5509054828845338e-06  7.7543526989412648e-01  4.1017410795765059e+00  1.0590670942811480e+00
6.8999999999999000e+00  4.1165809086277906e-06  3.1499694607205786e-06  7.6216379706013271e-01  4.0486551882405308e+00  1.0471548616657835e+00
6.9999999999998996e+00  5.0096798092976283e-06  3.8276084600558976e-06  7.6030663089869088e-01  4.0412265235947640e+00  1.0399800979497555e+00
7.0999999999998904e+00  6.0100608493002139e-06  4.5859929979437833e-06  7.5834505193499879e-01  4.0333802077399952e+00  1.0358322098128627e+00
7.1999999999998900e+00  7.1216229873825491e-06  5.4277117849058536e-06  7.5762373002831696e-01  4.0304949201132683e+00  1.0335992639829201e+00
7.2999999999998897e+00  8.3497139827286177e-06  6.3573766207586321e-06  7.5751461411915144e-01  4.0300584564766062e+00  1.0325908146030658e+00
7.3999999999998902e+00  9.6986634199471069e-06  7.3782980686468955e-06  7.5685315721672097e-01  4.0274126288668839e+00  1.0324601247360159e+00
7.4999999999998801e+00  1.1170374304155218e-05  8.4915249210357482e-06  7.5664777543515793e-01  4.0265911017406317e+00  1.0328469164259506e+00
7.5999999999998797e+00  1.2768571756878661e-05  9.6997498283423694e-06  7.5698792258750680e-01  4.0279516903500276e+00  1.0335041673786776e+00
7.6999999999998803e+00  1.4499268932788551e-05  1.1007428193274793e-05  7.5701885222659371e-01  4.0280754089063748e+00  1.0344049469697834e+00
7.7999999999998799e+00  1.6365697161256953e-05  1.2417717719568044e-05  7.5761312955277960e-01  4.0304525182111188e+00  1.0354271120385687e+00
7.8999999999998796e+00  1.8369520639610048e-05  1.3931903971329470e-05  7.5904420101393644e-01  4.0361768040557457e+00  1.0364420503571474e+00
7.9999999999998703e+00  2.0514642098630481e-05  1.5551384518280224e-05  7.6107381400179219e-01  4.0442952560071692e+00  1.0374705053283872e+00
8.0999999999998700e+00  2.2804967205006926e-05  1.7279737456073592e-05  7.7020274456429327e-01  4.0808109782571726e+00  1.0384743832189849e+00
8.1999999999998696e+00  2.5242763654701774e-05  1.9120232610696702e-05  7.0287458048178852e-01  3.8114983219271541e+00  1.0338834978474207e+00
8.2999999999998693e+00  2.7831183364139463e-05  2.1074071823083226e-05  7.4238642480918016e-01  3.9695456992367206e+00  1.0158341498703656e+00
8.3999999999998707e+00  3.0572978913944803e-05  2.3142566661656461e-05  7.4671410549710604e-01  3.9868564219884242e+00  9.9916488593437736e-01
8.4999999999998597e+00  3.3468403657237510e-05  2.5326586605346825e-05  7.4878717701712250e-01  3.9951487080684900e+00  9.8369253469514328e-01
8.5999999999998593e+00  3.6519577883827156e-05  2.7627599580988169e-05  7.4981673651386271e-01  3.9992669460554509e+00  9.6930450997172812e-01
8.6999999999998607e+00  3.9730919641696197e-05  3.0049500061244169e-05  7.5015449774008580e-01  4.0006179909603432e+00  9.5583827258409415e-01
8.7999999999998604e+00  4.3103496880006931e-05  3.2593392226865256e-05  7.5049887530521586e-01  4.0019955012208630e+00  9.4310412345112948e-01
