# time  Re(R=10)  Im(R=10)  Re(R=14)  Im(R=14)  Re(R=18)  Im(R=18)
0.0000000000000000e+00  5.0720805662053774e-03  -3.6532577337192277e-16  1.4131009833497059e-03  8.0387443483487660e-17  5.3781975157539137e-04  -6.5976862025682897e-17
1.0000000000000001e-01  5.0316188343287639e-03  -8.2854071254702412e-16  1.4046114849657859e-03  -2.3327084873569478e-16  5.3544577195447371e-04  -1.0813885838063543e-16
2.0000000000000001e-01  4.9904674036586700e-03  -4.3369473419562939e-15  1.3957162660148479e-03  1.7017499656478549e-15  5.3274981252380790e-04  -5.6311206937164016e-17
2.9999999999999999e-01  4.9475249348582368e-03  7.5675298943621745e-15  1.3866779590175121e-03  2.6627183469587356e-16  5.3014744344146998e-04  -2.3273432946422554e-17
4.0000000000000002e-01  4.9042942435614887e-03  -1.9072259791216878e-15  1.3778532007223941e-03  -1.3402993878619552e-15  5.2802195125904988e-04  -5.4148497068965944e-16
5.0000000000000000e-01  4.8598846284991382e-03  -5.9113050313360372e-15  1.3686345794490286e-03  1.0126698364257398e-15  5.2545151227175466e-04  -2.4768469788779138e-15
5.9999999999999998e-01  4.8137932706164895e-03  4.9476198646387322e-15  1.3588832068160558e-03  -2.3095551659985517e-15  5.2247906195038011e-04  4.3030955974273819e-15
6.9999999999999996e-01  4.7672030981109614e-03  1.1302988792443727e-14  1.3490131560011335e-03  -3.5983746110962446e-15  5.1991390172103789e-04  1.1680675497940305e-15
8.0000000000000004e-01  4.7187594585722517e-03  3.8892576117687737e-14  1.3389839332733264e-03  3.6843545697616441e-15  5.1723609596203684e-04  2.3728843469605442e-15
9.0000000000000102e-01  4.6703036305183751e-03  -2.5172325965956025e-14  1.3288111842510500e-03  1.6990795420804030e-15  5.1416525515448404e-04  -3.9105366080335737e-15
1.0000000000000000e+00  4.6192218570896160e-03  7.6527273054265131e-15  1.3184987631224506e-03  -5.4067396476680428e-15  5.1136221003773451e-04  -1.3123092536031083e-15
1.1000000000000001e+00  4.5675479287210739e-03  -3.9787063374436633e-15  1.3077751362083078e-03  -8.5484590901485806e-15  5.0860014968626902e-04  2.8830199698365544e-16
1.2000000000000000e+00  4.5146620971763711e-03  1.6101705012971869e-14  1.2968017568197080e-03  6.8298711749179392e-15  5.0552617097410094e-04  2.3961224179357801e-15
1.3000000000000000e+00  4.4603078637907483e-03  7.6291825191888650e-15  1.2856115463142507e-03  -1.4739030798167577e-14  5.0240942199710273e-04  1.2802751029780973e-14
1.3999999999999999e+00  4.4044012801497043e-03  -6.0902881802516381e-15  1.2739005094829004e-03  -9.0596322373951099e-15  4.9931959773597575e-04  -2.9455762051100366e-15
1.5000000000000000e+00  4.3472084967967365e-03  -1.4409432669370049e-14  1.2621327523726405e-03  6.1661927961603722e-16  4.9612756174158409e-04  -1.2433162268625695e-14
1.6000000000000001e+00  4.2889180159050421e-03  3.0742542922813311e-15  1.2503708808547685e-03  -1.1289732470393207e-14  4.9293341144545906e-04  1.0324535579841263e-14
1.7000000000000000e+00  4.2288764194238528e-03  2.4350249256305797e-14  1.2378607930081972e-03  2.6172698214094058e-15  4.8962638352077249e-04  5.6186378136627598e-15
1.8000000000000000e+00  4.1676576210831701e-03  -2.0904624651044373e-14  1.2249928183625030e-03  -5.8651727053528118e-16  4.8609310285079336e-04  9.1639303886581820e-15
1.8999999999999999e+00  4.1046730369464508e-03  1.8164947347224531e-14  1.2122910339982956e-03  -1.2425396228850820e-15  4.8258057333239521e-04  2.2841473291390565e-15
2.0000000000000000e+00  4.0402659118761383e-03  -2.3335359161236846e-15  1.1990640912046932e-03  -4.5579004291235023e-15  4.7915839621705394e-04  -1.0451001870427014e-14
2.1000000000000001e+00  3.9743555583592223e-03  -1.6239420948307812e-14  1.1852950520484314e-03  -9.7808476849053099e-15  4.7558216629828227e-04  7.7972759048233767e-15
2.2000000000000002e+00  3.9065658641373648e-03  1.4720554198828239e-14  1.1715141776838353e-03  -6.5573843947902648e-15  4.7185633800603184e-04  -9.1689386413580293e-15
2.2999999999999901e+00  3.8374313599028038e-03  -2.0043155995893981e-14  1.1572643062077912e-03  -5.1545778069215396e-15  4.6810058417507203e-04  8.6812719851955093e-15
2.3999999999999901e+00  3.7665487109898523e-03  2.9406174343544322e-14  1.1424564931483041e-03  -2.0016378976597364e-15  4.6418197458999934e-04  -3.0279790377600627e-16
2.4999999999999898e+00  3.6939249743415795e-03  -6.1557864587359550e-15  1.1276175957577632e-03  -1.3757987848503333e-14  4.6018647564948872e-04  1.5480331689801834e-14
2.5999999999999899e+00  3.6192287576683720e-03  8.0377991704218323e-15  1.1124498435626667e-03  9.1893375621188260e-15  4.5617242809277647e-04  2.2413748586027888e-15
2.6999999999999900e+00  3.5430488847010538e-03  3.0592569816888752e-14  1.0966025537666945e-03  4.3846311014266441e-15  4.5199625299185742e-04  2.0117568121551680e-14
2.7999999999999798e+00  3.4651263925286049e-03  1.5056885347855739e-14  1.0803854648720043e-03  -4.3416401261684869e-14  4.4788326138681074e-04  6.6292143553975097e-15
2.8999999999999799e+00  3.3852551398608293e-03  -1.3455701057973462e-14  1.0639935201220735e-03  1.0572276896256751e-14  4.4372034051584641e-04  4.3198435629944124e-16
2.9999999999999800e+00  3.3035930940522509e-03  1.3492371810868897e-14  1.0473045406345547e-03  -1.9499085079938468e-14  4.3911262170566798e-04  -3.3632233293653106e-16
3.0999999999999801e+00  3.2199523071044026e-03  1.5409144198721998e-14  1.0300057030679982e-03  -1.4933658094716677e-14  4.3451418769683127e-04  -7.5646881302569996e-15
3.1999999999999802e+00  3.1342917503395266e-03  2.1349906157375008e-15  1.0120915373981790e-03  -1.7481322060551897e-16  4.3016654908339632e-04  1.7523173409227805e-14
3.2999999999999701e+00  3.0468588431560280e-03  3.4037269220635035e-14  9.9406279619512891e-04  -8.9243797005172704e-15  4.2547562709829953e-04  -2.6966826906213508e-15
3.3999999999999702e+00  2.9573111748779635e-03  -2.3674390351860811e-14  9.7566329436545095e-04  2.4832388264790041e-14  4.2053719756510806e-04  1.3213500916947988e-14
3.4999999999999698e+00  2.8655539024453440e-03  -1.2784406771895018e-14  9.5641889216505505e-04  -2.0643619940184129e-14  4.1563882200061782e-04  1.2604969663777706e-14
3.5999999999999699e+00  2.7718075133636002e-03  2.2469375332441027e-14  9.3693806379563913e-04  -5.3787187522165763e-15  4.1060959251943747e-04  -1.8784044588640536e-15
3.6999999999999700e+00  2.6758986208864511e-03  -3.5997545551531362e-14  9.1722097011020620e-04  -4.0700607267768362e-15  4.0555800992919124e-04  -5.9357607254078410e-15
3.7999999999999599e+00  2.5777973355934031e-03  4.6995934107942919e-14  8.9650129809060175e-04  2.5863061121456459e-14  4.0037154294734513e-04  1.5825181067022427e-14
3.8999999999999599e+00  2.4774485854243814e-03  -3.0015427465654650e-14  8.7536465348503041e-04  -1.6476496410962222e-14  3.9479513101988063e-04  1.5135626157635403e-14
3.9999999999999600e+00  2.3747969851715327e-03  6.1545283070980944e-14  8.5425933764979333e-04  1.3441361628937587e-14  3.8920754137114841e-04  -1.1559617370447708e-14
4.0999999999999597e+00  2.2700394082665440e-03  -1.7508882324762832e-14  8.3217753003435194e-04  -2.3565143946616442e-14  3.8369572321507981e-04  -3.7083028944067650e-15
4.1999999999999504e+00  2.1630583537797471e-03  7.7318845361245099e-16  8.0932693986369194e-04  -4.9698903791427424e-17  3.7797800113874020e-04  -3.9672031469464722e-15
4.2999999999999501e+00  2.0535498329056273e-03  2.2767290253403513e-14  7.8648242267111222e-04  1.7817091797134573e-14  3.7210961915985313e-04  3.2211195924670759e-14
4.3999999999999497e+00  1.9417195070755937e-03  1.2815946697158716e-14  7.6290454442964428e-04  -1.1522984906088466e-14  3.6607336035692195e-04  -9.5967896671264104e-15
4.4999999999999503e+00  1.8276449297169755e-03  1.4814777182283345e-14  7.3846749623495268e-04  1.2038857339186803e-14  3.5984451267995877e-04  -7.2936891254508693e-15
4.5999999999999499e+00  1.7107800907911568e-03  -3.8273388304130560e-15  7.1364780306968723e-04  1.4829968566404709e-14  3.5356876785459074e-04  1.9771855614449112e-14
4.6999999999999398e+00  1.5914016990719105e-03  2.6597506305432291e-14  6.8812716092318295e-04  -1.3876179279012731e-14  3.4717064305800008e-04  -2.3803921133203472e-14
4.7999999999999403e+00  1.4698701817657022e-03  1.9352988349573076e-14  6.6211397538703306e-04  -8.8528420738103079e-16  3.4063388459191606e-04  2.5499091590108156e-15
4.8999999999999400e+00  1.3457418334863139e-03  2.7234528547620393e-14  6.3567114045386802e-04  1.8055190290300809e-14  3.3398667789988188e-04  -3.6392448433291455e-14
4.9999999999999396e+00  1.2188066035013043e-03  5.8385163189748018e-15  6.0806440393362533e-04  2.8418038005798803e-14  3.2702675835876035e-04  2.8651502175742638e-14
5.0999999999999401e+00  1.0894247320449850e-03  1.0981899817254382e-15  5.7977260955361873e-04  5.6703421010440363e-15  3.1983132423502389e-04  -8.3246352122813222e-15
5.1999999999999300e+00  9.5780667647207926e-04  -1.2353704155064086e-14  5.5142152228618378e-04  -3.8693346896099288e-14  3.1261402937121608e-04  -2.2007706129132992e-14
5.2999999999999297e+00  8.2338231862537305e-04  4.8396863890003391e-14  5.2211519954565178e-04  -8.3000509966762043e-15  3.0532219090499625e-04  -1.3994786238739762e-14
5.3999999999999302e+00  6.8594553086847687e-04  -9.3549838203514735e-15  4.9160695763816257e-04  3.9503000385270375e-14  2.9784172342070439e-04  1.7750010374367168e-14
5.4999999999999298e+00  5.4624101629258137e-04  6.1804748752134144e-14  4.6073701552289332e-04  -2.9905612001507876e-14  2.9000992542332665e-04  -9.1458784820433025e-16
5.5999999999999304e+00  4.0410121151890685e-04  -1.3825419230708393e-14  4.2944165694390674e-04  1.3915448422933516e-14  2.8187721003205450e-04  -2.8327835802958300e-14
5.6999999999999202e+00  2.5867680294631859e-04  -1.2596264872442077e-14  3.9705188308889367e-04  1.3112804013941312e-15  2.7375223245239657e-04  -3.9271128022672183e-14
5.7999999999999199e+00  1.1049983502572794e-04  1.3512366420635529e-15  3.6369333336874824e-04  -6.5303258760050282e-15  2.6560108422788228e-04  3.2633973036142268e-15
5.8999999999999204e+00  -3.9771718083382594e-05  3.5938240645194880e-14  3.2988614906301133e-04  1.6671755240056671e-14  2.5719343706955000e-04  1.7843459423239342e-14
5.9999999999999201e+00  -1.9290674823872390e-04  3.9385819400546963e-14  2.9536630255566908e-04  1.2879048647470537e-14  2.4844263663804131e-04  1.4683392970842952e-14
6.0999999999999099e+00  -3.4913367073015681e-04  2.6227236051677026e-14  2.5952411514127170e-04  -1.7474141883853572e-14  2.3935338339943534e-04  -1.1361349557724173e-14
6.1999999999999096e+00  -5.0781543212542681e-04  -4.7218539040051810e-14  2.2290926502332217e-04  -8.2166816857848808e-15  2.3017487271030570e-04  -5.7263852187446719e-15
6.2999999999999101e+00  -6.6905633433762737e-04  -3.6409788000086945e-15  1.8608122684144173e-04  5.2569793534775248e-14  2.2102372755326898e-04  1.3757944069142233e-14
6.3999999999999098e+00  -8.3319183560266177e-04  8.9850533024950839e-14  1.4782365027645185e-04  6.2208740863003020e-15  2.1161353077381540e-04  -1.1810636050069205e-14
6.4999999999999103e+00  -1.0001063587930404e-03  -1.6116646690705047e-14  1.0811791223302293e-04  -8.7727609760204444e-15  2.0182365262736053e-04  -4.2126765558067431e-15
