# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time              L2_Ham              L2_Mom
   0.0000000    2.9900782341e-03    6.0130374773e-06
   0.0500000    3.4030079115e-03    7.6265172634e-06
   0.1000000    3.4029890406e-03    8.5235013147e-06
   0.1500000    3.4030026713e-03    9.6514428658e-06
   0.2000000    3.4030432286e-03    1.0880042766e-05
   0.2500000    3.4031102877e-03    1.2146745030e-05
   0.3000000    3.4032062385e-03    1.3418436104e-05
   0.3500000    3.4033347580e-03    1.4675389149e-05
   0.4000000    3.4034998696e-03    1.5904573672e-05
   0.4500000    3.4037054120e-03    1.7096594198e-05
   0.5000000    3.4039547358e-03    1.8244232825e-05
   0.5500000    3.4042505448e-03    1.9341796809e-05
   0.6000000    3.4045948406e-03    2.0384803548e-05
   0.6500000    3.4049889243e-03    2.1369815507e-05
   0.7000000    3.4054334323e-03    2.2294361482e-05
   0.7500000    3.4059283877e-03    2.3156902296e-05
   0.8000000    3.4064732580e-03    2.3956776537e-05
   0.8500000    3.4070670234e-03    2.4694115486e-05
   0.9000000    3.4077082422e-03    2.5369756841e-05
   0.9500000    3.4083951295e-03    2.5985151010e-05
   1.0000000    3.4091256043e-03    2.6542243864e-05
   1.0500000    3.4098973728e-03    2.7043346842e-05
   1.1000000    3.4107080084e-03    2.7491025945e-05
   1.1500000    3.4115550153e-03    2.7888037899e-05
   1.2000000    3.4124358831e-03    2.8237308947e-05
   1.2500000    3.4133481507e-03    2.8541915651e-05
   1.3000000    3.4142894762e-03    2.8805046749e-05
   1.3500000    3.4152576875e-03    2.9029947807e-05
   1.4000000    3.4162508282e-03    2.9219851192e-05
   1.4500000    3.4172671939e-03    2.9377900100e-05
   1.5000000    3.4183053690e-03    2.9507093650e-05
   1.5500000    3.4193642600e-03    2.9610279179e-05
   1.6000000    3.4204430989e-03    2.9690165635e-05
   1.6500000    3.4215414426e-03    2.9749330740e-05
   1.7000000    3.4226592077e-03    2.9790221498e-05
   1.7500000    3.4237966767e-03    2.9815152141e-05
   1.8000000    3.4249544658e-03    2.9826304972e-05
   1.8500000    3.4261335251e-03    2.9825730119e-05
   1.9000000    3.4273351428e-03    2.9815346946e-05
   1.9500000    3.4285609276e-03    2.9796952528e-05
   2.0000000    3.4298128158e-03    2.9772231261e-05
   2.0500000    3.4310930405e-03    2.9742759748e-05
   2.1000000    3.4324041246e-03    2.9710012102e-05
   2.1500000    3.4337488821e-03    2.9675368341e-05
   2.2000000    3.4351303815e-03    2.9640120886e-05
   2.2500000    3.4365519293e-03    2.9605477621e-05
   2.3000000    3.4380170947e-03    2.9572565621e-05
   2.3500000    3.4395296830e-03    2.9542436973e-05
   2.4000000    3.4410936967e-03    2.9516074111e-05
   2.4500000    3.4427133447e-03    2.9494390525e-05
   2.5000000    3.4443930269e-03    2.9478227443e-05
   2.5500000    3.4461373289e-03    2.9468352835e-05
   2.6000000    3.4479510109e-03    2.9465464208e-05
   2.6500000    3.4498390011e-03    2.9470190581e-05
   2.7000000    3.4518063908e-03    2.9483092662e-05
   2.7500000    3.4538584253e-03    2.9504663411e-05
   2.8000000    3.4560005008e-03    2.9535329045e-05
   2.8500000    3.4582381647e-03    2.9575448788e-05
   2.9000000    3.4605771137e-03    2.9625313539e-05
   2.9500000    3.4630231996e-03    2.9685145991e-05
   3.0000000    3.4655824250e-03    2.9755102835e-05
   3.0500000    3.4682609414e-03    2.9835278747e-05
   3.1000000    3.4710650677e-03    2.9925709103e-05
   3.1500000    3.4740012823e-03    3.0026373255e-05
   3.2000000    3.4770762401e-03    3.0137199312e-05
   3.2500000    3.4802968088e-03    3.0258068154e-05
   3.3000000    3.4836700580e-03    3.0388818017e-05
   3.3500000    3.4872032654e-03    3.0529248603e-05
   3.4000000    3.4909039580e-03    3.0679125869e-05
   3.4500000    3.4947799287e-03    3.0838185757e-05
   3.5000000    3.4988392573e-03    3.1006137631e-05
   3.5500000    3.5030903522e-03    3.1182668477e-05
   3.6000000    3.5075419794e-03    3.1367449122e-05
   3.6500000    3.5122032943e-03    3.1560141218e-05
   3.7000000    3.5170838808e-03    3.1760402870e-05
   3.7500000    3.5221937934e-03    3.1967891571e-05
   3.8000000    3.5275436192e-03    3.2182265855e-05
   3.8500000    3.5331445336e-03    3.2403188610e-05
   3.9000000    3.5390083547e-03    3.2630330269e-05
   3.9500000    3.5451476199e-03    3.2863370536e-05
   4.0000000    3.5515756590e-03    3.3102001773e-05
   4.0500000    3.5583066722e-03    3.3345931620e-05
   4.1000000    3.5653558231e-03    3.3594884045e-05
   4.1500000    3.5727393357e-03    3.3848601584e-05
   4.2000000    3.5804746102e-03    3.4106846585e-05
   4.2500000    3.5885803453e-03    3.4369402101e-05
   4.3000000    3.5970767267e-03    3.4637142082e-05
   4.3500000    3.6059854322e-03    3.4908572002e-05
   4.4000000    3.6153298797e-03    3.5182770974e-05
   4.4500000    3.6251354440e-03    3.5460052937e-05
   4.5000000    3.6354295602e-03    3.5740652966e-05
   4.5500000    3.6462420545e-03    3.6024668004e-05
   4.6000000    3.6576053285e-03    3.6312088464e-05
   4.6500000    3.6695544316e-03    3.6602860958e-05
   4.7000000    3.6821275536e-03    3.6896916644e-05
   4.7500000    3.6953662873e-03    3.7194203135e-05
   4.8000000    3.7093161527e-03    3.7494681051e-05
   4.8500000    3.7240265528e-03    3.7798345600e-05
   4.9000000    3.7395514646e-03    3.8105227582e-05
   4.9500000    3.7559499204e-03    3.8415372662e-05
   5.0000000    3.7732864696e-03    3.8728825770e-05
   5.0500000    3.7916317097e-03    3.9045633484e-05
   5.1000000    3.8110631823e-03    3.9365856241e-05
   5.1500000    3.8316659455e-03    3.9689573891e-05
   5.2000000    3.8535332772e-03    4.0016881062e-05
   5.2500000    3.8767676576e-03    4.0347880060e-05
   5.3000000    3.9014816685e-03    4.0682679635e-05
   5.3500000    3.9277993050e-03    4.1021389454e-05
   5.4000000    3.9558572151e-03    4.1364116895e-05
   5.4500000    3.9858061857e-03    4.1710964532e-05
   5.5000000    4.0178128039e-03    4.2062030097e-05
   5.5500000    4.0520614071e-03    4.2417409275e-05
   5.6000000    4.0887560837e-03    4.2777194415e-05
   5.6500000    4.1281232440e-03    4.3141473640e-05
   5.7000000    4.1704146418e-03    4.3510333590e-05
   5.7500000    4.2159103580e-03    4.3883868468e-05
   5.8000000    4.2649225174e-03    4.4262188522e-05
   5.8500000    4.3178002132e-03    4.4645418603e-05
   5.9000000    4.3749344675e-03    4.5033691450e-05
   5.9500000    4.4367639720e-03    4.5427150281e-05
   6.0000000    4.5037832993e-03    4.5825952791e-05
   6.0500000    4.5765510814e-03    4.6230489132e-05
   6.1000000    4.6556995366e-03    4.6640842512e-05
   6.1500000    4.7419471097e-03    4.7057241031e-05
   6.2000000    4.8361129386e-03    4.7480057881e-05
   6.2500000    4.9391341333e-03    4.7909545392e-05
   6.3000000    5.0520876883e-03    4.8345130821e-05
   6.3500000    5.1762175767e-03    4.8788833772e-05
   6.4000000    5.3129670311e-03    4.9241523981e-05
   6.4500000    5.4640196822e-03    4.9703634782e-05
   6.5000000    5.6313508682e-03    5.0176227145e-05
   6.5500000    5.8172929956e-03    5.0660900331e-05
   6.6000000    6.0246191173e-03    5.1159573578e-05
   6.6500000    6.2566513541e-03    5.1674518875e-05
   6.7000000    6.5174031162e-03    5.2208609117e-05
   6.7500000    6.8117682876e-03    5.2765653029e-05
   6.8000000    7.1457763692e-03    5.3350999384e-05
   6.8500000    7.5269423224e-03    5.3970966263e-05
