# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  4.4057248196644039e-10  -3.4616327043382093e-18  1.1150926335203264e-11  1.1783963496085241e-17
5.0000000000000000e-01  5.0853210189184514e-10  -1.1972644029314932e-17  5.3501476701104075e-09  1.4180623417054798e-17
1.0000000000000000e+00  3.0517944189154220e-10  5.3391212900872335e-17  2.4072086631227464e-08  -1.9722404272580132e-17
1.5000000000000000e+00  1.3667060430732116e-09  2.8494196675601926e-17  3.7449904256904461e-08  2.3651365176702526e-16
2.0000000000000000e+00  4.1042901725376315e-09  1.3773822939149012e-16  2.4176770506152523e-08  1.0963051496286050e-17
2.4999999999999898e+00  -7.8582995615444175e-09  1.7471061766517517e-16  1.9597018566915849e-08  2.4381127558830099e-16
2.9999999999999800e+00  -1.0207301185988652e-08  6.8119718215334318e-16  2.6478059573446784e-08  -6.7636393013295136e-16
3.4999999999999698e+00  -1.9260638236363038e-08  -6.4607881698511074e-17  2.0591787718786480e-08  2.5538319508794777e-16
3.9999999999999600e+00  -2.9873523656980635e-08  6.6447231319769334e-16  1.6983988835867833e-08  6.6964397047739145e-16
4.4999999999999503e+00  4.6528736044627037e-08  1.2778482434037561e-16  1.6724755694442176e-08  8.8800904107971883e-16
4.9999999999999396e+00  4.0301464695668127e-08  1.4777740312140211e-15  1.7438161899109455e-08  -3.1419181231469633e-16
5.4999999999999298e+00  8.2660147822209672e-08  -3.7787292897807510e-16  8.8623467132265451e-09  4.4032262376347665e-16
5.9999999999999201e+00  1.5642998562516141e-07  -6.7479606563353632e-17  3.4356769788331340e-09  -2.8187913472888104e-16
6.4999999999999103e+00  2.3525354999233772e-07  7.3578460480348159e-16  1.0954482939996616e-08  8.0360024578756544e-16
6.9999999999998996e+00  2.0592503845809648e-07  -1.3673361654261748e-15  7.6740473322326873e-09  -4.8436678379522974e-16
7.4999999999998801e+00  3.1048929987280416e-07  1.7971640831168922e-15  -5.1549726113460229e-09  -9.9747215181182222e-16
7.9999999999998703e+00  2.0277162015012188e-07  -8.4687522976774686e-16  -4.3355796061020153e-09  4.7511856940949184e-16
8.4999999999998597e+00  2.9209510123753349e-07  6.5314776298919314e-16  -6.3751715019961730e-10  4.8483428029880360e-17
