# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -3.8234454783545482e-03  4.3346258595207939e-03  4.9188860551114394e-06  3.2841972600716891e-06  3.3299488212196211e-03  -5.1086251114801362e-17  4.9188860693589232e-06  -3.2841972837878531e-06  -3.8234454783545803e-03  -4.3346258595208806e-03  -2.0110282240649752e-04  6.7299155375562193e-04  6.9041230130442643e-07  1.4034345063958261e-07  1.6977804924959115e-04  -2.5676215609238013e-17  6.9041230765893504e-07  -1.4034345767526392e-07  -2.0110282240656054e-04  -6.7299155375558778e-04
5.0000000000000000e-01  -3.6787942105282814e-03  4.3263876079945723e-03  5.0623798392124090e-06  3.2005620297386582e-06  3.3093584325587381e-03  -3.7363639742923893e-16  5.0623798360223059e-06  -3.2005620289806039e-06  -3.6787942105366931e-03  -4.3263876079896978e-03  -1.9837840608358251e-04  7.2183898727167623e-04  5.8048800095102708e-07  1.6636300146358467e-07  1.7028860509723614e-04  7.8278391001828556e-16  5.8048799994874008e-07  -1.6636300217343270e-07  -1.9837840608315699e-04  -7.2183898727077049e-04
1.0000000000000000e+00  -3.5137260736950423e-03  4.3085409869752980e-03  5.1935569942485095e-06  3.0998520799802743e-06  3.2879511936627359e-03  -4.4335940626270831e-15  5.1935569754604404e-06  -3.0998520694796128e-06  -3.5137260736576833e-03  -4.3085409869929158e-03  -1.9558880676333936e-04  7.1349455904810583e-04  2.7805202338850650e-07  1.6204981843982477e-07  1.7035475811799956e-04  -8.6570353864525525e-16  2.7805202299579285e-07  -1.6204981733796265e-07  -1.9558880676692758e-04  -7.1349455904732586e-04
1.5000000000000000e+00  -3.3268904554767413e-03  4.2657942390252144e-03  5.3010719054512848e-06  2.9806432816118772e-06  3.2667499238284449e-03  -2.4230393895745966e-14  5.3010719158150369e-06  -2.9806432334730784e-06  -3.3268904555178460e-03  -4.2657942390353712e-03  -1.9231441459203994e-04  7.0388586655701214e-04  3.3964837898141525e-07  1.5348283312560051e-07  1.7010884239181923e-04  -1.8614462223309508e-15  3.3964837894314079e-07  -1.5348283427368956e-07  -1.9231441459107739e-04  -7.0388586655797838e-04
2.0000000000000000e+00  -3.1153829573502441e-03  4.2131581589326603e-03  5.3981181313624325e-06  2.8468729643345725e-06  3.2468956355120558e-03  -4.8172152844385557e-14  5.3981181486880163e-06  -2.8468729434740416e-06  -3.1153829573716341e-03  -4.2131581589619693e-03  -1.8859440342418847e-04  6.9122431279534230e-04  2.9813950231065552e-07  1.4553895719644851e-07  1.6970498075655655e-04  -2.2765704523353830e-16  2.9813950488855455e-07  -1.4553895692033040e-07  -1.8859440342305775e-04  -6.9122431279552336e-04
2.4999999999999898e+00  -2.8769335287586505e-03  4.1444813129791142e-03  5.4737620209095583e-06  2.6949505287460007e-06  3.2279274688320281e-03  -2.5184288519625869e-14  5.4737620501594846e-06  -2.6949505157527876e-06  -2.8769335287823893e-03  -4.1444813129844632e-03  -1.8451310955392179e-04  6.7596286767668018e-04  1.8597266426156710e-07  1.3820703433093895e-07  1.6922638030250590e-04  8.2060022534404583e-16  1.8597266841449749e-07  -1.3820703703276963e-07  -1.8451310955465726e-04  -6.7596286767480224e-04
2.9999999999999800e+00  -2.6077332813782854e-03  4.0555776938528522e-03  5.5618114382692837e-06  2.5194084248614181e-06  3.2117144383981195e-03  1.8578414089261142e-15  5.5618114065449005e-06  -2.5194084549465165e-06  -2.6077332813871147e-03  -4.0555776938775269e-03  -1.8011275912948230e-04  6.7144005072719440e-04  1.4552706073696963e-07  1.3451283566828561e-07  1.6872014446082771e-04  -7.8707995524764096e-16  1.4552706100068206e-07  -1.3451283690458507e-07  -1.8011275913018562e-04  -6.7144005072681601e-04
3.4999999999999698e+00  -2.3050673676105250e-03  3.9445403906643106e-03  5.6114574913751344e-06  2.3248980577116013e-06  3.1975927577554807e-03  8.9261009608015973e-16  5.6114575037020769e-06  -2.3248980228236114e-06  -2.3050673675741231e-03  -3.9445403906604509e-03  -1.7535287466507801e-04  6.7677659249071938e-04  1.9021324137208692e-07  1.3450002305764077e-07  1.6824654341764074e-04  -8.3542118433862795e-16  1.9021323979723570e-07  -1.3450002314885558e-07  -1.7535287466404696e-04  -6.7677659249256610e-04
3.9999999999999600e+00  -1.9648889019226235e-03  3.8166301995780729e-03  5.6084389345429578e-06  2.1047195241322503e-06  3.1874121052221397e-03  -1.2924394627439328e-14  5.6084389169758824e-06  -2.1047194721538083e-06  -1.9648889018700653e-03  -3.8166301995835525e-03  -1.7020328628012903e-04  6.8290305006161870e-04  2.6039304014927201e-07  1.3563559067380762e-07  1.6777410775945607e-04  -9.2861916073383455e-16  2.6039304310833143e-07  -1.3563559181044497e-07  -1.7020328628113195e-04  -6.8290305006323600e-04
4.4999999999999503e+00  -1.5839592880948618e-03  3.6571057466260725e-03  5.7112165014052588e-06  1.8537194166720843e-06  3.1802456474902016e-03  -3.3640225208329128e-14  5.7112164413173683e-06  -1.8537194171781123e-06  -1.5839592880977781e-03  -3.6571057466068774e-03  -1.6460431671274693e-04  6.8372225343512575e-04  3.0759594972668777e-07  1.3543454148182132e-07  1.6727604109426650e-04  -1.1379231195827403e-15  3.0759595025421598e-07  -1.3543454392830269e-07  -1.6460431671302229e-04  -6.8372225343712328e-04
