# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.1938162493e-01    4.1067702600e-07    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0441482811e-01    9.0441482811e-01    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.1943815352e-01    4.3327684863e-07    5.5349453789e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0424277609e-01    9.0424277609e-01   -6.7288694965e-06    6.7288694969e-06
   0.1000000    2.1949304701e-01    4.5572235816e-07    1.0083837977e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0407568324e-01    9.0407568324e-01   -1.3479350779e-05    1.3479350778e-05
   0.1500000    2.1954637759e-01    4.7801809098e-07    1.3826634226e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0391330951e-01    9.0391330951e-01   -2.0278868552e-05    2.0278868552e-05
   0.2000000    2.1959821010e-01    5.0016807138e-07    1.6909617934e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0375543574e-01    9.0375543574e-01   -2.7143347171e-05    2.7143347171e-05
   0.2500000    2.1964859914e-01    5.2217535116e-07    1.9452967308e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0360187207e-01    9.0360187207e-01   -3.4092444819e-05    3.4092444819e-05
   0.3000000    2.1969758476e-01    5.4404133631e-07    2.1568309707e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0345247013e-01    9.0345247013e-01   -4.1183189747e-05    4.1183189748e-05
   0.3500000    2.1974518653e-01    5.6576488118e-07    2.3324034926e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0330713968e-01    9.0330713968e-01   -4.8452223973e-05    4.8452223973e-05
   0.4000000    2.1979139601e-01    5.8734117512e-07    2.4785697185e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0316586920e-01    9.0316586920e-01   -5.8435461869e-05    5.8435461869e-05
   0.4500000    2.1983616876e-01    6.0876055900e-07    2.6006590730e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0302874787e-01    9.0302874787e-01   -7.0257396591e-05    7.0257396590e-05
   0.5000000    2.1987941660e-01    6.3000742565e-07    2.7031302562e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0289598627e-01    9.0289598627e-01   -8.3174670035e-05    8.3174670035e-05
   0.5500000    2.1992100126e-01    6.5105937706e-07    2.8135420108e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0276793282e-01    9.0276793282e-01   -9.7191264682e-05    9.7191264682e-05
   0.6000000    2.1996073043e-01    6.7188682396e-07    2.9386103865e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.0264508247e-01    9.0264508247e-01   -1.1229779049e-04    1.1229779049e-04
