# time  Re(R=10)  Im(R=10)  Re(R=14)  Im(R=14)  Re(R=18)  Im(R=18)
0.0000000000000000e+00  3.0579229279713079e-10  -8.5369172210478380e-18  4.3477292511806993e-07  4.4140553222477730e-17  -2.0006023940861869e-13  -6.4649972905263466e-17
1.0000000000000000e+00  -3.7620676914633647e-08  -9.3872913650069381e-15  2.2735981302901750e-07  -4.6090245601359658e-15  8.5085756082521852e-10  7.5627060964137185e-16
2.0000000000000000e+00  -3.6030151438061469e-08  -1.3640603637966056e-14  3.0298077549470741e-07  -2.1306205728558820e-14  3.8465077261649585e-09  2.8327845319221710e-15
2.9999999999999800e+00  6.3899071082509282e-08  1.5019845402636365e-15  9.9546354671331233e-08  -7.1259342407091325e-15  -1.3721003403704527e-09  -3.0314125239723300e-15
3.9999999999999600e+00  2.2670069181877339e-07  -3.3286353679801071e-14  1.9861106476099070e-08  2.0223335877188159e-14  -3.9557875374650679e-08  4.6460643208373155e-15
4.9999999999999396e+00  1.2631891281910646e-07  2.5633070958265392e-14  -4.0392636256834438e-08  2.8479167755335138e-14  3.0920453286705866e-08  -7.3879494251870829e-15
5.9999999999999201e+00  3.8021306291924577e-07  -1.7361020879255612e-14  8.0004229109876118e-09  -2.4926909541018046e-14  -3.9177444241322549e-08  1.3361372252353434e-15
6.9999999999998996e+00  -2.3541345428644367e-07  -6.9901228879447826e-14  2.5543851587439436e-07  -3.1684127118086917e-14  4.3387766956511800e-08  -1.2712175512382951e-14
7.9999999999998703e+00  4.3114405677277858e-07  -1.5884781439213791e-14  1.0132897389696694e-07  4.3609297239333227e-14  -1.4457036347750553e-07  -2.0869051550830714e-14
8.9999999999998508e+00  2.2212735431548285e-07  -1.5080346036708460e-14  1.3359124056044927e-07  -2.2191704111067148e-14  -3.5007712960747655e-07  7.4136559241515807e-15
9.9999999999998295e+00  -2.8646461749206209e-08  3.6354473942421011e-14  8.7518982264686819e-07  2.9312832940855139e-14  6.5255213873845511e-07  1.6534501402358616e-16
1.0999999999999799e+01  4.8640889852887392e-07  -5.3175178020738412e-16  3.5979312175203742e-07  5.1334432571539247e-14  3.4116312344913659e-07  3.4825434121936101e-14
1.1999999999999799e+01  -5.5652139713439861e-07  -5.0248714475887477e-14  -7.0841759610851683e-07  1.5470078896196639e-13  1.7522413683122239e-07  -1.4968399843792688e-14
1.2999999999999799e+01  7.5879061488740263e-07  3.7475976406402585e-14  2.0676509126557999e-06  3.5184118449930148e-14  -9.5927575302681682e-08  -1.4502774728323650e-14
1.3999999999999700e+01  -1.0103484414245958e-06  -4.1384075188499337e-14  1.1611034989823047e-06  -5.6993255077853774e-15  9.3914049161133720e-07  2.6736593676858935e-14
1.4999999999999700e+01  1.1691622429347502e-06  6.7065960893361732e-14  5.3824103448789180e-08  9.3945663469206008e-15  1.6030717707270427e-06  2.6597918479605359e-14
1.5999999999999700e+01  7.2903263246363823e-07  9.3363160279329164e-15  1.0219703939488454e-06  -9.1230603458237920e-15  -3.6168917558755584e-06  4.0120796357845500e-14
1.6999999999999901e+01  -6.1191267031680094e-07  -1.8214274436018953e-14  1.2737077659886401e-07  3.0277816396371770e-14  -1.6647520330327631e-06  8.5142867825679807e-14
1.8000000000000000e+01  -8.4049042124556303e-07  -7.7594576466571527e-14  2.0568661948990629e-06  1.2892977433796209e-13  2.4623304657719879e-06  -9.4213000060919322e-14
1.9000000000000199e+01  7.0706297565904248e-07  7.7146275581433048e-14  -1.3438209534992218e-06  -8.2452620442439416e-14  -2.6583483330090183e-06  3.7478640350664298e-14
2.0000000000000298e+01  2.1752042326645698e-07  -9.6865199278586855e-14  -3.4146109429304691e-06  1.5640303101539610e-13  1.5458546576403592e-08  -1.9371237765080665e-13
2.1000000000000501e+01  5.9895849689872092e-07  5.9995760892194871e-14  1.9868286990670615e-06  1.9791475106165706e-13  -5.5603951935678221e-06  1.4917328733886835e-13
2.2000000000000600e+01  2.0119708953034787e-06  4.0416072051116565e-14  5.6233507964433947e-06  -4.7763193357845118e-14  5.3938415468540899e-07  -5.6450949233079949e-14
2.3000000000000799e+01  1.1416522375651297e-06  2.8107872889034626e-14  -2.6187921753854372e-06  -2.0489052894410848e-13  -4.5536429532334168e-07  -1.0998705223835471e-13
2.4000000000000998e+01  9.9172316684703442e-08  8.9597967966742941e-14  -7.8837839206608296e-06  5.4198712140490640e-14  8.2088365669355479e-08  7.6117015768869323e-14
2.5000000000001101e+01  6.7886776600253325e-08  3.4306467876764111e-13  1.3416523546707150e-06  6.3804291430667195e-14  2.5213909843540119e-06  -1.6707522005579789e-13
2.6000000000001300e+01  -4.1246191448749201e-06  8.0435001918477763e-14  3.6346913089708200e-06  7.9118343403414861e-13  7.4859416941699280e-06  -5.2330097036199039e-14
2.7000000000001400e+01  2.0162775831879771e-06  3.7387306883029413e-13  -1.4233754965986734e-05  -2.6407530730402211e-14  3.9351988793867907e-06  4.5957546775169959e-13
2.8000000000001599e+01  -1.9965522877308602e-06  -6.0752494859785722e-13  -5.9881740778800939e-06  1.9830166127287254e-13  -9.0322386520858202e-07  -2.8629102528077629e-13
2.9000000000001702e+01  9.0370230100199505e-06  3.3162308134240847e-13  -1.8068799001474727e-07  -1.2462948123113837e-13  3.7636476004773163e-06  -2.8431176953071071e-13
3.0000000000001901e+01  9.3313466162132732e-06  3.4871675930818093e-13  -1.5529622646980874e-06  7.6255659156210020e-13  4.8256331489171050e-06  4.8643252455924624e-13
3.1000000000002000e+01  -7.5276275602547591e-08  4.3898495384344084e-13  8.9505467186385573e-06  -4.8775726530596180e-13  1.6852902082975426e-06  1.3202625963126015e-13
3.2000000000002203e+01  -6.0211238726711191e-07  3.1604765129575572e-13  -2.4411773629697658e-06  3.0473157320557076e-13  -1.4775179050497893e-05  2.0986519775979797e-12
3.3000000000001997e+01  1.2032033016722864e-06  1.5994510389573628e-12  -3.8700227582554829e-06  1.7637526331067185e-12  -1.2358057257603702e-05  -4.2934776433041037e-12
3.4000000000001798e+01  5.5416210041322870e-06  1.0074365663380708e-12  1.4230402138806427e-05  -1.2585828610683666e-12  -8.9920678014093484e-06  1.0921397120711085e-12
3.5000000000001599e+01  1.1469352691370061e-05  -1.0961987935723327e-12  1.8800219844054663e-05  2.1133779222288711e-12  1.4298538616247600e-05  -3.6521239712957922e-12
3.6000000000001400e+01  1.8066442976781602e-05  1.1287901360688969e-12  1.2299837947106314e-05  -4.6436788910067603e-13  -1.9547860241279622e-05  5.8960319104667304e-12
3.7000000000001201e+01  3.6245373030276810e-05  -9.6549281593809682e-13  9.8399205713086543e-06  -7.7681265449220113e-13  1.0244108407901397e-05  -2.3810535657064456e-12
3.8000000000001002e+01  2.2759358969866978e-05  -2.0877413287149038e-12  -2.4409973634219298e-05  2.4807766693609199e-12  -9.4620013232435495e-07  -3.5042370599896946e-12
3.9000000000000803e+01  2.3900138567398080e-05  -1.2517750040961137e-13  3.4561052395286023e-05  1.5595656231885353e-12  2.9061018550344892e-07  9.5517882609898104e-13
4.0000000000000597e+01  3.3380989360648307e-05  -6.9359201611500872e-13  1.9964497344242467e-05  1.9467559875313301e-12  7.3936043811817635e-06  5.3269256925812386e-12
4.1000000000000398e+01  3.8969853811370576e-05  6.6860000104692853e-13  -2.2144613796393099e-06  2.2445867583843964e-12  1.4237499699071295e-05  -8.4135428503053926e-12
4.2000000000000199e+01  3.7047592054336315e-05  -4.8899424795844307e-13  -1.3204006111991638e-05  1.1331475291895346e-12  1.3417497037742646e-05  8.3611215264615097e-12
4.3000000000000000e+01  2.9551724211451509e-07  1.9373573214828028e-12  -9.3434575501995906e-06  1.1048363688023238e-11  -7.8679431075533149e-05  -1.8731852395601667e-11
4.3999999999999801e+01  2.6254816833421258e-05  1.2996841776287484e-12  6.4626517390060158e-05  -3.5001157776122628e-12  1.1391862618821176e-05  1.5220568307007921e-11
