# time  centre  cx  cy  cz  R_min  r_at_R_min  dev  log10_abs_dev  n_mots  r_mots  R_mots  M_MS_mots  theta_out_min_inside  theta_out_max_at_R_min  theta_in_max_at_R_min  n_trapped  n_anti_trapped  n_outermost
0.0000000000000000e+00  A  32.015625  32.000000  32.000000  3.9549124278e+00  1.610000  1.681770e-02  -1.7742  0  nan  nan  nan  +nan  +5.164111e-03  +2.737526e-04  0  0  0
0.0000000000000000e+00  B  31.984375  32.000000  32.000000  3.9549124278e+00  1.610000  1.681770e-02  -1.7742  0  nan  nan  nan  +nan  +5.164111e-03  +2.737526e-04  0  0  0
0.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.9552251163e+00  1.610000  1.689809e-02  -1.7722  0  nan  nan  nan  +nan  +1.476087e-02  +1.354097e-02  0  0  0
1.0000000000000000e+00  A  32.015625  32.000000  32.000000  3.9479968747e+00  1.630000  1.503969e-02  -1.8228  0  nan  nan  nan  +nan  -3.161121e-03  -6.722885e-03  2  0  0
1.0000000000000000e+00  B  31.984375  32.000000  32.000000  3.9479968747e+00  1.630000  1.503969e-02  -1.8228  0  nan  nan  nan  +nan  -3.161121e-03  -6.722885e-03  2  0  0
1.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.9486417168e+00  1.610000  1.520548e-02  -1.8180  0  nan  nan  nan  +nan  +1.182817e-02  +3.174572e-03  0  0  0
2.0000000000000000e+00  A  32.015625  32.000000  32.000000  3.9402512888e+00  1.650000  1.304828e-02  -1.8844  0  nan  nan  nan  +nan  -2.648710e-03  -4.547285e-03  1  0  0
2.0000000000000000e+00  B  31.984375  32.000000  32.000000  3.9402512888e+00  1.650000  1.304828e-02  -1.8844  0  nan  nan  nan  +nan  -2.648710e-03  -4.547285e-03  1  0  0
2.0000000000000000e+00  C  32.000000  32.000000  32.000000  3.9411527921e+00  1.610000  1.328006e-02  -1.8768  0  nan  nan  nan  +nan  +1.639257e-02  +2.906987e-03  0  0  0
2.9999999999999800e+00  A  32.015625  32.000000  32.000000  3.9339920383e+00  1.650000  1.143901e-02  -1.9416  0  nan  nan  nan  +nan  -2.185797e-03  -2.805532e-03  1  0  0
2.9999999999999800e+00  B  31.984375  32.000000  32.000000  3.9339920383e+00  1.650000  1.143901e-02  -1.9416  0  nan  nan  nan  +nan  -2.185797e-03  -2.805532e-03  1  0  0
2.9999999999999800e+00  C  32.000000  32.000000  32.000000  3.9350856246e+00  1.610000  1.172018e-02  -1.9311  0  nan  nan  nan  +nan  +1.915152e-02  +3.157750e-03  0  0  0
3.9999999999999600e+00  A  32.015625  32.000000  32.000000  3.9285585355e+00  1.650000  1.004205e-02  -1.9982  0  nan  nan  nan  +nan  -2.144643e-03  -1.876937e-03  1  0  0
3.9999999999999600e+00  B  31.984375  32.000000  32.000000  3.9285585355e+00  1.650000  1.004205e-02  -1.9982  0  nan  nan  nan  +nan  -2.144643e-03  -1.876937e-03  1  0  0
3.9999999999999600e+00  C  32.000000  32.000000  32.000000  3.9297804234e+00  1.610000  1.035620e-02  -1.9848  0  nan  nan  nan  +nan  +2.080218e-02  +3.075962e-03  0  0  0
4.9999999999999396e+00  A  32.015625  32.000000  32.000000  3.9234216548e+00  1.650000  8.721341e-03  -2.0594  0  nan  nan  nan  +nan  -2.429358e-03  -1.349697e-03  1  0  0
4.9999999999999396e+00  B  31.984375  32.000000  32.000000  3.9234216548e+00  1.650000  8.721341e-03  -2.0594  0  nan  nan  nan  +nan  -2.429358e-03  -1.349697e-03  1  0  0
4.9999999999999396e+00  C  32.000000  32.000000  32.000000  3.9247512573e+00  1.610000  9.063185e-03  -2.0427  0  nan  nan  nan  +nan  +2.188159e-02  +2.709731e-03  0  0  0
5.9999999999999201e+00  A  32.015625  32.000000  32.000000  3.9182393680e+00  1.650000  7.388962e-03  -2.1314  0  nan  nan  nan  +nan  -2.886395e-03  -1.190335e-03  1  0  0
5.9999999999999201e+00  B  31.984375  32.000000  32.000000  3.9182393680e+00  1.650000  7.388962e-03  -2.1314  0  nan  nan  nan  +nan  -2.886395e-03  -1.190335e-03  1  0  0
5.9999999999999201e+00  C  32.000000  32.000000  32.000000  3.9196503013e+00  1.610000  7.751717e-03  -2.1106  0  nan  nan  nan  +nan  +2.247946e-02  +2.194964e-03  0  0  0
6.9999999999998996e+00  A  32.015625  32.000000  32.000000  3.9127327641e+00  1.650000  5.973201e-03  -2.2238  0  nan  nan  nan  +nan  -3.453161e-03  -1.405653e-03  1  0  0
6.9999999999998996e+00  B  31.984375  32.000000  32.000000  3.9127327641e+00  1.650000  5.973201e-03  -2.2238  0  nan  nan  nan  +nan  -3.453161e-03  -1.405653e-03  1  0  0
6.9999999999998996e+00  C  32.000000  32.000000  32.000000  3.9141923502e+00  1.690000  6.348464e-03  -2.1973  0  nan  nan  nan  +nan  +2.285122e-02  -1.512896e-03  0  0  0
7.9999999999998703e+00  A  32.015625  32.000000  32.000000  3.9066383241e+00  1.650000  4.406305e-03  -2.3559  0  nan  nan  nan  +nan  -4.103232e-03  -2.015450e-03  1  0  0
7.9999999999998703e+00  B  31.984375  32.000000  32.000000  3.9066383241e+00  1.650000  4.406305e-03  -2.3559  0  nan  nan  nan  +nan  -4.103232e-03  -2.015450e-03  1  0  0
7.9999999999998703e+00  C  32.000000  32.000000  32.000000  3.9081094387e+00  1.690000  4.784532e-03  -2.3202  0  nan  nan  nan  +nan  +2.244562e-02  -2.196496e-03  0  0  0
8.9999999999998508e+00  A  32.015625  32.000000  32.000000  3.8996835451e+00  1.650000  2.618214e-03  -2.5820  0  nan  nan  nan  +nan  -4.813867e-03  -3.083256e-03  1  0  0
8.9999999999998508e+00  B  31.984375  32.000000  32.000000  3.8996835451e+00  1.650000  2.618214e-03  -2.5820  0  nan  nan  nan  +nan  -4.813867e-03  -3.083256e-03  1  0  0
8.9999999999998508e+00  C  32.000000  32.000000  32.000000  3.9011398389e+00  1.610000  2.992631e-03  -2.5239  0  nan  nan  nan  +nan  +2.155261e-02  +1.793529e-04  0  0  0
9.9999999999998295e+00  A  32.015625  32.000000  32.000000  3.8915703766e+00  1.650000  5.322989e-04  -3.2738  0  nan  nan  nan  +nan  -5.556303e-03  -4.701510e-03  1  0  0
9.9999999999998295e+00  B  31.984375  32.000000  32.000000  3.8915703766e+00  1.650000  5.322989e-04  -3.2738  0  nan  nan  nan  +nan  -5.556303e-03  -4.701510e-03  1  0  0
9.9999999999998295e+00  C  32.000000  32.000000  32.000000  3.8929514660e+00  1.610000  8.873804e-04  -3.0519  0  nan  nan  nan  +nan  +2.017951e-02  -5.723159e-04  0  0  0
1.0999999999999799e+01  A  32.015625  32.000000  32.000000  3.8819617743e+00  1.650000  -1.938096e-03  -2.7126  1  1.672180  3.882524e+00  1.941533e+00  -6.324680e-03  -6.324680e-03  -6.997381e-03  3  0  2
1.0999999999999799e+01  B  31.984375  32.000000  32.000000  3.8819617743e+00  1.650000  -1.938096e-03  -2.7126  1  1.672180  3.882524e+00  1.941533e+00  -6.324680e-03  -6.324680e-03  -6.997381e-03  3  0  2
1.0999999999999799e+01  C  32.000000  32.000000  32.000000  3.8832052111e+00  1.610000  -1.618406e-03  -2.7909  0  nan  nan  nan  +nan  +1.811106e-02  -1.340947e-03  0  0  2
1.1999999999999799e+01  A  32.015625  32.000000  32.000000  3.8704695602e+00  1.650000  -4.892773e-03  -2.3104  1  1.674760  3.871292e+00  1.935967e+00  -7.097451e-03  -7.097451e-03  -1.012673e-02  3  0  2
1.1999999999999799e+01  B  31.984375  32.000000  32.000000  3.8704695602e+00  1.650000  -4.892773e-03  -2.3104  1  1.674760  3.871292e+00  1.935967e+00  -7.097451e-03  -7.097451e-03  -1.012673e-02  3  0  2
1.1999999999999799e+01  C  32.000000  32.000000  32.000000  3.8714988000e+00  1.610000  -4.628153e-03  -2.3346  0  nan  nan  nan  +nan  +1.520773e-02  -2.104563e-03  0  0  2
1.2999999999999799e+01  A  32.015625  32.000000  32.000000  3.8564984624e+00  1.630000  -8.484776e-03  -2.0714  1  1.677305  3.857811e+00  1.929299e+00  -7.862768e-03  -7.750213e-03  -1.373834e-02  4  0  2
1.2999999999999799e+01  B  31.984375  32.000000  32.000000  3.8564984624e+00  1.630000  -8.484776e-03  -2.0714  1  1.677305  3.857811e+00  1.929299e+00  -7.862768e-03  -7.750213e-03  -1.373834e-02  4  0  2
1.2999999999999799e+01  C  32.000000  32.000000  32.000000  3.8573644760e+00  1.610000  -8.262122e-03  -2.0829  0  nan  nan  nan  +nan  +1.128239e-02  -2.849875e-03  0  0  2
1.3999999999999700e+01  A  32.015625  32.000000  32.000000  3.8396067991e+00  1.630000  -1.282766e-02  -1.8919  1  1.679790  3.841583e+00  1.921283e+00  -1.451752e-02  -1.451752e-02  -1.305850e-02  4  0  2
1.3999999999999700e+01  B  31.984375  32.000000  32.000000  3.8396067991e+00  1.630000  -1.282766e-02  -1.8919  1  1.679790  3.841583e+00  1.921283e+00  -1.451752e-02  -1.451752e-02  -1.305850e-02  4  0  2
1.3999999999999700e+01  C  32.000000  32.000000  32.000000  3.8402577551e+00  1.610000  -1.266030e-02  -1.8976  0  nan  nan  nan  +nan  +6.106566e-03  -3.567283e-03  0  0  2
1.4999999999999700e+01  A  32.015625  32.000000  32.000000  3.8191740019e+00  1.610000  -1.808099e-02  -1.7428  1  1.682138  3.822029e+00  1.911631e+00  -1.525189e-02  -1.335951e-02  -2.127677e-02  5  0  2
1.4999999999999700e+01  B  31.984375  32.000000  32.000000  3.8191740019e+00  1.610000  -1.808099e-02  -1.7428  1  1.682138  3.822029e+00  1.911631e+00  -1.525189e-02  -1.335951e-02  -2.127677e-02  5  0  2
1.4999999999999700e+01  C  32.000000  32.000000  32.000000  3.8195473401e+00  1.610000  -1.798500e-02  -1.7451  0  nan  nan  nan  +nan  -6.233611e-04  -4.230391e-03  1  0  2
1.5999999999999700e+01  A  32.015625  32.000000  32.000000  3.7941407243e+00  1.610000  -2.451710e-02  -1.6105  1  1.684260  3.798481e+00  1.900011e+00  -2.195952e-02  -2.195952e-02  -2.210389e-02  7  0  2
1.5999999999999700e+01  B  31.984375  32.000000  32.000000  3.7941407243e+00  1.610000  -2.451710e-02  -1.6105  1  1.684260  3.798481e+00  1.900011e+00  -2.195952e-02  -2.195952e-02  -2.210389e-02  7  0  2
1.5999999999999700e+01  C  32.000000  32.000000  32.000000  3.7945076127e+00  1.610000  -2.442278e-02  -1.6122  0  nan  nan  nan  +nan  -4.808752e-03  -9.282939e-03  1  0  2
1.6999999999999901e+01  A  32.015625  32.000000  32.000000  3.7636809911e+00  1.590000  -3.234838e-02  -1.4901  1  1.686157  3.770186e+00  1.886045e+00  -2.860814e-02  -2.860814e-02  -2.662304e-02  8  0  2
