# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  2.4928784033734538e-01  2.5000000000000000e-01
3.9999999999999600e+00  2.4928826428464265e-01  2.5000000000000000e-01
7.9999999999998703e+00  2.4928940553652171e-01  2.5000000000000000e-01
1.1999999999999799e+01  2.4928859342555726e-01  2.5000000000000000e-01
1.5999999999999700e+01  2.4928828369958281e-01  2.5000000000000000e-01
2.0000000000000298e+01  2.4928789357169800e-01  2.5000000000000000e-01
2.4000000000000998e+01  2.4928651376965921e-01  2.5000000000000000e-01
2.8000000000001599e+01  2.4928230142542046e-01  2.5000000000000000e-01
3.2000000000002203e+01  2.4927936978081336e-01  2.5000000000000000e-01
3.6000000000001400e+01  2.4927843796195531e-01  2.5000000000000000e-01
4.0000000000000597e+01  2.4927833224444679e-01  2.5000000000000000e-01
4.3999999999999801e+01  2.4927795351918161e-01  2.5000000000000000e-01
4.7999999999998998e+01  2.4927725804331513e-01  2.5000000000000000e-01
5.1999999999998202e+01  2.4927640374958093e-01  2.5000000000000000e-01
5.5999999999997399e+01  2.4927538079780609e-01  2.5000000000000000e-01
5.9999999999996597e+01  2.4927427800787555e-01  2.5000000000000000e-01
6.3999999999995801e+01  2.4927300436107894e-01  2.5000000000000000e-01
6.7999999999997897e+01  2.4927236830077004e-01  2.5000000000000000e-01
7.1999999999999901e+01  2.4927074965741694e-01  2.5000000000000000e-01
7.6000000000002004e+01  2.4926879750425751e-01  2.5000000000000000e-01
8.0000000000003993e+01  2.4926706387565314e-01  2.5000000000000000e-01
8.4000000000006096e+01  2.4926549201528153e-01  2.5000000000000000e-01
8.8000000000008100e+01  2.4926404931719839e-01  2.5000000000000000e-01
9.2000000000010203e+01  2.4926261138225220e-01  2.5000000000000000e-01
9.6000000000012193e+01  2.4926129487203186e-01  2.5000000000000000e-01
1.0000000000001400e+02  2.4925986283453747e-01  2.5000000000000000e-01
1.0400000000001600e+02  2.4925832088343822e-01  2.5000000000000000e-01
1.0800000000001801e+02  2.4925668502240617e-01  2.5000000000000000e-01
1.1200000000001999e+02  2.4925495274070253e-01  2.5000000000000000e-01
1.1600000000002200e+02  2.4925321203136899e-01  2.5000000000000000e-01
1.2000000000002400e+02  2.4925146298079878e-01  2.5000000000000000e-01
1.2400000000002700e+02  2.4924964754761417e-01  2.5000000000000000e-01
1.2800000000002899e+02  2.4924768261144201e-01  2.5000000000000000e-01
1.3200000000002501e+02  2.4924577546803450e-01  2.5000000000000000e-01
1.3600000000002100e+02  2.4924392347168409e-01  2.5000000000000000e-01
1.4000000000001799e+02  2.4924215094123375e-01  2.5000000000000000e-01
1.4400000000001401e+02  2.4924030422494564e-01  2.5000000000000000e-01
1.4800000000001000e+02  2.4923840664400651e-01  2.5000000000000000e-01
1.5200000000000699e+02  2.4923646432170535e-01  2.5000000000000000e-01
1.5600000000000301e+02  2.4923447664253973e-01  2.5000000000000000e-01
1.5999999999999901e+02  2.4923240367490915e-01  2.5000000000000000e-01
1.6399999999999599e+02  2.4923035472891833e-01  2.5000000000000000e-01
1.6799999999999201e+02  2.4922827578748619e-01  2.5000000000000000e-01
1.7199999999998900e+02  2.4922616713298335e-01  2.5000000000000000e-01
1.7599999999998499e+02  2.4922401462830254e-01  2.5000000000000000e-01
1.7999999999998099e+02  2.4922186144117889e-01  2.5000000000000000e-01
1.8399999999997800e+02  2.4921969223614396e-01  2.5000000000000000e-01
1.8799999999997399e+02  2.4921750090215067e-01  2.5000000000000000e-01
1.9199999999996999e+02  2.4921527970143317e-01  2.5000000000000000e-01
1.9599999999996700e+02  2.4921305934856150e-01  2.5000000000000000e-01
1.9999999999996299e+02  2.4921080534345519e-01  2.5000000000000000e-01
2.0399999999995899e+02  2.4920852665700013e-01  2.5000000000000000e-01
2.0799999999995600e+02  2.4920620631558468e-01  2.5000000000000000e-01
2.1199999999995200e+02  2.4920384930338932e-01  2.5000000000000000e-01
2.1599999999994901e+02  2.4920147481766702e-01  2.5000000000000000e-01
2.1999999999994500e+02  2.4919910872774773e-01  2.5000000000000000e-01
2.2399999999994100e+02  2.4919670108181932e-01  2.5000000000000000e-01
2.2799999999993801e+02  2.4919426639509057e-01  2.5000000000000000e-01
2.3199999999993400e+02  2.4919179842108796e-01  2.5000000000000000e-01
2.3599999999993000e+02  2.4918934006762397e-01  2.5000000000000000e-01
2.3999999999992701e+02  2.4918684738946520e-01  2.5000000000000000e-01
2.4399999999992301e+02  2.4918430721114998e-01  2.5000000000000000e-01
