# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
4.0000000000000597e+01  1.0031520508202614e+00  1.0018900958281647e+00  1.0093975558730808e+00  1.0015859252476171e+00  1.0009520117698272e+00  1.0050868986326706e+00  -6.3044203546392402e-07  -2.2458305852648757e-06  1.8074457659019233e-05  1.0014534994766764e+00  1.0010346948582649e+00  1.0023617929060626e+00  1.0007424718263376e+00  1.0005397163982788e+00  1.0011943962233525e+00  8.0682664331335119e-07  -6.0778004332838594e-07  3.0874535277043068e-06
4.3999999999999801e+01  1.0031507697264215e+00  1.0018875699097711e+00  1.0094094644437956e+00  1.0015946910536915e+00  1.0009601347698645e+00  1.0051081621014279e+00  -1.4827093750228752e-09  -1.9841155928374251e-06  1.9591014209896744e-05  1.0014533176873692e+00  1.0010376315900269e+00  1.0023607425632048e+00  1.0007416532587650e+00  1.0005286840446783e+00  1.0011962775913024e+00  -4.0406651265264089e-07  -1.5524278874599635e-06  1.0036354132906105e-06
4.7999999999998998e+01  1.0031512497190602e+00  1.0018868070840672e+00  1.0094251000060492e+00  1.0015986770766712e+00  1.0009644425110962e+00  1.0051220641885381e+00  6.6298099292329336e-07  -7.6593398165971539e-07  2.0756614817770262e-05  1.0014519021327666e+00  1.0010361707284532e+00  1.0023592736259530e+00  1.0007457314131603e+00  1.0005311719864542e+00  1.0012015258661346e+00  -3.9628327322180771e-07  -1.4703875097030715e-06  8.0720982202657389e-07
5.1999999999998202e+01  1.0031530138070062e+00  1.0018876459553840e+00  1.0094412440010854e+00  1.0015988252585077e+00  1.0009647463621412e+00  1.0051367377998326e+00  1.1498049748067530e-06  -5.7163452069885271e-07  2.2026916035753848e-05  1.0014514053597878e+00  1.0010347093562983e+00  1.0023590045794035e+00  1.0007475581260157e+00  1.0005352062279145e+00  1.0012032774784203e+00  -7.4633231624191067e-08  -1.2188947759559498e-06  1.3773953213290774e-06
5.5999999999997399e+01  1.0031552738344871e+00  1.0018885945615574e+00  1.0094609887231902e+00  1.0015973538131244e+00  1.0009631430997279e+00  1.0051453408183693e+00  1.3186169556138651e-06  -8.2230016509870286e-07  2.3484368886380474e-05  1.0014515060816525e+00  1.0010350231487666e+00  1.0023586515750051e+00  1.0007474170996686e+00  1.0005345438886235e+00  1.0012045980617708e+00  4.0056382622140426e-08  -1.1641456538082438e-06  1.3274541893085851e-06
5.9999999999996597e+01  1.0031577120070287e+00  1.0018894456551941e+00  1.0094803605843792e+00  1.0015953399109041e+00  1.0009618340641731e+00  1.0051568268706825e+00  1.2062081252884538e-06  -1.1364561350066609e-06  2.4198883167492684e-05  1.0014518216009791e+00  1.0010338855230294e+00  1.0023609302015244e+00  1.0007465718171589e+00  1.0005374031228838e+00  1.0012005125274523e+00  1.9745613823407773e-07  -1.6273375890844119e-06  2.2169009994223127e-06
6.3999999999995801e+01  1.0031596632737154e+00  1.0018898740967328e+00  1.0095006557843631e+00  1.0015950553639428e+00  1.0009599682658805e+00  1.0051675398967994e+00  1.3017347503746137e-06  -1.3823244944873440e-06  2.3069949720282742e-05  1.0014529436244408e+00  1.0010336749819579e+00  1.0023646207910013e+00  1.0007433998397777e+00  1.0005358603235093e+00  1.0011910897795548e+00  4.4793384694374128e-07  -1.0533791065490573e-06  2.2664948016832209e-06
6.7999999999997897e+01  1.0031621799022128e+00  1.0018891998037371e+00  1.0095208612646405e+00  1.0015937077472610e+00  1.0009634232626443e+00  1.0051806077966943e+00  1.6085118354350092e-06  -1.2654061540790774e-06  2.3198665044211013e-05  1.0014546227806744e+00  1.0010356717814630e+00  1.0023645390791853e+00  1.0007384323305675e+00  1.0005318467541089e+00  1.0011903323245155e+00  6.0784871909777380e-07  -1.1426243586725926e-06  2.8256728931188295e-06
7.1999999999999901e+01  1.0031662894648510e+00  1.0018929133227579e+00  1.0095443662504475e+00  1.0015884547688731e+00  1.0009529970057125e+00  1.0051883884887380e+00  2.5145832354781229e-06  6.2714846944242241e-07  2.6185145919384951e-05  1.0014566247465004e+00  1.0010372438101802e+00  1.0023670450539275e+00  1.0007323449204453e+00  1.0005264033517143e+00  1.0011840162205752e+00  8.0017566928128960e-07  -1.2821293006764430e-06  3.2159365126990371e-06
7.6000000000002004e+01  1.0031725775905027e+00  1.0018977309247088e+00  1.0095691814469845e+00  1.0015768118163075e+00  1.0009406208564926e+00  1.0051926763317141e+00  3.1723668083513185e-06  5.5197425738877888e-07  2.7070362548422714e-05  1.0014588890364364e+00  1.0010404563819251e+00  1.0023690090177408e+00  1.0007253233169759e+00  1.0005165329907164e+00  1.0011782160022555e+00  8.8315363245677184e-07  -1.3317495128694267e-06  3.0220659683260400e-06
8.0000000000003993e+01  1.0031784441003879e+00  1.0019020075898597e+00  1.0095947060459523e+00  1.0015656677483298e+00  1.0009273432736796e+00  1.0051980942917316e+00  2.7254257400043478e-06  -3.1303150981341555e-07  2.7894017718444964e-05  1.0014612770094677e+00  1.0010421956345033e+00  1.0023722598985167e+00  1.0007179227598950e+00  1.0005103278905312e+00  1.0011692568963875e+00  1.1031093665341658e-06  -3.9907672679854674e-08  2.1865963441799926e-06
8.4000000000006096e+01  1.0031826387813729e+00  1.0019039323175758e+00  1.0096199604983263e+00  1.0015597142136439e+00  1.0009218665704425e+00  1.0052056120848440e+00  2.2049921823743499e-06  -9.7573312520181875e-08  2.8995788052667894e-05  1.0014634847499764e+00  1.0010450125834436e+00  1.0023736176668419e+00  1.0007105805238146e+00  1.0005013204163133e+00  1.0011660252071164e+00  7.3989381365853064e-07  -1.9674748014483398e-07  1.7715513089802616e-06
8.8000000000008100e+01  1.0031856686313625e+00  1.0019046207043070e+00  1.0096433452063869e+00  1.0015577605727706e+00  1.0009189058334118e+00  1.0052185678010774e+00  1.8662881760797974e-06  -1.3295238351077047e-07  2.7630654189831105e-05  1.0014644964382664e+00  1.0010457049121047e+00  1.0023761567994629e+00  1.0007065484723658e+00  1.0004980846715545e+00  1.0011597684875078e+00  3.0884575449151021e-07  -5.9955292055015854e-07  1.6087064773098610e-06
9.2000000000010203e+01  1.0031879694115418e+00  1.0019046814383497e+00  1.0096663880711620e+00  1.0015584996608284e+00  1.0009186128911551e+00  1.0052353250478145e+00  1.7052331137570577e-06  -3.3064753515415408e-07  2.7990083434777172e-05  1.0014646147702133e+00  1.0010456707539859e+00  1.0023763199349869e+00  1.0007052689470304e+00  1.0004976698378565e+00  1.0011588356764456e+00  7.7628494709521798e-08  -5.6070371592954371e-07  1.1704348012658927e-06
9.6000000000012193e+01  1.0031899708198175e+00  1.0019039974445447e+00  1.0096897967026777e+00  1.0015606012972162e+00  1.0009202632758079e+00  1.0052526435592246e+00  1.6596571277269889e-06  -6.7920070644098686e-07  2.8347932504644243e-05  1.0014644199870990e+00  1.0010453174720990e+00  1.0023769737666701e+00  1.0007050848021803e+00  1.0004980896429165e+00  1.0011577192207670e+00  5.2202717137443087e-08  -5.8155278277627531e-07  8.9380725382018631e-07
1.0000000000001400e+02  1.0031921275696893e+00  1.0019034499454036e+00  1.0097136482189284e+00  1.0015627963648748e+00  1.0009215073183062e+00  1.0052703464777599e+00  1.9109364646262732e-06  -3.0712106139175491e-07  2.9373979453834774e-05  1.0014642640787430e+00  1.0010450876470494e+00  1.0023779272906410e+00  1.0007048165899446e+00  1.0004980193520943e+00  1.0011569136729066e+00  5.6314025247356486e-08  -5.7380879756698771e-07  1.2094060544472340e-06
1.0400000000001600e+02  1.0031950005881247e+00  1.0019036029241466e+00  1.0097380810277146e+00  1.0015633629093044e+00  1.0009207672710934e+00  1.0052876996737816e+00  2.2567814822502822e-06  -1.5016755690535408e-07  2.9675191272667823e-05  1.0014641253287435e+00  1.0010445387397515e+00  1.0023783896086511e+00  1.0007044916071661e+00  1.0004988129648120e+00  1.0011561904409250e+00  1.3263151278799517e-07  -8.7209191999380872e-07  1.3123408634816979e-06
1.0800000000001801e+02  1.0031984192888630e+00  1.0019041211803936e+00  1.0097642493530929e+00  1.0015625563839321e+00  1.0009180217263480e+00  1.0053025143717973e+00  2.4584685577535946e-06  -1.1651966073638597e-07  3.1236526273380185e-05  1.0014642055874385e+00  1.0010446450934538e+00  1.0023796301435235e+00  1.0007035012235659e+00  1.0004977734048470e+00  1.0011547691128344e+00  2.1492657756432416e-07  -9.1951924278930698e-07  1.1280047667857674e-06
1.1200000000001999e+02  1.0032020688113314e+00  1.0019048946102074e+00  1.0097898850416245e+00  1.0015612644806764e+00  1.0009156448392733e+00  1.0053180422271790e+00  2.4711899450908926e-06  2.3519444581990056e-07  3.0837420140215827e-05  1.0014644725212722e+00  1.0010454404633509e+00  1.0023803731686640e+00  1.0007019233646659e+00  1.0004956040071922e+00  1.0011541163485056e+00  2.9530654964911607e-07  -5.7322601810597506e-07  1.3108790408107922e-06
1.1600000000002200e+02  1.0032055281799066e+00  1.0019050124121385e+00  1.0098163004487435e+00  1.0015607610124357e+00  1.0009137200489422e+00  1.0053335247828845e+00  2.3793819837818834e-06  2.8249201824384125e-08  3.0658425449385103e-05  1.0014647850259690e+00  1.0010457219428286e+00  1.0023808571155917e+00  1.0007001227715482e+00  1.0004940836938399e+00  1.0011540011922766e+00  3.3422503959570895e-07  -5.7109451250954264e-07  1.2857336603921756e-06
1.2000000000002400e+02  1.0032090137052319e+00  1.0019057841960577e+00  1.0098419802153678e+00  1.0015607487983247e+00  1.0009111217570013e+00  1.0053517945799215e+00  2.5110839244010096e-06  -1.4696871948026298e-07  3.1165159480799617e-05  1.0014652927312380e+00  1.0010461609727865e+00  1.0023822484031315e+00  1.0006977882172765e+00  1.0004919569070472e+00  1.0011526253348793e+00  4.1868378083151884e-07  -2.6669555452289799e-07  1.3306198640415473e-06
1.2400000000002700e+02  1.0032128624870356e+00  1.0019059651527680e+00  1.0098689624720218e+00  1.0015601452209086e+00  1.0009096636386203e+00  1.0053678954012961e+00  2.7609482884865086e-06  2.2298155758621680e-07  3.1824459372467229e-05  1.0014657082863427e+00  1.0010469814185152e+00  1.0023837868450070e+00  1.0006956028014220e+00  1.0004893322182882e+00  1.0011504876643889e+00  3.9907746229521280e-07  -3.6107627512228936e-07  1.4207159174804575e-06
1.2800000000002899e+02  1.0032170863974226e+00  1.0019067443440268e+00  1.0098967678727833e+00  1.0015586924171442e+00  1.0009066012151382e+00  1.0053827222571294e+00  2.8884676662758970e-06  4.2422195841562941e-07  3.2167771318837995e-05  1.0014660905158554e+00  1.0010469431225009e+00  1.0023857447532720e+00  1.0006935370106467e+00  1.0004884980936066e+00  1.0011478752395964e+00  3.9968424549121355e-07  -4.8319625718628167e-07  1.7346450593713110e-06
