# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
5.9999999999996597e+01  nan  nan  nan  nan  3.7000058680981809e+01  3.1999867033572329e+01  3.1999991897557962e+01  2.4403413736739345e-02  nan  nan  nan  1.4868825910011999e-08  nan  nan  4.6444733206106988e-06  1.7997132553272453e-05
6.3999999999995801e+01  nan  nan  nan  nan  3.7000063030527507e+01  3.1999851515641161e+01  3.1999991360265032e+01  2.4401942063970866e-02  nan  nan  nan  1.0156575067761501e-08  nan  nan  4.6663159988055956e-06  1.8541965693885512e-05
6.7999999999997897e+01  nan  nan  nan  nan  3.7000067043468370e+01  3.1999832762366790e+01  3.1999990364250671e+01  2.4400492452835904e-02  nan  nan  nan  3.2361488884152946e-08  nan  nan  3.8022303900230737e-06  1.8695292163919092e-05
7.1999999999999901e+01  nan  nan  nan  nan  3.7000076474800757e+01  3.1999814244773436e+01  3.1999989552962084e+01  2.4398707229378959e-02  nan  nan  nan  7.6871368345441885e-08  nan  nan  4.1321188470044419e-06  1.8889302053863500e-05
7.6000000000002004e+01  nan  nan  nan  nan  3.7000111888049531e+01  3.1999800160615397e+01  3.1999989534873411e+01  2.4397196848577281e-02  nan  nan  nan  1.2177912488752956e-07  nan  nan  4.9373214158491764e-06  1.8981377091101590e-05
8.0000000000003993e+01  nan  nan  nan  nan  3.7000127428894956e+01  3.1999784099289318e+01  3.1999989111902465e+01  2.4395321476566659e-02  nan  nan  nan  1.0325206491473706e-07  nan  nan  4.9331742599681472e-06  1.9284711469131304e-05
8.4000000000006096e+01  nan  nan  nan  nan  3.7000155796449143e+01  3.1999767032757244e+01  3.1999988457150607e+01  2.4393573115679416e-02  nan  nan  nan  7.9621357503089707e-08  nan  nan  4.8065330427385923e-06  1.9501262309155525e-05
8.8000000000008100e+01  nan  nan  nan  nan  3.7000174029004071e+01  3.1999748720615230e+01  3.1999987887010619e+01  2.4391318054169393e-02  nan  nan  nan  8.0423512732881926e-08  nan  nan  4.6828420862861174e-06  1.9529072405141577e-05
9.2000000000010203e+01  nan  nan  nan  nan  3.7000189266526050e+01  3.1999729375437880e+01  3.1999987255049071e+01  2.4389296734363675e-02  nan  nan  nan  7.5012177426729803e-08  nan  nan  4.7942777475506145e-06  1.9594306235341270e-05
9.6000000000012193e+01  nan  nan  nan  nan  3.7000200298766885e+01  3.1999709011925056e+01  3.1999986590256700e+01  2.4386854853135884e-02  nan  nan  nan  7.8342743513516870e-08  nan  nan  4.6537068350886347e-06  1.9619313915320058e-05
1.0000000000001400e+02  nan  nan  nan  nan  3.7000230858717174e+01  3.1999688009817223e+01  3.1999985827803211e+01  2.4384534777408384e-02  nan  nan  nan  9.4299673265564148e-08  nan  nan  4.6808693563716371e-06  1.9699122258753376e-05
1.0400000000001600e+02  nan  nan  nan  nan  3.7000248370736486e+01  3.1999666858169817e+01  3.1999985077134042e+01  2.4382025212226439e-02  nan  nan  nan  1.1477865734129052e-07  nan  nan  4.7650122153839677e-06  1.9890283213782813e-05
1.0800000000001801e+02  nan  nan  nan  nan  3.7000275376099253e+01  3.1999645508402235e+01  3.1999984225798638e+01  2.4379298932807415e-02  nan  nan  nan  1.2651155761643108e-07  nan  nan  4.7134219455106473e-06  2.0136946001913183e-05
1.1200000000001999e+02  nan  nan  nan  nan  3.7000310191918373e+01  3.1999623140170961e+01  3.1999983302139107e+01  2.4376643063136298e-02  nan  nan  nan  1.4007570155042296e-07  nan  nan  5.0195028932249789e-06  2.0538639997186583e-05
1.1600000000002200e+02  nan  nan  nan  nan  3.7000330631360093e+01  3.1999601312711860e+01  3.1999982473071181e+01  2.4373912857065878e-02  nan  nan  nan  1.3920637744677896e-07  nan  nan  4.7786722222528342e-06  2.0680631728394255e-05
1.2000000000002400e+02  nan  nan  nan  nan  3.7000376110338067e+01  3.1999576048612191e+01  3.1999981325289365e+01  2.4370916676884038e-02  nan  nan  nan  1.4673520521024168e-07  nan  nan  4.9674581982505062e-06  2.0748518168768928e-05
1.2400000000002700e+02  nan  nan  nan  nan  3.7000408462986890e+01  3.1999551691657153e+01  3.1999980266620721e+01  2.4368023245355131e-02  nan  nan  nan  1.5636497505739387e-07  nan  nan  4.8858946024198791e-06  2.0829558886655119e-05
1.2800000000002899e+02  nan  nan  nan  nan  3.7000435817531397e+01  3.1999526462977162e+01  3.1999979020858451e+01  2.4364773559647415e-02  nan  nan  nan  1.6579781320753400e-07  nan  nan  4.9157633778250398e-06  2.0957968113865210e-05
