# downsampled to dt=0.5 from the every-step stream
# time matter_min_NEC matter_min_WEC matter_min_SEC matter_min_DEC matter_integral_NEC_violation
   0.0100000   -2.1630143323e-04   -1.3202434545e-03   -1.3874784299e-03   -5.3394821433e-04    1.9244804814e-02
   0.5100000   -2.1760750699e-04   -1.3282243158e-03   -1.3957283946e-03   -5.3717526106e-04    1.9308876664e-02
   1.0100000   -2.1968015654e-04   -1.3405815005e-03   -1.4094202777e-03   -5.4223073183e-04    1.9364902136e-02
   1.5100000   -2.1908077957e-04   -1.3368501052e-03   -1.4047592062e-03   -5.4074611219e-04    1.9405893067e-02
   2.0100000   -2.1357595974e-04   -1.3038325342e-03   -1.3691794947e-03   -5.2727238483e-04    1.9416400266e-02
   2.5100000   -2.1335762782e-04   -1.3024652763e-03   -1.3681981270e-03   -5.2672244508e-04    1.9400076533e-02
   3.0100000   -2.1605745492e-04   -1.3186986143e-03   -1.3857912318e-03   -5.3333657876e-04    1.9383796895e-02
   3.5100000   -2.1673185600e-04   -1.3229012085e-03   -1.3901540494e-03   -5.3501750009e-04    1.9396249607e-02
   4.0100000   -2.1695903177e-04   -1.3242914920e-03   -1.3914937157e-03   -5.3558027237e-04    1.9426953169e-02
   4.5100000   -2.1665327272e-04   -1.3223806331e-03   -1.3894892994e-03   -5.3481743232e-04    1.9448793743e-02
   5.0100000   -2.1578517845e-04   -1.3171455056e-03   -1.3839098558e-03   -5.3268690093e-04    1.9468804272e-02
   5.5100000   -2.1535516887e-04   -1.3145846260e-03   -1.3812118561e-03   -5.3163716312e-04    1.9486113393e-02
   6.0100000   -2.1561056932e-04   -1.3161343833e-03   -1.3828836486e-03   -5.3226554822e-04    1.9492848912e-02
   6.5100000   -2.1588942958e-04   -1.3178230854e-03   -1.3846500119e-03   -5.3295155468e-04    1.9495442284e-02
   7.0100000   -2.1593375414e-04   -1.3181044875e-03   -1.3848989848e-03   -5.3306344306e-04    1.9507636731e-02
   7.5100000   -2.1582800694e-04   -1.3174776204e-03   -1.3841843046e-03   -5.3280639548e-04    1.9522300787e-02
   8.0100000   -2.1560017074e-04   -1.3161082414e-03   -1.3826885849e-03   -5.3224846196e-04    1.9534962585e-02
   8.5100000   -2.1530120666e-04   -1.3143051315e-03   -1.3807532793e-03   -5.3151485420e-04    1.9548115242e-02
   9.0100000   -2.1504557397e-04   -1.3127618310e-03   -1.3791191259e-03   -5.3088707010e-04    1.9562461245e-02
   9.5100000   -2.1493571738e-04   -1.3121017513e-03   -1.3784368164e-03   -5.3061770034e-04    1.9575424813e-02
  10.0100000   -2.1501461375e-04   -1.3125873389e-03   -1.3789674381e-03   -5.3081300768e-04    1.9587073936e-02
  10.5100000   -2.1523337704e-04   -1.3139224112e-03   -1.3803800404e-03   -5.3135291455e-04    1.9598790759e-02
  11.0100000   -2.1546031850e-04   -1.3153083778e-03   -1.3818197054e-03   -5.3191345190e-04    1.9611568844e-02
  11.5100000   -2.1555430924e-04   -1.3158889268e-03   -1.3823855878e-03   -5.3214718600e-04    1.9626020659e-02
  12.0100000   -2.1544844244e-04   -1.3152571990e-03   -1.3816650553e-03   -5.3188908610e-04    1.9641871458e-02
  12.5100000   -2.1518708617e-04   -1.3136814339e-03   -1.3799613370e-03   -5.3124798739e-04    1.9657254281e-02
  13.0100000   -2.1489912609e-04   -1.3119433043e-03   -1.3781110862e-03   -5.3054097504e-04    1.9670766897e-02
  13.5100000   -2.1472367967e-04   -1.3108871360e-03   -1.3770024432e-03   -5.3011057764e-04    1.9681988912e-02
  14.0100000   -2.1473027025e-04   -1.3109353448e-03   -1.3770657901e-03   -5.3012819868e-04    1.9692283286e-02
  14.5100000   -2.1488046087e-04   -1.3118553742e-03   -1.3780368776e-03   -5.3049952798e-04    1.9703838454e-02
  15.0100000   -2.1505312397e-04   -1.3129126027e-03   -1.3791292672e-03   -5.3092656436e-04    1.9717284512e-02
  15.5100000   -2.1511722492e-04   -1.3133117004e-03   -1.3795066400e-03   -5.3108667186e-04    1.9732326683e-02
  16.0100000   -2.1500861995e-04   -1.3126628262e-03   -1.3787726513e-03   -5.3082168487e-04    1.9748067578e-02
  16.5100000   -2.1476605209e-04   -1.3112005155e-03   -1.3771925814e-03   -5.3022669537e-04    1.9763219025e-02
  17.0100000   -2.1450598485e-04   -1.3096312878e-03   -1.3755220483e-03   -5.2958826815e-04    1.9776307804e-02
  17.5100000   -2.1435250330e-04   -1.3087082749e-03   -1.3745525961e-03   -5.2921193333e-04    1.9787436533e-02
  18.0100000   -2.1436439632e-04   -1.3087886596e-03   -1.3746469819e-03   -5.2924263781e-04    1.9798176020e-02
  18.5100000   -2.1450245037e-04   -1.3096350180e-03   -1.3755380449e-03   -5.2958410816e-04    1.9810124329e-02
  19.0100000   -2.1465543981e-04   -1.3105726588e-03   -1.3765044800e-03   -5.2996267174e-04    1.9823840086e-02
  19.5100000   -2.1470806574e-04   -1.3109016924e-03   -1.3768107501e-03   -5.3009442251e-04    1.9838868176e-02
  20.0100000   -2.1460613653e-04   -1.3102928698e-03   -1.3761231826e-03   -5.2984574318e-04    1.9854272118e-02
  20.5100000   -2.1438774227e-04   -1.3089769752e-03   -1.3747007360e-03   -5.2931018129e-04    1.9868973119e-02
  21.0100000   -2.1415743690e-04   -1.3075883345e-03   -1.3732208762e-03   -5.2874501681e-04    1.9881914448e-02
  21.5100000   -2.1402227865e-04   -1.3067767286e-03   -1.3723658916e-03   -5.2841386039e-04    1.9893336078e-02
  22.0100000   -2.1402930844e-04   -1.3068279257e-03   -1.3724249223e-03   -5.2843269795e-04    1.9904654096e-02
  22.5100000   -2.1414115829e-04   -1.3075154762e-03   -1.3731449508e-03   -5.2870973136e-04    1.9917128500e-02
  23.0100000   -2.1426214404e-04   -1.3082587737e-03   -1.3739056676e-03   -5.2900948932e-04    1.9931156780e-02
  23.5100000   -2.1429420097e-04   -1.3084627302e-03   -1.3740829049e-03   -5.2909052357e-04    1.9946146230e-02
  24.0100000   -2.1419601433e-04   -1.3078763170e-03   -1.3734234726e-03   -5.2885095417e-04    1.9961318215e-02
  24.5100000   -2.1400376127e-04   -1.3067188494e-03   -1.3721714375e-03   -5.2837967439e-04    1.9975782435e-02
  25.0100000   -2.1380656436e-04   -1.3055310898e-03   -1.3709036197e-03   -5.2789601025e-04    1.9988788726e-02
  25.5100000   -2.1369213942e-04   -1.3048454117e-03   -1.3701783921e-03   -5.2761594829e-04    2.0000678109e-02
  26.0100000   -2.1369598974e-04   -1.3048774547e-03   -1.3702127667e-03   -5.2762702943e-04    2.0012604821e-02
  26.5100000   -2.1378350158e-04   -1.3054173812e-03   -1.3707740360e-03   -5.2784419105e-04    2.0025519948e-02
  27.0100000   -2.1387351665e-04   -1.3059727783e-03   -1.3713371273e-03   -5.2806770862e-04    2.0039637395e-02
  27.5100000   -2.1388751645e-04   -1.3060670647e-03   -1.3714023767e-03   -5.2810423741e-04    2.0054434222e-02
  28.0100000   -2.1379472583e-04   -1.3055132892e-03   -1.3707820760e-03   -5.2787788600e-04    2.0069326137e-02
  28.5100000   -2.1362735940e-04   -1.3045067912e-03   -1.3696923291e-03   -5.2746783265e-04    2.0083599653e-02
  29.0100000   -2.1345875555e-04   -1.3034925692e-03   -1.3686073633e-03   -5.2705456569e-04    2.0096730634e-02
  29.5100000   -2.1335899504e-04   -1.3028959533e-03   -1.3679730264e-03   -5.2681064854e-04    2.0109027638e-02
  30.0100000   -2.1335487185e-04   -1.3028796721e-03   -1.3679525725e-03   -5.2680214982e-04    2.0121364019e-02
  30.5100000   -2.1341699772e-04   -1.3032655352e-03   -1.3683491261e-03   -5.2695683547e-04    2.0134425845e-02
  31.0100000   -2.1347978240e-04   -1.3036555807e-03   -1.3687385885e-03   -5.2711328909e-04    2.0148372762e-02
  31.5100000   -2.1348087016e-04   -1.3036713455e-03   -1.3687242503e-03   -5.2711796743e-04    2.0162847340e-02
  32.0100000   -2.1339642515e-04   -1.3031680530e-03   -1.3681608935e-03   -5.2691209401e-04    2.0177417948e-02
  32.5100000   -2.1325248965e-04   -1.3023036321e-03   -1.3672230194e-03   -5.2655968221e-04    2.0191522534e-02
  33.0100000   -2.1310737846e-04   -1.3014319215e-03   -1.3662876950e-03   -5.2620424689e-04    2.0204752087e-02
  33.5100000   -2.1301678749e-04   -1.3008909354e-03   -1.3657093085e-03   -5.2598292762e-04    2.0217306262e-02
  34.0100000   -2.1300241413e-04   -1.3008124308e-03   -1.3656202569e-03   -5.2594922000e-04    2.0229839155e-02
  34.5100000   -2.1304163962e-04   -1.3010592560e-03   -1.3658688118e-03   -5.2604752938e-04    2.0242874146e-02
  35.0100000   -2.1308282404e-04   -1.3013180953e-03   -1.3661209542e-03   -5.2615077281e-04    2.0256585974e-02
  35.5100000   -2.1307604725e-04   -1.3012859756e-03   -1.3660588968e-03   -5.2613603266e-04    2.0270756097e-02
  36.0100000   -2.1300109559e-04   -1.3008401350e-03   -1.3655589416e-03   -5.2595347262e-04    2.0285064651e-02
  36.5100000   -2.1287716487e-04   -1.3000969730e-03   -1.3647501769e-03   -5.2565027093e-04    2.0299062469e-02
  37.0100000   -2.1274992337e-04   -1.2993335879e-03   -1.3639281649e-03   -5.2533881544e-04    2.0312394401e-02
  37.5100000   -2.1266448919e-04   -1.2988238007e-03   -1.3633803241e-03   -5.2513019706e-04    2.0325158613e-02
  38.0100000   -2.1264021609e-04   -1.2986851339e-03   -1.3632255446e-03   -5.2507212445e-04    2.0337840871e-02
  38.5100000   -2.1266122146e-04   -1.2988212942e-03   -1.3633565285e-03   -5.2512556942e-04    2.0350863391e-02
  39.0100000   -2.1268704584e-04   -1.2989868029e-03   -1.3635112097e-03   -5.2519096738e-04    2.0364414367e-02
  39.5100000   -2.1267646053e-04   -1.2989314376e-03   -1.3634267534e-03   -5.2516680542e-04    2.0378412467e-02
  40.0100000   -2.1261054294e-04   -1.2985402863e-03   -1.3629864578e-03   -5.2500644111e-04    2.0392598547e-02
  40.5100000   -2.1250222171e-04   -1.2978917279e-03   -1.3622782171e-03   -5.2474163707e-04    2.0406590427e-02
  41.0100000   -2.1238760229e-04   -1.2972048357e-03   -1.3615361034e-03   -5.2446124336e-04    2.0420044238e-02
  41.5100000   -2.1230474532e-04   -1.2967106085e-03   -1.3610029836e-03   -5.2425897149e-04    2.0432989144e-02
  42.0100000   -2.1227229969e-04   -1.2965222901e-03   -1.3607943290e-03   -5.2418078383e-04    2.0445784230e-02
  42.5100000   -2.1227989214e-04   -1.2965770075e-03   -1.3608389915e-03   -5.2420120399e-04    2.0458809998e-02
  43.0100000   -2.1229510523e-04   -1.2966780664e-03   -1.3609265593e-03   -5.2424045993e-04    2.0472284757e-02
  43.5100000   -2.1228248502e-04   -1.2966102754e-03   -1.3608305988e-03   -5.2421125804e-04    2.0486219148e-02
  44.0100000   -2.1222354174e-04   -1.2962613498e-03   -1.3604362748e-03   -5.2406803055e-04    2.0500388043e-02
  44.5100000   -2.1212654381e-04   -1.2956814018e-03   -1.3598009482e-03   -5.2383107734e-04    2.0514419435e-02
  45.0100000   -2.1202095208e-04   -1.2950492020e-03   -1.3591160189e-03   -5.2357289602e-04    2.0527976922e-02
  45.5100000   -2.1194010354e-04   -1.2945670994e-03   -1.3585945582e-03   -5.2337556792e-04    2.0541043547e-02
  46.0100000   -2.1190226070e-04   -1.2943459940e-03   -1.3583502884e-03   -5.2328409716e-04    2.0553931590e-02
  46.5100000   -2.1190076539e-04   -1.2943455420e-03   -1.3583364291e-03   -5.2328214432e-04    2.0567010961e-02
  47.0100000   -2.1190857952e-04   -1.2944016677e-03   -1.3583771447e-03   -5.2330317389e-04    2.0580533387e-02
  47.5100000   -2.1189422363e-04   -1.2943232799e-03   -1.3582711099e-03   -5.2326967622e-04    2.0594515731e-02
  48.0100000   -2.1183977674e-04   -1.2940015472e-03   -1.3579065511e-03   -5.2313748987e-04    2.0608716124e-02
  48.5100000   -2.1175068258e-04   -1.2934694641e-03   -1.3573222562e-03   -5.2291997040e-04    2.0622777858e-02
  49.0100000   -2.1165199949e-04   -1.2928791131e-03   -1.3566812885e-03   -5.2267878447e-04    2.0636390240e-02
  49.5100000   -2.1157356027e-04   -1.2924115885e-03   -1.3561745088e-03   -5.2248738655e-04    2.0649534741e-02
  50.0100000   -2.1153278124e-04   -1.2921726424e-03   -1.3559106574e-03   -5.2238869071e-04    2.0662514138e-02
  50.5100000   -2.1152501515e-04   -1.2921341102e-03   -1.3558562312e-03   -5.2237129937e-04    2.0675699911e-02
  51.0100000   -2.1152680479e-04   -1.2921536261e-03   -1.3558585147e-03   -5.2237748653e-04    2.0689326333e-02
  51.5100000   -2.1150987275e-04   -1.2920595231e-03   -1.3557366120e-03   -5.2233762456e-04    2.0703350560e-02
  52.0100000   -2.1145754128e-04   -1.2917505257e-03   -1.3553864110e-03   -5.2221061769e-04    2.0717537222e-02
  52.5100000   -2.1137403111e-04   -1.2912522336e-03   -1.3548384613e-03   -5.2200682005e-04    2.0731574586e-02
  53.0100000   -2.1128141920e-04   -1.2906986608e-03   -1.3542364225e-03   -5.2178056656e-04    2.0745201178e-02
  53.5100000   -2.1120634458e-04   -1.2902515175e-03   -1.3537506924e-03   -5.2159744905e-04    2.0758417659e-02
  54.0100000   -2.1116447011e-04   -1.2900058878e-03   -1.3534791089e-03   -5.2149605633e-04    2.0771502991e-02
  54.5100000   -2.1115177325e-04   -1.2899373739e-03   -1.3533926223e-03   -5.2146651952e-04    2.0784795372e-02
  55.0100000   -2.1114749063e-04   -1.2899199556e-03   -1.3533560390e-03   -5.2145774121e-04    2.0798481036e-02
  55.5100000   -2.1112665189e-04   -1.2898020426e-03   -1.3532095855e-03   -5.2140823732e-04    2.0812501556e-02
  56.0100000   -2.1107466701e-04   -1.2894950338e-03   -1.3528622333e-03   -5.2128205539e-04    2.0826639005e-02
  56.5100000   -2.1099545508e-04   -1.2890227101e-03   -1.3523422682e-03   -5.2108881248e-04    2.0840618704e-02
  57.0100000   -2.1090857289e-04   -1.2885038198e-03   -1.3517769622e-03   -5.2087664694e-04    2.0854238084e-02
  57.5100000   -2.1083733360e-04   -1.2880799082e-03   -1.3513153543e-03   -5.2070296688e-04    2.0867524889e-02
  58.0100000   -2.1079513068e-04   -1.2878322614e-03   -1.3510409790e-03   -5.2060076713e-04    2.0880720001e-02
  58.5100000   -2.1077802084e-04   -1.2877369116e-03   -1.3509257672e-03   -5.2056035951e-04    2.0894094135e-02
  59.0100000   -2.1076767640e-04   -1.2876826053e-03   -1.3508505367e-03   -5.2053663605e-04    2.0907788391e-02
  59.5100000   -2.1074258390e-04   -1.2875387678e-03   -1.3506776479e-03   -5.2047663019e-04    2.0921759361e-02
  60.0100000   -2.1069079237e-04   -1.2872325722e-03   -1.3503322728e-03   -5.2035084658e-04    2.0935824750e-02
  60.5100000   -2.1061593158e-04   -1.2867865931e-03   -1.3498408834e-03   -5.2016829628e-04    2.0949749110e-02
  61.0100000   -2.1053449476e-04   -1.2863009031e-03   -1.3493104573e-03   -5.1996956653e-04    2.0963367459e-02
  61.5100000   -2.1046687266e-04   -1.2858988357e-03   -1.3488713361e-03   -5.1980477747e-04    2.0976711499e-02
  62.0100000   -2.1042379423e-04   -1.2856457861e-03   -1.3485904521e-03   -5.1970041393e-04    2.0989985168e-02
  62.5100000   -2.1040171054e-04   -1.2855201652e-03   -1.3484426906e-03   -5.1964775150e-04    2.1003401437e-02
  63.0100000   -2.1038512394e-04   -1.2854278585e-03   -1.3483273515e-03   -5.1960863899e-04    2.1017077499e-02
  63.5100000   -2.1035600649e-04   -1.2852594582e-03   -1.3481292174e-03   -5.1953869239e-04    2.1030993129e-02
  64.0100000   -2.1030432562e-04   -1.2849541142e-03   -1.3477856947e-03   -5.1941320454e-04    2.1045008081e-02
  64.5100000   -2.1023348233e-04   -1.2845324716e-03   -1.3473206321e-03   -5.1924052976e-04    2.1058923635e-02
  65.0100000   -2.1015769721e-04   -1.2840808168e-03   -1.3468264154e-03   -5.1905566150e-04    2.1072604379e-02
  65.5100000   -2.1009332513e-04   -1.2836984229e-03   -1.3464076298e-03   -5.1889886775e-04    2.1086074861e-02
  66.0100000   -2.1004949253e-04   -1.2834407127e-03   -1.3461212399e-03   -5.1879263731e-04    2.1099479740e-02
  66.5100000   -2.1002337094e-04   -1.2832905027e-03   -1.3459472494e-03   -5.1873002102e-04    2.1112964910e-02
  67.0100000   -2.1000238918e-04   -1.2831714330e-03   -1.3458039862e-03   -5.1868006848e-04    2.1126610830e-02
  67.5100000   -2.0997176222e-04   -1.2829937495e-03   -1.3455969005e-03   -5.1860637497e-04    2.1140435681e-02
  68.0100000   -2.0992287056e-04   -1.2827051926e-03   -1.3452720138e-03   -5.1848771894e-04    2.1154379201e-02
  68.5100000   -2.0985770009e-04   -1.2823178651e-03   -1.3448436232e-03   -5.1832898434e-04    2.1168292821e-02
  69.0100000   -2.0978704257e-04   -1.2818972521e-03   -1.3443819529e-03   -5.1815672695e-04    2.1182038613e-02
  69.5100000   -2.0972393072e-04   -1.2815224282e-03   -1.3439705172e-03   -5.1800302746e-04    2.1195602970e-02
  70.0100000   -2.0967633748e-04   -1.2812418080e-03   -1.3436593115e-03   -5.1788752950e-04    2.1209088883e-02
  70.5100000   -2.0964314395e-04   -1.2810486313e-03   -1.3434396242e-03   -5.1780749862e-04    2.1222644534e-02
  71.0100000   -2.0961530802e-04   -1.2808879772e-03   -1.3432524971e-03   -5.1774067520e-04    2.1236346927e-02
  71.5100000   -2.0958135770e-04   -1.2806901344e-03   -1.3430245290e-03   -5.1765879882e-04    2.1250200519e-02
  72.0100000   -2.0953402125e-04   -1.2804109513e-03   -1.3427101967e-03   -5.1754395372e-04    2.1264153865e-02
  72.5100000   -2.0947416723e-04   -1.2800557771e-03   -1.3423163906e-03   -5.1739828085e-04    2.1278105392e-02
  73.0100000   -2.0940986638e-04   -1.2796736667e-03   -1.3418956545e-03   -5.1724165563e-04    2.1291956569e-02
  73.5100000   -2.0935138059e-04   -1.2793268826e-03   -1.3415136701e-03   -5.1709933877e-04    2.1305662756e-02
  74.0100000   -2.0930521830e-04   -1.2790548629e-03   -1.3412112599e-03   -5.1698734964e-04    2.1319262917e-02
