# time  total_activity  peak_activity  rms_radius  confined_frac  bary_x  bary_y  bary_z  r_conf  total_activity_proper  rms_radius_proper  confined_frac_proper  rms_radius_canon  confined_frac_canon  rms_radius_phantom  confined_frac_phantom  canon_mass_frac  min_chi
4.7999999999998998e+01  5.9482155765505569e+00  3.4148888201455480e-02  5.2826348936814576e+00  7.3675691102638463e-01  3.6957724703663914e+01  3.1999908624781437e+01  3.1999993447865492e+01  4.7999999999999998e+00  5.8786321881531327e+00  5.2989506286483845e+00  7.3529878546959748e-01  nan  nan  nan  nan  nan  1.0002016728461751e+00
5.1999999999998202e+01  5.9659342268078159e+00  3.4146290041653107e-02  5.2319715709639460e+00  7.3754004740599344e-01  3.6956973157705946e+01  3.1999895029362094e+01  3.1999992796811391e+01  4.7999999999999998e+00  5.8959999944170525e+00  5.2479345993182216e+00  7.3608505637468447e-01  nan  nan  nan  nan  nan  1.0002057277624017e+00
5.5999999999997399e+01  5.9912111880346979e+00  3.4210530089011440e-02  5.1502017216241676e+00  7.3926850615597484e-01  3.6959768478051778e+01  3.1999879620112928e+01  3.1999992140316216e+01  4.7999999999999998e+00  5.9207861397963493e+00  5.1655801266940031e+00  7.3782134461128779e-01  nan  nan  nan  nan  nan  1.0002099757115173e+00
5.9999999999996597e+01  6.0235525438183499e+00  3.4320108338500507e-02  5.0572321167104093e+00  7.4087849665175665e-01  3.6964077937755626e+01  3.1999864219145604e+01  3.1999991671494808e+01  4.7999999999999998e+00  5.9525372563240913e+00  5.0719299537359417e+00  7.3943948599199782e-01  nan  nan  nan  nan  nan  1.0002140780637798e+00
6.3999999999995801e+01  6.0600340396557284e+00  3.4432346508170744e-02  4.9772483419388420e+00  7.4096681680302068e-01  3.6968422375728125e+01  3.1999847421659304e+01  3.1999990859894318e+01  4.7999999999999998e+00  5.9884077655260493e+00  4.9913387812649139e+00  7.3952946346392612e-01  nan  nan  nan  nan  nan  1.0002178438578853e+00
6.7999999999997897e+01  6.0947509932822994e+00  3.4500247038872438e-02  4.9247401846226797e+00  7.4123946248332939e-01  3.6971977932974539e+01  3.1999829693453169e+01  3.1999990002009095e+01  4.7999999999999998e+00  6.0225796396865423e+00  4.9384047022179294e+00  7.3980136135270269e-01  nan  nan  nan  nan  nan  1.0002210613172546e+00
7.1999999999999901e+01  6.1178024817756160e+00  3.4490116453567657e-02  4.8918566248623403e+00  7.4045040740456070e-01  3.6974947777113904e+01  3.1999812128668715e+01  3.1999989209395210e+01  4.7999999999999998e+00  6.0452165407164635e+00  4.9052508254497775e+00  7.3900674449382386e-01  nan  nan  nan  nan  nan  1.0002236232659265e+00
7.6000000000002004e+01  6.1245436233181891e+00  3.4399297474445450e-02  4.8616130026146447e+00  7.4075721407348349e-01  3.6977051747317333e+01  3.1999796340835754e+01  3.1999989290567811e+01  4.7999999999999998e+00  6.0516994227241572e+00  4.8747781813992166e+00  7.3936731524657917e-01  nan  nan  nan  nan  nan  1.0002255835232365e+00
8.0000000000003993e+01  6.1204435599706830e+00  3.4259971961682900e-02  4.8301549360929110e+00  7.4102612740545959e-01  3.6978862730804451e+01  3.1999780440856583e+01  3.1999988472141990e+01  4.7999999999999998e+00  6.0474509251873902e+00  4.8430979820529361e+00  7.3958109779352221e-01  nan  nan  nan  nan  nan  1.0002273341290255e+00
8.4000000000006096e+01  6.1183801089900314e+00  3.4135402825014170e-02  4.8003468795936008e+00  7.4171689898019089e-01  3.6979930113680844e+01  3.1999762406152215e+01  3.1999987253792110e+01  4.7999999999999998e+00  6.0452169830684186e+00  4.8130861021145250e+00  7.4027339011146409e-01  nan  nan  nan  nan  nan  1.0002288648544340e+00
8.8000000000008100e+01  6.1326642955062427e+00  3.4089841592787579e-02  4.7797700912866272e+00  7.4166543243931504e-01  3.6980721727090142e+01  3.1999744202055407e+01  3.1999987372835569e+01  4.7999999999999998e+00  6.0591674580464208e+00  4.7923663434370400e+00  7.4021986472547729e-01  nan  nan  nan  nan  nan  1.0002304733560632e+00
9.2000000000010203e+01  6.1692286668536385e+00  3.4153264238117501e-02  4.7738155232151289e+00  7.4166078108465516e-01  3.6981063968312249e+01  3.1999723314946952e+01  3.1999987283582072e+01  4.7999999999999998e+00  6.0951644244833352e+00  4.7863719748427620e+00  7.4021152066195972e-01  nan  nan  nan  nan  nan  1.0002319576243792e+00
9.6000000000012193e+01  6.2195033802543405e+00  3.4292369820604761e-02  4.7711420333943897e+00  7.4166449392499312e-01  3.6981605461934514e+01  3.1999702517167904e+01  3.1999986310260471e+01  4.7999999999999998e+00  6.1447061051496190e+00  4.7836869124783439e+00  7.4021134189745108e-01  nan  nan  nan  nan  nan  1.0002334045783212e+00
1.0000000000001400e+02  6.2670126656892666e+00  3.4428982024509197e-02  4.7631511504608293e+00  7.4197510007816658e-01  3.6981742172396956e+01  3.1999682246477072e+01  3.1999985146215835e+01  4.7999999999999998e+00  6.1914846071386886e+00  4.7756590009936408e+00  7.4052027272681564e-01  nan  nan  nan  nan  nan  1.0002347357081218e+00
1.0400000000001600e+02  6.2980691884307261e+00  3.4481322917594155e-02  4.7479632574795945e+00  7.4249478516424872e-01  3.6982302855860361e+01  3.1999660796595830e+01  3.1999983951324012e+01  4.7999999999999998e+00  6.2219831992272789e+00  4.7603843348532671e+00  7.4103991849327022e-01  nan  nan  nan  nan  nan  1.0002360352156252e+00
1.0800000000001801e+02  6.3079773647483961e+00  3.4411142280001847e-02  4.7353622556167698e+00  7.4295350673510085e-01  3.6982085323687734e+01  3.1999639071916107e+01  3.1999983689919851e+01  4.7999999999999998e+00  6.2315834297421571e+00  4.7477175961937741e+00  7.4149829985676574e-01  nan  nan  nan  nan  nan  1.0002373887106999e+00
1.1200000000001999e+02  6.3040828907118627e+00  3.4249569929206643e-02  4.7355743818198466e+00  7.4309986839236652e-01  3.6982070371963850e+01  3.1999616975284464e+01  3.1999982649174807e+01  4.7999999999999998e+00  6.2275679191855957e+00  4.7479606942671158e+00  7.4164198214958099e-01  nan  nan  nan  nan  nan  1.0002386672811183e+00
1.1600000000002200e+02  6.3021328609975757e+00  3.4090200823756446e-02  4.7341617761955259e+00  7.4259778892057826e-01  3.6982850850570962e+01  3.1999592597137628e+01  3.1999982215140783e+01  4.7999999999999998e+00  6.2254926420288221e+00  4.7465485859996805e+00  7.4124543865637527e-01  nan  nan  nan  nan  nan  1.0002397979625546e+00
1.2000000000002400e+02  6.3191146889380247e+00  3.4039388129590710e-02  4.7354968019710153e+00  7.4305465577929974e-01  3.6982366289949297e+01  3.1999565320089772e+01  3.1999980674047809e+01  4.7999999999999998e+00  6.2421114159949811e+00  4.7479135365948384e+00  7.4158882753909749e-01  nan  nan  nan  nan  nan  1.0002407731351466e+00
1.2400000000002700e+02  6.3612136282753093e+00  3.4137214257188103e-02  4.7424725705045105e+00  7.4327918761789935e-01  3.6981991327329354e+01  3.1999539216172355e+01  3.1999978600503965e+01  4.7999999999999998e+00  6.2835165760156206e+00  4.7549876668477085e+00  7.4181099816024676e-01  nan  nan  nan  nan  nan  1.0002416467549069e+00
1.2800000000002899e+02  6.4156341844809628e+00  3.4313732914639454e-02  4.7289210344096420e+00  7.4344561499856576e-01  3.6982819584727501e+01  3.1999515864726607e+01  3.1999978026392334e+01  4.7999999999999998e+00  6.3370598116497607e+00  4.7413659769990231e+00  7.4208768890636589e-01  nan  nan  nan  nan  nan  1.0002424283171913e+00
1.3200000000002501e+02  6.4614727829192660e+00  3.4439478437774187e-02  4.7021665736033365e+00  7.4378225371011675e-01  3.6984009138917109e+01  3.1999492223624586e+01  3.1999978116093605e+01  4.7999999999999998e+00  6.3821234260966033e+00  4.7144134416000343e+00  7.4231216162621649e-01  nan  nan  nan  nan  nan  1.0002431308039754e+00
1.3600000000002100e+02  6.4839384367854693e+00  3.4416892023766202e-02  4.7034221282891142e+00  7.4336640548880140e-01  3.6984631339399741e+01  3.1999464143185460e+01  3.1999977348539669e+01  4.7999999999999998e+00  6.4041394271728054e+00  4.7157007246713194e+00  7.4211477776756252e-01  nan  nan  nan  nan  nan  1.0002438297428760e+00
1.4000000000001799e+02  6.4812852192429453e+00  3.4249649155986280e-02  4.7183270298163844e+00  7.4368200502089377e-01  3.6984339867351359e+01  3.1999434848831061e+01  3.1999975108005660e+01  4.7999999999999998e+00  6.4013611287532077e+00  4.7307559304653521e+00  7.4220353557641860e-01  nan  nan  nan  nan  nan  1.0002445023925248e+00
1.4400000000001401e+02  6.4712787617161451e+00  3.4053932183309217e-02  4.7135364002429521e+00  7.4377419918701027e-01  3.6983755667013611e+01  3.1999406387079496e+01  3.1999972782596856e+01  4.7999999999999998e+00  6.3912993537161213e+00  4.7259472749976643e+00  7.4229283185494210e-01  nan  nan  nan  nan  nan  1.0002451850261314e+00
1.4800000000001000e+02  6.4826562446706344e+00  3.3986228740006924e-02  4.6898728898605757e+00  7.4412095401991785e-01  3.6984058922281179e+01  3.1999378123769603e+01  3.1999970949327444e+01  4.7999999999999998e+00  6.4023312838041022e+00  4.7021042850541184e+00  7.4263865397403861e-01  nan  nan  nan  nan  nan  1.0002458455590135e+00
1.5200000000000699e+02  6.5287608262582548e+00  3.4107440529875854e-02  4.6655126963329536e+00  7.4407224266487570e-01  3.6985262132336679e+01  3.1999347579702118e+01  3.1999969021678073e+01  4.7999999999999998e+00  6.4476506258283024e+00  4.6775592985064494e+00  7.4258781238871296e-01  nan  nan  nan  nan  nan  1.0002464554218626e+00
1.5600000000000301e+02  6.5920674431297108e+00  3.4311205079339963e-02  4.6548413119114338e+00  7.4429914006825137e-01  3.6986125138951820e+01  3.1999317625092385e+01  3.1999966776718637e+01  4.7999999999999998e+00  6.5099668761238982e+00  4.6668211253897338e+00  7.4281270894584106e-01  nan  nan  nan  nan  nan  1.0002470141529747e+00
1.5999999999999901e+02  6.6395156094369616e+00  3.4416892467453594e-02  4.6576669886396536e+00  7.4427776473642870e-01  3.6986081046581525e+01  3.1999287464513856e+01  3.1999964696464378e+01  4.7999999999999998e+00  6.5566386005820849e+00  4.6696914881738492e+00  7.4278738879236283e-01  nan  nan  nan  nan  nan  1.0002475797784109e+00
1.6399999999999599e+02  6.6503381639980272e+00  3.4323708146916397e-02  4.6659059488608978e+00  7.4418322382573254e-01  3.6986046354970718e+01  3.1999256416878083e+01  3.1999962616247551e+01  4.7999999999999998e+00  6.5671459514811987e+00  4.6780218239476259e+00  7.4268836332288302e-01  nan  nan  nan  nan  nan  1.0002481407205448e+00
1.6799999999999201e+02  6.6346148487917072e+00  3.4097851812358797e-02  4.6684795038810725e+00  7.4423664900260433e-01  3.6986095324267275e+01  3.1999223797823674e+01  3.1999960066860051e+01  4.7999999999999998e+00  6.5514245353153102e+00  4.6806440061582038e+00  7.4273854993875577e-01  nan  nan  nan  nan  nan  1.0002486556393515e+00
1.7199999999998900e+02  6.6295398135253762e+00  3.3937704619757966e-02  4.6580043453398297e+00  7.4449134421915453e-01  3.6985921796353125e+01  3.1999189573568284e+01  3.1999957168279398e+01  4.7999999999999998e+00  6.5461985896370827e+00  4.6701064379037147e+00  7.4299175150269858e-01  nan  nan  nan  nan  nan  1.0002490906010881e+00
1.7599999999998499e+02  6.6667334128772318e+00  3.4001503474027410e-02  4.6423293276214697e+00  7.4478130959019162e-01  3.6985709355708430e+01  3.1999153514082231e+01  3.1999953926936257e+01  4.7999999999999998e+00  6.5827015493615599e+00  4.6543214423820816e+00  7.4328050674410284e-01  nan  nan  nan  nan  nan  1.0002494965078919e+00
1.7999999999998099e+02  6.7358170465881626e+00  3.4224064187532120e-02  4.6282410521874624e+00  7.4493444970574840e-01  3.6986183105612540e+01  3.1999117039678499e+01  3.1999951019992512e+01  4.7999999999999998e+00  6.6506996157756912e+00  4.6401274270017767e+00  7.4343131810419349e-01  nan  nan  nan  nan  nan  1.0002499141498160e+00
1.8399999999997800e+02  6.7931759402364111e+00  3.4377341898461589e-02  4.6213905161052837e+00  7.4493462609817385e-01  3.6986741659254733e+01  3.1999079644421862e+01  3.1999947730454203e+01  4.7999999999999998e+00  6.7071304713998794e+00  4.6332296346122721e+00  7.4342792869261309e-01  nan  nan  nan  nan  nan  1.0002503164698886e+00
1.8799999999997399e+02  6.8059296670139426e+00  3.4299290680836064e-02  4.6146035978027982e+00  7.4495765098764577e-01  3.6987505659413557e+01  3.1999042821534804e+01  3.1999944297432226e+01  4.7999999999999998e+00  6.7195157839468092e+00  4.6263971084961835e+00  7.4344763105276301e-01  nan  nan  nan  nan  nan  1.0002506973241807e+00
1.9199999999996999e+02  6.7849459965532715e+00  3.4050770372838109e-02  4.6095335783485654e+00  7.4505461984163912e-01  3.6987679406941957e+01  3.1999004624147236e+01  3.1999940319213444e+01  4.7999999999999998e+00  6.6985851271126382e+00  4.6213036554430778e+00  7.4354200590871111e-01  nan  nan  nan  nan  nan  1.0002510779302030e+00
1.9599999999996700e+02  6.7785523806822319e+00  3.3881105229275940e-02  4.6014928076672454e+00  7.4522683599668627e-01  3.6987722349094945e+01  3.1998963994889646e+01  3.1999936447520852e+01  4.7999999999999998e+00  6.6920506580315564e+00  4.6132158963844576e+00  7.4371225622852066e-01  nan  nan  nan  nan  nan  1.0002514447307196e+00
1.9999999999996299e+02  6.8247074085396227e+00  3.3979697731307240e-02  4.5916895690345205e+00  7.4537217581579285e-01  3.6987658809542708e+01  3.1998921530574599e+01  3.1999932393427983e+01  4.7999999999999998e+00  6.7373927906569806e+00  4.6033460899056733e+00  7.4385535582454632e-01  nan  nan  nan  nan  nan  1.0002518345523090e+00
2.0399999999995899e+02  6.9022166091691588e+00  3.4231144531027088e-02  4.5897124511671539e+00  7.4539448381029472e-01  3.6987574729810483e+01  3.1998879538916690e+01  3.1999928186731410e+01  4.7999999999999998e+00  6.8136936619428976e+00  4.6013708537607654e+00  7.4387431377805424e-01  nan  nan  nan  nan  nan  1.0002521821261643e+00
2.0799999999995600e+02  6.9539524219503202e+00  3.4344671020438679e-02  4.5949082845605700e+00  7.4529660971432699e-01  3.6987701260776099e+01  3.1998838744830785e+01  3.1999923821479857e+01  4.7999999999999998e+00  6.8645581826483841e+00  4.6066302677610267e+00  7.4377207096114040e-01  nan  nan  nan  nan  nan  1.0002525109309910e+00
2.1199999999995200e+02  6.9505438587139245e+00  3.4180594236867645e-02  4.6005607944694571e+00  7.4523652040044208e-01  3.6987556786661841e+01  3.1998797340147952e+01  3.1999919139373304e+01  4.7999999999999998e+00  6.8609811183939717e+00  4.6123541804649228e+00  7.4370804061943008e-01  nan  nan  nan  nan  nan  1.0002528413886385e+00
2.1599999999994901e+02  6.9244225972641598e+00  3.3905491088692973e-02  4.6061297103980898e+00  7.4524783426410068e-01  3.6986604361678225e+01  3.1998753433614507e+01  3.1999913891537425e+01  4.7999999999999998e+00  6.8349767723448309e+00  4.6180001398040220e+00  7.4371614023441279e-01  nan  nan  nan  nan  nan  1.0002531780867647e+00
2.1999999999994500e+02  6.9399716363170851e+00  3.3842202905670860e-02  4.6091794177997061e+00  7.4531155981031616e-01  3.6985967709314636e+01  3.1998707504809570e+01  3.1999908497485730e+01  4.7999999999999998e+00  6.8500966466619380e+00  4.6211066451493865e+00  7.4377708236413531e-01  nan  nan  nan  nan  nan  1.0002534844930198e+00
2.2399999999994100e+02  7.0140207134238075e+00  3.4069575361805979e-02  4.6069052799443266e+00  7.4535186842001910e-01  3.6985763562180644e+01  3.1998661416045401e+01  3.1999903320997241e+01  4.7999999999999998e+00  6.9229560741528173e+00  4.6188334485124276e+00  7.4381433131183372e-01  nan  nan  nan  nan  nan  1.0002537861576124e+00
2.2799999999993801e+02  7.0884366867799971e+00  3.4293533917040639e-02  4.6048290280594966e+00  7.4530560031381921e-01  3.6986262280893420e+01  3.1998614578689708e+01  3.1999897750717061e+01  4.7999999999999998e+00  6.9961800546140056e+00  4.6167526868346487e+00  7.4376425317956552e-01  nan  nan  nan  nan  nan  1.0002540687372306e+00
2.3199999999993400e+02  7.1044778463990497e+00  3.4226721729614537e-02  4.6033102720531804e+00  7.4523919604484945e-01  3.6986593232193528e+01  3.1998568396488864e+01  3.1999892103246079e+01  4.7999999999999998e+00  7.0117868290080700e+00  4.6152340839648005e+00  7.4369403880970886e-01  nan  nan  nan  nan  nan  1.0002543553359802e+00
2.3599999999993000e+02  7.0735227036191182e+00  3.3930972386101314e-02  4.6005432907674972e+00  7.4524042764031406e-01  3.6987014386710619e+01  3.1998520090900662e+01  3.1999886031299123e+01  4.7999999999999998e+00  6.9810020231896877e+00  4.6124607948015441e+00  7.4369226581328141e-01  nan  nan  nan  nan  nan  1.0002546334465605e+00
2.3999999999992701e+02  7.0701017693379091e+00  3.3775000039856305e-02  4.5928146352328110e+00  7.4533808148384095e-01  3.6987341456915445e+01  3.1998469686357350e+01  3.1999879749869301e+01  4.7999999999999998e+00  6.9773807353372135e+00  4.6046825846300887e+00  7.4378780144193546e-01  nan  nan  nan  nan  nan  1.0002549099030804e+00
2.4399999999992301e+02  7.1385132217068392e+00  3.3970340626275887e-02  4.5834180402542017e+00  7.4543095874376752e-01  3.6988130653835682e+01  3.1998418592509886e+01  3.1999873512978578e+01  4.7999999999999998e+00  7.0446462159275391e+00  4.5952174228672700e+00  7.4387827596051470e-01  nan  nan  nan  nan  nan  1.0002551883927291e+00
2.4799999999991900e+02  7.2230708445445799e+00  3.4239182540489813e-02  4.5773666221295723e+00  7.4543306007902632e-01  3.6989024547268180e+01  3.1998368363956505e+01  3.1999866935937341e+01  4.7999999999999998e+00  7.1278484849388812e+00  4.5891241016854893e+00  7.4387713708463443e-01  nan  nan  nan  nan  nan  1.0002554746259253e+00
2.5199999999991601e+02  7.2465713455005369e+00  3.4206846430801845e-02  4.5737539796786635e+00  7.4535110926707138e-01  3.6989780428096651e+01  3.1998317772866791e+01  3.1999859945115780e+01  4.7999999999999998e+00  7.1508018387159877e+00  4.5854885794534974e+00  7.4379143126117109e-01  nan  nan  nan  nan  nan  1.0002557631164406e+00
2.5599999999991201e+02  7.2121605383195506e+00  3.3895474911017402e-02  4.5706866592398496e+00  7.4528891416437737e-01  3.6989737802107101e+01  3.1998265316271343e+01  3.1999852745455051e+01  4.7999999999999998e+00  7.1166056753154434e+00  4.5824065794390823e+00  7.4372590737404209e-01  nan  nan  nan  nan  nan  1.0002560356230024e+00
2.5999999999990899e+02  7.2061432282296938e+00  3.3724716633213636e-02  4.5641342885565646e+00  7.4531459602240691e-01  3.6989544896156872e+01  3.1998210761585419e+01  3.1999845103379315e+01  4.7999999999999998e+00  7.1104171139369177e+00  4.5758096831667370e+00  7.4374898152736968e-01  nan  nan  nan  nan  nan  1.0002563123851009e+00
2.6399999999990501e+02  7.2807506359003265e+00  3.3944127514944265e-02  4.5529378865562009e+00  7.4541856259044870e-01  3.6989527395307320e+01  3.1998156246461644e+01  3.1999837430258534e+01  4.7999999999999998e+00  7.1837697642958975e+00  4.5645247431950597e+00  7.4385079822127120e-01  nan  nan  nan  nan  nan  1.0002565822181357e+00
2.6799999999990098e+02  7.3672930352692578e+00  3.4216684907043937e-02  4.5444748874138829e+00  7.4545942106526564e-01  3.6989742752877284e+01  3.1998100548331941e+01  3.1999829246860248e+01  4.7999999999999998e+00  7.2688978409674645e+00  4.5559962715442790e+00  7.4388895854513770e-01  nan  nan  nan  nan  nan  1.0002568443797710e+00
2.7199999999989802e+02  7.3802350419952285e+00  3.4132345810576205e-02  4.5405435075020950e+00  7.4536607590373727e-01  3.6989891133826873e+01  3.1998044913873272e+01  3.1999821036386603e+01  4.7999999999999998e+00  7.2814175361585107e+00  4.5520372071610344e+00  7.4379197772463612e-01  nan  nan  nan  nan  nan  1.0002571310172670e+00
2.7599999999989399e+02  7.3389751258998563e+00  3.3789949016596335e-02  4.5369356939066714e+00  7.4524438602315513e-01  3.6989874682452061e+01  3.1997986912784306e+01  3.1999812457075631e+01  4.7999999999999998e+00  7.2404635739717156e+00  4.5484034325260669e+00  7.4366662982479792e-01  nan  nan  nan  nan  nan  1.0002574100579833e+00
2.7999999999989001e+02  7.3496180891812806e+00  3.3695810962020435e-02  4.5308875170884448e+00  7.4520503103825486e-01  3.6989919525422565e+01  3.1997926801294732e+01  3.1999803370053534e+01  4.7999999999999998e+00  7.2507061660877019e+00  4.5423088266238185e+00  7.4362420399709417e-01  nan  nan  nan  nan  nan  1.0002576896939452e+00
2.8399999999988700e+02  7.4427984392133286e+00  3.3995417701045597e-02  4.5195268329118017e+00  7.4530275255589273e-01  3.6990037896433329e+01  3.1997866616434823e+01  3.1999794176368439e+01  4.7999999999999998e+00  7.3423552024510741e+00  4.5308541224105054e+00  7.4371986979646931e-01  nan  nan  nan  nan  nan  1.0002579680180093e+00
2.8799999999988302e+02  7.5162878474171979e+00  3.4200127132140705e-02  4.5109320539647060e+00  7.4535232873528690e-01  3.6990233194379897e+01  3.1997807245227033e+01  3.1999784946261371e+01  4.7999999999999998e+00  7.4145766916152231e+00  4.5221906331017578e+00  7.4376703524267429e-01  nan  nan  nan  nan  nan  1.0002582503577215e+00
2.9199999999987898e+02  7.4993930949872096e+00  3.3975722143606821e-02  4.5086919522612998e+00  7.4523188689539133e-01  3.6990750320444846e+01  3.1997747039564064e+01  3.1999775498182021e+01  4.7999999999999998e+00  7.3976521690389312e+00  4.5199376333468342e+00  7.4364293497980216e-01  nan  nan  nan  nan  nan  1.0002585263691315e+00
2.9599999999987602e+02  7.4618349924319070e+00  3.3649074629317099e-02  4.5128647504266342e+00  7.4498840940020727e-01  3.6990977856899782e+01  3.1997683975143250e+01  3.1999765445027716e+01  4.7999999999999998e+00  7.3603588776690527e+00  4.5241574932827149e+00  7.4339477861124614e-01  nan  nan  nan  nan  nan  1.0002588004009090e+00
2.9999999999987199e+02  7.5162022989359700e+00  3.3752252264827469e-02  4.5149567972088676e+00  7.4486041995880770e-01  3.6990331162081681e+01  3.1997619427764075e+01  3.1999754990912344e+01  4.7999999999999998e+00  7.4137257446941671e+00  4.5262828486396742e+00  7.4326290197938483e-01  nan  nan  nan  nan  nan  1.0002590759391436e+00
3.0399999999986898e+02  7.6220846032557841e+00  3.4100083754627621e-02  4.5110030198097659e+00  7.4491111683988276e-01  3.6989493458744867e+01  3.1997556101538770e+01  3.1999744669009978e+01  4.7999999999999998e+00  7.5178778972526432e+00  4.5223097706530009e+00  7.4331118382587813e-01  nan  nan  nan  nan  nan  1.0002593596827651e+00
3.0799999999986500e+02  7.6519959164666265e+00  3.4097460523845033e-02  4.5098543487924969e+00  7.4491089591537840e-01  3.6988622202910499e+01  3.1997493296223620e+01  3.1999734255246352e+01  4.7999999999999998e+00  7.5470972023400602e+00  4.5211685779881563e+00  7.4330830925122549e-01  nan  nan  nan  nan  nan  1.0002596507163608e+00
3.1199999999986102e+02  7.6030936330267496e+00  3.3724352646126041e-02  4.5183033465103986e+00  7.4468030621277570e-01  3.6988391373106325e+01  3.1997427962371212e+01  3.1999723304020691e+01  4.7999999999999998e+00  7.4986089415274133e+00  4.5297130109022472e+00  7.4307319124993854e-01  nan  nan  nan  nan  nan  1.0002599389075619e+00
3.1599999999985801e+02  7.6097574655581308e+00  3.3599362736122913e-02  4.5281300600757071e+00  7.4437587430973684e-01  3.6988296999565563e+01  3.1997359672226288e+01  3.1999711525489371e+01  4.7999999999999998e+00  7.5049308853001122e+00  4.5396453268307733e+00  7.4276349171157874e-01  nan  nan  nan  nan  nan  1.0002602225556729e+00
