# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  3.8899727479802544e+00  1.5943626273530123e+00
1.0000000000000000e+00  3.8899727585390118e+00  1.5943626273530123e+00
2.0000000000000000e+00  3.8899724102195656e+00  1.5943626273530123e+00
2.9999999999999898e+00  3.8899713207168038e+00  1.5943626273530123e+00
3.9999999999999898e+00  3.8899698817165178e+00  1.5943626273530123e+00
5.0000000000000000e+00  3.8899683580172151e+00  1.5943626273530123e+00
6.0000000000000204e+00  3.8899663134067772e+00  1.5943626273530123e+00
7.0000000000000302e+00  3.8899650555266279e+00  1.5943626273530123e+00
8.0000000000000497e+00  3.8899649602920139e+00  1.5943626273530123e+00
9.0000000000000604e+00  3.8899668750522807e+00  1.5943626273530123e+00
1.0000000000000099e+01  3.8899715745016676e+00  1.5943626273530123e+00
1.1000000000000099e+01  3.8899800573499790e+00  1.5943626273530123e+00
1.2000000000000099e+01  3.8899934849438353e+00  1.5943626273530123e+00
1.3000000000000099e+01  3.8900125913391461e+00  1.5943626273530123e+00
1.4000000000000099e+01  3.8900373800832964e+00  1.5943626273530123e+00
1.5000000000000099e+01  3.8900686025114752e+00  1.5943626273530123e+00
1.6000000000000199e+01  3.8901089610690773e+00  1.5943626273530123e+00
1.7000000000000099e+01  3.8901473196710921e+00  1.5943626273530123e+00
1.8000000000000000e+01  3.8901976832210714e+00  1.5943626273530123e+00
1.9000000000000000e+01  3.8902541244405953e+00  1.5943626273530123e+00
1.9999999999999901e+01  3.8903153064490641e+00  1.5943626273530123e+00
2.0999999999999901e+01  3.8903898664242500e+00  1.5943626273530123e+00
2.1999999999999801e+01  3.8904581532333418e+00  1.5943626273530123e+00
2.2999999999999801e+01  3.8905250659348178e+00  1.5943626273530123e+00
2.3999999999999702e+01  3.8905910496143319e+00  1.5943626273530123e+00
2.4999999999999599e+01  3.8905784520104469e+00  1.5943626273530123e+00
2.5999999999999599e+01  3.8907661322765010e+00  1.5943626273530123e+00
2.6999999999999499e+01  3.8905938266728124e+00  1.5943626273530123e+00
2.7999999999999499e+01  3.8904741601336998e+00  1.5943626273530123e+00
2.8999999999999400e+01  3.8897084490128870e+00  1.6568395177264454e+00
2.9999999999999400e+01  3.8894535197734927e+00  1.5943626273530123e+00
3.0999999999999300e+01  3.8895348872829203e+00  1.5943626273530123e+00
3.1999999999999300e+01  3.8891224425272957e+00  1.6568395177264454e+00
3.2999999999999197e+01  3.8891805546560834e+00  1.6568395177264454e+00
3.3999999999999098e+01  3.8890836094945915e+00  1.6568395177264454e+00
3.4999999999999098e+01  3.8844670529308054e+00  1.6568395177264454e+00
3.5999999999998998e+01  3.8765794268984410e+00  1.6568395177264454e+00
3.6999999999998998e+01  3.8664643322398828e+00  1.5943626273530123e+00
3.7999999999998899e+01  3.8513727352019260e+00  1.5318876223470179e+00
3.8999999999998899e+01  3.8710575108319083e+00  1.4694147431885933e+00
3.9999999999998799e+01  3.8260386459733318e+00  1.7193180879348648e+00
4.0999999999998700e+01  3.7783439377858472e+00  1.5943626273530123e+00
4.1999999999998700e+01  3.7545128788960902e+00  1.9067622262621000e+00
4.2999999999998600e+01  3.6906491239251391e+00  1.9067622262621000e+00
4.3999999999998600e+01  3.7444686306447763e+00  1.6568395177264454e+00
4.4999999999998501e+01  3.7959089846190910e+00  1.7193180879348648e+00
4.5999999999998501e+01  3.8429427788553858e+00  1.6568395177264454e+00
4.6999999999998401e+01  3.8562853083150030e+00  1.7193180879348648e+00
4.7999999999998302e+01  3.8413260147169268e+00  1.7193180879348648e+00
4.8999999999998302e+01  3.8351543839868398e+00  1.7193180879348648e+00
4.9999999999998202e+01  3.8269695332068814e+00  1.6568395177264454e+00
5.0999999999998202e+01  3.8205298953090212e+00  1.5943626273530123e+00
5.1999999999998103e+01  3.8144518797763993e+00  1.5318876223470179e+00
5.2999999999998103e+01  3.8082006147449907e+00  1.4694147431885933e+00
5.3999999999998003e+01  3.8016449925164757e+00  1.4069442730613035e+00
5.4999999999997897e+01  3.7963523825627985e+00  1.3444765477686846e+00
5.5999999999997897e+01  3.7879278878107456e+00  1.2195510188179910e+00
5.6999999999997797e+01  3.7795485659415800e+00  1.1570942863483511e+00
5.7999999999997797e+01  3.7695397100318173e+00  1.0946424930085621e+00
5.8999999999997698e+01  3.7665166750087815e+00  9.6975754057393126e-01
5.9999999999997698e+01  3.7587499955714785e+00  9.0732694630987343e-01
6.0999999999997598e+01  3.7550908715750406e+00  9.0732694630987343e-01
6.1999999999997499e+01  3.7487099866621132e+00  8.4490661466223593e-01
6.2999999999997499e+01  3.7455136205175834e+00  7.8249900159680719e-01
6.3999999999997399e+01  3.7418640825908613e+00  7.8249900159680719e-01
6.4999999999997698e+01  3.7426471051244907e+00  7.8249900159680719e-01
6.5999999999997897e+01  3.7372460467466455e+00  7.2010741386268207e-01
6.6999999999998096e+01  3.7340937476967495e+00  7.2010741386268207e-01
6.7999999999998295e+01  3.7323115253590853e+00  7.2010741386268207e-01
6.8999999999998593e+01  3.7311074914839066e+00  7.2010741386268207e-01
