time  net_outward_flux  psi4_boundary_amp
0.0000000000000000e+00  0.0000000000000000e+00  1.0874032523071751e-07
8.0000000000000004e-01  -1.0547584515698612e-14  1.1180514954386339e-07
1.6000000000000001e+00  -7.8537346862472536e-15  1.2281195022863712e-07
2.3999999999999901e+00  3.9263096707222366e-15  1.3200116337412204e-07
3.1999999999999802e+00  1.2422442008545324e-14  1.3295956892522276e-07
3.9999999999999600e+00  9.2796710673496326e-15  1.3103958085843766e-07
4.7999999999999403e+00  -2.3222917219180551e-15  1.2849729557537691e-07
5.5999999999999304e+00  -9.6238720122689402e-15  1.2549134130622582e-07
6.3999999999999098e+00  -3.9066062369552553e-15  1.2255754464154571e-07
7.1999999999998900e+00  8.8944802219176436e-15  1.2090105928548177e-07
7.9999999999998703e+00  1.4163818352677806e-14  1.1892555252932187e-07
8.7999999999998604e+00  5.3194095808948478e-15  1.2139121217292035e-07
9.5999999999998398e+00  -6.1308890514456751e-15  1.1972821100527905e-07
1.0399999999999800e+01  -6.5621140267490006e-15  1.2253075709382496e-07
1.1199999999999800e+01  1.0666360657911206e-14  1.2653891674791043e-07
1.1999999999999799e+01  2.7391821938965580e-14  1.2551966011881954e-07
1.2799999999999800e+01  3.4974729686685376e-13  1.2494333821349562e-07
1.3599999999999801e+01  8.1940789797335564e-13  1.2775548657271350e-07
1.4399999999999700e+01  2.8775590060436388e-12  1.2701664358236488e-07
1.5199999999999701e+01  8.4279738044501835e-12  1.2941160941302815e-07
1.5999999999999700e+01  1.8508039889386050e-11  1.3560548443154633e-07
1.6799999999999802e+01  6.3967104416825379e-11  1.3585424733658095e-07
1.7600000000000001e+01  6.8419574599727303e-11  1.3081232324000332e-07
1.8400000000000102e+01  2.6742707137648856e-10  1.3491249178402637e-07
1.9200000000000198e+01  1.7517898133767256e-10  1.5641532819218223e-07
2.0000000000000298e+01  6.2675712333377900e-10  1.6702201903663083e-07
2.0800000000000502e+01  3.5924625218160182e-10  1.6334804902241917e-07
2.1600000000000598e+01  8.5112534540978939e-10  1.4346514237308795e-07
2.2400000000000698e+01  5.2529419348458881e-10  1.3793229506987924e-07
2.3200000000000799e+01  7.1406033792905074e-10  1.5994398753216777e-07
2.4000000000000998e+01  5.4422449765415610e-10  1.7168245175658699e-07
2.4800000000001098e+01  5.1647856711122587e-10  1.7198159698340374e-07
2.5600000000001199e+01  5.7944764966395837e-10  1.6372283287094449e-07
2.6400000000001299e+01  6.0766502617214874e-10  1.6358952995388839e-07
2.7200000000001499e+01  8.6820422689532789e-10  1.6497060204528981e-07
2.8000000000001599e+01  9.1270356018625657e-10  1.6288205770265587e-07
2.8800000000001699e+01  1.1974560019101595e-09  1.6116264966137401e-07
2.9600000000001799e+01  1.1018416804880966e-09  1.6606098458941033e-07
3.0400000000001999e+01  1.2395580637998041e-09  1.6405607867201261e-07
3.1200000000002099e+01  1.0461519602181037e-09  1.6668581800320500e-07
3.2000000000002203e+01  1.0622167663427090e-09  1.7040040711801971e-07
3.2800000000002001e+01  8.8897879427798038e-10  1.7515447588536700e-07
3.3600000000001899e+01  8.6807419137959213e-10  1.7031478265762543e-07
3.4400000000001697e+01  7.6594558205215299e-10  1.7076647085922307e-07
3.5200000000001602e+01  7.2006290013393169e-10  1.7628531108718773e-07
3.6000000000001400e+01  6.8415342718102052e-10  1.7724004106839969e-07
3.6800000000001198e+01  6.0983933742573969e-10  1.6842434834258043e-07
3.7600000000001103e+01  6.3419367523409097e-10  1.6358751193632649e-07
3.8400000000000901e+01  5.1272187810588871e-10  1.6474549475642181e-07
3.9200000000000799e+01  5.7445049686046191e-10  1.7257869256133918e-07
4.0000000000000597e+01  5.3766613126825151e-10  1.6986264429350088e-07
4.0800000000000502e+01  5.4322834770754636e-10  1.5886666007871130e-07
4.1600000000000300e+01  5.7535807049987998e-10  1.5398084804062522e-07
4.2400000000000098e+01  6.5271950735717985e-10  1.6196638606072237e-07
4.3200000000000003e+01  6.0388269455973095e-10  1.7640660672758875e-07
4.3999999999999801e+01  6.6227060023373344e-10  1.7937376975102948e-07
4.4799999999999699e+01  6.2405024463665687e-10  1.7440114450600935e-07
4.5599999999999497e+01  5.8452640614878705e-10  1.7049010380952772e-07
4.6399999999999302e+01  5.4604982456748477e-10  1.7170913798801855e-07
4.7199999999999200e+01  4.3548517396676707e-10  1.7838932080458251e-07
4.7999999999998998e+01  4.8217831558559541e-10  1.7353263753014080e-07
4.8799999999998903e+01  3.0121429373558908e-10  1.7917636258163948e-07
4.9599999999998701e+01  3.4162078626981270e-10  1.9033696268451812e-07
5.0399999999998499e+01  2.6607028335570507e-10  1.8534674757366575e-07
5.1199999999998397e+01  2.2837371533599928e-10  1.9551457806289359e-07
5.1999999999998202e+01  2.3108505447369395e-10  1.7761388237851275e-07
5.2799999999998100e+01  1.9884702966585144e-10  1.9134060799836284e-07
5.3599999999997898e+01  2.2592581196869499e-10  2.0903092275163194e-07
5.4399999999997704e+01  2.2245573023540193e-10  1.9609763497874303e-07
5.5199999999997601e+01  1.9433401515611164e-10  1.9001856523046145e-07
5.5999999999997399e+01  2.0255568082030070e-10  1.8785370036369944e-07
5.6799999999997297e+01  1.8854416425250774e-10  1.9688652041334090e-07
5.7599999999997102e+01  1.6409054831030919e-10  2.2773545179201044e-07
5.8399999999997000e+01  1.4145137454938066e-10  2.0642752038483659e-07
5.9199999999996798e+01  1.6606423647273727e-10  1.9477193654666238e-07
5.9999999999996597e+01  1.4475056911119686e-10  2.0294221868192970e-07
6.0799999999996501e+01  1.5231678467815806e-10  2.0533877827568116e-07
6.1599999999996299e+01  1.4176624471099244e-10  2.2845552630631178e-07
6.2399999999996197e+01  1.4969450403063463e-10  2.1003215234037413e-07
6.3199999999996002e+01  1.3914316796440687e-10  2.0002432128407401e-07
6.3999999999995801e+01  1.3100673306701886e-10  2.1345731842896336e-07
6.4799999999996203e+01  1.3170403417447101e-10  2.2381258698712807e-07
6.5599999999996697e+01  1.3233348881978267e-10  2.2728555061747209e-07
6.6399999999997107e+01  1.2899443000015931e-10  2.1888002042125699e-07
6.7199999999997502e+01  1.0907420480460402e-10  2.2351750864140741e-07
6.7999999999997897e+01  1.1838837155576979e-10  2.3106889742317251e-07
6.8799999999998306e+01  1.1845683970155635e-10  2.4440947113502159e-07
6.9599999999998701e+01  1.0464841994961059e-10  2.5607898567307898e-07
7.0399999999999096e+01  1.2049616242709335e-10  2.4687314220564430e-07
7.1199999999999505e+01  1.1566899542696889e-10  2.4251016314873605e-07
7.1999999999999901e+01  1.2646972801729666e-10  2.4715850786095249e-07
7.2800000000000296e+01  1.0434124169168482e-10  2.7782547500474089e-07
7.3600000000000705e+01  1.0035675177822140e-10  2.8980473696562491e-07
7.4400000000001199e+01  9.7381732198395104e-11  2.9168618253519534e-07
7.5200000000001594e+01  9.4957043518312903e-11  2.7492360253265187e-07
7.6000000000002004e+01  8.4112770079521077e-11  2.2459329893115692e-07
7.6800000000002399e+01  9.7563651256170680e-11  2.2263521793076980e-07
7.7600000000002794e+01  1.0376562866431328e-10  2.2649285129144504e-07
7.8400000000003203e+01  1.0357384239177253e-10  2.1630709337205340e-07
7.9200000000003598e+01  9.1570157670555172e-11  2.3202412886170094e-07
8.0000000000003993e+01  9.4830849202364867e-11  2.2037377084034091e-07
8.0800000000004403e+01  8.4347693904651716e-11  2.3445441670409581e-07
8.1600000000004798e+01  7.4598025255905160e-11  2.4296474411297805e-07
8.2400000000005207e+01  7.4802321273123618e-11  2.3820011249466619e-07
8.3200000000005701e+01  8.3188322547743595e-11  2.3911297328889362e-07
8.4000000000006096e+01  7.8974898245816258e-11  2.3998859991518868e-07
8.4800000000006506e+01  7.9827274941649123e-11  2.6200731876223538e-07
8.5600000000006901e+01  8.2407292466635270e-11  2.5710568217587618e-07
8.6400000000007296e+01  7.9784814830646817e-11  2.5331545568646787e-07
8.7200000000007705e+01  6.4879952383079515e-11  2.6428856742181291e-07
8.8000000000008100e+01  7.6494807579903668e-11  2.6769290182446950e-07
8.8800000000008495e+01  6.5849464938530637e-11  2.8262181757770537e-07
8.9600000000008905e+01  7.3976037258841751e-11  2.8147830152557805e-07
9.0400000000009300e+01  7.0900620979977135e-11  2.9036744727455983e-07
9.1200000000009794e+01  7.4785610565110323e-11  3.0149988422324659e-07
9.2000000000010203e+01  6.7391794094153459e-11  3.0168535955791339e-07
9.2800000000010598e+01  5.9399360230667872e-11  3.0720617383662243e-07
