# downsampled to dt=0.5 from the every-step stream
# time min_lapse min_chi max_abs_K min_lapse_x min_lapse_y min_lapse_z max_ah_r min_theta_plus r_at_min_theta_plus min_phi max_phi min_Pi max_Pi pump_work
   0.0100000    9.8952220867e-01    9.8604203947e-01    8.9325701798e-06    4.2250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    7.5578541614e-02    2.6462272344e+01    4.2769469461e-22    1.9886682360e-02   -9.8594615387e-05    2.0912325233e-16    0.0000000000e+00
   0.5100000    9.8952266804e-01    9.8604317508e-01    4.8129044913e-05    4.2250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    7.5583303452e-02    2.6462272344e+01    6.0698456345e-22    1.8641968151e-02   -4.8992044295e-03    9.5624007241e-12    0.0000000000e+00
   1.0100000    9.8952925458e-01    9.8604113898e-01    5.4226563969e-05    4.2250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    7.5584298835e-02    2.6462272344e+01    8.6476784996e-22    1.5124213743e-02   -9.2171530219e-03    2.5892487521e-15    0.0000000000e+00
   1.5100000    9.8950915519e-01    9.8604703761e-01    6.0409608429e-05    4.2250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    7.5583556804e-02    2.6462272344e+01    1.2337862155e-21    9.7049548573e-03   -1.2425611978e-02    3.8063564633e-15    0.0000000000e+00
   2.0100000    9.8947978329e-01    9.8605587159e-01    4.9585613311e-05    4.2250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    7.5582421711e-02    2.6462272344e+01    1.7569940783e-21    3.1149839287e-03   -1.3914717339e-02    9.6549944287e-16    0.0000000000e+00
   2.5100000    9.8950847497e-01    9.8605920462e-01    5.3281650181e-05    4.2250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    7.5581558413e-02    2.6462272344e+01   -3.7783432341e-03    6.8157337393e-09   -1.3690499524e-02    5.2584677950e-16    0.0000000000e+00
   3.0100000    9.8951214869e-01    9.8608152442e-01    1.4144083308e-04    4.2250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    7.5581172384e-02    2.6462272344e+01   -1.0194845821e-02    6.2272348399e-09   -1.2007992000e-02    2.1044755944e-16    0.0000000000e+00
   3.5100000    9.8962681735e-01    9.8601380375e-01    2.8389281765e-04    4.2250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    7.5581195167e-02    2.6462272344e+01   -1.5441090367e-02    4.9263751182e-09   -8.9489027069e-03    2.6460818976e-16    0.0000000000e+00
   4.0100000    9.8969750606e-01    9.8598327481e-01    6.7512099779e-05    4.2250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    7.5581454421e-02    2.6462272344e+01   -1.8842521217e-02    2.9955190232e-09   -4.6131651643e-03    1.9263831944e-16    0.0000000000e+00
   4.5100000    9.8953309746e-01    9.8607919512e-01    2.0195345327e-04    4.2250000000e+01    3.2000000000e+01    3.2000000000e+01    0.0000000000e+00    7.5581789575e-02    2.6462272344e+01   -1.9904580116e-02    6.1234080129e-10   -6.6453212336e-06    3.6627095373e-04    0.0000000000e+00
