# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
7.9999999999998703e+00  1.0000140814905933e+00  9.8870511000226513e-01  1.0113881673795917e+00  1.0000035410707344e+00  9.9298171384650169e-01  1.0070688237882632e+00  -8.3684196565204829e-08  -1.9436827589918079e-05  1.1372841102396508e-05  1.0000081852410749e+00  9.9483070144886643e-01  1.0052335599019298e+00  1.0000018425594379e+00  9.9737512258987249e-01  1.0026326623406852e+00  2.3897641641185440e-08  -1.5574829550020795e-05  1.1951910597199838e-05
8.7999999999998604e+00  1.0000141645997014e+00  9.8870791942083180e-01  1.0113895888069360e+00  1.0000036204694367e+00  9.9298859627690683e-01  1.0070650125917029e+00  2.2469262077851273e-08  -1.8843695501633837e-05  1.5280873592574605e-05  1.0000081538558123e+00  9.9483302824694797e-01  1.0052287379278828e+00  1.0000018830520876e+00  9.9736374354695378e-01  1.0026479096865009e+00  -7.3300660064237298e-08  -1.7209603779336401e-05  1.2182815003037291e-05
9.5999999999998398e+00  1.0000142549674116e+00  9.8871048976859877e-01  1.0113887851960963e+00  1.0000036361112690e+00  9.9299254910398016e-01  1.0070618569257503e+00  -3.1808801456387344e-09  -1.6213579154510921e-05  1.2727336808578449e-05  1.0000080858346867e+00  9.9482815787198531e-01  1.0052312730730790e+00  1.0000020209598721e+00  9.9736790475304504e-01  1.0026476030387137e+00  -7.4437300802539521e-08  -1.5904256725106169e-05  1.1124554582434657e-05
1.0399999999999800e+01  1.0000142921794088e+00  9.8871197248248932e-01  1.0113855339006714e+00  1.0000036986795982e+00  9.9299379572530166e-01  1.0070639739917937e+00  -4.4499764277194866e-10  -1.3960817253027164e-05  1.1626900786340035e-05  1.0000080453823261e+00  9.9482572320870166e-01  1.0052318894237922e+00  1.0000021243778048e+00  9.9737217123065658e-01  1.0026476131251087e+00  -6.0788863025323475e-08  -1.3307729560175030e-05  9.7152363036373540e-06
1.1199999999999800e+01  1.0000143899030898e+00  9.8871305900370943e-01  1.0113843487915875e+00  1.0000036501613732e+00  9.9299551672171971e-01  1.0070648085905689e+00  1.1070870263568652e-07  -1.4083310573568327e-05  1.3697425442866666e-05  1.0000080295580553e+00  9.9482812650790875e-01  1.0052328081848003e+00  1.0000021829363077e+00  9.9736818791190474e-01  1.0026468379337974e+00  2.1038942807195448e-08  -1.0992872651881607e-05  7.9193165245584234e-06
1.1999999999999799e+01  1.0000145044942803e+00  9.8871724110584225e-01  1.0113845223974425e+00  1.0000035730300330e+00  9.9299350267941300e-01  1.0070639484374890e+00  -8.9565491598863897e-09  -1.3382303459319718e-05  1.4368208887882688e-05  1.0000081333211095e+00  9.9483290100978472e-01  1.0052343501298435e+00  1.0000019974992060e+00  9.9735689700067087e-01  1.0026441540277360e+00  2.1759467212512856e-07  -1.0130719555941159e-05  7.6183157721599643e-06
1.2799999999999800e+01  1.0000144601252414e+00  9.8872209649129450e-01  1.0113842148989640e+00  1.0000038583630724e+00  9.9298931398238632e-01  1.0070640142728415e+00  -3.0524169315642618e-07  -1.3709828838116213e-05  1.5113970740272982e-05  1.0000083467771264e+00  9.9483499601485137e-01  1.0052349337011457e+00  1.0000015178020825e+00  9.9734781453811205e-01  1.0026426090654836e+00  3.6710325875563207e-07  -5.9499453737296424e-06  7.0035715175191957e-06
1.3599999999999801e+01  1.0000142794547451e+00  9.8872358833657248e-01  1.0113838738258352e+00  1.0000045343313064e+00  9.9298822995400959e-01  1.0070642591423435e+00  -4.1634209609007260e-07  -1.5095192424796307e-05  1.5724183516486435e-05  1.0000085813700266e+00  9.9483260571446674e-01  1.0052358152475263e+00  1.0000008947796291e+00  9.9734741518158054e-01  1.0026407815168037e+00  4.0240339229142589e-07  -8.6320173214091094e-06  6.9193505442991766e-06
1.4399999999999700e+01  1.0000141510171818e+00  9.8872321499588445e-01  1.0113829559916678e+00  1.0000051865272155e+00  9.9298902320566806e-01  1.0070664901294180e+00  -3.6390533543387664e-07  -1.4613611249490470e-05  1.3786028430760194e-05  1.0000088052948004e+00  9.9482828151210045e-01  1.0052383016701483e+00  1.0000002387203972e+00  9.9735393953395457e-01  1.0026354961597201e+00  4.2212290176996736e-07  -7.6700568901691073e-06  7.0896880000299534e-06
1.5199999999999701e+01  1.0000140115278859e+00  9.8872373323071139e-01  1.0113819210006894e+00  1.0000058571677861e+00  9.9298958681846738e-01  1.0070713259067525e+00  -4.0673155285554887e-07  -1.7046154128184420e-05  1.3335075942586794e-05  1.0000090355931142e+00  9.9482717391421327e-01  1.0052397493894802e+00  9.9999954928027512e-01  9.9735697267533108e-01  1.0026310636354741e+00  4.3884581493657957e-07  -7.0865071720394777e-06  6.5806730485956607e-06
1.5999999999999700e+01  1.0000139168453592e+00  9.8872452841836589e-01  1.0113836709902579e+00  1.0000065209421085e+00  9.9299400852404318e-01  1.0070726241874874e+00  -3.4353610196870188e-07  -2.1449754155812368e-05  1.7650739144805314e-05  1.0000092507589642e+00  9.9482797986735805e-01  1.0052393496033813e+00  9.9999887364224038e-01  9.9735515836132449e-01  1.0026304588400587e+00  3.9579621365952437e-07  -7.6651642466072583e-06  6.2454802787274518e-06
1.6799999999999802e+01  1.0000139860604138e+00  9.8872839965710002e-01  1.0113868870144489e+00  1.0000069456604133e+00  9.9299629071686846e-01  1.0070695899505451e+00  -8.3870701278241798e-08  -1.6607583379619876e-05  1.9138303166525692e-05  1.0000094127130486e+00  9.9482704338357009e-01  1.0052392889530484e+00  9.9999830551748137e-01  9.9735481830293882e-01  1.0026299694892562e+00  3.2021901987990490e-07  -7.1997021527965066e-06  6.0693861819073472e-06
1.7600000000000001e+01  1.0000143281801681e+00  9.8873604011062943e-01  1.0113872544330369e+00  1.0000067835464495e+00  9.9298765563120572e-01  1.0070703350790373e+00  3.6013075861328497e-07  -1.0826241869087344e-05  1.6226728842209035e-05  1.0000095339200965e+00  9.9482470179390603e-01  1.0052395832555812e+00  9.9999784434034944e-01  9.9735689509637471e-01  1.0026287724763667e+00  2.6373539306229755e-07  -7.4335693687068415e-06  6.4870171182686233e-06
1.8400000000000102e+01  1.0000148931722825e+00  9.8873913193569896e-01  1.0113864040441205e+00  1.0000059587736692e+00  9.9298063866893049e-01  1.0070749454704162e+00  7.0881259482714296e-07  -1.6269874879922221e-05  1.5621304188031360e-05  1.0000096371233242e+00  9.9482196483368757e-01  1.0052402585167137e+00  9.9999744708729976e-01  9.9736043074818892e-01  1.0026268978247137e+00  2.4209522842600445e-07  -7.1155934012600605e-06  6.9319434351856702e-06
1.9200000000000198e+01  1.0000155543625935e+00  9.8873706619136581e-01  1.0113873901222799e+00  1.0000047146873747e+00  9.9298432597504427e-01  1.0070783234797034e+00  8.9228388423645719e-07  -2.2232856644877667e-05  1.6915890355713405e-05  1.0000097520946225e+00  9.9481979211123517e-01  1.0052416306483780e+00  9.9999704826741120e-01  9.9736407803612159e-01  1.0026234255914912e+00  2.7564583125043628e-07  -3.7720026441784969e-06  5.0781413032528988e-06
2.0000000000000298e+01  1.0000162599284801e+00  9.8873747770332976e-01  1.0113896347753268e+00  1.0000032801287810e+00  9.9298975977887438e-01  1.0070800495862242e+00  9.4460590033104328e-07  -2.2798722320185795e-05  1.8049554727920492e-05  1.0000099225307959e+00  9.9481957890672756e-01  1.0052420844899190e+00  9.9999654221338496e-01  9.9736432411284592e-01  1.0026210859266302e+00  3.5648110501457512e-07  -6.8102045576455534e-06  6.3497473213231951e-06
2.0800000000000502e+01  1.0000169677811952e+00  9.8874131670521892e-01  1.0113918029893965e+00  1.0000018431394428e+00  9.9299155934284200e-01  1.0070815212340170e+00  9.2307517268592076e-07  -2.1818892341304550e-05  1.8692778777101831e-05  1.0000101150171630e+00  9.9481952533976992e-01  1.0052418495338180e+00  9.9999595644289330e-01  9.9736258126255217e-01  1.0026204259406621e+00  3.7443461085923328e-07  -5.6353716131907676e-06  5.1952698839752985e-06
2.1600000000000598e+01  1.0000177379641353e+00  9.8874436484373240e-01  1.0113932041923850e+00  1.0000003241422277e+00  9.9299240028006230e-01  1.0070835745824975e+00  1.0921343341635588e-06  -2.1382577221454604e-05  1.8591077478927969e-05  1.0000103141404435e+00  9.9481609228420242e-01  1.0052431470342271e+00  9.9999533282196307e-01  9.9736623046846429e-01  1.0026169637337496e+00  4.2318962697160183e-07  -5.9329086443948139e-06  5.3193907693594369e-06
2.2400000000000698e+01  1.0000187144255754e+00  9.8874430831821181e-01  1.0113940839773778e+00  9.9999835074686749e-01  9.9299480777471072e-01  1.0070875377427173e+00  1.4332263894625096e-06  -2.2197897166962959e-05  1.8223189365687422e-05  1.0000105636828591e+00  9.9481142648666365e-01  1.0052449066280857e+00  9.9999458752406678e-01  9.9737401872929254e-01  1.0026119742956934e+00  5.1030584211502795e-07  -5.7759349465892710e-06  5.2857582219090995e-06
2.3200000000000799e+01  1.0000197807778684e+00  9.8874305049578892e-01  1.0113952637512993e+00  9.9999601922940462e-01  9.9299901416125191e-01  1.0070925341269354e+00  1.4645802024864962e-06  -2.3814576831900932e-05  1.8075229590624719e-05  1.0000108288015515e+00  9.9481008481942657e-01  1.0052445710124804e+00  9.9999376220668090e-01  9.9737719656140189e-01  1.0026105698187149e+00  5.0382477522583246e-07  -3.5705307791008074e-06  5.8343286268441247e-06
2.4000000000000998e+01  1.0000206454298202e+00  9.8874353232888934e-01  1.0113977578882958e+00  9.9999399550783585e-01  9.9300379732525867e-01  1.0070957962651941e+00  1.0890796107890572e-06  -2.4997474085276233e-05  1.9626229133959661e-05  1.0000110147721690e+00  9.9481054388148127e-01  1.0052433865054531e+00  9.9999306242833952e-01  9.9737568187331560e-01  1.0026115288297313e+00  3.6068577275635505e-07  -3.2093324908115362e-06  5.7277444003416206e-06
2.4800000000001098e+01  1.0000212422600279e+00  9.8874658911997482e-01  1.0114011718727709e+00  9.9999266227880923e-01  9.9300666619621014e-01  1.0070973820878752e+00  6.5370029411178092e-07  -2.4321259692880203e-05  2.0421866219753542e-05  1.0000110729705685e+00  9.9480941089073605e-01  1.0052432360206853e+00  9.9999265116156300e-01  9.9737563238887017e-01  1.0026113035625768e+00  1.5802256308075847e-07  -2.9718125741006789e-06  5.7532133792313448e-06
2.5600000000001199e+01  1.0000216560959645e+00  9.8875008623090999e-01  1.0114038194109050e+00  9.9999195583771905e-01  9.9300745286614056e-01  1.0070992385354556e+00  3.0700234510228766e-07  -2.3389450998644449e-05  2.0104142693359261e-05  1.0000110090975811e+00  9.9480625904568665e-01  1.0052438674794906e+00  9.9999256825209726e-01  9.9737932624144199e-01  1.0026090262544707e+00  -4.2789660402330564e-08  -4.3833491775659942e-06  6.1985544067687496e-06
2.6400000000001299e+01  1.0000219275234254e+00  9.8875054225484027e-01  1.0114054003252313e+00  9.9999174039515049e-01  9.9300985739342040e-01  1.0071030974303214e+00  4.1267479224499226e-08  -2.4683450687012609e-05  1.9131469453878925e-05  1.0000108473997142e+00  9.9480234996318340e-01  1.0052447392107418e+00  9.9999278223479560e-01  9.9738531206835646e-01  1.0026056729220985e+00  -2.0482174694824154e-07  -4.8960806147568576e-06  6.2563630668994317e-06
2.7200000000001499e+01  1.0000220889373301e+00  9.8874835536295613e-01  1.0114080107945131e+00  9.9999189671146260e-01  9.9301599569075805e-01  1.0071068271460693e+00  -1.7482132203526993e-07  -2.6475316349633578e-05  2.1083103931055915e-05  1.0000106392298591e+00  9.9479965210672672e-01  1.0052452234279441e+00  9.9999318901854750e-01  9.9739002583404257e-01  1.0026027508254605e+00  -2.7165093765453120e-07  -3.3735186942178317e-06  6.0269278379861775e-06
2.8000000000001599e+01  1.0000221137841194e+00  9.8874768697032500e-01  1.0114145425068508e+00  9.9999247071766417e-01  9.9302243450129735e-01  1.0071039716952390e+00  -5.1415679755820326e-07  -2.6847716139366530e-05  2.6149696446198214e-05  1.0000104639681815e+00  9.9479860559873901e-01  1.0052453673517607e+00  9.9999360307430241e-01  9.9739167100863668e-01  1.0026005321299198e+00  -2.1966376057828086e-07  -2.9611419499328144e-06  6.2558448162505475e-06
2.8800000000001699e+01  1.0000218945924275e+00  9.8875017299544821e-01  1.0114224816698201e+00  9.9999373659540736e-01  9.9302620661007757e-01  1.0070961895298083e+00  -1.0127820109875778e-06  -2.6471871743533887e-05  2.6480790127362678e-05  1.0000103445834405e+00  9.9479766499878253e-01  1.0052455466217125e+00  9.9999391387817416e-01  9.9739212779364195e-01  1.0025982434922154e+00  -1.7003346801093541e-07  -3.0503341310066273e-06  5.9558533825569035e-06
2.9600000000001799e+01  1.0000214452231102e+00  9.8875340592983474e-01  1.0114264871965277e+00  9.9999575352536396e-01  9.9302807044907615e-01  1.0070939599116910e+00  -1.4002502910626800e-06  -2.5842916261308746e-05  2.1504230288744416e-05  1.0000102084128386e+00  9.9479591360704900e-01  1.0052453786145330e+00  9.9999422449024256e-01  9.9739299419427285e-01  1.0025964856372589e+00  -2.1723736419601187e-07  -3.1657045662412590e-06  6.0258405061422560e-06
3.0400000000001999e+01  1.0000209233365045e+00  9.8875462366721811e-01  1.0114270119635562e+00  9.9999818079102520e-01  9.9303009397650877e-01  1.0071001289297961e+00  -1.5239217939074174e-06  -2.5633087536090962e-05  1.8044931239743045e-05  1.0000100154400979e+00  9.9479377084096687e-01  1.0052449108286161e+00  9.9999464203258781e-01  9.9739427274270220e-01  1.0025955769890393e+00  -2.8718454522115901e-07  -3.4762442841237634e-06  6.1965376506937097e-06
3.1200000000002099e+01  1.0000204465800757e+00  9.8875348771293792e-01  1.0114278677844293e+00  1.0000006539616328e+00  9.9303409425776057e-01  1.0071091541550687e+00  -1.4793151987754890e-06  -2.6675203581498991e-05  1.7829288061705086e-05  1.0000097881105545e+00  9.9479196106782752e-01  1.0052445476293521e+00  9.9999515389331384e-01  9.9739523288835141e-01  1.0025947735907677e+00  -3.3118113973127105e-07  -3.4559787916628713e-06  6.0268541485841825e-06
3.2000000000002203e+01  1.0000200508453405e+00  9.8875288041649356e-01  1.0114303635064572e+00  1.0000030110318572e+00  9.9303893399623611e-01  1.0071171756948465e+00  -1.3966399508128776e-06  -2.7384871912206186e-05  1.8540922988929808e-05  1.0000095633728840e+00  9.9479103533791735e-01  1.0052435727904154e+00  9.9999569358312845e-01  9.9739490452699708e-01  1.0025951618057984e+00  -3.1046823309763664e-07  -3.1314443125040274e-06  7.0473293087243990e-06
3.2800000000002001e+01  1.0000197271889175e+00  9.8875565167766200e-01  1.0114334855285705e+00  1.0000052567293096e+00  9.9304084022130990e-01  1.0071241437175014e+00  -1.3408068693752955e-06  -2.6273857565736787e-05  1.9214743917818344e-05  1.0000093950529012e+00  9.9479064822460950e-01  1.0052430612813397e+00  9.9999613535997245e-01  9.9739314842489724e-01  1.0025949835976660e+00  -2.2345610190344276e-07  -3.3679278827593795e-06  7.0116232262532875e-06
3.3600000000001899e+01  1.0000194651314562e+00  9.8876051249239638e-01  1.0114362007007760e+00  1.0000074156563357e+00  9.9303895689570576e-01  1.0071311634738314e+00  -1.2815504918729606e-06  -2.5124694926584829e-05  1.9536957614018587e-05  1.0000092477680340e+00  9.9478987207208647e-01  1.0052457120440068e+00  9.9999649806630497e-01  9.9739104012734747e-01  1.0025882305892440e+00  -2.4482841755647971e-07  -3.7412904745501081e-06  8.6352730816029267e-06
3.4400000000001697e+01  1.0000192484913688e+00  9.8876354672555922e-01  1.0114383411800882e+00  1.0000094806560731e+00  9.9303713435936602e-01  1.0071391161467762e+00  -1.2313623069710899e-06  -2.5518128883318574e-05  1.8952387203160181e-05  1.0000089890240615e+00  9.9478840090036835e-01  1.0052493554015467e+00  9.9999704750767282e-01  9.9738964533083851e-01  1.0025772439725511e+00  -4.3808971122336623e-07  -3.5436378651039744e-06  8.2283116971944830e-06
3.5200000000001602e+01  1.0000190419081643e+00  9.8876342509967652e-01  1.0114400214524215e+00  1.0000114852359487e+00  9.9303854863031582e-01  1.0071489520306802e+00  -1.1945768066248483e-06  -2.6998111592779815e-05  1.7603638540140868e-05  1.0000086033445565e+00  9.9478696818163526e-01  1.0052496846179204e+00  9.9999790429630120e-01  9.9738841935325862e-01  1.0025715048974502e+00  -5.8195443616091825e-07  -3.8758015363626731e-06  3.3713734647764869e-06
3.6000000000001400e+01  1.0000188810363735e+00  9.8876274783140206e-01  1.0114418225561441e+00  1.0000133854430779e+00  9.9304227944614476e-01  1.0071603089510015e+00  -1.0919192345542181e-06  -2.8263295569877743e-05  1.7042513481094030e-05  1.0000082330059861e+00  9.9478624328481013e-01  1.0052474570589873e+00  9.9999883082317509e-01  9.9738627976076932e-01  1.0025723484910363e+00  -5.2211666771884176e-07  -3.5514077917824636e-06  1.7783814975453282e-06
3.6800000000001198e+01  1.0000188287485918e+00  9.8876465308809824e-01  1.0114441836036701e+00  1.0000150848810010e+00  9.9304479450025251e-01  1.0071715461305746e+00  -9.5827059063121111e-07  -2.8090954109198044e-05  1.7571684386570322e-05  1.0000079735500853e+00  9.9478595989648411e-01  1.0052452573196740e+00  9.9999956662774869e-01  9.9738315708167347e-01  1.0025749584637160e+00  -3.7483560188533034e-07  -3.5030085172941111e-06  1.6184504046050724e-06
3.7600000000001103e+01  1.0000188839838944e+00  9.8876928493608096e-01  1.0114463809431100e+00  1.0000165803543588e+00  9.9304380162647021e-01  1.0071827379590399e+00  -8.3068919945792977e-07  -2.6996699041809515e-05  1.8271911022468596e-05  1.0000077829461795e+00  9.9478543582253587e-01  1.0052433142157864e+00  1.0000001098998634e+00  9.9737974645428806e-01  1.0025776460742171e+00  -2.9556244119411263e-07  -3.2288798185645305e-06  1.3629760614086258e-06
3.8400000000000901e+01  1.0000190505300388e+00  9.8877318781110235e-01  1.0114485259702899e+00  1.0000178345804260e+00  9.9304178514581631e-01  1.0071938726906104e+00  -6.5055598785018568e-07  -2.7380444282957780e-05  1.9093161012974284e-05  1.0000075857553008e+00  9.9478393530748843e-01  1.0052419036855484e+00  1.0000005999288906e+00  9.9737752174265626e-01  1.0025795131141086e+00  -3.0134142366224138e-07  -2.7667085520691694e-06  2.1212605985804348e-06
3.9200000000000799e+01  1.0000193346621025e+00  9.8877317807671961e-01  1.0114521387600901e+00  1.0000187748184086e+00  9.9304408076253292e-01  1.0072026212706222e+00  -4.5411925327570619e-07  -2.9131338533042110e-05  1.9906479151616528e-05  1.0000073526581408e+00  9.9478138151050199e-01  1.0052413694290669e+00  1.0000011335089030e+00  9.9737762473352942e-01  1.0025794157907935e+00  -3.3879074728013480e-07  -2.8701534246820098e-06  2.9234534653771974e-06
4.0000000000000597e+01  1.0000197019054957e+00  9.8877174401904200e-01  1.0114567350096879e+00  1.0000194434695056e+00  9.9304985547208346e-01  1.0072095990900276e+00  -3.1671941788581392e-07  -2.9744173960974371e-05  2.0142756073404257e-05  1.0000071006107891e+00  9.9477938355309925e-01  1.0052398685073018e+00  1.0000017131806651e+00  9.9737784173442501e-01  1.0025805256728497e+00  -3.4984458047482074e-07  -2.8604891728795278e-06  1.6847392009323819e-06
4.0800000000000502e+01  1.0000201318741664e+00  9.8877396024948039e-01  1.0114606770749621e+00  1.0000199347037535e+00  9.9305196702474063e-01  1.0072179163268264e+00  -2.2557761675202382e-07  -2.9079534534159801e-05  2.0717947056817133e-05  1.0000068658978065e+00  9.9477883406302414e-01  1.0052363934473783e+00  1.0000022741348942e+00  9.9737547258734716e-01  1.0025858620648591e+00  -3.1693359510977757e-07  -2.5943748086405841e-06  1.9574410478355900e-06
4.1600000000000300e+01  1.0000206290241016e+00  9.8877886098854562e-01  1.0114647179792280e+00  1.0000202991297811e+00  9.9305029065618999e-01  1.0072262414155853e+00  -1.6037128445789868e-07  -2.8924890605917830e-05  2.1580459224405197e-05  1.0000066611162115e+00  9.9477779965222235e-01  1.0052331151493172e+00  1.0000027713161646e+00  9.9737299456390072e-01  1.0025919826345002e+00  -2.7723442635696522e-07  -2.4670777239546725e-06  1.6962625571917793e-06
4.2400000000000098e+01  1.0000211634575422e+00  9.8878215060812513e-01  1.0114695262420461e+00  1.0000205960613977e+00  9.9305045350949539e-01  1.0072326141133159e+00  -1.4348195847102046e-07  -2.9542881046828104e-05  2.2070542746454605e-05  1.0000064668454995e+00  9.9477591472011673e-01  1.0052306486809273e+00  1.0000032251687714e+00  9.9737165650609538e-01  1.0025966850916375e+00  -2.6349489262320841e-07  -2.4492167056473340e-06  2.3286697861552401e-06
4.3200000000000003e+01  1.0000216973801042e+00  9.8878291541825081e-01  1.0114742974516913e+00  1.0000208819479210e+00  9.9305329735013181e-01  1.0072388247494990e+00  -1.3076739759095708e-07  -3.0526090750342332e-05  2.2001780373443303e-05  1.0000062693108172e+00  9.9477432446397529e-01  1.0052282968995030e+00  1.0000036671721837e+00  9.9736960424691057e-01  1.0026010203545186e+00  -2.5246626046095456e-07  -2.8333636131525480e-06  1.8153248897059820e-06
4.3999999999999801e+01  1.0000222608161939e+00  9.8878220972418007e-01  1.0114794398441525e+00  1.0000211016441751e+00  9.9305805435770933e-01  1.0072451388398349e+00  -6.1690526389110704e-08  -3.1450152732609836e-05  2.2052377321021136e-05  1.0000060969570641e+00  9.9477170369314072e-01  1.0052277036883057e+00  1.0000040537122921e+00  9.9736961754240538e-01  1.0026018584286251e+00  -1.8478505984895473e-07  -3.9893478531936435e-06  4.1738208298924430e-06
4.4799999999999699e+01  1.0000228761349199e+00  9.8878275396086068e-01  1.0114849456111705e+00  1.0000212206894719e+00  9.9306275621021467e-01  1.0072513671149019e+00  -2.7620868453817510e-08  -3.1337509426792351e-05  2.2158847783104583e-05  1.0000059981779268e+00  9.9476882416395407e-01  1.0052279056331352e+00  1.0000042780340372e+00  9.9737140924536949e-01  1.0025996636891850e+00  -5.6749909911765233e-08  -3.2107748847247144e-06  4.0388922531690620e-06
4.5599999999999497e+01  1.0000234916610804e+00  9.8878675444745345e-01  1.0114897986496845e+00  1.0000213704006218e+00  9.9306359043251291e-01  1.0072588513965681e+00  -9.5944279637665337e-08  -3.0635285969700008e-05  2.2611480563999169e-05  1.0000059743294081e+00  9.9476813164069500e-01  1.0052260296614168e+00  1.0000043017759137e+00  9.9736923553771450e-01  1.0026005167711329e+00  5.1059836121425901e-08  -1.6656811533900709e-06  3.5788078670631084e-06
4.6399999999999302e+01  1.0000240739260358e+00  9.8879121007003157e-01  1.0114948353180204e+00  1.0000216574523340e+00  9.9306287155714046e-01  1.0072660792784764e+00  -1.8146228958867771e-07  -3.1242857272273992e-05  2.3409535766303883e-05  1.0000059729764379e+00  9.9476713137241179e-01  1.0052242944759977e+00  1.0000042120477874e+00  9.9736568546073501e-01  1.0026020829149718e+00  8.5114246002067776e-08  -2.1380542302696018e-06  3.7460378124069521e-06
