# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
0.0000000000000000e+00  7.8005745872490985e-11  2.0933673687077545e-11  3.1898084523204151e-01  2.2759233809281660e+00  5.8715900938924681e-01
8.0000000000000004e-01  6.9437142808070232e-11  2.0439761798225853e-11  2.3913733846237284e-01  1.9565493538494914e+00  4.9111684616695206e-01
1.6000000000000001e+00  1.0299851437783397e-10  1.9665081977546156e-11  2.2090453113598030e-01  1.8836181245439212e+00  6.1059312432506152e-01
2.3999999999999901e+00  8.2481497500492261e-11  1.9567125025471493e-11  4.8945730410225208e-01  2.9578292164090083e+00  6.8569493731764897e-01
3.1999999999999802e+00  7.8510823060164684e-11  1.8172932366134935e-11  2.4605671388074712e-01  1.9842268555229885e+00  5.8454852029971149e-01
3.9999999999999600e+00  7.7308439201665224e-11  1.7420494930466585e-11  2.6430752554611320e-01  2.0572301021844526e+00  6.1195602298781360e-01
4.7999999999999403e+00  7.8226882445964121e-11  1.7725403263153853e-11  2.4617563942730444e-01  1.9847025577092179e+00  6.1732803827041016e-01
5.5999999999999304e+00  7.6790752249939377e-11  1.7716017390804058e-11  2.6125887262353681e-01  2.0450354904941470e+00  6.5163914380242383e-01
6.3999999999999098e+00  7.6069194810048593e-11  1.6859829579430567e-11  2.3411710227423976e-01  1.9364684090969591e+00  6.5343327977408971e-01
7.1999999999998900e+00  7.5659334472366197e-11  1.7803806247711383e-11  2.0457507559415622e-01  1.8183003023766249e+00  6.4484123124295079e-01
7.9999999999998703e+00  7.6372443364616030e-11  1.7664724600206760e-11  2.0064895158872950e-01  1.8025958063549181e+00  6.7134492552943792e-01
8.7999999999998604e+00  7.4715040522045828e-11  1.7904256239971088e-11  1.7816002975711970e-01  1.7126401190284788e+00  6.4668972338988695e-01
9.5999999999998398e+00  7.6579503113955335e-11  1.8886379842413640e-11  2.1208470567242421e-01  1.8483388226896968e+00  6.9610871466595847e-01
1.0399999999999800e+01  7.5667700646744435e-11  1.8504271532411064e-11  2.1676946665691396e-01  1.8670778666276560e+00  6.6560786824623208e-01
1.1199999999999800e+01  7.5697776412939616e-11  1.8932632251887195e-11  2.2211947644770996e-01  1.8884779057908399e+00  6.3326810379434739e-01
1.1999999999999799e+01  7.6695242729079031e-11  1.9766154407996788e-11  2.7165409369113303e-01  2.0866163747645321e+00  6.5540037477540714e-01
1.2799999999999800e+01  7.6927760075418566e-11  2.0147923420953877e-11  2.7537888136037392e-01  2.1015155254414957e+00  6.3059392033669925e-01
1.3599999999999801e+01  7.7132693477359191e-11  2.0707262520916466e-11  2.7913686533866466e-01  2.1165474613546587e+00  6.2381875354321570e-01
1.4399999999999700e+01  7.6465420359019302e-11  2.0363170657178759e-11  2.9232075039118194e-01  2.1692830015647280e+00  6.3025095108957108e-01
1.5199999999999701e+01  7.6097608481162823e-11  2.0128798848970721e-11  2.5893401491820200e-01  2.0357360596728080e+00  6.3244125948735752e-01
1.5999999999999700e+01  7.6882616463927305e-11  2.0982137590194486e-11  2.5855357338354668e-01  2.0342142935341867e+00  6.4889634480620961e-01
1.6799999999999802e+01  7.6977140449826393e-11  2.1409022330447676e-11  2.3972853265710903e-01  1.9589141306284361e+00  6.6549591726737856e-01
1.7600000000000001e+01  7.6330904697632536e-11  2.1139102687012334e-11  2.2914382291474464e-01  1.9165752916589787e+00  6.6355203320883671e-01
1.8400000000000102e+01  7.6674837723762252e-11  2.1444628354087080e-11  2.1528235561962739e-01  1.8611294224785095e+00  6.7181710061723854e-01
1.9200000000000198e+01  7.6705066912839321e-11  2.1628031758908015e-11  2.1120824584168174e-01  1.8448329833667270e+00  6.7256479643996903e-01
2.0000000000000298e+01  7.6949383823640334e-11  2.2021244508161529e-11  2.1154490480418930e-01  1.8461796192167572e+00  6.6991861853001267e-01
2.0800000000000502e+01  7.7573803293262761e-11  2.2671578183515167e-11  2.1821294686969392e-01  1.8728517874787758e+00  6.7585809635146732e-01
2.1600000000000598e+01  7.7815880722903338e-11  2.3041551664323758e-11  2.1925037849200907e-01  1.8770015139680363e+00  6.7610551257342766e-01
2.2400000000000698e+01  7.8049883022652078e-11  2.3396130561774424e-11  2.2094667534367154e-01  1.8837867013746861e+00  6.7096173398323100e-01
2.3200000000000799e+01  7.8533169648818513e-11  2.3953389474631253e-11  2.3085661692161594e-01  1.9234264676864639e+00  6.7323787955186243e-01
2.4000000000000998e+01  7.9250208704129963e-11  2.4653318007373193e-11  2.4125815581098281e-01  1.9650326232439312e+00  6.7482902677473144e-01
2.4800000000001098e+01  8.0046820537924532e-11  2.5402645875071733e-11  2.5325220349390903e-01  2.0130088139756364e+00  6.7144415918876710e-01
2.5600000000001199e+01  8.0807499878921704e-11  2.6139450123207016e-11  2.7604579181340050e-01  2.1041831672536020e+00  6.6023766840549802e-01
2.6400000000001299e+01  8.1546376674965480e-11  2.6871414696150003e-11  3.0282626773994958e-01  2.2113050709597983e+00  6.4408066310893486e-01
2.7200000000001499e+01  8.2432220781414023e-11  2.7732138340490094e-11  3.2543598108619942e-01  2.3017439243447977e+00  6.3426509521472252e-01
2.8000000000001599e+01  8.3661466938962303e-11  2.8843390947675010e-11  3.4402854022222062e-01  2.3761141608888825e+00  6.2803893926351551e-01
2.8800000000001699e+01  8.5097239312681249e-11  3.0103021686990718e-11  3.6388840493406333e-01  2.4555536197362535e+00  6.1881528010193732e-01
2.9600000000001799e+01  8.6465825088596537e-11  3.1307637590374325e-11  3.8563316679358317e-01  2.5425326671743327e+00  6.0635828461618224e-01
3.0400000000001999e+01  8.7765015759468754e-11  3.2466994501023893e-11  4.0576342186066072e-01  2.6230536874426429e+00  5.9256066306771626e-01
3.1200000000002099e+01  8.9220911536185367e-11  3.3751807332982017e-11  4.2274007088659371e-01  2.6909602835463748e+00  5.7926503026068021e-01
3.2000000000002203e+01  9.1096756845581222e-11  3.5337227032143372e-11  4.3838743680982106e-01  2.7535497472392843e+00  5.6702630567450607e-01
3.2800000000002001e+01  9.3279906887348371e-11  3.7150347919774198e-11  4.5480835275136366e-01  2.8192334110054547e+00  5.5533613649736424e-01
3.3600000000001899e+01  9.5410623248872565e-11  3.8931365592123226e-11  4.6984683718571973e-01  2.8793873487428789e+00  5.4475918771077658e-01
3.4400000000001697e+01  9.7484408204691963e-11  4.0670816546110139e-11  4.8294815878633357e-01  2.9317926351453343e+00  5.3395181472402831e-01
3.5200000000001602e+01  9.9620339421185514e-11  4.2480016651818802e-11  4.9542140971269133e-01  2.9816856388507653e+00  5.2380923805445845e-01
3.6000000000001400e+01  1.0202770914495862e-10  4.4485909326405757e-11  5.0483071087831033e-01  3.0193228435132413e+00  5.1608513883568219e-01
3.6800000000001198e+01  1.0484153813681816e-10  4.6784664865307948e-11  5.1313891440656934e-01  3.0525556576262773e+00  5.0986714469391536e-01
3.7600000000001103e+01  1.0782022830736330e-10  4.9216768285576385e-11  5.2336103152179692e-01  3.0934441260871877e+00  5.0301720086654955e-01
3.8400000000000901e+01  1.1064998975509468e-10  5.1527631752462032e-11  5.3465632464391732e-01  3.1386252985756693e+00  4.9469583515361870e-01
3.9200000000000799e+01  1.1335590261474216e-10  5.3776214871252866e-11  5.4463079332218423e-01  3.1785231732887369e+00  4.8653597915122460e-01
4.0000000000000597e+01  1.1630187168215042e-10  5.6204785439910709e-11  5.5159900914921067e-01  3.2063960365968427e+00  4.7839827605550300e-01
4.0800000000000502e+01  1.1949307734372041e-10  5.8780464524589801e-11  5.5973779548845326e-01  3.2389511819538130e+00  4.7091431743300921e-01
4.1600000000000300e+01  1.2271691335298468e-10  6.1354762276142999e-11  5.6712718150801844e-01  3.2685087260320738e+00  4.6426254599145278e-01
4.2400000000000098e+01  1.2585129325890102e-10  6.3898686097136593e-11  5.7297300524057537e-01  3.2918920209623015e+00  4.5825117971438262e-01
4.3200000000000003e+01  1.2891414313484343e-10  6.6463167682965054e-11  5.8039872727159092e-01  3.3215949090863637e+00  4.5130187531028976e-01
4.3999999999999801e+01  1.3213385357948245e-10  6.9078480319749972e-11  5.8752017562780035e-01  3.3500807025112014e+00  4.3975724865315180e-01
4.4799999999999699e+01  1.3551864577850744e-10  7.1715413810101511e-11  5.9448746871164282e-01  3.3779498748465713e+00  4.2605078855435496e-01
4.5599999999999497e+01  1.3878698244256584e-10  7.4368913040132939e-11  6.0184046187063633e-01  3.4073618474825453e+00  4.1356193272157543e-01
4.6399999999999302e+01  1.4156851005452742e-10  7.6827525332506929e-11  6.0844222905552492e-01  3.4337689162220997e+00  4.0080675386081643e-01
4.7199999999999200e+01  1.4402012911554338e-10  7.8856928459390247e-11  6.1230675352816233e-01  3.4492270141126493e+00  3.8681141334220059e-01
4.7999999999998998e+01  1.4663260700304271e-10  8.0700621196509802e-11  6.1472461940366663e-01  3.4588984776146665e+00  3.7006453960570213e-01
4.8799999999998903e+01  1.4812041302354244e-10  8.1932203530414840e-11  6.1955255917123075e-01  3.4782102366849230e+00  3.4825399793725026e-01
4.9599999999998701e+01  1.4747530471957178e-10  8.1810727529601508e-11  6.2439457618098271e-01  3.4975783047239308e+00  3.2287189285731588e-01
5.0399999999998499e+01  1.5092308571008200e-10  8.4306268107110488e-11  6.2915556437117193e-01  3.5166222574846877e+00  3.0625122949395528e-01
5.1199999999998397e+01  1.7012630271364091e-10  9.8845635432801467e-11  6.4300855098523158e-01  3.5720342039409263e+00  3.1544252994727318e-01
5.1999999999998202e+01  2.0832346589941216e-10  1.3015947956375423e-10  6.6703886507060273e-01  3.6681554602824109e+00  3.4433015961424224e-01
5.2799999999998100e+01  2.4571081466307324e-10  1.6234166182239375e-10  6.8533205677104858e-01  3.7413282270841943e+00  3.6179098928613423e-01
5.3599999999997898e+01  2.5488289207826917e-10  1.6879991991049426e-10  6.8727967773966414e-01  3.7491187109586566e+00  3.4746273537488925e-01
5.4399999999997704e+01  2.4101324071811554e-10  1.5267523681488910e-10  6.7583870719116601e-01  3.7033548287646640e+00  3.0947199705351658e-01
5.5199999999997601e+01  2.2906515583348969e-10  1.3971437536342374e-10  6.6604629768690715e-01  3.6641851907476286e+00  2.7505998949270860e-01
5.5999999999997399e+01  2.2902456250273642e-10  1.4173959018558118e-10  6.6970120908648956e-01  3.6788048363459582e+00  2.5883685447418331e-01
5.6799999999997297e+01  2.3899991990783012e-10  1.5430907549698637e-10  6.8162741979666930e-01  3.7265096791866772e+00  2.4614945716029779e-01
5.7599999999997102e+01  2.5429431413863454e-10  1.6891364023540120e-10  6.9381157181887798e-01  3.7752462872755119e+00  2.2364077999704771e-01
5.8399999999997000e+01  2.6673722473018293e-10  1.7796190196703160e-10  7.0008782808894288e-01  3.8003513123557715e+00  2.2296835841221652e-01
5.9199999999996798e+01  2.6939368162735439e-10  1.7775357955309733e-10  6.9186601607825127e-01  3.7674640643130051e+00  3.0494297641458584e-01
5.9999999999996597e+01  2.6874387294471285e-10  1.7549493281141660e-10  6.4592165952355030e-01  3.5836866380942012e+00  4.8539621347339507e-01
6.0799999999996501e+01  2.7667340426271263e-10  1.8166036425053933e-10  5.5463832956256576e-01  3.2185533182502630e+00  6.3329918841876609e-01
6.1599999999996299e+01  2.9419929045841690e-10  1.9627745154213449e-10  6.0505644859093810e-01  3.4202257943637524e+00  5.9433736185153552e-01
6.2399999999996197e+01  3.1673962004031037e-10  2.1492382197009622e-10  6.9922605676502214e-01  3.7969042270600886e+00  4.4150464923178534e-01
6.3199999999996002e+01  3.3659267271262997e-10  2.3077046026640766e-10  7.2902982528333182e-01  3.9161193011333273e+00  3.3367268277843010e-01
6.3999999999995801e+01  3.4908397325574748e-10  2.3937443598037030e-10  7.2041500433183314e-01  3.8816600173273326e+00  3.0660581635725503e-01
6.4799999999996203e+01  3.5813392598691244e-10  2.4503191880400210e-10  6.9712059522163639e-01  3.7884823808865455e+00  3.2054966259641310e-01
6.5599999999996697e+01  3.6887520279517403e-10  2.5353727381362608e-10  6.8813610197500741e-01  3.7525444079000296e+00  3.3841188531770150e-01
6.6399999999997107e+01  3.8200969845177713e-10  2.6500621865895428e-10  7.0037438925635698e-01  3.8014975570254279e+00  3.4495292138567041e-01
6.7199999999997502e+01  3.9726080086932803e-10  2.7730805058841203e-10  7.1566514045399554e-01  3.8626605618159822e+00  3.4225741007683802e-01
