# time  core_x_canon  core_y_canon  core_z_canon  peak_canon  core_x_phantom  core_y_phantom  core_z_phantom  peak_phantom  coord_sep  proper_sep  px_canon  px_phantom  px_total  shift_x_canon  shift_x_phantom  max_abs_shift
7.9999999999998703e+00  4.2001671049233131e+01  3.1999999999997875e+01  3.2000000000000007e+01  2.4365998490480507e-02  2.2001726508913684e+01  3.2000000000002686e+01  3.1999999999999996e+01  2.4237884449700313e-02  1.9999944540319447e+01  2.0000168161041351e+01  7.4141785289495207e-06  7.4629448979976590e-06  -4.8766369048138302e-08  -7.2914482978345116e-06  8.6767253938225270e-06  2.2018526023404527e-05
8.7999999999998604e+00  4.2001997834702763e+01  3.1999999999998291e+01  3.2000000000000000e+01  2.4367873760606049e-02  2.2003298441965295e+01  3.2000000000000234e+01  3.2000000000000007e+01  2.4238055909115267e-02  1.9998699392737468e+01  1.9998944602325178e+01  8.1703695372302461e-06  8.2279290532804177e-06  -5.7559516050171653e-08  -8.1258503079480821e-06  9.7330135073395660e-06  2.1951813308304408e-05
9.5999999999998398e+00  4.2002357709713671e+01  3.2000000000000021e+01  3.1999999999999996e+01  2.4347371405586928e-02  2.2003551236107892e+01  3.2000000000007965e+01  3.2000000000000000e+01  2.4241984848998973e-02  1.9998806473605779e+01  1.9999064614862725e+01  8.9325774799627478e-06  8.9951755723143159e-06  -6.2598092351568124e-08  -1.0681252519265823e-05  9.3887078920260376e-06  2.2560271148402167e-05
1.0399999999999800e+01  4.2002715467711703e+01  3.2000000000005116e+01  3.1999999999999996e+01  2.4330970421116576e-02  2.2003284017434424e+01  3.2000000000010886e+01  3.2000000000000000e+01  2.4239851460127769e-02  1.9999431450277278e+01  1.9999699618399113e+01  9.7045505825785480e-06  9.7686311596973453e-06  -6.4080577118797328e-08  -1.4397137007888168e-05  8.6648387877011669e-06  2.8205581588756106e-05
1.1199999999999800e+01  4.2003084083677813e+01  3.2000000000047180e+01  3.2000000000000000e+01  2.4341259596210609e-02  2.2003185438530878e+01  3.1999999999983434e+01  3.1999999999999996e+01  2.4231810906172057e-02  1.9999898645146935e+01  2.0000179468232727e+01  1.0482939353472027e-05  1.0548693290395521e-05  -6.5753936923493818e-08  -1.3741715422888372e-05  1.1003969497258031e-05  2.8710144920668827e-05
1.1999999999999799e+01  4.2003503649527481e+01  3.2000000000137135e+01  3.1999999999999986e+01  2.4368336218808882e-02  2.2003620980965316e+01  3.1999999999896904e+01  3.2000000000000014e+01  2.4227904630705909e-02  1.9999882668562165e+01  2.0000180017925757e+01  1.1256595199109117e-05  1.1327692428013126e-05  -7.1097228904008352e-08  -1.1141578594594883e-05  1.3548455823396609e-05  2.6637329668482060e-05
1.2799999999999800e+01  4.2003984148929845e+01  3.2000000000233165e+01  3.2000000000000078e+01  2.4379102994946257e-02  2.2004116356843838e+01  3.1999999999805532e+01  3.1999999999999901e+01  2.4232738759806131e-02  1.9999867792086008e+01  2.0000179375506359e+01  1.2020776053385372e-05  1.2098507710771064e-05  -7.7731657385691447e-08  -1.1880616060477607e-05  1.3889034909003238e-05  2.5981674671825142e-05
1.3599999999999801e+01  4.2004496147945794e+01  3.2000000000333436e+01  3.1999999999999574e+01  2.4359215465514599e-02  2.2004637982218281e+01  3.1999999999729688e+01  3.2000000000000540e+01  2.4239449276331902e-02  1.9999858165727513e+01  2.0000182258571591e+01  1.2791061730758516e-05  1.2866058463763795e-05  -7.4996733005279587e-08  -1.4530462230814401e-05  1.3918788238081654e-05  2.4825874561448668e-05
1.4399999999999700e+01  4.2005016164294631e+01  3.2000000000459877e+01  3.2000000000001798e+01  2.4332837091781741e-02  2.2005165230859909e+01  3.1999999999629804e+01  3.1999999999997659e+01  2.4238849214501139e-02  1.9999850933434722e+01  2.0000188480749532e+01  1.3588145273334716e-05  1.3639095112132665e-05  -5.0949838797949463e-08  -1.7558917021892538e-05  1.4254190539058319e-05  3.5168378241660729e-05
1.5199999999999701e+01  4.2005557016760115e+01  3.2000000000589885e+01  3.1999999999994788e+01  2.4331855534908027e-02  2.2005716363775857e+01  3.1999999999515129e+01  3.2000000000007091e+01  2.4231279703259063e-02  1.9999840652984258e+01  2.0000192320385406e+01  1.4414394722828760e-05  1.4417615260319290e-05  -3.2205374905300022e-09  -2.1106667488375232e-05  1.5412180706072377e-05  3.9457132149554786e-05
1.5999999999999700e+01  4.2006146961441907e+01  3.2000000000721933e+01  3.2000000000001265e+01  2.4355362440497592e-02  2.2006319083303943e+01  3.1999999999374740e+01  3.1999999999996231e+01  2.4226072783313221e-02  1.9999827878137964e+01  2.0000188809222255e+01  1.5255377459501545e-05  1.5196580087342512e-05  5.8797372159033367e-08  -2.1957532852659223e-05  1.8050420138264678e-05  3.4137723768573180e-05
1.6799999999999802e+01  4.2006790851050091e+01  3.2000000001084878e+01  3.2000000000087603e+01  2.4371018797177783e-02  2.2006970975619090e+01  3.1999999999105334e+01  3.1999999999894420e+01  2.4228991267839721e-02  1.9999819875431001e+01  2.0000182945290547e+01  1.6093133015292943e-05  1.5973505553287080e-05  1.1962746200586271e-07  -1.9399936251617153e-05  1.9622649093337954e-05  3.0639242966352579e-05
1.7600000000000001e+01  4.2007463743841896e+01  3.2000000000072660e+01  3.1999999999465814e+01  2.4356793264745089e-02  2.2007644010333895e+01  3.2000000000177650e+01  3.2000000000678533e+01  2.4234784284616236e-02  1.9999819733508001e+01  2.0000182245610915e+01  1.6914564573162530e-05  1.6750229610324498e-05  1.6433496283803221e-07  -2.0003609092159432e-05  1.8521014446547339e-05  2.9101677906533071e-05
1.8400000000000102e+01  4.2008145833922732e+01  3.2000000001864578e+01  3.2000000001061750e+01  2.4329493327435749e-02  2.2008325757725824e+01  3.1999999997501913e+01  3.1999999998744297e+01  2.4234449375738161e-02  1.9999820076196908e+01  2.0000183365496934e+01  1.7717371403398921e-05  1.7530797646601442e-05  1.8657375679747911e-07  -2.3846460120699000e-05  1.8607422715448010e-05  3.8029647555394131e-05
1.9200000000000198e+01  4.2008850283433311e+01  3.2000000007280853e+01  3.2000000001499231e+01  2.4322854221194751e-02  2.2009036574377344e+01  3.1999999995027707e+01  3.1999999998094484e+01  2.4227219001635176e-02  1.9999813709055967e+01  2.0000180087854741e+01  1.8505781411569036e-05  1.8314119373694602e-05  1.9166203787443408e-07  -2.4408569357295418e-05  2.1486374971810784e-05  4.2640358843617166e-05
2.0000000000000298e+01  4.2009601420164230e+01  3.1999999954100034e+01  3.1999999975418945e+01  2.4344112643684440e-02  2.2009797050251461e+01  3.2000000051839940e+01  3.2000000035145291e+01  2.4221437127267115e-02  1.9999804369912770e+01  2.0000175376488286e+01  1.9280190376428626e-05  1.9092286666591828e-05  1.8790370983679840e-07  -2.2395491847671713e-05  2.3803003554570293e-05  3.7686356106529577e-05
2.0800000000000502e+01  4.2010397354131769e+01  3.1999999829059711e+01  3.1999999960954764e+01  2.4364956308030639e-02  2.2010597301565578e+01  3.2000000140082761e+01  3.2000000079735521e+01  2.4223422032805642e-02  1.9999800052566190e+01  2.0000175119087096e+01  2.0040775203343752e-05  1.9861732650995368e-05  1.7904255234838347e-07  -2.1986436062065254e-05  2.4385630893734750e-05  3.6945759328299219e-05
2.1600000000000598e+01  4.2011214102908504e+01  3.1999999846650155e+01  3.2000000066270061e+01  2.4357961353658700e-02  2.2011413610255790e+01  3.2000000013478186e+01  3.1999999987891659e+01  2.4229303235064403e-02  1.9999800492652714e+01  2.0000178313055322e+01  2.0795591094953806e-05  2.0629019622711179e-05  1.6657147224262675e-07  -2.3795023345629044e-05  2.4518079479655914e-05  3.6103985812234012e-05
2.2400000000000698e+01  4.2012040878444672e+01  3.2000000150872381e+01  3.2000000241820324e+01  2.4331575025010842e-02  2.2012243370302652e+01  3.1999999556034911e+01  3.1999999745060375e+01  2.4230349437021438e-02  1.9999797508142020e+01  2.0000178525418889e+01  2.1554293717606820e-05  2.1401526735092762e-05  1.5276698251405786e-07  -2.6578103224594402e-05  2.5264456394514839e-05  4.1836559640803423e-05
2.3200000000000799e+01  4.2012893551416099e+01  3.2000000563796192e+01  3.2000000329411087e+01  2.4318662012093591e-02  2.2013106737775065e+01  3.1999998959499873e+01  3.1999999499297850e+01  2.4224376715942797e-02  1.9999786813641034e+01  2.0000173250017838e+01  2.2318548467822915e-05  2.2179102486479178e-05  1.3944598134373669e-07  -2.8320161598326283e-05  2.6883288034625268e-05  4.6394524818575429e-05
2.4000000000000998e+01  4.2013790410304125e+01  3.2000001001812315e+01  3.2000000381795807e+01  2.4334249868775852e-02  2.2014015994042680e+01  3.1999998286609756e+01  3.1999999250192523e+01  2.4218290718525732e-02  1.9999774416261445e+01  2.0000168140255781e+01  2.3083757856472563e-05  2.2957707614775329e-05  1.2605024169723493e-07  -2.8072281209587403e-05  2.8438608234609394e-05  4.3184123177761074e-05
2.4800000000001098e+01  4.2014726759977691e+01  3.2000001627343771e+01  3.2000000522106326e+01  2.4356943619514220e-02  2.2014958837374774e+01  3.1999997391497015e+01  3.1999998884612786e+01  2.4218856414181797e-02  1.9999767922602917e+01  2.0000168822475008e+01  2.3846657471786143e-05  2.3736465087093201e-05  1.1019238469294127e-07  -2.7331800808289150e-05  2.9330830283877318e-05  4.1881440632567313e-05
2.5600000000001199e+01  4.2015683465862608e+01  3.2000002428456419e+01  3.2000000653702280e+01  2.4356786498528581e-02  2.2015918086492309e+01  3.1999996323943783e+01  3.1999998455076366e+01  2.4224037273852625e-02  1.9999765379370299e+01  2.0000172490417629e+01  2.4608905958399194e-05  2.4518282814296289e-05  9.0623144102904891e-08  -2.8444607328832713e-05  2.9713256055931058e-05  4.1416090060957055e-05
2.6400000000001299e+01  4.2016654950383156e+01  3.2000003173969105e+01  3.2000000647588870e+01  2.4333394383752448e-02  2.2016896705851771e+01  3.1999995337089910e+01  3.1999998109503050e+01  2.4225932088239008e-02  1.9999758244531385e+01  2.0000172106367664e+01  2.5373660870849099e-05  2.5304703272367127e-05  6.8957598481972148e-08  -3.1400250334485459e-05  3.0139083591372096e-05  4.5690279749952165e-05
2.7200000000001499e+01  4.2017655973073637e+01  3.2000003723259105e+01  3.2000000545905088e+01  2.4315743881200048e-02  2.2017912330634768e+01  3.1999994578232556e+01  3.1999997891534203e+01  2.4221085234831279e-02  1.9999743642438869e+01  2.0000166714380939e+01  2.6140374087915755e-05  2.6096551390550483e-05  4.3822697365272762e-08  -3.3433921790974561e-05  3.1675896807231528e-05  5.1082683867093159e-05
2.8000000000001599e+01  4.2018699335559184e+01  3.2000004091002772e+01  3.2000000436939501e+01  2.4324915930952849e-02  2.2018971989232242e+01  3.1999994021476862e+01  3.1999997756577436e+01  2.4214738268664084e-02  1.9999727346326942e+01  2.0000161612780058e+01  2.6904450191155464e-05  2.6899485537754538e-05  4.9646534009264792e-09  -3.3277154979448227e-05  3.4041424020866787e-05  4.9574085980057211e-05
2.8800000000001699e+01  4.2019777970679499e+01  3.2000004316128027e+01  3.2000000347815970e+01  2.4347875039308752e-02  2.2020063818083283e+01  3.1999993613773807e+01  3.1999997659456383e+01  2.4213858832662912e-02  1.9999714152596216e+01  2.0000159747796705e+01  2.7662971954139782e-05  2.7721994668079622e-05  -5.9022713939840127e-08  -3.2525663363669535e-05  3.4229904613940878e-05  4.4617534021666876e-05
2.9600000000001799e+01  4.2020876820584199e+01  3.2000004403313525e+01  3.2000000278492934e+01  2.4354627607437042e-02  2.2021175567020485e+01  3.1999993345287503e+01  3.1999997583224044e+01  2.4218258843125950e-02  1.9999701253563714e+01  2.0000160855616979e+01  2.8419576615580743e-05  2.8565659136771665e-05  -1.4608252119092184e-07  -3.3013000415627084e-05  3.1920006379861713e-05  4.3491842998240008e-05
3.0400000000001999e+01  4.2022171395437717e+01  3.2000004360650919e+01  3.2000000221419093e+01  2.4336226147662548e-02  2.2022312921313198e+01  3.1999993203933755e+01  3.1999997535237309e+01  2.4221086775469212e-02  1.9999858474124519e+01  2.0000341012939089e+01  2.9180667556946873e-05  2.9418577290617374e-05  -2.3790973367050062e-07  -3.5383655772314472e-05  3.1797111312469632e-05  4.9196851210756904e-05
3.1200000000002099e+01  4.2023627905541616e+01  3.2000004221653555e+01  3.2000000175434387e+01  2.4315459506541733e-02  2.2023490801588025e+01  3.1999993160973730e+01  3.1999997513699924e+01  2.4217709711378353e-02  2.0000137103953591e+01  2.0000650143864366e+01  2.9948483348775374e-05  3.0259003308764988e-05  -3.1051995998961391e-07  -3.8224748622606721e-05  3.5379872115145388e-05  5.5677597639379671e-05
3.2000000000002203e+01  4.2025078196334974e+01  3.2000004022042006e+01  3.2000000161893759e+01  2.4317496597684875e-02  2.2024710202327732e+01  3.1999993192364538e+01  3.1999997489670882e+01  2.4211503960332888e-02  2.0000367994007242e+01  2.0000912234881209e+01  3.0720982641797857e-05  3.1069619311264520e-05  -3.4863666946666292e-07  -3.9145887341916828e-05  3.9302956316230792e-05  5.6143678447512215e-05
3.2800000000002001e+01  4.2026305561657189e+01  3.2000003786819953e+01  3.2000000177981484e+01  2.4338440019822591e-02  2.2025956579926259e+01  3.1999993276289590e+01  3.1999997447992367e+01  2.4209348407423531e-02  2.0000348981730930e+01  2.0000920122224173e+01  3.1496175091345019e-05  3.1851684045217344e-05  -3.5550895387232535e-07  -3.8357163472649282e-05  4.1429240473103465e-05  5.3784758113555696e-05
3.3600000000001899e+01  4.2027762623196345e+01  3.2000003535555592e+01  3.2000000179843838e+01  2.4350845044610381e-02  2.2027221528337499e+01  3.1999993399110434e+01  3.1999997408409762e+01  2.4212833943461413e-02  2.0000541094858846e+01  2.0001137701871329e+01  3.2274444265607297e-05  3.2620968829145452e-05  -3.4652456353815502e-07  -3.8571776938260906e-05  4.1945478300060114e-05  5.3674516603727042e-05
3.4400000000001697e+01  4.2029035980140314e+01  3.2000003273559351e+01  3.2000000145858166e+01  2.4338446446915633e-02  2.2028847797516352e+01  3.1999993558304336e+01  3.1999997385982493e+01  2.4216384428162745e-02  2.0000188182623962e+01  2.0000809604358086e+01  3.3057627131881038e-05  3.3390151185913564e-05  -3.3252405403252607e-07  -4.0915867752399840e-05  4.2099697964419087e-05  5.3379233625654133e-05
3.5200000000001602e+01  4.2030505552015001e+01  3.2000003022544696e+01  3.2000000092370627e+01  2.4316262834880330e-02  2.2030180067766192e+01  3.1999993737136158e+01  3.1999997373822101e+01  2.4214460232054348e-02  2.0000325484248808e+01  2.0000970711630327e+01  3.3846468755059360e-05  3.4159774505493461e-05  -3.1330575043410092e-07  -4.3654753954124846e-05  4.3218338232473711e-05  6.0115518798008191e-05
3.6000000000001400e+01  4.2031853458581693e+01  3.2000002804822351e+01  3.2000000025703507e+01  2.4311203318150301e-02  2.2031546866513835e+01  3.1999993907761155e+01  3.1999997368420843e+01  2.4208569883920634e-02  2.0000306592067858e+01  2.0000974970611296e+01  3.4639521395015709e-05  3.4924234190996836e-05  -2.8471279598112667e-07  -4.4852111891158865e-05  4.5164599846646580e-05  6.2644839900785062e-05
3.6800000000001198e+01  4.2033343351021827e+01  3.2000002637925647e+01  3.1999999944848359e+01  2.4328333189500003e-02  2.2032936390483286e+01  3.1999994052686080e+01  3.1999997372493983e+01  2.4205237652134347e-02  2.0000406960538541e+01  2.0001098079083043e+01  3.5434968160035208e-05  3.5681554044014198e-05  -2.4658588397899055e-07  -4.4551859788110819e-05  4.6922953187723259e-05  5.9776824902098531e-05
3.7600000000001103e+01  4.2034741702444656e+01  3.2000002523613730e+01  3.1999999862979152e+01  2.4344955773416881e-02  2.2034346169729556e+01  3.1999994163896258e+01  3.1999997380256346e+01  2.4207649927165578e-02  2.0000395532715100e+01  2.0001105204294639e+01  3.6232811581968786e-05  3.6435528348005143e-05  -2.0271676603635786e-07  -4.4524269413838274e-05  4.8044203461091172e-05  6.0151377703111904e-05
3.8400000000000901e+01  4.2036167100424358e+01  3.2000002475899329e+01  3.1999999803600438e+01  2.4339312703429025e-02  2.2035785761161932e+01  3.1999994225443572e+01  3.1999997377501966e+01  2.4211656662992975e-02  2.0000381339262425e+01  2.0001106016286506e+01  3.7034079108930911e-05  3.7191323034967879e-05  -1.5724392603696732e-07  -4.6206532054461962e-05  4.8775170622952229e-05  5.9713157010462014e-05
3.9200000000000799e+01  4.2037695231637528e+01  3.2000002501978820e+01  3.1999999784878128e+01  2.4317770459278607e-02  2.2037261539082966e+01  3.1999994216270295e+01  3.1999997356517465e+01  2.4211118369822721e-02  2.0000433692554562e+01  2.0001172390723291e+01  3.7838379330110731e-05  3.7952513156542336e-05  -1.1413382643160478e-07  -4.8879005097395600e-05  4.9592914785437581e-05  6.4512946406962884e-05
4.0000000000000597e+01  4.2039193888504805e+01  3.2000002593356015e+01  3.1999999803876520e+01  2.4306470855724523e-02  2.2038767474586582e+01  3.1999994127163095e+01  3.1999997322645555e+01  2.4205742073711404e-02  2.0000426413918223e+01  2.0001179002790817e+01  3.8644461315636676e-05  3.8721908119243301e-05  -7.7446803606624607e-08  -5.0584180847687691e-05  5.0567714845553484e-05  6.8406478782634316e-05
4.0800000000000502e+01  4.2040719592899073e+01  3.2000002749699881e+01  3.1999999844372979e+01  2.4318440866875089e-02  2.2040295135388718e+01  3.1999993963433134e+01  3.1999997278621585e+01  2.4201427152467404e-02  2.0000424457510356e+01  2.0001191444950990e+01  3.9452037795891255e-05  3.9503074668145837e-05  -5.1036872254581623e-08  -5.0522520275400983e-05  5.1487919925770539e-05  6.6351394744217716e-05
4.1600000000000300e+01  4.2042267870008125e+01  3.2000002960090825e+01  3.1999999901977667e+01  2.4337486995618759e-02  2.2041847174067367e+01  3.1999993738426376e+01  3.1999997219780834e+01  2.4202670331413188e-02  2.0000420695940758e+01  2.0001202017601219e+01  4.0261215750805980e-05  4.0298139881357541e-05  -3.6924130551560421e-08  -5.0093214717508066e-05  5.2105610768885158e-05  6.4092709170861001e-05
4.2400000000000098e+01  4.2043844250045630e+01  3.2000003195513280e+01  3.1999999977166219e+01  2.4338696239157513e-02  2.2043433860914114e+01  3.1999993470469089e+01  3.1999997152636336e+01  2.4206822405230536e-02  2.0000410389131517e+01  2.0001205682218867e+01  4.1071788458511487e-05  4.1104671884032377e-05  -3.2883425520890161e-08  -5.1355760660068440e-05  5.2436883118822351e-05  6.3539837924229679e-05
4.3200000000000003e+01  4.2045473676622940e+01  3.2000003435094840e+01  3.2000000058020106e+01  2.4319761263884840e-02  2.2045058045539651e+01  3.1999993177185392e+01  3.1999997091414500e+01  2.4207528014245371e-02  2.0000415631083289e+01  2.0001225307177734e+01  4.1883536634810121e-05  4.1917781038356290e-05  -3.4244403546168384e-08  -5.4083383045040894e-05  5.3206641233136568e-05  6.8529452057003153e-05
4.3999999999999801e+01  4.2047116627009835e+01  3.2000003671892514e+01  3.2000000131574438e+01  2.4303650700644875e-02  2.2046710822234516e+01  3.1999992873995875e+01  3.1999997033851187e+01  2.4202856405151789e-02  2.0000405804775319e+01  2.0001231100764773e+01  4.2696613325028954e-05  4.2733717769439796e-05  -3.7104444410842805e-08  -5.6031624057474499e-05  5.4721677878210467e-05  7.3854215722567821e-05
4.4799999999999699e+01  4.2048787365551192e+01  3.2000003905785277e+01  3.2000000196920482e+01  2.4309565335045996e-02  2.2048384112004292e+01  3.1999992576361141e+01  3.1999996966242541e+01  2.4197784226428428e-02  2.0000403253546899e+01  2.0001245681550298e+01  4.3511257235974970e-05  4.3551256966949371e-05  -3.9999730974400564e-08  -5.6203714171201530e-05  5.6191167233862430e-05  7.3133840559984104e-05
4.5599999999999497e+01  4.2050486973505087e+01  3.2000004123814385e+01  3.2000000256329862e+01  2.4328957292738793e-02  2.2050143366619857e+01  3.1999992291431699e+01  3.1999996888692305e+01  2.4197786672681826e-02  2.0000343606885231e+01  2.0001204161398825e+01  4.4327412504849077e-05  4.4371888576765118e-05  -4.4476071916041860e-08  -5.5886194616639217e-05  5.7081410178257961e-05  6.9209050867290463e-05
4.6399999999999302e+01  4.2052221029900409e+01  3.2000004318308271e+01  3.2000000308514053e+01  2.4336414308081207e-02  2.2051876822794540e+01  3.1999992030624814e+01  3.1999996817319662e+01  2.4201737967731181e-02  2.0000344207105869e+01  2.0001222195604868e+01  4.5145256069993676e-05  4.5196960625575450e-05  -5.1704555581773965e-08  -5.6664842290523446e-05  5.7868088672476577e-05  6.9167454890425644e-05
4.7199999999999200e+01  4.2053962009342484e+01  3.2000004499827952e+01  3.2000000355102380e+01  2.4321723584238706e-02  2.2053649077534931e+01  3.1999991791503778e+01  3.1999996749337722e+01  2.4203445880927193e-02  2.0000312931807553e+01  2.0001208105870653e+01  4.5964295890706043e-05  4.6024733388735956e-05  -6.0437498029912711e-08  -5.8995188366144406e-05  5.8732407055267273e-05  7.2609958868447976e-05
4.7999999999998998e+01  4.2055756667688712e+01  3.2000004671919768e+01  3.2000000400844868e+01  2.4302655879282681e-02  2.2055453781435773e+01  3.1999991572149085e+01  3.1999996674607004e+01  2.4199704677029834e-02  2.0000302886252939e+01  2.0001216445247934e+01  4.6783083711079669e-05  4.6852352309726062e-05  -6.9268598646392157e-08  -6.1594749926134992e-05  5.9694060463725723e-05  7.8751777567655248e-05
4.8799999999998903e+01  4.2057570236589960e+01  3.2000004830863695e+01  3.2000000445706092e+01  2.4302334032504893e-02  2.2057300896449448e+01  3.1999991364588688e+01  3.1999996595844280e+01  2.4194315449892648e-02  2.0000269340140512e+01  2.0001202856525452e+01  4.7601467247322749e-05  4.7678786124762129e-05  -7.7318877439379557e-08  -6.2212342595009280e-05  6.1464853696896818e-05  7.9685282143876113e-05
4.9599999999998701e+01  4.2059743239300261e+01  3.2000004963878780e+01  3.2000000484416049e+01  2.4320129593619327e-02  2.2059156878519481e+01  3.1999991179060093e+01  3.1999996530298688e+01  2.4193137562183335e-02  2.0000586360780780e+01  2.0001542943776069e+01  4.8420070476730341e-05  4.8503906564725219e-05  -8.3836087994877554e-08  -6.1288607932597763e-05  6.3358276386252168e-05  7.5529965883772094e-05
5.0399999999998499e+01  4.2061619074819149e+01  3.2000005070769916e+01  3.2000000515312628e+01  2.4332629218433394e-02  2.2061042010786313e+01  3.1999991013902029e+01  3.1999996477712923e+01  2.4196578489089571e-02  2.0000577064032836e+01  2.0001554644142253e+01  4.9238829600398928e-05  4.9327697766887229e-05  -8.8868166488300987e-08  -6.1715557195571218e-05  6.4035922065024735e-05  7.5222069137531494e-05
5.1199999999998397e+01  4.2063535880534076e+01  3.2000005162387183e+01  3.2000000542053030e+01  2.4323248306254298e-02  2.2062956610571636e+01  3.1999990863710320e+01  3.1999996429176583e+01  2.4199048568053182e-02  2.0000579269962440e+01  2.0001577723060411e+01  5.0059026369111399e-05  5.0151503937523616e-05  -9.2477568412216535e-08  -6.4067938488529885e-05  6.4464933448493073e-05  7.6742417828126947e-05
5.1999999999998202e+01  4.2065488004869181e+01  3.2000005243383477e+01  3.2000000567569273e+01  2.4303076010807334e-02  2.2065056850231617e+01  3.1999990720775596e+01  3.1999996383037622e+01  2.4196229610551477e-02  2.0000431154637564e+01  2.0001451466267838e+01  5.0882715219493004e-05  5.0977079947400557e-05  -9.4364727907553399e-08  -6.6499548436257984e-05  6.5787240482742673e-05  8.3205253877545533e-05
