# downsampled to dt=0.5 from the every-step stream
# time L2_Ham L2_Mom min_rho_req max_rho_req integral_neg_rho L2_Ham_rel L2_Mom_rel pump_force_L2 governor pump_fi_L2 L2_Ham_amr L2_Mom_amr L2_Ham_amr_rel L2_Mom_amr_rel Linf_Ham_amr L2_Ham_amr_ref
   0.0100000    5.4404289056e-04    3.7279953763e-07   -1.5853518377e-04    1.5438438027e-04    2.9066492285e-01    8.5759539049e-01    4.5668447446e-01    0.0000000000e+00    9.9999999989e-01    0.0000000000e+00    2.5645746440e-06    4.1067488422e-07    7.1346540165e-03    4.5666877570e-01    1.1055161588e-04    0.0000000000e+00
   0.5100000    2.8477113500e-04    3.1514000517e-06   -1.2045129799e-04    1.2275676719e-04    1.9817028770e-01    6.5776213057e-01    4.8796840062e-01    0.0000000000e+00    9.9999999991e-01    0.0000000000e+00    1.8499928767e-05    2.8019149307e-06    5.1428002515e-02    4.2250589254e-01    3.2089212458e-04    0.0000000000e+00
   1.0100000    1.7126567009e-04    4.6106281928e-06   -1.2029070034e-04    1.2262175715e-04    1.3137212825e-01    4.6503336997e-01    5.9943312921e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    2.8193755675e-05    4.0001392962e-06    7.8253316027e-02    5.3808459189e-01    4.8129814542e-04    0.0000000000e+00
   1.5100000    1.3013716281e-04    5.1480885113e-06   -1.1994914975e-04    1.2251402461e-04    1.1063620499e-01    3.7070776974e-01    6.1986366672e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    3.0049750001e-05    4.4254184546e-06    8.3370984593e-02    5.6750707674e-01    4.2961991355e-04    0.0000000000e+00
   2.0100000    9.9818910287e-05    4.7804586229e-06   -1.1739622478e-04    1.2025724913e-04    9.3366033850e-02    2.9273097495e-01    6.1000782228e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    2.5854332437e-05    4.1200056741e-06    7.1792259184e-02    5.5697550941e-01    2.6479988556e-04    0.0000000000e+00
   2.5100000    7.0629926208e-05    3.9783058941e-06   -1.1598404114e-04    1.1890677621e-04    7.6848291314e-02    2.1172776706e-01    6.2710683710e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    1.9913168919e-05    3.4799694477e-06    5.5357855539e-02    5.7470012632e-01    1.9927939527e-04    0.0000000000e+00
   3.0100000    4.9266646397e-05    3.1767218787e-06   -1.1572719097e-04    1.1886312598e-04    6.0315395395e-02    1.4944221547e-01    5.4445551213e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    1.5501375545e-05    2.8411313699e-06    4.3126848171e-02    4.8318660015e-01    1.3856552587e-04    0.0000000000e+00
   3.5100000    3.8521803924e-05    2.5808635484e-06   -1.1742758725e-04    1.2066609480e-04    5.1863689154e-02    1.1739038166e-01    5.1449845484e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    1.3505050456e-05    2.3411533239e-06    3.7591111865e-02    4.5751348121e-01    1.5073459263e-04    0.0000000000e+00
   4.0100000    3.3980068153e-05    2.2031081231e-06   -1.1798905637e-04    1.2117019202e-04    4.8499647278e-02    1.0374242647e-01    5.7546296423e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    1.2709608481e-05    2.0000370671e-06    3.5391486172e-02    5.2617552693e-01    1.5946292092e-04    0.0000000000e+00
   4.5100000    3.0546759128e-05    1.9171817997e-06   -1.1663408566e-04    1.1988140367e-04    4.6445930956e-02    9.3381433427e-02    4.8991876453e-01    0.0000000000e+00    9.9999999992e-01    0.0000000000e+00    1.1944846560e-05    1.7237019131e-06    3.3273171581e-02    4.3198228051e-01    1.5811378587e-04    0.0000000000e+00
   5.0100000    2.6582425868e-05    1.6559931845e-06   -1.1742234611e-04    1.1998343862e-04    4.3901059613e-02    8.1360965001e-02    4.2350819724e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    1.0920339566e-05    1.4742672981e-06    3.0426753923e-02    3.6283238364e-01    1.2947447567e-04    0.0000000000e+00
   5.5100000    2.2332203494e-05    1.4044441829e-06   -1.1666351522e-04    1.1881423206e-04    4.0802917512e-02    6.8424203166e-02    3.5347801850e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    9.7499568981e-06    1.2429555895e-06    2.7170426922e-02    2.9567156636e-01    1.2895102680e-04    0.0000000000e+00
   6.0100000    1.8414583985e-05    1.1799124354e-06   -1.1657044903e-04    1.1823101483e-04    3.7666384746e-02    5.6466244949e-02    3.3423847658e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    8.6892760842e-06    1.0471460086e-06    2.4217738196e-02    2.7893830781e-01    1.4296606095e-04    0.0000000000e+00
   6.5100000    1.5225131271e-05    9.8337411071e-07   -1.1663355549e-04    1.1825341561e-04    3.4988592472e-02    4.6712174836e-02    2.7916031907e-01    0.0000000000e+00    9.9999999993e-01    0.0000000000e+00    7.7934840897e-06    8.7943610389e-07    2.1723482629e-02    2.3207678665e-01    1.4708502012e-04    0.0000000000e+00
