# time  Re_m-2(R=8)  Im_m-2(R=8)  Re_m-1(R=8)  Im_m-1(R=8)  Re_m0(R=8)  Im_m0(R=8)  Re_m1(R=8)  Im_m1(R=8)  Re_m2(R=8)  Im_m2(R=8)  Re_m-2(R=16)  Im_m-2(R=16)  Re_m-1(R=16)  Im_m-1(R=16)  Re_m0(R=16)  Im_m0(R=16)  Re_m1(R=16)  Im_m1(R=16)  Re_m2(R=16)  Im_m2(R=16)
0.0000000000000000e+00  2.6635357641423474e-06  3.6547823550363879e-06  7.4049605302199499e-06  1.6888982853515897e-08  -1.6868105919632985e-06  1.8616090114755013e-17  7.4049605318089024e-06  -1.6888984417041563e-08  2.6635357641448229e-06  -3.6547823550095458e-06  6.1560721402490319e-07  3.2069395954763164e-07  8.2159098909719632e-07  5.8723246451351559e-08  -5.2387273132900512e-07  3.8715229041033899e-17  8.2159099231735131e-07  -5.8723249580625891e-08  6.1560721398087516e-07  -3.2069395953401400e-07
8.0000000000000004e-01  2.6184074210334196e-06  3.6371549012982736e-06  6.7522994724112848e-06  1.7649383198430333e-08  -1.8940457802999590e-06  -2.5834504891256160e-19  6.7522994721897281e-06  -1.7649383078925942e-08  2.6184074208475247e-06  -3.6371549012616852e-06  5.0061027672377497e-07  3.2279707430993548e-07  1.1210153180240488e-06  5.5303544070911379e-08  -8.3675899884500060e-07  2.4495663439002332e-18  1.1210153182434032e-06  -5.5303544110056344e-08  5.0061027660066868e-07  -3.2279707431571415e-07
1.6000000000000001e+00  2.4746968634734935e-06  3.6286963974350582e-06  8.9838815970548578e-06  2.2404160189398239e-08  -1.7394023125612141e-06  5.1270057264355545e-17  8.9838815968070634e-06  -2.2404159918231375e-08  2.4746968634053933e-06  -3.6286963972783550e-06  5.1780765846599971e-07  3.2464610913235759e-07  9.5471117876877985e-07  5.8211349521876295e-08  -6.2478749631300355e-07  2.2648967501354427e-16  9.5471117866325310e-07  -5.8211349533012502e-08  5.1780765847068645e-07  -3.2464610942914337e-07
2.3999999999999901e+00  2.3775091551719616e-06  3.6584588316439281e-06  7.8547078579302128e-06  2.0057884450221473e-08  -1.4402042709750412e-06  6.0273170460721504e-17  7.8547078578932415e-06  -2.0057884553493523e-08  2.3775091556890740e-06  -3.6584588317985696e-06  6.5407239842820030e-07  3.2006798580955939e-07  3.6350370006895554e-07  6.2744957795259541e-08  -2.9788783939835681e-07  1.2807625206429692e-16  3.6350369997538890e-07  -6.2744957687445455e-08  6.5407239835322412e-07  -3.2006798593324764e-07
3.1999999999999802e+00  2.1728169575936864e-06  3.6201361780719580e-06  7.6476941696511803e-06  2.3757569013456738e-08  -1.3191200853458288e-06  1.5702635589379121e-16  7.6476941698624913e-06  -2.3757569007885538e-08  2.1728169575117279e-06  -3.6201361780219174e-06  4.9219955780129974e-07  3.2272663808046025e-07  9.2728662369139474e-07  5.9602209237957479e-08  -4.8300797511274294e-07  2.5152394552788193e-16  9.2728662391053910e-07  -5.9602209117957309e-08  4.9219955769493538e-07  -3.2272663785699496e-07
3.9999999999999600e+00  1.9985895585689912e-06  3.6180169026822770e-06  7.6500886235747836e-06  2.1587007737354984e-08  -1.0915071041012937e-06  2.8828766359800112e-17  7.6500886234287958e-06  -2.1587007844066121e-08  1.9985895587762424e-06  -3.6180169027597475e-06  4.8574583606103360e-07  3.1644807046148106e-07  8.2353699711580983e-07  5.8322906725693481e-08  -4.1548453185692665e-07  -5.3172069747415077e-17  8.2353699776850631e-07  -5.8322906705289357e-08  4.8574583528445410e-07  -3.1644807009562276e-07
4.7999999999999403e+00  2.0822252469416754e-06  3.6196945963635607e-06  7.6788721230446294e-06  1.9684479717489803e-08  -1.2196987638073552e-06  1.0546915446031646e-16  7.6788721225075698e-06  -1.9684479648072865e-08  2.0822252473683784e-06  -3.6196945962382324e-06  4.3404764325810568e-07  3.1488879757975733e-07  8.4452344876791293e-07  5.8256103097212005e-08  -3.8876331313153701e-07  -1.8554554229928172e-15  8.4452345228717220e-07  -5.8256103918549625e-08  4.3404764475469633e-07  -3.1488879969287345e-07
5.5999999999999304e+00  2.1120856212662507e-06  3.6066678958913809e-06  7.5918339375909550e-06  1.9384629256166595e-08  -1.2967887948727603e-06  -1.4954197277185222e-16  7.5918339378069281e-06  -1.9384628548477608e-08  2.1120856214638699e-06  -3.6066678957979853e-06  3.8192541826209866e-07  3.1810594352941172e-07  7.3884767273947475e-07  5.8961115329412537e-08  -3.1052759967459275e-07  1.5895736496161322e-14  7.3884764271256334e-07  -5.8961096986856612e-08  3.8192540323638242e-07  -3.1810593480777377e-07
6.3999999999999098e+00  1.9096042496435921e-06  3.6068293732959258e-06  7.6184257808166174e-06  1.8144159113970693e-08  -1.0451980711565224e-06  7.0617136812591019e-17  7.6184257807720567e-06  -1.8144159170310130e-08  1.9096042496225696e-06  -3.6068293734071260e-06  3.1634127026304972e-07  3.2241469035215046e-07  7.6244101771094072e-07  6.1343445667591858e-08  -2.7322419114822612e-07  -6.5725199246161005e-14  7.6244112015525243e-07  -6.1343566691934939e-08  3.1634133814760372e-07  -3.2241471343200680e-07
7.1999999999998900e+00  2.1704933248975311e-06  3.5974804079890127e-06  7.4988089126197099e-06  1.7889612960456362e-08  -1.3433339239782217e-06  8.6439712267301350e-17  7.4988089124671626e-06  -1.7889612902519990e-08  2.1704933251237384e-06  -3.5974804079111229e-06  2.1577284919956371e-07  3.2301991579087514e-07  8.3612232148158768e-07  5.1502368254546621e-08  -1.9517799857614860e-07  2.1298559650093207e-13  8.3612212748411388e-07  -5.1501788348632824e-08  2.1577256920733308e-07  -3.2301979250592635e-07
