# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time          separation                  xA                  yA                  zA            chiA_min          lapseA_min                  xB                  yB                  zB            chiB_min          lapseB_min             theta_A              ah_r_A             theta_B              ah_r_B        theta_common         ah_r_common
   0.0000000    1.1937500000e+01    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.1063049482e-07    2.1936925198e-01   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.1063049482e-07    2.1936925198e-01    1.6009879528e-01    0.0000000000e+00    1.6009879528e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.0500000    1.1937500000e+01    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.3288758460e-07    2.1942579328e-01   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.3288758460e-07    2.1942579328e-01    1.6014824724e-01    0.0000000000e+00    1.6014824724e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.1000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.5499002590e-07    2.1948069948e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.5499002590e-07    2.1948069948e-01    1.6672139667e-01    0.0000000000e+00    1.6672139667e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.1500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.7694246293e-07    2.1953404352e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.7694246293e-07    2.1953404352e-01    1.6677229519e-01    0.0000000000e+00    1.6677229519e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.2000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.9874926594e-07    2.1958589278e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.9874926594e-07    2.1958589278e-01    1.6682842074e-01    0.0000000000e+00    1.6682842074e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.2500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.2041438244e-07    2.1963630835e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.2041438244e-07    2.1963630835e-01    1.6688831364e-01    0.0000000000e+00    1.6688831364e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.3000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.4194115994e-07    2.1968534417e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.4194115994e-07    2.1968534417e-01    1.6695072804e-01    0.0000000000e+00    1.6695072804e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.3500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.6333211861e-07    2.1973304574e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.6333211861e-07    2.1973304574e-01    1.6701459683e-01    0.0000000000e+00    1.6701459683e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.4000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.8458865601e-07    2.1977944830e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.8458865601e-07    2.1977944830e-01    1.6707900251e-01    0.0000000000e+00    1.6707900251e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.4500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    6.0571073669e-07    2.1982457488e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    6.0571073669e-07    2.1982457488e-01    1.6714315302e-01    0.0000000000e+00    1.6714315302e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
