# time  chi_mean_R8  chi_min_R8  chi_max_R8  lapse_mean_R8  lapse_min_R8  lapse_max_R8  K_mean_R8  K_min_R8  K_max_R8  chi_mean_R16  chi_min_R16  chi_max_R16  lapse_mean_R16  lapse_min_R16  lapse_max_R16  K_mean_R16  K_min_R16  K_max_R16
7.9999999999998703e+00  1.0000037870144418e+00  9.9394106997338028e-01  1.0060859260935462e+00  1.0000006522000713e+00  9.9662048707013540e-01  1.0033806295875356e+00  -2.0386703075424926e-09  -9.0964914547515391e-06  8.0767954092606499e-06  1.0000026041271055e+00  9.9749498904298495e-01  1.0025206479585751e+00  1.0000004570534751e+00  9.9872385654913698e-01  1.0012818870055784e+00  -3.0180016642993266e-08  -1.0330863087790305e-05  8.3087298686258295e-06
8.7999999999998604e+00  1.0000038086508205e+00  9.9393695797513382e-01  1.0060891341181992e+00  1.0000006645405848e+00  9.9662468243535451e-01  1.0033804571470919e+00  1.3583803851750525e-08  -9.5118719140518341e-06  8.2857878637231832e-06  1.0000025743174366e+00  9.9749582649609880e-01  1.0025202831914262e+00  1.0000005204452029e+00  9.9871818261312584e-01  1.0012873695522366e+00  -3.8493068858426792e-08  -9.7015504781689828e-06  8.4214498014116268e-06
9.5999999999998398e+00  1.0000038496308767e+00  9.9393407207935713e-01  1.0060914573505095e+00  1.0000006352106312e+00  9.9662819268317215e-01  1.0033826630836369e+00  3.7316407230944759e-08  -8.4787364740798775e-06  7.6102396103278237e-06  1.0000025542946496e+00  9.9749455679889609e-01  1.0025222496472612e+00  1.0000005744928404e+00  9.9871824325402980e-01  1.0012856155355194e+00  -3.2426091336261321e-08  -8.4976584231915705e-06  7.6858833699894062e-06
1.0399999999999800e+01  1.0000038729679586e+00  9.9393398980882153e-01  1.0060934516374684e+00  1.0000006282257483e+00  9.9662543261291536e-01  1.0033874485783976e+00  -1.3866978160125180e-08  -6.6712094608178304e-06  5.7961027354339322e-06  1.0000025391295795e+00  9.9749385644872279e-01  1.0025227541513579e+00  1.0000006187742345e+00  9.9871861911311199e-01  1.0012849404863970e+00  -1.1349196855542072e-08  -7.2345216048782190e-06  6.4152416388669489e-06
1.1199999999999800e+01  1.0000038567323604e+00  9.9393333283195162e-01  1.0060975457582657e+00  1.0000007174712211e+00  9.9662119969027463e-01  1.0033895270722120e+00  -7.0595168868093977e-08  -6.0863906832927651e-06  6.1011373589451703e-06  1.0000025548233986e+00  9.9749430685867835e-01  1.0025228958527548e+00  1.0000005986261136e+00  9.9871715032382469e-01  1.0012850764594681e+00  3.8592222606504592e-08  -6.0540411998247696e-06  5.2003729463116464e-06
1.1999999999999799e+01  1.0000038336718515e+00  9.9393069818999458e-01  1.0061024504138543e+00  1.0000008593911356e+00  9.9661952496436790e-01  1.0033894144512088e+00  -7.3269856910990103e-08  -6.2776222710677506e-06  6.7526983262418243e-06  1.0000026064845038e+00  9.9749616478810021e-01  1.0025230610442941e+00  1.0000004884298015e+00  9.9871213944738191e-01  1.0012854166240917e+00  1.0358369895174528e-07  -5.7648803803621422e-06  4.9712165925078064e-06
1.2799999999999800e+01  1.0000037958216261e+00  9.9392665000998881e-01  1.0061065008604482e+00  1.0000010431237309e+00  9.9662100422066935e-01  1.0033905046603147e+00  -1.5184995998116650e-07  -8.0862798899894050e-06  5.8811754546002700e-06  1.0000026947384582e+00  9.9749720585776092e-01  1.0025233730785719e+00  1.0000002753795858e+00  9.9870763345544589e-01  1.0012854522531567e+00  1.6196110738099314e-07  -3.0060124662799497e-06  3.2282049271392955e-06
1.3599999999999801e+01  1.0000037265084127e+00  9.9392342611952011e-01  1.0061095371488382e+00  1.0000013212678003e+00  9.9662190915624393e-01  1.0033943347919680e+00  -1.2928577573438999e-07  -6.5199929928734013e-06  4.6551881005892456e-06  1.0000028092243927e+00  9.9749678804465625e-01  1.0025239898085672e+00  9.9999997614120217e-01  9.9870606894720482e-01  1.0012848119698856e+00  2.0995393915758123e-07  -4.6714705948004893e-06  3.9598282882282837e-06
1.4399999999999700e+01  1.0000037291336583e+00  9.9392222046207235e-01  1.0061127024854288e+00  1.0000014828098389e+00  9.9661847312312080e-01  1.0033994451054682e+00  -6.9624857583077086e-08  -4.4770992508346056e-06  5.5574834875531715e-06  1.0000029288228385e+00  9.9749476596567266e-01  1.0025255521911856e+00  9.9999963369330946e-01  9.9870859887953023e-01  1.0012820598425631e+00  2.1030254274874725e-07  -4.0238642779427100e-06  3.4068721979642346e-06
1.5199999999999701e+01  1.0000037195054383e+00  9.9392060173828578e-01  1.0061175471480215e+00  1.0000016428175758e+00  9.9661392742107902e-01  1.0034020311157394e+00  -1.0460959688828386e-07  -6.6041559818762570e-06  8.4200282442614141e-06  1.0000030235949291e+00  9.9749270863804740e-01  1.0025267109920157e+00  9.9999932409834735e-01  9.9871270921588962e-01  1.0012793820726187e+00  1.7484685335643048e-07  -3.5492095850396858e-06  3.1097905885958021e-06
1.5999999999999700e+01  1.0000036954510634e+00  9.9391593773441678e-01  1.0061239080072304e+00  1.0000018404890072e+00  9.9661466691260370e-01  1.0034008444840876e+00  -1.0160891968696273e-07  -1.0567882127889896e-05  1.0473381422857845e-05  1.0000030901198493e+00  9.9749217307844640e-01  1.0025265421731706e+00  9.9999907865683135e-01  9.9871424411199372e-01  1.0012794972725458e+00  1.3621978848568653e-07  -4.2188394571168648e-06  3.9326664123243342e-06
1.6799999999999802e+01  1.0000037241390396e+00  9.9391170835397413e-01  1.0061293543635335e+00  1.0000019524694332e+00  9.9661635419923733e-01  1.0034001124237233e+00  1.2303109658960074e-08  -8.0248499297174022e-06  8.6267146634829895e-06  1.0000031448977520e+00  9.9749202923331060e-01  1.0025266291841615e+00  9.9999887720585123e-01  9.9871419014631835e-01  1.0012799336109937e+00  1.2274509195916671e-07  -4.0444484985875352e-06  3.1070615621260012e-06
1.7600000000000001e+01  1.0000038708698136e+00  9.9391120551144263e-01  1.0061327007451482e+00  1.0000018077332564e+00  9.9661089608453612e-01  1.0034039135572725e+00  2.0258853178124970e-07  -4.3606953281420258e-06  6.7609667617125243e-06  1.0000032146532956e+00  9.9749144154027414e-01  1.0025275252417190e+00  9.9999866293914574e-01  9.9871444695294043e-01  1.0012788674872302e+00  1.5671024198983088e-07  -4.1407513652468964e-06  4.1079881413321728e-06
1.8400000000000102e+01  1.0000041162614379e+00  9.9391073243067884e-01  1.0061365300950276e+00  1.0000013877187088e+00  9.9660319236073569e-01  1.0034084712301119e+00  3.3953957986189477e-07  -5.9097570445929749e-06  8.3369715447271957e-06  1.0000033209850443e+00  9.9749017262826045e-01  1.0025288391577230e+00  9.9999837216341469e-01  9.9871608382042365e-01  1.0012765633019365e+00  2.0135425314595562e-07  -3.8788459226608826e-06  3.3837122401896666e-06
1.9200000000000198e+01  1.0000043924109401e+00  9.9390812083623747e-01  1.0061419232643214e+00  1.0000008220084977e+00  9.9659884568722679e-01  1.0034103527667464e+00  3.9047481579950034e-07  -8.6297082772424945e-06  1.0211563835947794e-05  1.0000034286214683e+00  9.9748884604567423e-01  1.0025297318075446e+00  9.9999805355054461e-01  9.9871831899315411e-01  1.0012746881854597e+00  1.9228578224134767e-07  -2.5409780534030884e-06  3.1464643794814327e-06
2.0000000000000298e+01  1.0000046688712880e+00  9.9390419579505052e-01  1.0061474453155730e+00  1.0000002101129770e+00  9.9659778331699567e-01  1.0034111758722757e+00  4.0557450369619425e-07  -1.0807767643750711e-05  1.0349396041188377e-05  1.0000035116102386e+00  9.9748837879928443e-01  1.0025296865940094e+00  9.9999777380744792e-01  9.9871897618528727e-01  1.0012748489757284e+00  1.5770178919931328e-07  -3.7169262090724315e-06  3.2613950686211688e-06
2.0800000000000502e+01  1.0000049562941524e+00  9.9389971212470363e-01  1.0061520837118820e+00  9.9999956439684889e-01  9.9659896695631922e-01  1.0034132918667902e+00  4.4912824078649203e-07  -1.1996738807303496e-05  9.5994396691953357e-06  1.0000035760681150e+00  9.9748790008969124e-01  1.0025299699749588e+00  9.9999754267440810e-01  9.9871898586185226e-01  1.0012750787163063e+00  1.4435941539009705e-07  -3.2303489416172399e-06  2.9194197036810191e-06
2.1600000000000598e+01  1.0000053237129412e+00  9.9389588023780240e-01  1.0061561548245836e+00  9.9999875725544229e-01  9.9659997930209077e-01  1.0034168425716625e+00  6.1853408739537420e-07  -1.1332435454846260e-05  9.4302028187410986e-06  1.0000036720963246e+00  9.9748601260041914e-01  1.0025317894923425e+00  9.9999726795043176e-01  9.9872160584591829e-01  1.0012721921750156e+00  2.1648389175687147e-07  -3.2855936585768981e-06  2.9406979893244122e-06
2.2400000000000698e+01  1.0000058334009492e+00  9.9389326366804331e-01  1.0061605522705805e+00  9.9999761834238265e-01  9.9659866531969810e-01  1.0034204841189887e+00  8.2356705342528536e-07  -1.0209982249808225e-05  1.0185903454016455e-05  1.0000038369487614e+00  9.9748409160452833e-01  1.0025334896806031e+00  9.9999684215797080e-01  9.9872516833120550e-01  1.0012685536256458e+00  3.0911880699674048e-07  -2.4593474818427174e-06  2.9113332306460575e-06
2.3200000000000799e+01  1.0000063757627204e+00  9.9389096008385536e-01  1.0061655962635931e+00  9.9999630522223981e-01  9.9659594667927587e-01  1.0034230421308155e+00  8.0483045214145899e-07  -1.0500333489582421e-05  1.1277088365873078e-05  1.0000040056037518e+00  9.9748369390085345e-01  1.0025335238143482e+00  9.9999635524009400e-01  9.9872597155588561e-01  1.0012679586244944e+00  2.7556667765822559e-07  -1.5218466509452572e-06  3.2218888027597338e-06
2.4000000000000998e+01  1.0000067798447474e+00  9.9388774688129766e-01  1.0061709749706460e+00  9.9999521184385975e-01  9.9659476018480975e-01  1.0034245635312551e+00  5.8388102197064376e-07  -1.2346764549766956e-05  1.1910011685919318e-05  1.0000040782130317e+00  9.9748340986322859e-01  1.0025333758471053e+00  9.9999603426966921e-01  9.9872567060444895e-01  1.0012688626550028e+00  1.1926259386518847e-07  -1.5906214702443661e-06  2.7586822575147981e-06
2.4800000000001098e+01  1.0000070395625733e+00  9.9388368690648454e-01  1.0061760200671044e+00  9.9999447504819150e-01  9.9659573213389374e-01  1.0034262236400189e+00  3.8823566256245796e-07  -1.3446815273713944e-05  1.1747021063093926e-05  1.0000040465934714e+00  9.9748232382004742e-01  1.0025339511709044e+00  9.9999597005969254e-01  9.9872647941018244e-01  1.0012685687841680e+00  -2.2724019488244232e-08  -1.8012151936077152e-06  2.7478982902715731e-06
2.5600000000001199e+01  1.0000072309897678e+00  9.9388007911907250e-01  1.0061805474533954e+00  9.9999398817539664e-01  9.9659657798125978e-01  1.0034288678779895e+00  2.6307222198691493e-07  -1.2966749437780999e-05  1.1387349555488143e-05  1.0000039768872695e+00  9.9748085033929246e-01  1.0025349310507379e+00  9.9999606425295218e-01  9.9872838153491861e-01  1.0012671727489642e+00  -7.6554318941786659e-08  -1.6971040169663038e-06  2.9894860211987257e-06
2.6400000000001299e+01  1.0000073730690724e+00  9.9387730077236791e-01  1.0061850486094732e+00  9.9999368960800528e-01  9.9659599500147755e-01  1.0034320893774515e+00  1.4588190998622446e-07  -1.2529150498266711e-05  1.1824882435260292e-05  1.0000039169001527e+00  9.9747925429652873e-01  1.0025358839687610e+00  9.9999619433498743e-01  9.9873082588064266e-01  1.0012655617108153e+00  -7.8454932158518816e-08  -1.6774614345997763e-06  2.7431141097463782e-06
2.7200000000001499e+01  1.0000074488561914e+00  9.9387455729473562e-01  1.0061906649728121e+00  9.9999359729800330e-01  9.9659504055888370e-01  1.0034336141578901e+00  -2.4362559103200806e-09  -1.3033048486536133e-05  1.4083608084852881e-05  1.0000038615833815e+00  9.9747786274820116e-01  1.0025365226952561e+00  9.9999633091600981e-01  9.9873311676315268e-01  1.0012643491187918e+00  -9.1879160135425371e-08  -1.4288756652687522e-06  2.8673925713311193e-06
2.8000000000001599e+01  1.0000074139003312e+00  9.9387132169991788e-01  1.0061979587345269e+00  9.9999380169158059e-01  9.9659488979794542e-01  1.0034314200575674e+00  -2.2897868037030195e-07  -1.4023799592399590e-05  1.6442805251529674e-05  1.0000037883740327e+00  9.9747672385431374e-01  1.0025370299206657e+00  9.9999650777435600e-01  9.9873480650548885e-01  1.0012635888742585e+00  -1.2335307541257256e-07  -1.5423341784827062e-06  3.2458978946954245e-06
2.8800000000001699e+01  1.0000072317466053e+00  9.9386759245258749e-01  1.0062050267924523e+00  9.9999440440078669e-01  9.9659591733179820e-01  1.0034282332448263e+00  -4.7654810544468359e-07  -1.4914834841439387e-05  1.5567876406307561e-05  1.0000037034212175e+00  9.9747575662326127e-01  1.0025375833820407e+00  9.9999672226843361e-01  9.9873594397514842e-01  1.0012628555479797e+00  -1.3255155045948360e-07  -1.6576169741066052e-06  3.0964794485880546e-06
2.9600000000001799e+01  1.0000069595038923e+00  9.9386398313491542e-01  1.0062099546843235e+00  9.9999532588337947e-01  9.9659726846846053e-01  1.0034288275688907e+00  -6.1060255196174987e-07  -1.4830709369623369e-05  1.2867147031586271e-05  1.0000036309612916e+00  9.9747499927791794e-01  1.0025380272561779e+00  9.9999692447588029e-01  9.9873646410281269e-01  1.0012623014526967e+00  -1.1039654711916047e-07  -1.6329913624471954e-06  3.2708000062730232e-06
3.0400000000001999e+01  1.0000066862274706e+00  9.9386117118689132e-01  1.0062137934153643e+00  9.9999636585043028e-01  9.9659738658714236e-01  1.0034329767077217e+00  -6.3808231946716737e-07  -1.4076931785878482e-05  1.1972429657274259e-05  1.0000035763873916e+00  9.9747430456297781e-01  1.0025384166231999e+00  9.9999708707798085e-01  9.9873663075516683e-01  1.0012619221500212e+00  -8.9817525443251006e-08  -1.7779192710970686e-06  3.4740827371727671e-06
3.1200000000002099e+01  1.0000064299163027e+00  9.9385886301203596e-01  1.0062182554153876e+00  9.9999742934956515e-01  9.9659620472871524e-01  1.0034374092023133e+00  -6.4976598819344833e-07  -1.3850054292094223e-05  1.2699634860044523e-05  1.0000035180968925e+00  9.9747352253388377e-01  1.0025388031117926e+00  9.9999724296001258e-01  9.9873684506261318e-01  1.0012615667569849e+00  -1.0400957461538607e-07  -1.9513860541901950e-06  3.1722167521852636e-06
3.2000000000002203e+01  1.0000061761106536e+00  9.9385637180332387e-01  1.0062232475588122e+00  9.9999851341093648e-01  9.9659485761350097e-01  1.0034411195671904e+00  -6.5876934363413589e-07  -1.4280915027398922e-05  1.3134829492309946e-05  1.0000034371854445e+00  9.9747276869799806e-01  1.0025387908469068e+00  9.9999744074829289e-01  9.9873697121540683e-01  1.0012620495326678e+00  -1.3423250836742807e-07  -1.5986491906908292e-06  3.5935701301222252e-06
3.2800000000002001e+01  1.0000059338364395e+00  9.9385355508230377e-01  1.0062279688944116e+00  9.9999959202165822e-01  9.9659396838070702e-01  1.0034451356845919e+00  -6.3949006072358067e-07  -1.4777537783409345e-05  1.2840833630867533e-05  1.0000033447013439e+00  9.9747215228000963e-01  1.0025391209063248e+00  9.9999767407252782e-01  9.9873675004226281e-01  1.0012622079124607e+00  -1.4693963001000531e-07  -1.8679535506428726e-06  3.6031480282125854e-06
3.3600000000001899e+01  1.0000057216466651e+00  9.9385074972927723e-01  1.0062323546744414e+00  1.0000006167947320e+00  9.9659322586143240e-01  1.0034500574079930e+00  -5.9257601120378317e-07  -1.4889114565398380e-05  1.2651659281241599e-05  1.0000032472127036e+00  9.9747165638283697e-01  1.0025411721546842e+00  9.9999792704975543e-01  9.9873616876030269e-01  1.0012587830864672e+00  -1.6479259555318152e-07  -1.6967956988666698e-06  4.2024657201918218e-06
3.4400000000001697e+01  1.0000055470462335e+00  9.9384835185046738e-01  1.0062369243073137e+00  1.0000015582477451e+00  9.9659190201819869e-01  1.0034552209701342e+00  -5.3931486523484856e-07  -1.4546072219944022e-05  1.2928172403902808e-05  1.0000031294019416e+00  9.9747115346245885e-01  1.0025437051264032e+00  9.9999822648294567e-01  9.9873547995604228e-01  1.0012531488167471e+00  -2.0160583274485185e-07  -1.5658405316334812e-06  3.7415801198505908e-06
3.5200000000001602e+01  1.0000053987374173e+00  9.9384635825295764e-01  1.0062417443820266e+00  1.0000024296803842e+00  9.9658963772821418e-01  1.0034603390045316e+00  -5.0768607231714344e-07  -1.4300556889509523e-05  1.3070755143056342e-05  1.0000029934014298e+00  9.9747069453367820e-01  1.0025444067328704e+00  9.9999857774754308e-01  9.9873466335547478e-01  1.0012503948848843e+00  -2.2249619934245321e-07  -1.7682469933972366e-06  1.2185899403097439e-06
3.6000000000001400e+01  1.0000052604579539e+00  9.9384414942824761e-01  1.0062464562360798e+00  1.0000032674114494e+00  9.9658726855311741e-01  1.0034658676436270e+00  -4.9066884079770266e-07  -1.4904792836235525e-05  1.2898918834579444e-05  1.0000028615779590e+00  9.9747035190838929e-01  1.0025436711428941e+00  9.9999893785066429e-01  9.9873352272838656e-01  1.0012513878724743e+00  -2.1480184907580969e-07  -1.8632045070352863e-06  7.0458340343185470e-07
3.6800000000001198e+01  1.0000051436719259e+00  9.9384133611046688e-01  1.0062508700378479e+00  1.0000040599316113e+00  9.9658588467102871e-01  1.0034721783910650e+00  -4.4274628223117533e-07  -1.5725072473778324e-05  1.2525799537367204e-05  1.0000027400476563e+00  9.9746992853763050e-01  1.0025430683780003e+00  9.9999928108782199e-01  9.9873238810889198e-01  1.0012532610254186e+00  -2.0484358284534205e-07  -1.7057710035455748e-06  9.5701941315343019e-07
3.7600000000001103e+01  1.0000050825620173e+00  9.9383857227641237e-01  1.0062550044781020e+00  1.0000047355854016e+00  9.9658476967790977e-01  1.0034794823103959e+00  -3.4543245984309066e-07  -1.5572418931719667e-05  1.2205237722054468e-05  1.0000026240326241e+00  9.9746944324103037e-01  1.0025428269239565e+00  9.9999960941542176e-01  9.9873136163778187e-01  1.0012547333547410e+00  -1.9231219371758622e-07  -1.7201037393346133e-06  7.4416868281629201e-07
3.8400000000000901e+01  1.0000050942373711e+00  9.9383637394627744e-01  1.0062594833365510e+00  1.0000052376724835e+00  9.9658271161821710e-01  1.0034868380340587e+00  -2.3309967250447961e-07  -1.5253622119481679e-05  1.3119293805323394e-05  1.0000025221774800e+00  9.9746900109591918e-01  1.0025427107369738e+00  9.9999990494823443e-01  9.9873025182616804e-01  1.0012559228918698e+00  -1.6414833074610582e-07  -1.3660674198016830e-06  7.6030655219620957e-07
3.9200000000000799e+01  1.0000051642334014e+00  9.9383395726416435e-01  1.0062653431254447e+00  1.0000055765229032e+00  9.9658070694768242e-01  1.0034918503050121e+00  -1.4475807104048688e-07  -1.6089489786715987e-05  1.5248018897890899e-05  1.0000024358969317e+00  9.9746825406033368e-01  1.0025428862525518e+00  1.0000001575520545e+00  9.9872969366926378e-01  1.0012564646401738e+00  -1.4392366373859021e-07  -1.2753492334764724e-06  9.5010084035096397e-07
4.0000000000000597e+01  1.0000052704851503e+00  9.9383089368331501e-01  1.0062720098040632e+00  1.0000057982016843e+00  9.9657985670098292e-01  1.0034946832016844e+00  -8.4037735905304439e-08  -1.6675214535129738e-05  1.5732573212205530e-05  1.0000023472533532e+00  9.9746718347695607e-01  1.0025428941495733e+00  1.0000003997714686e+00  9.9872995496932981e-01  1.0012570850407416e+00  -1.5077418477710580e-07  -1.2596433105523921e-06  8.1207340900123574e-07
4.0800000000000502e+01  1.0000054043910234e+00  9.9382829234251335e-01  1.0062775614848349e+00  1.0000059334252771e+00  9.9657833167958143e-01  1.0034991853137831e+00  -3.2661407943801774e-08  -1.5741412732243108e-05  1.3970559328255632e-05  1.0000022447745913e+00  9.9746643613171471e-01  1.0025419426095381e+00  1.0000006650017366e+00  9.9872979200496137e-01  1.0012596190334964e+00  -1.6757431137599240e-07  -1.3896323808914324e-06  1.1152480794644468e-06
4.1600000000000300e+01  1.0000055678758986e+00  9.9382632107054325e-01  1.0062822481305949e+00  1.0000059872457834e+00  9.9657524177773438e-01  1.0035061638848470e+00  1.7434171817295352e-08  -1.5578183622485444e-05  1.3681154513760876e-05  1.0000021370994945e+00  9.9746586015706107e-01  1.0025407670647266e+00  1.0000009472267397e+00  9.9872910349762767e-01  1.0012632403553487e+00  -1.6823158000051662e-07  -1.3600726185994375e-06  1.1264973130473589e-06
4.2400000000000098e+01  1.0000057534269575e+00  9.9382369315644159e-01  1.0062881256301417e+00  1.0000059754761419e+00  9.9657299765029472e-01  1.0035118052558816e+00  4.5462588820895677e-08  -1.6894495977659094e-05  1.5664788327735062e-05  1.0000020420220026e+00  9.9746514295213651e-01  1.0025402402087760e+00  1.0000012102485680e+00  9.9872857610827226e-01  1.0012658886493697e+00  -1.4298934346637871e-07  -1.5976149118134686e-06  1.2009737261094536e-06
4.3200000000000003e+01  1.0000059398116394e+00  9.9382045887286441e-01  1.0062952469935087e+00  1.0000059472835900e+00  9.9657218151470373e-01  1.0035148776503069e+00  4.0439526788487444e-08  -1.7443929810670941e-05  1.6812415352996677e-05  1.0000019731238543e+00  9.9746473087200449e-01  1.0025398263820295e+00  1.0000014161721102e+00  9.9872742743305221e-01  1.0012680910395160e+00  -9.8637096773311000e-08  -1.2927648846171256e-06  1.1054958573787041e-06
4.3999999999999801e+01  1.0000061190763074e+00  9.9381754593223159e-01  1.0063020945743737e+00  1.0000059370142942e+00  9.9657100305748869e-01  1.0035179856690353e+00  2.9573659755802123e-08  -1.6984827099462777e-05  1.6121412602376700e-05  1.0000019321647777e+00  9.9746398951270898e-01  1.0025397322514402e+00  1.0000015485427034e+00  9.9872661495669668e-01  1.0012696143376336e+00  -5.4484919321935080e-08  -1.5091311459651503e-06  1.3184370973209469e-06
4.4799999999999699e+01  1.0000063030773814e+00  9.9381509913033095e-01  1.0063080133598774e+00  1.0000059327096964e+00  9.9656872232712201e-01  1.0035230891299005e+00  3.5215964342014901e-08  -1.6584167521748320e-05  1.5073874644027553e-05  1.0000019087722478e+00  9.9746259049518249e-01  1.0025402324187722e+00  1.0000016216449457e+00  9.9872725153663588e-01  1.0012696581469744e+00  -2.4398289400046528e-08  -1.6054448585416759e-06  1.4323993611537928e-06
4.5599999999999497e+01  1.0000065018658388e+00  9.9381258154864582e-01  1.0063138507031906e+00  1.0000059096400238e+00  9.9656619977401339e-01  1.0035291080140436e+00  5.0998012756848054e-08  -1.7116948703779842e-05  1.5585395437170948e-05  1.0000018967988629e+00  9.9746181707720594e-01  1.0025403522608540e+00  1.0000016518468655e+00  9.9872707427923058e-01  1.0012699521057500e+00  2.2804237451370604e-09  -1.3856296318033397e-06  1.4452861547260444e-06
4.6399999999999302e+01  1.0000067102004691e+00  9.9380937815654269e-01  1.0063208041740312e+00  1.0000058691505456e+00  9.9656489533054504e-01  1.0035334006308270e+00  5.3978594260698873e-08  -1.8257670114820626e-05  1.7261717036725574e-05  1.0000019006113923e+00  9.9746155305576534e-01  1.0025403056715527e+00  1.0000016351660612e+00  9.9872552553971894e-01  1.0012707095059272e+00  3.4538645766805419e-08  -1.5299166244085819e-06  1.7975659637898750e-06
