# time  R_areal_min  r_at_R_areal_min
3.2200000000002198e+01  4.5415797261076829e+00  1.7657632689222529e+00
3.2400000000002102e+01  4.4815056803302271e+00  1.7345157600537966e+00
3.2600000000002098e+01  4.4229852943175967e+00  1.6720210216606131e+00
3.2800000000002001e+01  4.3660161566370306e+00  1.6407738027756904e+00
3.3000000000001997e+01  4.3109058899450394e+00  1.5782796953883047e+00
3.3200000000001999e+01  4.2569621452638335e+00  1.5470328202320078e+00
3.3400000000001903e+01  4.2048069026200370e+00  1.5157860739151154e+00
3.3600000000001899e+01  4.1543799887372828e+00  1.4845394645731045e+00
3.3800000000001802e+01  4.1051602725687379e+00  1.4220466929306506e+00
3.4000000000001798e+01  4.0575631490090887e+00  1.3908005507171042e+00
3.4200000000001801e+01  4.0115781495893055e+00  1.3595545858386857e+00
3.4400000000001697e+01  3.9671550079465381e+00  1.3283088108098207e+00
3.4600000000001700e+01  3.9241064467632945e+00  1.2658178865362111e+00
3.4800000000001603e+01  3.8821664385800712e+00  1.2422366342483826e+00
3.5000000000001599e+01  3.8419547263746061e+00  1.2109879021768757e+00
3.5200000000001602e+01  3.8031604205879317e+00  1.1797392372760813e+00
3.5400000000001498e+01  3.7657445232282876e+00  1.1484906450288352e+00
3.5600000000001501e+01  3.7296373576806419e+00  1.1016179064080023e+00
3.5800000000001397e+01  3.6948522921857108e+00  1.0703695240283844e+00
3.6000000000001400e+01  3.6613720290239660e+00  1.0391212389412268e+00
3.6200000000001403e+01  3.6291705256882154e+00  1.0078730601959505e+00
3.6400000000001299e+01  3.5981814127110425e+00  9.9224901384115771e-01
3.6600000000001302e+01  3.5683820954495578e+00  9.6100101416114536e-01
3.6800000000001198e+01  3.5397738289455432e+00  9.2975314894263739e-01
3.7000000000001201e+01  3.5123455373861949e+00  8.9850543221438006e-01
3.7200000000001197e+01  3.4860920568415938e+00  8.6725788002689830e-01
3.7400000000001100e+01  3.4608416526569128e+00  8.5163417129583874e-01
3.7600000000001103e+01  3.4366835768829751e+00  8.2038690138784520e-01
3.7800000000000999e+01  3.4136621202768098e+00  8.0476334594012788e-01
3.8000000000001002e+01  3.3914927647139694e+00  7.7351641011600392e-01
3.8200000000000998e+01  3.3704689697662822e+00  7.4226973228655224e-01
3.8400000000000901e+01  3.3502496869737555e+00  7.2664650052054192e-01
3.8600000000000897e+01  3.3311179848047763e+00  7.1102334646532528e-01
3.8800000000000800e+01  3.3126746201961517e+00  6.7977729291934286e-01
3.9000000000000803e+01  3.2952096146797536e+00  6.6415440540491033e-01
3.9200000000000799e+01  3.2783830559499907e+00  6.3290894326810554e-01
3.9400000000000702e+01  3.2617493180285422e+00  6.1728638448353124e-01
3.9600000000000698e+01  3.2462536770513895e+00  6.0166395248406734e-01
3.9800000000000701e+01  3.2309127689674630e+00  5.8604165740905312e-01
4.0000000000000597e+01  3.2168032900129067e+00  5.5479752429940599e-01
