time  net_outward_flux  psi4_boundary_amp
3.2200000000002198e+01  -7.3853705525007068e-05  9.4361959680104143e-05
3.2400000000002102e+01  -7.5364894563128900e-05  9.7141239859622450e-05
3.2600000000002098e+01  -7.6311403873589731e-05  1.0005100252915463e-04
3.2800000000002001e+01  -7.6637093523491216e-05  1.0300306561027646e-04
3.3000000000001997e+01  -7.6295396487287000e-05  1.0577626774443497e-04
3.3200000000001999e+01  -7.5227463518568583e-05  1.0824970688278242e-04
3.3400000000001903e+01  -7.3344317356908840e-05  1.1047992767749016e-04
3.3600000000001899e+01  -7.0521540170525603e-05  1.1261211024634950e-04
3.3800000000001802e+01  -6.6607400498852555e-05  1.1476074790741590e-04
3.4000000000001798e+01  -6.1441891996432511e-05  1.1694908725930646e-04
3.4200000000001801e+01  -5.4879910966918084e-05  1.1911370914552123e-04
3.4400000000001697e+01  -4.6809065470065464e-05  1.2115123368499541e-04
3.4600000000001700e+01  -3.7154930186852081e-05  1.2296602809114675e-04
3.4800000000001603e+01  -2.5873082090566960e-05  1.2449551870618995e-04
3.5000000000001599e+01  -1.2933655465058816e-05  1.2571260212963605e-04
3.5200000000001602e+01  1.6933818851776279e-06  1.2661523949279087e-04
3.5400000000001498e+01  1.8046215053526659e-05  1.2721381623900956e-04
3.5600000000001501e+01  3.6171067424025073e-05  1.2752194877042937e-04
3.5800000000001397e+01  5.6116693349874330e-05  1.2754993341766136e-04
3.6000000000001400e+01  7.7927771331671441e-05  1.2729631515211761e-04
3.6200000000001403e+01  1.0164059459190185e-04  1.2674773501565625e-04
3.6400000000001299e+01  1.2728241842868113e-04  1.2588308132439061e-04
3.6600000000001302e+01  1.5487410427212882e-04  1.2467866993256643e-04
3.6800000000001198e+01  1.8443493742007578e-04  1.2311663283609886e-04
3.7000000000001201e+01  2.1598836523477680e-04  1.2118352722665001e-04
3.7200000000001197e+01  2.4956721991046486e-04  1.1886443778219639e-04
3.7400000000001100e+01  2.8521650065265077e-04  1.1614385005664724e-04
3.7600000000001103e+01  3.2299146780409105e-04  1.1301400091556064e-04
3.7800000000000999e+01  3.6294943186746870e-04  1.0947492387507425e-04
3.8000000000001002e+01  4.0513552402601999e-04  1.0552423657812489e-04
3.8200000000000998e+01  4.4956534343109278e-04  1.0116160936578441e-04
3.8400000000000901e+01  4.9620947512817666e-04  9.6387016556706253e-05
3.8600000000000897e+01  5.4498524573848967e-04  9.1202053821426725e-05
3.8800000000000800e+01  5.9575928033582764e-04  8.5613668503869403e-05
3.9000000000000803e+01  6.4836109266305623e-04  7.9626103100629474e-05
3.9200000000000799e+01  7.0260448093034688e-04  7.3244638881950509e-05
3.9400000000000702e+01  7.5831122944845547e-04  6.6482833748894202e-05
3.9600000000000698e+01  8.1533115130896327e-04  5.9359301921837966e-05
3.9800000000000701e+01  8.7355381102148370e-04  5.1902474232579813e-05
4.0000000000000597e+01  9.3290984425721025e-04  4.4148273599566835e-05
