# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
3.2200000000002198e+01  9.0293235271261341e-04  6.8315501601483915e-04  7.5389370868848593e-01  4.0155748347539433e+00  4.1600711826108860e-01
3.2400000000002102e+01  9.0388949464679244e-04  6.8388028724502333e-04  7.5387061551334433e-01  4.0154824620533773e+00  4.0195243057422286e-01
3.2600000000002098e+01  9.0190474747509400e-04  6.8242035117189017e-04  7.5392321819135977e-01  4.0156928727654391e+00  3.8752403267191010e-01
3.2800000000002001e+01  8.9670854051958490e-04  6.7835689971200127e-04  7.5388638883885550e-01  4.0155455553554216e+00  3.7295512007749421e-01
3.3000000000001997e+01  8.8868833778016690e-04  6.7216215329520077e-04  7.5381906168291812e-01  4.0152762467316725e+00  3.5824855681914808e-01
3.3200000000001999e+01  8.7788811703813294e-04  6.6394281589028236e-04  7.5376724101973558e-01  4.0150689640789423e+00  3.4312061566171687e-01
3.3400000000001903e+01  8.6403949686681477e-04  6.5346298267800521e-04  7.5373232679203994e-01  4.0149293071681598e+00  3.2725738190731118e-01
3.3600000000001899e+01  8.4773364634356258e-04  6.4099891253885019e-04  7.5361576957596332e-01  4.0144630783038533e+00  3.1073879724097137e-01
3.3800000000001802e+01  8.2896384382324701e-04  6.2686444395663110e-04  7.5361722266048536e-01  4.0144688906419415e+00  2.9361840612571971e-01
3.4000000000001798e+01  8.0771371337011954e-04  6.1074093358110405e-04  7.5354861384098015e-01  4.0141944553639206e+00  2.7598766184764462e-01
3.4200000000001801e+01  7.8373469054121136e-04  5.9251149321578895e-04  7.5345321105160523e-01  4.0138128442064209e+00  2.5782688858571251e-01
3.4400000000001697e+01  7.5794730244348673e-04  5.7306579899323571e-04  7.5346372038799458e-01  4.0138548815519783e+00  2.3942567845701765e-01
3.4600000000001700e+01  7.3011869838980018e-04  5.5195518609625269e-04  7.5338858772629225e-01  4.0135543509051690e+00  2.2065775273701424e-01
3.4800000000001603e+01  7.0051076618822604e-04  5.2946600324584882e-04  7.5328516169367332e-01  4.0131406467746933e+00  2.0151661792663988e-01
3.5000000000001599e+01  6.6946881813705235e-04  5.0602067549855719e-04  7.5328505494922815e-01  4.0131402197969130e+00  1.8201577055754817e-01
3.5200000000001602e+01  6.3682983374483489e-04  4.8123076373988299e-04  7.5317472672865848e-01  4.0126989069146344e+00  1.6195788877434603e-01
3.5400000000001498e+01  6.0303271987034149e-04  4.5567541375905659e-04  7.5315968915174536e-01  4.0126387566069814e+00  1.4137443254476698e-01
3.5600000000001501e+01  5.6842248306604112e-04  4.2959185696802676e-04  7.5323283649454220e-01  4.0129313459781688e+00  1.2026956159622015e-01
3.5800000000001397e+01  5.3321800773480684e-04  4.0295036519711968e-04  7.5319899548235325e-01  4.0127959819294130e+00  9.8599746252917009e-02
3.6000000000001400e+01  4.9747129733942325e-04  3.7592990472668712e-04  7.5319212887941811e-01  4.0127685155176724e+00  7.6224317095765354e-02
3.6200000000001403e+01  4.6165260372876745e-04  3.4890235235412846e-04  7.5324381326280276e-01  4.0129752530512111e+00  5.3221268398922598e-02
3.6400000000001299e+01  4.2584473318569834e-04  3.2181658990216601e-04  7.5321436268970998e-01  4.0128574507588404e+00  2.9443167627828920e-02
3.6600000000001302e+01  3.9019537211204178e-04  2.9478638053037929e-04  7.5308244303426641e-01  4.0123297721370657e+00  4.7319932579151392e-03
3.6800000000001198e+01  3.5512550541117350e-04  2.6835658149987004e-04  7.5321381226552431e-01  4.0128552490620972e+00  2.0891405685081639e-02
3.7000000000001201e+01  3.2066412242165172e-04  2.4232911090331109e-04  7.5328605937930271e-01  4.0131442375172108e+00  4.7733971080307053e-02
3.7200000000001197e+01  2.8731426198571073e-04  2.1707485959770122e-04  7.5323803947216461e-01  4.0129521578886589e+00  7.5710871597218982e-02
3.7400000000001100e+01  2.5509346424944874e-04  1.9280723554480675e-04  7.5352267395068240e-01  4.0140906958027296e+00  1.0524361660318393e-01
3.7600000000001103e+01  2.2418556954016764e-04  1.6941552288880107e-04  7.5355485580496828e-01  4.0142194232198731e+00  1.3666450645660155e-01
3.7800000000000999e+01  1.9489860002930840e-04  1.4728978142746754e-04  7.5374810861394936e-01  4.0149924344557970e+00  1.7019089352153674e-01
3.8000000000001002e+01  1.6726843086331794e-04  1.2642993619799766e-04  7.5407052553880516e-01  4.0162821021552206e+00  2.0660254858109087e-01
3.8200000000000998e+01  1.4160214812997316e-04  1.0701712669562366e-04  7.5430453588384316e-01  4.0172181435353727e+00  2.4631769759705674e-01
3.8400000000000901e+01  1.1812407566545862e-04  8.9289480577827836e-05  7.5484098519742227e-01  4.0193639407896891e+00  2.8992633752694197e-01
3.8600000000000897e+01  9.6759989988017616e-05  7.3125349023331939e-05  7.5534206015816074e-01  4.0213682406326434e+00  3.3926769048502414e-01
3.8800000000000800e+01  7.7701549051069699e-05  5.8691016438475822e-05  7.5594214047713293e-01  4.0237685619085317e+00  3.9599858135778254e-01
3.9000000000000803e+01  6.1155639769503589e-05  4.6185613563816019e-05  7.5750083088597231e-01  4.0300033235438892e+00  4.6211818939587013e-01
3.9200000000000799e+01  4.7116898610335964e-05  3.5554759016661377e-05  7.5987676696087125e-01  4.0395070678434850e+00  5.4221058229258556e-01
3.9400000000000702e+01  3.5694851427680110e-05  2.6876876207063582e-05  7.6343994946983929e-01  4.0537597978793567e+00  6.4273881227863805e-01
3.9600000000000698e+01  2.7021140435690987e-05  2.0286212089939075e-05  7.7503971058869914e-01  4.1001588423547961e+00  7.7276858436682117e-01
3.9800000000000701e+01  2.1073227874181675e-05  1.5741388469209011e-05  8.5876004427804764e-01  4.4350401771121906e+00  9.5091570975408279e-01
4.0000000000000597e+01  1.7898547216433364e-05  1.3286578851908204e-05  7.0965448973100642e-01  3.8386179589240257e+00  8.1211714856042161e-01
