# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    2.1298462607e-01    6.0769380245e-06    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7064022091e-01    8.7064022091e-01    0.0000000000e+00    0.0000000000e+00
   0.0500000    2.1303756030e-01    6.1248511972e-06    3.3368337736e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7046395721e-01    8.7046395721e-01   -5.4873213031e-06    5.4873213031e-06
   0.1000000    2.1308971049e-01    6.1711280584e-06    6.2327962534e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7029025879e-01    8.7029025879e-01   -1.0976693079e-05    1.0976693079e-05
   0.1500000    2.1314107198e-01    6.2157896047e-06    8.7689114973e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.7011906624e-01    8.7011906624e-01   -1.6468848919e-05    1.6468848919e-05
   0.2000000    2.1319164013e-01    6.2588559715e-06    1.1006257909e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6995032198e-01    8.6995032198e-01   -2.1964778205e-05    2.1964778205e-05
   0.2500000    2.1324141053e-01    6.3003466319e-06    1.2995191871e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6978396973e-01    8.6978396973e-01   -2.7465672663e-05    2.7465672663e-05
   0.3000000    2.1329037774e-01    6.3402792964e-06    1.4777977950e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6961995793e-01    8.6961995793e-01   -3.2972882374e-05    3.2972882374e-05
   0.3500000    2.1333853308e-01    6.3786679310e-06    1.6389564205e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6945824584e-01    8.6945824584e-01   -3.8487879555e-05    3.8487879555e-05
   0.4000000    2.1338586230e-01    6.4155206815e-06    1.7858835405e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6929880972e-01    8.6929880972e-01   -4.4012228715e-05    4.4012228715e-05
   0.4500000    2.1343234379e-01    6.4508381871e-06    1.9211671261e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6914164752e-01    8.6914164752e-01   -4.9547561962e-05    4.9547561962e-05
   0.5000000    2.1347794726e-01    6.4846123279e-06    2.0467247321e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6898678083e-01    8.6898678083e-01   -5.5095558635e-05    5.5095558635e-05
   0.5500000    2.1352263278e-01    6.5168252384e-06    2.1639617612e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6883425761e-01    8.6883425761e-01   -6.0657928452e-05    6.0657928452e-05
   0.6000000    2.1356635000e-01    6.5474486163e-06    2.2742116184e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6868415352e-01    8.6868415352e-01   -6.6236397488e-05    6.6236397488e-05
   0.6500000    2.1360903769e-01    6.5764434896e-06    2.3785750034e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6853657156e-01    8.6853657156e-01   -7.1832696492e-05    7.1832696492e-05
   0.7000000    2.1365062378e-01    6.6037606060e-06    2.4779593515e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6839164074e-01    8.6839164074e-01   -7.7448551155e-05    7.7448551155e-05
   0.7500000    2.1369102602e-01    6.6293415136e-06    2.5731116236e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6824951287e-01    8.6824951287e-01   -8.3085674017e-05    8.3085674017e-05
   0.8000000    2.1373015326e-01    6.6531202575e-06    2.6646455663e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6811035794e-01    8.6811035794e-01   -8.8745757815e-05    8.8745757815e-05
   0.8500000    2.1376790713e-01    6.6750255214e-06    2.7530643762e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6797435827e-01    8.6797435827e-01   -9.4430470127e-05    9.4430470127e-05
   0.9000000    2.1380418395e-01    6.6949830451e-06    2.8387795453e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6784170234e-01    8.6784170234e-01   -1.0014144913e-04    1.0014144913e-04
   0.9500000    2.1383887680e-01    6.7129181827e-06    2.9221265302e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6771257843e-01    8.6771257843e-01   -1.0588030023e-04    1.0588030023e-04
   1.0000000    2.1387187762e-01    6.7287584866e-06    3.0033777831e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6758716840e-01    8.6758716840e-01   -1.1164859332e-04    1.1164859332e-04
   1.0500000    2.1390307928e-01    6.7424361986e-06    3.0828546394e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6746564192e-01    8.6746564192e-01   -1.1744786016e-04    1.1744786016e-04
   1.1000000    2.1393237749e-01    6.7538905359e-06    3.1609043902e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6734815123e-01    8.6734815123e-01   -1.2327959156e-04    1.2327959156e-04
   1.1500000    2.1395967254e-01    6.7630696761e-06    3.2374276933e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -8.6723482666e-01    8.6723482666e-01   -1.2914523407e-04    1.2914523407e-04
