# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  -4.6218927096334970e-16  -5.5656799953876638e-09  -5.7715725954099497e-09  -1.0357109912086613e-08  -2.7869100622181238e-05  -1.9966942539695841e-16  -5.7715594358999087e-09  1.0357095787139278e-08  6.1289554637308860e-16  5.5656796749556268e-09  7.6422082343966135e-17  6.3386027214006634e-09  2.2917682567514465e-11  5.1781945381790308e-09  -8.3223411659653892e-08  -1.5985162095107056e-16  2.2924508529583706e-11  -5.1782015369957875e-09  1.3506636349318469e-16  -6.3386022388656257e-09
4.0000000000000002e-01  1.8473004162513234e-16  -1.2667628812340923e-07  -1.6134278469519091e-08  -1.0790499890384112e-07  1.1527106323416014e-05  -1.1612998721853183e-14  -1.6134272116518413e-08  1.0790499502534450e-07  1.0235841129474302e-14  1.2667628912002987e-07  -3.2128568782977291e-17  6.4082670499035203e-09  2.2910267803202890e-11  5.2470609743423904e-09  -3.3672298063372731e-07  9.2263490242979224e-16  2.2909996617888301e-11  -5.2470595416067585e-09  -7.5503282286415865e-16  -6.4082674718715846e-09
8.0000000000000004e-01  -2.4292810114342635e-14  -1.2655770285760849e-07  -4.1806773254476314e-08  -1.3052172559480813e-07  1.4136540155803566e-06  9.3657092555184826e-15  -4.1806766959523472e-08  1.3052174651603768e-07  -3.4214828690335653e-15  1.2655769672979427e-07  -4.2329573438175154e-16  6.6262545154216627e-09  2.2906262803975843e-11  5.4590092106575570e-09  -2.5049067198444034e-07  -1.1561886509674856e-16  2.2906147088245670e-11  -5.4590122898647281e-09  8.3145688264531821e-16  -6.6262534980904277e-09
1.2000000000000000e+00  -1.3397961565477911e-14  8.8819944546647952e-08  -3.1533875179276038e-08  3.7353432632486340e-08  3.3606946985961777e-06  -7.5469842491315038e-15  -3.1533886419459556e-08  -3.7353424793236045e-08  1.4474054553979637e-14  -8.8819970888420215e-08  -2.1845404174694558e-16  6.7949202168855423e-09  2.2962619331728652e-11  5.6351672226392807e-09  -2.4847455940063533e-07  -2.6386477240736391e-16  2.2964631061183269e-11  -5.6351677254621927e-09  4.4488979322676627e-16  -6.7949212114648816e-09
1.6000000000000001e+00  1.9696337620959628e-14  8.9270911721906501e-08  8.8725992567788466e-08  1.5524136679900680e-07  1.2000866056238084e-06  -1.7378157726581632e-14  8.8725992525539495e-08  -1.5524140824271904e-07  -1.7664680185120437e-14  -8.9270919647673066e-08  -8.5786277888054385e-16  6.9429967354178914e-09  2.3001482830882637e-11  5.7865812446997365e-09  -2.4011003240704031e-07  1.9047306399114113e-15  2.3002055083009286e-11  -5.7865790172679220e-09  -5.8089172983829361e-16  -6.9429965819837873e-09
2.0000000000000000e+00  -1.1493393256573183e-14  -3.3170496741173401e-08  5.4524271560263335e-08  2.9777205989495715e-08  1.0663205107642085e-06  7.5222639201294096e-15  5.4524261122594943e-08  -2.9777146221685922e-08  3.3197268798479353e-14  3.3170489634539233e-08  1.1531652941645245e-15  7.0487854382068598e-09  2.3006194558357609e-11  5.9019296757858423e-09  -2.2351432993592069e-07  -4.8988423732548544e-16  2.3004793376634997e-11  -5.9019291772201113e-09  1.3737132796569484e-15  -7.0487844776218419e-09
2.3999999999999901e+00  -1.1405421458629205e-14  -3.8474459045975871e-08  -3.8495134920885450e-08  -6.8338171804193645e-08  3.4308349949277334e-07  1.8112331177590337e-14  -3.8495167833586999e-08  6.8338194558746424e-08  -6.7272304986355098e-16  3.8474498695766009e-08  7.0619565639398971e-16  7.1690703200196754e-09  2.2993101889543697e-11  6.0237963804589386e-09  -2.2546818404885733e-07  4.9662251521882776e-17  2.2997567616265133e-11  -6.0237965995431775e-09  -6.9043232665754678e-16  -7.1690681428965085e-09
2.7999999999999798e+00  -6.2124058110021616e-14  1.9794310654855304e-08  -1.8964472244689910e-08  -5.3896440621316050e-09  -6.6304144206189374e-06  1.4749921002749523e-15  -1.8964510580823099e-08  5.3896995219858030e-09  4.9500076435542978e-15  -1.9794317871349199e-08  -8.8589650195632672e-16  7.2954436979153296e-09  2.2986516228780937e-11  6.1456649278747425e-09  -2.3457003483699580e-07  5.6778740586317257e-16  2.2984362081393081e-11  -6.1456629242912491e-09  -2.4197204455636823e-15  -7.2954437456272074e-09
3.1999999999999802e+00  -2.5376950669826463e-14  4.5886809529536062e-08  2.1057081464982919e-08  5.3901711633419734e-08  -1.7168299629183541e-05  -2.9905961718995203e-14  2.1057056292603590e-08  -5.3901688137816974e-08  4.5192230971554190e-14  -4.5886786621718898e-08  -2.2206816034932979e-15  7.3978838927616805e-09  2.2963179531282663e-11  6.2464025970915795e-09  -2.4307501265758274e-07  -6.5546579111247487e-17  2.2964773019238137e-11  -6.2464050634031137e-09  8.3683074543597295e-16  -7.3978814439936693e-09
3.5999999999999699e+00  5.5476523164445056e-14  7.5827312182695985e-09  3.7679116464544063e-08  4.2631597071407407e-08  -1.9439498603102255e-05  4.9862292796889079e-15  3.7679069343803793e-08  -4.2631609580477944e-08  5.2498652653579436e-15  -7.5826927038634997e-09  1.2314336982315867e-15  7.4872143309191692e-09  2.2925719731458796e-11  6.3340680944886668e-09  -2.6342765680848166e-07  7.6992190961866084e-16  2.2924208468995338e-11  -6.3340653242930389e-09  -3.9889711415226957e-16  -7.4872157426712687e-09
3.9999999999999600e+00  -2.2647217387394949e-14  -4.7746206301900480e-09  -8.8737375927190012e-10  -3.7092168065165073e-09  -1.4677181597541284e-05  -1.9333908444916599e-14  -8.8744059875201077e-10  3.7092507370874774e-09  -4.9302248727208303e-14  4.7746142990146352e-09  7.7504574575941649e-16  7.5606249961605703e-09  2.2896083060527077e-11  6.4065833142237266e-09  -2.7853084371020751e-07  3.1738687614208756e-16  2.2898091225057446e-11  -6.4065848398638114e-09  -2.1482847299413949e-15  -7.5606248439398012e-09
4.3999999999999497e+00  2.4420904154419724e-14  -2.1032476519576275e-08  -4.1583138405796234e-08  -5.9501208129025119e-08  -8.6458062428228949e-06  -1.0349238654682960e-13  -4.1583173884890511e-08  5.9501168500263110e-08  -2.1172093028866205e-14  2.1032463800287142e-08  1.9644974889000269e-15  7.6163576604816878e-09  2.2888236696322036e-11  6.4624730253593066e-09  -2.8752018379401514e-07  -1.1322224999597788e-15  2.2885915827893676e-11  -6.4624698577495411e-09  4.8675585466344433e-15  -7.6163572166878857e-09
4.7999999999999403e+00  2.7540288103570539e-14  -2.4838651983796660e-08  -1.5535722385943414e-08  -3.6788096527044304e-08  -9.4288141355944659e-06  4.9347522182144389e-16  -1.5535693847395642e-08  3.6788150429666541e-08  -4.5248676430088633e-14  2.4838636833235073e-08  -2.2974893950305426e-15  7.6553817113520404e-09  2.2879704250159034e-11  6.5032390799399442e-09  -3.0540163449586332e-07  -1.1274676734793316e-15  2.2881013049561996e-11  -6.5032361747237680e-09  -4.8316870446428363e-16  -7.6553822443809075e-09
5.1999999999999300e+00  -3.0403171111686320e-14  6.9724203907862208e-09  2.3655497542088624e-08  3.0899319099966647e-08  -2.3620723960151370e-05  6.4480756245944852e-14  2.3655519058039841e-08  -3.0899224107505431e-08  -2.1762883614500499e-14  -6.9724561809860163e-09  -2.4510295749728344e-15  7.6781693565154514e-09  2.2864995698485866e-11  6.5278340566183224e-09  -3.2330439665698528e-07  7.0805878697161518e-16  2.2865008461617632e-11  -6.5278310786762083e-09  2.0167840434991626e-15  -7.6781701599112481e-09
