# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  1.6703623033747188e+00  5.3308506591349936e-01
4.0000000000000002e-01  1.6733840959262014e+00  5.3308506591349936e-01
8.0000000000000004e-01  1.6773213859591387e+00  5.3308506591349936e-01
1.2000000000000000e+00  1.6808641760919427e+00  5.3308506591349936e-01
1.6000000000000001e+00  1.6798219645299834e+00  5.3308506591349936e-01
2.0000000000000000e+00  1.6722599083034280e+00  5.3308506591349936e-01
2.3999999999999901e+00  1.6615503563433074e+00  5.3308506591349936e-01
2.7999999999999798e+00  1.6502281408369337e+00  5.3308506591349936e-01
3.1999999999999802e+00  1.6351033917325672e+00  5.3308506591349936e-01
3.5999999999999699e+00  1.6121218250576359e+00  5.3308506591349936e-01
3.9999999999999600e+00  1.5742701030036728e+00  5.3308506591349936e-01
4.3999999999999497e+00  1.5139394519780549e+00  5.3308506591349936e-01
4.7999999999999403e+00  1.4194957312701086e+00  5.3308506591349936e-01
5.1999999999999300e+00  1.2607627193271922e+00  9.0732694630987343e-01
