# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  -2.7869100622181238e-05  -1.9966942539695841e-16  -8.3223411659653892e-08  -1.5985162095107056e-16
4.0000000000000002e-01  1.1527106323416014e-05  -1.1612998721853183e-14  -3.3672298063372731e-07  9.2263490242979224e-16
8.0000000000000004e-01  1.4136540155803566e-06  9.3657092555184826e-15  -2.5049067198444034e-07  -1.1561886509674856e-16
1.2000000000000000e+00  3.3606946985961777e-06  -7.5469842491315038e-15  -2.4847455940063533e-07  -2.6386477240736391e-16
1.6000000000000001e+00  1.2000866056238084e-06  -1.7378157726581632e-14  -2.4011003240704031e-07  1.9047306399114113e-15
2.0000000000000000e+00  1.0663205107642085e-06  7.5222639201294096e-15  -2.2351432993592069e-07  -4.8988423732548544e-16
2.3999999999999901e+00  3.4308349949277334e-07  1.8112331177590337e-14  -2.2546818404885733e-07  4.9662251521882776e-17
2.7999999999999798e+00  -6.6304144206189374e-06  1.4749921002749523e-15  -2.3457003483699580e-07  5.6778740586317257e-16
3.1999999999999802e+00  -1.7168299629183541e-05  -2.9905961718995203e-14  -2.4307501265758274e-07  -6.5546579111247487e-17
3.5999999999999699e+00  -1.9439498603102255e-05  4.9862292796889079e-15  -2.6342765680848166e-07  7.6992190961866084e-16
3.9999999999999600e+00  -1.4677181597541284e-05  -1.9333908444916599e-14  -2.7853084371020751e-07  3.1738687614208756e-16
4.3999999999999497e+00  -8.6458062428228949e-06  -1.0349238654682960e-13  -2.8752018379401514e-07  -1.1322224999597788e-15
4.7999999999999403e+00  -9.4288141355944659e-06  4.9347522182144389e-16  -3.0540163449586332e-07  -1.1274676734793316e-15
5.1999999999999300e+00  -2.3620723960151370e-05  6.4480756245944852e-14  -3.2330439665698528e-07  7.0805878697161518e-16
