# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
  57.0100000    1.3298005905e-03    5.5140218071e-03
  57.0600000    1.3297051515e-03    5.5135965058e-03
  57.1100000    1.3297993443e-03    5.5133130046e-03
  57.1600000    1.3299279530e-03    5.5130354597e-03
  57.2100000    1.3300887622e-03    5.5127628565e-03
  57.2600000    1.3302789589e-03    5.5124939257e-03
  57.3100000    1.3304958820e-03    5.5122276680e-03
  57.3600000    1.3307375372e-03    5.5119634278e-03
  57.4100000    1.3310025980e-03    5.5117008161e-03
  57.4600000    1.3312902357e-03    5.5114395917e-03
  57.5100000    1.3315998862e-03    5.5111796362e-03
  57.5600000    1.3319311128e-03    5.5109209547e-03
  57.6100000    1.3322835526e-03    5.5106636453e-03
  57.6600000    1.3326568174e-03    5.5104078965e-03
  57.7100000    1.3330504816e-03    5.5101539538e-03
  57.7600000    1.3334641673e-03    5.5099021088e-03
  57.8100000    1.3338976217e-03    5.5096527004e-03
  57.8600000    1.3343507510e-03    5.5094060936e-03
  57.9100000    1.3348235713e-03    5.5091626374e-03
  57.9600000    1.3353159982e-03    5.5089226826e-03
  58.0100000    1.3358278136e-03    5.5086865849e-03
  58.0600000    1.3363588996e-03    5.5084546846e-03
  58.1100000    1.3369093425e-03    5.5082273162e-03
  58.1600000    1.3374793268e-03    5.5080048164e-03
  58.2100000    1.3380688507e-03    5.5077875332e-03
  58.2600000    1.3386775737e-03    5.5075758342e-03
  58.3100000    1.3393050791e-03    5.5073701067e-03
  58.3600000    1.3399513184e-03    5.5071707586e-03
  58.4100000    1.3406166825e-03    5.5069782225e-03
  58.4600000    1.3413015564e-03    5.5067929465e-03
  58.5100000    1.3420058962e-03    5.5066153982e-03
  58.5600000    1.3427293282e-03    5.5064460657e-03
  58.6100000    1.3434717132e-03    5.5062854465e-03
  58.6600000    1.3442335491e-03    5.5061340493e-03
  58.7100000    1.3450156678e-03    5.5059923985e-03
  58.7600000    1.3458185050e-03    5.5058610322e-03
  58.8100000    1.3466418226e-03    5.5057405021e-03
  58.8600000    1.3474852771e-03    5.5056313840e-03
  58.9100000    1.3483491784e-03    5.5055342730e-03
  58.9600000    1.3492345008e-03    5.5054497659e-03
  59.0100000    1.3501420750e-03    5.5053784698e-03
  59.0600000    1.3510719187e-03    5.5053210096e-03
  59.1100000    1.3520235697e-03    5.5052780245e-03
  59.1600000    1.3529970539e-03    5.5052501661e-03
  59.1700000    1.3531944400e-03    5.5052464672e-03
  59.1800000    1.3533927452e-03    5.5052434048e-03
  59.1900000    1.3535919796e-03    5.5052409840e-03
  59.2000000    1.3537921531e-03    5.5052392102e-03
  59.2100000    1.3539932742e-03    5.5052380884e-03
  59.2200000    1.3541953505e-03    5.5052376240e-03
  59.2300000    1.3543983880e-03    5.5052378221e-03
  59.2400000    1.3546023909e-03    5.5052386881e-03
