# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)  Re(R=44)  Im(R=44)
0.0000000000000000e+00  4.3475937447493938e-07  2.2225031720107162e-17  -5.0876808335003367e-07  7.3675698936351262e-17  8.6691636298577800e-13  2.0827549365263221e-17
1.0000000000000000e+00  2.2752418798873741e-07  -6.0927006927652309e-15  -3.8890709857887551e-07  -7.2167585823671945e-16  9.0346558766255660e-13  -2.9193361287333210e-17
2.0000000000000000e+00  3.0508545720875246e-07  -2.0730874317228884e-14  -3.1842181975332151e-07  -2.8009869810044601e-15  9.1783777586492859e-13  -1.7786224643813134e-15
2.9999999999999800e+00  8.4935615711403074e-08  -6.6812406987733445e-15  -2.8122895479259165e-07  6.9793064568519410e-15  9.0999166418618627e-13  -7.3135778721464641e-15
3.9999999999999600e+00  -4.0076992272781607e-08  2.0263456302349720e-14  -2.4853726081618611e-07  1.1490121195024573e-15  9.6910215372781889e-13  6.3429815448807874e-15
4.9999999999999396e+00  1.2564768410692444e-08  3.0942910460072779e-14  -1.7210761617068670e-07  6.6043767373960357e-15  9.5057362740935713e-13  1.8917475884610037e-14
5.9999999999999201e+00  1.5354675041434013e-08  -4.2925648254428595e-14  -2.4268589219198577e-07  -2.5163538718266485e-15  3.8668818132732358e-12  2.4526826558643290e-15
6.9999999999998996e+00  2.5326037678817291e-07  6.3464447775895240e-14  -2.0942464776256558e-07  6.1463830745932788e-16  2.6343892505955882e-11  -9.3627331785717965e-15
7.9999999999998703e+00  1.5037008182825226e-07  2.2863336205271521e-14  -9.1400576477864010e-08  1.6369486835552195e-14  5.3994216776511385e-10  -8.4670739434306463e-15
8.9999999999998508e+00  1.8332137843217815e-07  -9.9676742760110331e-15  -3.1513377076966076e-08  1.9857458668297482e-14  1.9255116366333598e-09  2.9317096887287299e-16
9.9999999999998295e+00  5.6686348223136124e-07  4.0272789442450080e-14  -1.6293661818800030e-07  4.7258688486739625e-15  3.6606145435594502e-10  9.8986526479815072e-15
1.0999999999999799e+01  6.8939648844258730e-07  -4.2080179141037133e-15  -2.2405994788318074e-07  9.7600914495420585e-15  3.7573006374611257e-10  1.5095000626858572e-14
1.1999999999999799e+01  5.1032513935266920e-07  6.7164029578754608e-14  3.0991114318804619e-08  -2.6581476254369434e-14  -2.2519172732028763e-09  -2.5765140277356266e-15
1.2999999999999799e+01  2.7190734503416847e-07  -1.9237711469295776e-14  1.8864601251483647e-07  -3.3816411636282380e-14  -5.4217271999813897e-09  1.5854851147858655e-14
1.3999999999999700e+01  1.7933803775059299e-07  3.9885654168451295e-14  7.3642438437594789e-08  -1.8166167849823245e-14  6.9497702222393874e-10  -1.5491315839317953e-15
1.4999999999999700e+01  1.8883463693015995e-07  -1.1629047767186348e-13  -1.7066473266453828e-07  1.0667354247430354e-14  -1.9790037576447692e-08  -5.2872681218505430e-15
1.5999999999999700e+01  7.6674140886109070e-07  -1.0766788631877112e-13  -1.8687705651738472e-07  -3.8092539933530771e-14  -3.6108447689347118e-08  1.1064730071780637e-14
1.6999999999999901e+01  3.6901547341235279e-07  1.4402946275781898e-14  -1.0552864386639226e-07  2.7075931468659011e-16  4.1288741712147166e-08  -4.9968779696388749e-15
1.8000000000000000e+01  1.0728626130653792e-06  -1.5640829614473156e-13  -1.2352471209913883e-07  -4.4307106322300337e-14  1.7692588051680702e-08  4.5372566712328920e-14
1.9000000000000199e+01  -9.4620601219882440e-07  -1.7632602297921452e-13  -7.5964031078165495e-08  -5.5560675329957624e-14  -7.9909272053067923e-08  -1.5723185813041406e-14
2.0000000000000298e+01  -3.7208241075244090e-06  2.8041529871857430e-14  -9.8128543367711112e-08  -2.0147749608695086e-14  1.8903122670215656e-08  -3.1690398084420820e-14
2.1000000000000501e+01  3.0229361965923449e-06  -1.9977469189323913e-13  -3.3199830457735444e-07  7.3257854673483627e-14  1.9728512576849151e-07  6.5735389739672534e-15
