# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)  Re_m-2(R=44)  Im_m-2(R=44)  Re_m-1(R=44)  Im_m-1(R=44)  Re_m0(R=44)  Im_m0(R=44)  Re_m1(R=44)  Im_m1(R=44)  Re_m2(R=44)  Im_m2(R=44)
0.0000000000000000e+00  -6.9396726015230177e-17  -7.0395510009485054e-15  -1.0475863379624875e-14  -1.0733819198183615e-14  4.3475937447493938e-07  2.2225031720107162e-17  -4.9006379056798351e-14  4.8914716370094131e-14  -1.5256153655584322e-17  7.0156835316114099e-15  -9.0963123446041966e-17  8.3037690164939776e-14  -1.0516655554298638e-13  9.3635279311246708e-15  -5.0876808335003367e-07  7.3675698936351262e-17  -9.9577801350270336e-14  -1.4901903582362464e-14  -1.0868934166456137e-17  -8.3060278366943448e-14  -4.2493254313864039e-17  -9.5371540203085448e-15  -3.9277955000142615e-15  -2.5123796827112637e-15  8.6691636298577800e-13  2.0827549365263221e-17  4.1144636860407122e-15  -5.5673625851294088e-15  -4.1661867687364608e-17  9.5177858887337311e-15
1.0000000000000000e+00  6.6643414809681582e-15  -6.1375211002218642e-15  -2.6010246524580634e-11  -2.6004182524896096e-11  2.2752418798873741e-07  -6.0927006927652309e-15  -2.6059527353262063e-11  2.6072890799866276e-11  9.2768295136922483e-15  3.4376938328462990e-15  -5.5673124121320698e-16  1.9122840416729385e-11  -8.3761736961700359e-14  1.3585277736157786e-11  -3.8890709857887551e-07  -7.2167585823671945e-16  -8.9046796498340176e-14  -1.3581274011752972e-11  -1.4362194556321858e-15  -1.9121158831713482e-11  -4.5344298353902416e-16  -6.0639466258723856e-15  2.3229494298867461e-15  4.1018365190873103e-15  9.0346558766255660e-13  -2.9193361287333210e-17  2.2486124192449229e-16  -1.7469866015366585e-15  1.6403293784991482e-17  6.2188808576653161e-15
2.0000000000000000e+00  3.5913575656713708e-15  3.1964588581512468e-14  -2.3428192546616410e-11  -2.3385747257387326e-11  3.0508545720875246e-07  -2.0730874317228884e-14  -2.3315509151484483e-11  2.3280038352005661e-11  -1.4408400499377399e-14  -1.7641137229759997e-14  -1.4294546505738272e-15  -7.0164229572615752e-11  5.9486961523384732e-13  -4.8443783686918164e-11  -3.1842181975332151e-07  -2.8009869810044601e-15  5.9540029430924643e-13  4.8444645998082398e-11  -1.9145512496564922e-15  7.0173248037615472e-11  -1.0411621010358449e-15  -6.2532802653345698e-15  5.6746124236687725e-15  5.8306150332773859e-15  9.1783777586492859e-13  -1.7786224643813134e-15  1.2987747163013021e-15  -1.6786248474418759e-15  -2.6513343957479364e-15  -2.4188777307520440e-15
2.9999999999999800e+00  1.6423066979372923e-14  -1.4295625282175620e-14  3.3782359045987782e-11  3.3806965065243822e-11  8.4935615711403074e-08  -6.6812406987733445e-15  3.1078309934409577e-11  -3.1029764594508673e-11  -3.4726235542383767e-14  1.7513223008361578e-14  -4.2967829314221346e-15  -6.6404129694504859e-11  -2.7415447444839069e-12  -4.9730080196112600e-11  -2.8122895479259165e-07  6.9793064568519410e-15  -2.7548173542373533e-12  4.9724151372336033e-11  1.0263322525271473e-15  6.6402004415585833e-11  1.5674223508229499e-15  -1.1260297940591134e-14  -1.4669280873425433e-14  -9.9821830580806512e-15  9.0999166418618627e-13  -7.3135778721464641e-15  -6.5178875395643069e-15  -1.0461298667880774e-15  5.1908145943634007e-15  2.7173490512606645e-15
3.9999999999999600e+00  5.1440833015837539e-14  -8.8572516277735022e-15  3.9162609862914438e-11  3.9130974505037919e-11  -4.0076992272781607e-08  2.0263456302349720e-14  1.9091609457249245e-11  -1.9110579929883694e-11  3.3381396109538617e-15  -8.7866748176763380e-15  3.3790092429500418e-15  -2.1315265128588781e-11  -2.1216845311383488e-11  -3.6954887575305838e-11  -2.4853726081618611e-07  1.1490121195024573e-15  -2.1224944706196116e-11  3.6955926835699443e-11  1.6577067798162555e-14  2.1297374563531610e-11  -7.2983390886478880e-15  4.8522988316923589e-16  -4.2244678107501012e-15  -6.8857580972494334e-16  9.6910215372781889e-13  6.3429815448807874e-15  -2.1261355947159987e-14  5.1159315658512732e-15  2.9589613885646922e-14  -1.9429603975734254e-14
4.9999999999999396e+00  -8.8488555046501639e-15  3.9778434265081656e-14  -3.4164315302798437e-11  -3.4158368851483195e-11  1.2564768410692444e-08  3.0942910460072779e-14  -7.8886966876827119e-11  7.8848527983296401e-11  -6.9965593301338702e-14  -1.9116135304799685e-14  1.7455321234073262e-14  -8.3789627667942916e-11  -1.0390209565392564e-11  -6.9273287862116768e-11  -1.7210761617068670e-07  6.6043767373960357e-15  -1.0408835915858298e-11  6.9272092359515393e-11  -2.8450936073967176e-15  8.3796039260014149e-11  1.5024829188734871e-14  1.3237895822989365e-14  6.1285829414977236e-15  1.4481836810892663e-14  9.5057362740935713e-13  1.8917475884610037e-14  2.8907770994919979e-14  -5.9244813183121343e-14  1.8478870457348473e-14  -2.2072760316539377e-14
5.9999999999999201e+00  -8.7625581064816004e-15  5.8013582255377583e-14  -1.2893354024249453e-10  -1.2906106600706994e-10  1.5354675041434013e-08  -4.2925648254428595e-14  -1.4941926681251810e-10  1.4944295316075433e-10  6.5679121671973218e-14  2.8999018742689573e-14  1.9776634413869426e-15  -7.2243550840873277e-11  3.9696350465659383e-12  -4.6344347618226370e-11  -2.4268589219198577e-07  -2.5163538718266485e-15  3.9614857926889495e-12  4.6341087907385065e-11  1.6779326591982305e-16  7.2256554061197606e-11  -1.6204801189509021e-14  -1.6877338759316118e-15  8.2430776543600794e-15  -3.1836582389998530e-15  3.8668818132732358e-12  2.4526826558643290e-15  -1.0839748551853787e-14  4.5600026476708750e-15  1.2889933647460370e-14  2.4321623619595175e-15
6.9999999999998996e+00  -6.3375518765849630e-16  2.6970536152280341e-15  3.1468475658894660e-11  3.1450471039470240e-11  2.5326037678817291e-07  6.3464447775895240e-14  5.9237167463541217e-11  -5.9216796840969935e-11  -2.2468180804966116e-14  -4.0090126434321677e-14  -7.1205101686128214e-15  -8.7814006877153247e-11  2.3841156238066722e-13  -6.1812931390987166e-11  -2.0942464776256558e-07  6.1463830745932788e-16  2.3799812940427059e-13  6.1800393893784908e-11  -3.7664285849539631e-14  8.7848510707056583e-11  2.4923742004697399e-14  -1.0636874628145327e-14  -9.3065284151392952e-15  7.0121725419873395e-15  2.6343892505955882e-11  -9.3627331785717965e-15  -1.0561453771722430e-14  -2.0508717616290561e-14  -1.1010786826490095e-14  -2.3800096025031541e-15
7.9999999999998703e+00  -1.2033341661057122e-14  5.1292996494790503e-14  -8.7709700162062138e-11  -8.7689639394500724e-11  1.5037008182825226e-07  2.2863336205271521e-14  -8.2345451887161802e-11  8.2301521648423853e-11  1.3828380599091987e-13  1.2415667711929344e-14  -7.5475239614649866e-15  -8.1892232748696537e-11  6.0943784174421745e-11  2.1208960502997485e-12  -9.1400576477864010e-08  1.6369486835552195e-14  6.0920550617735718e-11  -2.1155649512224416e-12  -4.0640199344433112e-15  8.1837193442817609e-11  4.4076208909533805e-15  -1.4669190627289358e-14  1.7018478196707253e-14  1.0083107857954552e-14  5.3994216776511385e-10  -8.4670739434306463e-15  -1.7618427744117623e-15  -5.6548005695602699e-14  4.0073700837651426e-15  -9.3446650559404592e-15
8.9999999999998508e+00  -5.9942655067794659e-14  3.7596768929428055e-14  -2.7251090035919460e-10  -2.7253233920852156e-10  1.8332137843217815e-07  -9.9676742760110331e-15  -2.6331097622520823e-10  2.6314337563818796e-10  1.4513198406790169e-14  -2.4833697214109592e-14  -6.1427361686672156e-15  -1.1497123073807901e-10  3.2732039334178079e-11  -5.3862694925127760e-11  -3.1513377076966076e-08  1.9857458668297482e-14  3.2691651702522525e-11  5.3834677446903043e-11  -4.7530280374063265e-15  1.1494726733793670e-10  3.4381533347640237e-14  -6.6878372787631441e-15  4.6495442529504694e-15  -3.4897423819949300e-14  1.9255116366333598e-09  2.9317096887287299e-16  -6.8835726940286482e-15  1.0426630240351242e-15  3.4590742852337525e-14  -1.7454175525240731e-14
