# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  3.2103480275074651e-03  -3.6358042227943588e-17  1.6328402244759243e-04  -2.6591011192272657e-17
5.0000000000000000e-01  3.1346173047723225e-03  3.0349952829774110e-15  1.6250484182974269e-04  2.6294099674480423e-16
1.0000000000000000e+00  3.0502150099378017e-03  -5.9568608455195377e-15  1.6131354695548053e-04  -5.5466609209633072e-16
1.5000000000000000e+00  2.9569058659602741e-03  -6.6733016410979590e-15  1.5974620267597263e-04  1.6393138833214297e-15
2.0000000000000000e+00  2.8532884256279971e-03  -5.7866089171873178e-15  1.5799463908593275e-04  4.7274999898851036e-16
2.4999999999999898e+00  2.7377238490221235e-03  1.1268965293786785e-14  1.5607832449284552e-04  6.9902849810039229e-16
2.9999999999999800e+00  2.6092444142424699e-03  -1.7105522049807795e-14  1.5401303138210822e-04  1.0771892690778309e-15
3.4999999999999698e+00  2.4665577228707648e-03  -3.0613317395932101e-14  1.5180908798561192e-04  6.8354764750033986e-16
3.9999999999999600e+00  2.3075836640410203e-03  -1.5591018669787633e-14  1.4943138872320789e-04  -1.3330922161243399e-16
4.4999999999999503e+00  2.1307891207874709e-03  -2.5133617314655222e-14  1.4686870637557750e-04  -1.3582062136148379e-15
4.9999999999999396e+00  1.9344222108663304e-03  -7.4081942023993680e-15  1.4407616199365819e-04  -1.0029494782289516e-15
5.4999999999999298e+00  1.7163380354967787e-03  5.3225873280224670e-14  1.4104585310324973e-04  1.4629614251797374e-15
5.9999999999999201e+00  1.4747570674391677e-03  -1.5699535448792171e-15  1.3776692937433554e-04  1.5672862381283133e-16
6.4999999999999103e+00  1.2071164983229760e-03  -1.3770448404606603e-14  1.3419746126010901e-04  1.2399466498927447e-15
6.9999999999998996e+00  9.1132395265410557e-04  3.0632012260110950e-14  1.3030123954761082e-04  9.3564371084453287e-16
7.4999999999998801e+00  5.8497672553177210e-04  3.0723049667215948e-14  1.2605875490310296e-04  7.5247018902283025e-16
7.9999999999998703e+00  2.2557932677961401e-04  -6.2537374232026974e-14  1.2143554761901591e-04  -2.2724999296282341e-15
8.4999999999998597e+00  -1.6820764371738671e-04  1.8834699154045981e-14  1.1639061810406588e-04  1.2175738627777984e-15
8.9999999999998508e+00  -5.9851293085930396e-04  -4.5761422537600460e-14  1.1088346754803774e-04  3.6606275821048301e-16
9.4999999999998401e+00  -1.0665866410825716e-03  -3.8982384926663800e-14  1.0485635717988879e-04  4.3151352344041483e-16
9.9999999999998295e+00  -1.5725410717987217e-03  1.2963325955761031e-14  9.8236759893801555e-05  1.5446625175027429e-15
1.0499999999999799e+01  -2.1169050619282213e-03  4.9110809345544355e-15  9.0960025013800489e-05  1.0490950391019778e-15
1.0999999999999799e+01  -2.6974330540362476e-03  3.4867077893527623e-14  8.2979343977071117e-05  8.7851186794782234e-16
1.1499999999999799e+01  -3.3117446482279996e-03  -5.4258715609953410e-14  7.4238073473236572e-05  -1.3943199927166170e-15
1.1999999999999799e+01  -3.9556922464778150e-03  -5.7015185284049925e-15  6.4641022429109480e-05  2.2175415203346189e-15
1.2499999999999799e+01  -4.6240017405069257e-03  -8.9590971292618886e-15  5.4070261351865499e-05  7.0758723663680496e-16
1.2999999999999799e+01  -5.3087238954716964e-03  -1.7061627955448130e-14  4.2425216151868852e-05  3.8886570571373643e-15
1.3499999999999799e+01  -6.0016265819258299e-03  -8.4925734047708486e-15  2.9591085954208329e-05  1.5333697154312710e-15
1.3999999999999700e+01  -6.6921680987962282e-03  -2.4192055490487342e-14  1.5428934027995974e-05  2.2710284745801757e-15
1.4499999999999700e+01  -7.3671770806378739e-03  -3.8139687094033547e-14  -1.8787580379188200e-07  1.6754179347792052e-16
1.4999999999999700e+01  -8.0149223108356947e-03  -1.1945603164140780e-14  -1.7439886152123804e-05  -3.5174366623714906e-16
1.5499999999999700e+01  -8.6272176862488125e-03  -5.8413072556023904e-14  -3.6529732579186395e-05  -3.0863702135085485e-15
1.5999999999999700e+01  -9.1827731206595709e-03  -2.0092294900065071e-15  -5.7660902356386749e-05  8.2689063611749109e-16
1.6499999999999801e+01  -9.6706368051356992e-03  2.2578957898923254e-14  -8.1091918679045786e-05  3.9687957707193797e-15
1.6999999999999901e+01  -1.0088297789138129e-02  -9.6877906799388170e-15  -1.0706578444943989e-04  -2.1610282761872000e-15
1.7499999999999901e+01  -1.0407487181001072e-02  6.9980278150538928e-15  -1.3585699512510063e-04  -1.7920901058185847e-16
1.8000000000000000e+01  -1.0630690569689892e-02  1.0434260064046824e-16  -1.6779546384385380e-04  -7.0979243397542233e-16
1.8500000000000099e+01  -1.0745172409360218e-02  -2.1718321179019576e-14  -2.0329209976273759e-04  -1.8593061406501537e-16
