# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time          separation                  xA                  yA                  zA            chiA_min          lapseA_min                  xB                  yB                  zB            chiB_min          lapseB_min             theta_A              ah_r_A             theta_B              ah_r_B        theta_common         ah_r_common
   0.0000000    1.1937500000e+01    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.4750682678e-07    2.0188051901e-01   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.4750682678e-07    2.0188051901e-01    1.2596718634e-01    0.0000000000e+00    1.2596718634e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.0500000    1.1937500000e+01    5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.6644477882e-07    2.0193253331e-01   -5.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.6644477882e-07    2.0193253331e-01    1.2592602087e-01    0.0000000000e+00    1.2592602087e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.1000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    3.8525301664e-07    2.0198304604e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    3.8525301664e-07    2.0198304604e-01    1.3224785852e-01    0.0000000000e+00    1.3224785852e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.1500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.0393545317e-07    2.0203212833e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.0393545317e-07    2.0203212833e-01    1.3222739644e-01    0.0000000000e+00    1.3222739644e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.2000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.2249578207e-07    2.0207984641e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.2249578207e-07    2.0207984641e-01    1.3221663162e-01    0.0000000000e+00    1.3221663162e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.2500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.4093739068e-07    2.0212626122e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.4093739068e-07    2.0212626122e-01    1.3221346624e-01    0.0000000000e+00    1.3221346624e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.3000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.5926325485e-07    2.0217142791e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.5926325485e-07    2.0217142791e-01    1.3221610346e-01    0.0000000000e+00    1.3221610346e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.3500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.7747580159e-07    2.0221539499e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.7747580159e-07    2.0221539499e-01    1.3222300119e-01    0.0000000000e+00    1.3222300119e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.4000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    4.9557672767e-07    2.0225820322e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    4.9557672767e-07    2.0225820322e-01    1.3223283325e-01    0.0000000000e+00    1.3223283325e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.4500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.1356680516e-07    2.0229988427e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.1356680516e-07    2.0229988427e-01    1.3224445664e-01    0.0000000000e+00    1.3224445664e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.5000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.3144569542e-07    2.0234045949e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.3144569542e-07    2.0234045949e-01    1.3225688395e-01    0.0000000000e+00    1.3225688395e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.5500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.4921179183e-07    2.0237993879e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.4921179183e-07    2.0237993879e-01    1.3226926019e-01    0.0000000000e+00    1.3226926019e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.6000000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.6686212081e-07    2.0241831990e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.6686212081e-07    2.0241831990e-01    1.3228084324e-01    0.0000000000e+00    1.3228084324e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.6500000    1.1937663611e+01    5.9687500000e+00   -3.1250000000e-02    0.0000000000e+00    5.8439231956e-07    2.0245558815e-01   -5.9687500000e+00    3.1250000000e-02    0.0000000000e+00    5.8439231956e-07    2.0245558815e-01    1.3229098744e-01    0.0000000000e+00    1.3229098744e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
