# time  P_total  P_z_beam  beam_ratio  beaming_gain  wavezone_std
3.0500000000002000e+01  3.0026053578139657e-04  2.4534640792559599e-04  8.0456546840490495e-01  4.2182618736196194e+00  1.1311515175953224e-01
3.1000000000002000e+01  3.5411514786913703e-04  2.8785524821497787e-04  8.0104387398637167e-01  4.2041754959454867e+00  1.1787173254221776e-01
3.1500000000002100e+01  4.1048783915127382e-04  3.3225948209685008e-04  7.9787293046947561e-01  4.1914917218779024e+00  1.2085208827118959e-01
3.2000000000002203e+01  4.6870143033652501e-04  3.7800472696585132e-04  7.9501657134955495e-01  4.1800662853982198e+00  1.2118365254940147e-01
3.2500000000002103e+01  5.2720366427046357e-04  4.2392848602077767e-04  7.9253207825586958e-01  4.1701283130234783e+00  1.2099021635571616e-01
3.3000000000001997e+01  5.8488453759488661e-04  4.6909021990621224e-04  7.9027338476544695e-01  4.1610935390617882e+00  1.2141930228190996e-01
3.3500000000001897e+01  6.4046382122452488e-04  5.1261869235196336e-04  7.8832500162755703e-01  4.1533000065102286e+00  1.2252396669743428e-01
3.4000000000001798e+01  6.9263580118266680e-04  5.5339206112350371e-04  7.8655448326944555e-01  4.1462179330777822e+00  1.2445346157444299e-01
3.4500000000001698e+01  7.4017205551795437e-04  5.9055633116576311e-04  7.8499529644027954e-01  4.1399811857611182e+00  1.2765699877560416e-01
3.5000000000001599e+01  7.8136854761413574e-04  6.2289034319433934e-04  7.8373499134449243e-01  4.1349399653779697e+00  1.3247889713843944e-01
3.5500000000001499e+01  8.1519268411039676e-04  6.4943072428652756e-04  7.8265370954362967e-01  4.1306148381745187e+00  1.3950550339050410e-01
3.6000000000001400e+01  8.4010959563811415e-04  6.6914898468893331e-04  7.8186896494406832e-01  4.1274758597762737e+00  1.4906694519242533e-01
3.6500000000001300e+01  8.5547774348857918e-04  6.8149264103492611e-04  7.8128082832837076e-01  4.1251233133134830e+00  1.6173162592728302e-01
3.7000000000001201e+01  8.6044101305013138e-04  6.8600822737721829e-04  7.8103163383787977e-01  4.1241265353515191e+00  1.7803834143392869e-01
3.7500000000001101e+01  8.5437082681733630e-04  6.8209715930893269e-04  7.8113908339674687e-01  4.1245563335869875e+00  1.9864309579207934e-01
3.8000000000001002e+01  8.3749008360853414e-04  6.6994195543024822e-04  7.8165511708639923e-01  4.1266204683455969e+00  2.2445441946836628e-01
3.8500000000000902e+01  8.1010650443887869e-04  6.4998858102845148e-04  7.8283940146546338e-01  4.1313576058618535e+00  2.5639803555136487e-01
3.9000000000000803e+01  7.7351311474412423e-04  6.2301735820410463e-04  7.8494111424487856e-01  4.1397644569795142e+00  2.9589841188933874e-01
3.9500000000000703e+01  7.2892832895337441e-04  5.8994986009945844e-04  7.8863542692832689e-01  4.1545417077133076e+00  3.4452900078960480e-01
4.0000000000000597e+01  6.7790785635286389e-04  5.5216568123159964e-04  7.9533244494981548e-01  4.1813297797992615e+00  4.0380026329660029e-01
4.0500000000000497e+01  6.2264264946311606e-04  5.1134413795206552e-04  8.0809383438823168e-01  4.2323753375529272e+00  4.7449103281629956e-01
4.1000000000000398e+01  5.6530156879016280e-04  4.6905288334489118e-04  8.3510117591868249e-01  4.3404047036747304e+00  5.5261759349687711e-01
4.1500000000000298e+01  5.0836837845333305e-04  4.2716376838290547e-04  8.8737363933474123e-01  4.5494945573389654e+00  6.1597217305736873e-01
4.2000000000000199e+01  4.5441190389875261e-04  3.8760604473236411e-04  9.2543081815998085e-01  4.7017232726399234e+00  6.0833830869419525e-01
4.2500000000000099e+01  4.0582912522885796e-04  3.5220444819320770e-04  9.0484845173282946e-01  4.6193938069313178e+00  5.0457942146443857e-01
4.3000000000000000e+01  3.6495456104774409e-04  3.2275180245119948e-04  8.8250788768493982e-01  4.5300315507397588e+00  3.5469563456950060e-01
4.3499999999999901e+01  3.3364802219678529e-04  3.0068892875259313e-04  8.7482523222839537e-01  4.4993009289135815e+00  2.0037770432775087e-01
4.3999999999999801e+01  3.1366008460814834e-04  2.8721260113295609e-04  8.7657575217856021e-01  4.5063030087142408e+00  5.9411260418735075e-02
4.4499999999999702e+01  3.0602530066836642e-04  2.8314459649332396e-04  8.8304826325474539e-01  4.5321930530189816e+00  6.1327715708100500e-02
4.4999999999999602e+01  3.1157486453045976e-04  2.8908663266736411e-04  8.9027910452339398e-01  4.5611164180935759e+00  1.5883157797277592e-01
4.5499999999999503e+01  3.3065578044123915e-04  3.0529642149155795e-04  8.9492315217088159e-01  4.5796926086835263e+00  2.3242222671636309e-01
4.5999999999999403e+01  3.6313700433627253e-04  3.3167649044151903e-04  8.9472320340248723e-01  4.5788928136099489e+00  2.8339486873417497e-01
4.6499999999999297e+01  4.0844399086696311e-04  3.6779585686908586e-04  8.8923386398454018e-01  4.5569354559381612e+00  3.1482893705067683e-01
4.6999999999999197e+01  4.6556492556913817e-04  4.1289539635637663e-04  8.7982726764160768e-01  4.5193090705664307e+00  3.3093327825396429e-01
4.7499999999999098e+01  5.3333670563443470e-04  4.6600191851542177e-04  8.6837900940410306e-01  4.4735160376164123e+00  3.3584766657775400e-01
4.7999999999998998e+01  6.1008683224343955e-04  5.2581933337069483e-04  8.5673710454567786e-01  4.4269484181827110e+00  3.3326091318449841e-01
4.8499999999998899e+01  6.9392417290056003e-04  5.9091451920527741e-04  8.4602939199278904e-01  4.3841175679711561e+00  3.2584085578712502e-01
4.8999999999998799e+01  7.8288563582741555e-04  6.5988328509452004e-04  8.3681912089181110e-01  4.3472764835672439e+00  3.1543934313910899e-01
4.9499999999998700e+01  8.7481475900880407e-04  7.3121320627462681e-04  8.2929723762503382e-01  4.3171889505001353e+00  3.0344966489522129e-01
4.9999999999998600e+01  9.6781260402994669e-04  8.0321525444096865e-04  8.2304154152418518e-01  4.2921661660967407e+00  2.9066750912239880e-01
5.0499999999998501e+01  1.0593837349148405e-03  8.7395672004746160e-04  8.1790723998751225e-01  4.2716289599500490e+00  2.7767784333147572e-01
5.0999999999998401e+01  1.1471818076873841e-03  9.4179654692273871e-04  8.1385937623405769e-01  4.2554375049362303e+00  2.6475895726496002e-01
5.1499999999998302e+01  1.2296709992300834e-03  1.0055228265025188e-03  8.1064845777993610e-01  4.2425938311197449e+00  2.5191258750572065e-01
