# time  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=30)  Im_m-2(R=30)  Re_m-1(R=30)  Im_m-1(R=30)  Re_m0(R=30)  Im_m0(R=30)  Re_m1(R=30)  Im_m1(R=30)  Re_m2(R=30)  Im_m2(R=30)
0.0000000000000000e+00  1.1308374113174841e-17  2.0802391456999704e-11  -2.5351787118403879e-11  -1.4161056828506759e-12  4.4057248196644039e-10  -3.4616327043382093e-18  -2.5349435613950015e-11  1.4137601642538914e-12  1.1796650167840380e-17  -2.0802382184974833e-11  -1.4436749727622861e-17  -1.0505050761863769e-13  2.5913530079798223e-15  9.5792166283341649e-15  1.1150926335203264e-11  1.1783963496085241e-17  7.8153369635570198e-15  -1.4824055957977675e-14  -1.3305793581713567e-17  1.0504349942118456e-13
5.0000000000000000e-01  5.0372758987493196e-17  2.7130644002455283e-11  -2.7997284952238782e-11  1.8832979859440348e-12  5.0292758908072198e-10  1.0632490639529026e-18  -2.7997529381105423e-11  -1.8830129174859246e-12  1.5946686902551719e-18  -2.7130410630862702e-11  2.5549196337241028e-16  -9.5662829118465157e-11  8.7834646850479591e-16  -9.4778959700239855e-11  1.7034716677040048e-08  -1.6570738152909067e-17  1.9138039195838533e-16  9.4779763619368667e-11  5.8502063030044357e-17  9.5662491145795629e-11
1.0000000000000000e+00  2.5611304449448157e-17  3.4603805865258251e-11  -3.0629972719103790e-11  6.2994160579783436e-12  -4.1818511831285074e-10  -1.9701709667682475e-18  -3.0629886004056649e-11  -6.2995726504677794e-12  7.6114913664871834e-17  -3.4603855048979514e-11  1.2437189424102947e-16  -2.5520228434152608e-10  2.3334280153906159e-14  -2.5236429360732739e-10  3.4819568551027501e-08  -9.2937317373153905e-17  2.3092775455507442e-14  2.5236430965117216e-10  3.2414610388408837e-16  2.5520185568068522e-10
1.5000000000000000e+00  -9.8146168337723248e-17  4.3646017797762368e-11  -3.3322754055622811e-11  1.2161232099412615e-11  4.1058924669914744e-09  -1.5002004338369028e-17  -3.3322677975854400e-11  -1.2161011864432579e-11  1.9460039806776254e-17  -4.3645768102430156e-11  -7.1817096986321900e-17  -3.4610990850639918e-10  -1.2667530891829369e-14  -3.4107099312427028e-10  4.1216694069217646e-08  7.2060837172288325e-17  -1.2207613426155840e-14  3.4107126003261125e-10  -5.4395073513076381e-16  3.4610991370843718e-10
2.0000000000000000e+00  -3.5444988468033580e-16  5.4650112023957122e-11  -3.5879881000651132e-11  2.0053897464759122e-11  -9.7627290066824310e-10  1.0652076194911818e-16  -3.5879861190563918e-11  -2.0053677781995007e-11  4.7264612708302541e-17  -5.4650286555967073e-11  7.9094109225375908e-17  -3.6283207693991619e-10  1.8448905343515263e-14  -3.5824650454835046e-10  2.7368313610319377e-08  -1.5399773141682195e-16  1.8903307124432914e-14  3.5824661930294784e-10  4.9031972967028720e-16  3.6283207704525914e-10
2.4999999999999898e+00  6.5936299467994763e-17  6.8110801634139497e-11  -3.9011827200223692e-11  2.9692876016996522e-11  -5.3726124926515500e-09  6.3203222774154934e-17  -3.9011886200657905e-11  -2.9692936912856470e-11  4.1070653221908245e-16  -6.8110688174295273e-11  -1.4551387730414836e-16  -3.8756835567156023e-10  7.4810815267339076e-14  -3.8086621418093319e-10  2.3242467843014680e-08  -1.1230271986376153e-16  7.4377735964912387e-14  3.8086768263578337e-10  3.6736774738599866e-16  3.8756797166738171e-10
2.9999999999999800e+00  2.4890539364761483e-17  8.3425940147356473e-11  -4.3150543363816378e-11  4.0245659772944291e-11  -2.2482297825474051e-08  1.3677489421033836e-16  -4.3150054003018705e-11  -4.0245629277253487e-11  -5.8496108646336158e-16  -8.3426024980051508e-11  -8.5043047143519684e-16  -4.0260667313812087e-10  6.0481190361421343e-14  -3.9472056137107277e-10  2.3453089169288257e-08  -2.6448423698211236e-16  5.9526783768639515e-14  3.9471992469294961e-10  8.4979622048052684e-17  4.0260690887324735e-10
3.4999999999999698e+00  -1.3933113866312919e-16  9.9903935265581188e-11  -4.4657071807680980e-11  5.4769918487964803e-11  -2.6982057096480349e-08  1.3015369049135077e-17  -4.4657144923625526e-11  -5.4769687267196956e-11  4.0909173507876977e-16  -9.9903887124008152e-11  6.1880817789778747e-16  -3.9210458934019069e-10  5.1762401065857745e-14  -3.8545905237667554e-10  2.1183059592781156e-08  -4.2914137048727569e-16  5.2131013924177134e-14  3.8545909551900996e-10  -1.1748907946092915e-15  3.9210493695783873e-10
3.9999999999999600e+00  -4.4743028517568475e-16  1.2306355788904087e-10  -4.6882357297261558e-11  7.3956355003318408e-11  -1.6751567915492553e-08  -1.3434214244496328e-16  -4.6882420312963667e-11  -7.3956284483382323e-11  3.3198287048859515e-16  -1.2306363835536414e-10  -3.7370728542897971e-16  -3.8254976300928307e-10  6.4970208382368631e-14  -3.7665968977980781e-10  1.8191611613277755e-08  5.7955596991124233e-16  6.4067047828607952e-14  3.7666033612757359e-10  4.9456260571908618e-16  3.8254967618291314e-10
4.4999999999999503e+00  7.2128745357894155e-17  1.5020020487981414e-10  -4.9409353462245337e-11  9.7222613068172469e-11  9.7389766076821864e-09  1.4157087566629587e-16  -4.9409737725893526e-11  -9.7222626674981091e-11  -3.4714587961669922e-16  -1.5019996502966294e-10  7.5621898813408812e-17  -3.8054910230173352e-10  8.0304327334243741e-14  -3.7461226998401478e-10  1.8325067044876955e-08  4.2431610718660062e-16  7.8460086611823414e-14  3.7461217432426259e-10  8.7861817666151156e-16  3.8054887953504030e-10
4.9999999999999396e+00  9.6091095873865672e-17  1.8306480437980861e-10  -5.4360776892390183e-11  1.2434150634058235e-10  4.6229180601889854e-08  1.5469215154438826e-16  -5.4361073018986974e-11  -1.2434209045363020e-10  2.3640766921835747e-16  -1.8306467250587714e-10  5.6890708968524710e-16  -3.7440812217920309e-10  7.9331185647419757e-14  -3.6898631900519954e-10  1.5376449192774524e-08  -6.6130862111268667e-16  7.8790150596910293e-14  3.6898628366069608e-10  -1.0377439172599014e-15  3.7440789280596514e-10
5.4999999999999298e+00  2.5492380420449601e-16  2.0234376490524431e-10  -8.1350692693709897e-11  1.1840119721146889e-10  1.0587348670380502e-07  -4.7097068075814475e-17  -8.1350459796784680e-11  -1.1840108992456053e-10  -2.3535697603345620e-16  -2.0234405313375873e-10  7.5280588938023907e-16  -3.6167273562163857e-10  7.4094201155021187e-14  -3.5771835166079139e-10  8.1893059957124926e-09  5.1716682999410668e-16  7.3572697107730994e-14  3.5771896159321262e-10  -2.9773793660614645e-16  3.6167237996152231e-10
5.9999999999999201e+00  -4.4358538147539296e-16  1.7358244729458187e-10  -1.3853043249185873e-10  4.2520100664350760e-11  1.7398941067114279e-07  4.7716075193834791e-19  -1.3852994991674520e-10  -4.2520402473788219e-11  6.1745528304370003e-16  -1.7358290772232003e-10  3.9110534946468462e-16  -3.4773268418583545e-10  8.2936814465519849e-14  -3.4563724237996930e-10  6.9074350608671258e-09  -8.8485235313362426e-17  8.3423517988908613e-14  3.4563693834733354e-10  -7.9684286186025550e-17  3.4773191771467540e-10
6.4999999999999103e+00  -1.0334360254202237e-16  1.2136735755733391e-10  -1.9044298493740055e-10  -4.9887553824911408e-11  2.1588569424046213e-07  1.1228975737487615e-16  -1.9044251401234974e-10  4.9887194526354105e-11  9.9261456899607659e-17  -1.2136756371565349e-10  2.0651648566546032e-17  -3.3577902269009085e-10  9.6094479377433257e-14  -3.3480788578984772e-10  8.7129469978290112e-09  -2.0498760646475914e-16  9.5336468637344826e-14  3.3480741803971160e-10  -3.8600203819646978e-17  3.3577969934383449e-10
6.9999999999998996e+00  4.5881750126739141e-16  3.6890477300161070e-11  -2.2647800639198727e-10  -1.5707194011217488e-10  2.2138422572153608e-07  1.5754628341497516e-16  -2.2647786982522868e-10  1.5707166954698709e-10  -2.6987321262613334e-16  -3.6890755548011264e-11  -1.5686916063953673e-15  -3.2297370166049985e-10  9.9767463659061779e-14  -3.2281428649931863e-10  5.0510511816675309e-09  4.4814566909093088e-17  9.9795782067103819e-14  3.2281483376880827e-10  -6.2750025655071042e-16  3.2297329657844281e-10
7.4999999999998801e+00  -5.3331961235855105e-16  -4.5005187414807492e-11  -2.4859585339712218e-10  -2.5220730247555984e-10  2.1802953004556766e-07  -1.7850858487101343e-16  -2.4859540590343757e-10  2.5220705703027492e-10  5.9778101888013033e-16  4.5005166919493526e-11  -6.7281309184730134e-16  -3.0479299279611642e-10  1.0221256106950094e-13  -3.0710575091154433e-10  2.0660242848786138e-10  2.3844056047366747e-17  1.0232229814090076e-13  3.0710638341756478e-10  3.4989912084030759e-16  3.0479286598292852e-10
7.9999999999998703e+00  -4.4796816431938816e-16  -9.1547296494576225e-11  -2.3834009173338020e-10  -2.8202884905515822e-10  1.7794082118444034e-07  -1.0551813113937678e-16  -2.3834023236572333e-10  2.8202911037117302e-10  3.8517773461051742e-16  9.1547695147926109e-11  -1.1011368147316163e-15  -2.8401564042436085e-10  1.0784618254829349e-13  -2.8969518981909236e-10  -1.8867533927581117e-09  3.0151465304851786e-16  1.0796944231612101e-13  2.8969450003848214e-10  -6.6455456196561545e-16  2.8401612669760971e-10
8.4999999999998597e+00  -9.3893014616693887e-17  -2.1404971464712296e-11  -1.6476546350119123e-10  -1.5077816670813281e-10  8.4959821078975182e-08  1.9398973508331542e-17  -1.6476572543893974e-10  1.5077837204646590e-10  -4.7930748292404553e-16  2.1404849271869222e-11  -3.4225413543298350e-16  -2.6745744955912740e-10  1.2593709266049563e-13  -2.7456758792845688e-10  -3.8593929527612939e-09  3.8212959990620979e-16  1.2634702182435961e-13  2.7456800177280997e-10  -3.3605906101399297e-17  2.6745771827801759e-10
8.9999999999998508e+00  -2.0496711023792690e-15  -8.6117069172550668e-11  -1.1836494128708796e-11  -9.5936152034822154e-11  -9.0577362160979598e-08  -9.0576322284500650e-16  -1.1836107219627118e-11  9.5936968135665506e-11  -2.5673245100468095e-15  8.6115364527327687e-11  3.3629628615734606e-16  -2.5381568132187510e-10  1.5654577053748170e-13  -2.6107428970437872e-10  -2.5148590098972676e-09  3.3274437743994911e-16  1.5599842887125529e-13  2.6107535947071308e-10  1.0173367908144780e-15  2.5381559291921753e-10
9.4999999999998401e+00  6.6245587186465767e-14  8.5061008112241406e-10  8.3263563849103988e-11  9.6588384243814352e-10  -4.3469375334458815e-08  5.1879945416020660e-14  8.3269132132181876e-11  -9.6587902478684370e-10  7.8029019959259367e-13  -8.5049277316923225e-10  -4.8754804170085793e-16  -2.3538708660554433e-10  1.7369844948739995e-13  -2.4482830603114652e-10  3.9466954611647159e-09  -3.4723889038126900e-17  1.7251913569571556e-13  2.4482921065363328e-10  3.9099574448296308e-17  2.3538711592045440e-10
