# time  Re(R=14)  Im(R=14)  Re(R=30)  Im(R=30)
0.0000000000000000e+00  4.3477292511806993e-07  4.4140553222477730e-17  -5.0876808334949644e-07  7.3478727488686547e-17
1.0000000000000000e+00  2.2735981302901750e-07  -4.6090245601359658e-15  -8.5276213870506461e-08  9.4929315565104721e-17
2.0000000000000000e+00  3.0298077549470741e-07  -2.1306205728558820e-14  -2.1365403581527802e-08  7.2001825797196062e-16
2.9999999999999800e+00  9.9546354671331921e-08  -7.1259331533141802e-15  1.5093969569708177e-09  3.3135320841289820e-16
3.9999999999999600e+00  1.9861106434099550e-08  2.0170136496631616e-14  -2.9162009095803825e-09  6.2475366671754255e-16
4.9999999999999396e+00  -4.0392633372049821e-08  2.5056680619981513e-14  1.8600731941085314e-08  5.3301182844114224e-16
5.9999999999999201e+00  8.0004061791904727e-09  -2.5207652199410299e-14  1.5664466222071320e-08  2.7839179218966394e-16
6.9999999999998996e+00  2.5543852676281973e-07  4.4038888927048566e-15  1.8029854122687858e-08  5.3738432648484771e-16
7.9999999999998703e+00  1.0130247415062287e-07  1.2643096102359696e-14  5.0179808225563698e-08  -1.1318224765787709e-15
8.9999999999998508e+00  1.5637182230025365e-07  -9.8659302970912779e-15  6.1560673584619225e-08  1.1389912358711215e-15
9.9999999999998295e+00  5.7393465577824641e-07  2.7362369557389620e-14  6.5788707905096689e-08  2.0186467679343862e-16
1.0999999999999799e+01  7.5102927194550241e-07  9.6203866519762282e-14  6.3984334052838477e-08  7.4175229912595026e-16
1.1999999999999799e+01  6.4008237475235566e-07  3.8886640482171625e-14  9.0370410954763362e-08  -2.6149345674195043e-15
1.2999999999999799e+01  3.1828987056636612e-08  2.5699611748146905e-14  6.8066764050561277e-08  3.5793356731541407e-15
1.3999999999999700e+01  2.5461878403895591e-07  9.5503100177201150e-14  9.6801478249817460e-08  1.9290815244158026e-15
1.4999999999999700e+01  2.1451670861552570e-07  -7.5259090467681804e-14  5.1561766895270534e-08  -1.1076902115481920e-16
1.5999999999999700e+01  6.1127631717762719e-07  4.4951393430366104e-15  1.0363709058041744e-07  -2.6418631415362633e-15
1.6999999999999901e+01  5.7276245436230067e-07  3.0857288943670670e-14  9.4391208745365715e-08  -6.8799204414751193e-16
1.8000000000000000e+01  1.0686617167479721e-06  -1.0923569115258763e-15  6.0616192855598541e-08  -1.3459091800050455e-15
1.9000000000000199e+01  -1.1333600539614352e-06  -1.2572096501776506e-13  1.1832875861660963e-07  5.6183259473354352e-16
2.0000000000000298e+01  -4.0515291955196151e-06  9.0244408708320344e-14  9.6454946886555255e-08  3.9796783498851501e-16
2.1000000000000501e+01  2.7746719104050451e-06  -3.7209733776274665e-16  5.7415066370606067e-08  -1.6226984491103562e-15
2.2000000000000600e+01  8.0394905633900269e-06  -5.1950184265096253e-14  -8.1842530424468713e-07  -8.4163846964789300e-16
2.3000000000000799e+01  -3.5494169629813954e-06  -2.7413176356543728e-13  7.5217093290887290e-06  -1.9487133602630617e-15
2.4000000000000998e+01  -7.6915572565783940e-06  1.3152980620964630e-13  -9.1516624329006049e-07  1.2476643628811017e-15
2.5000000000001101e+01  6.8710355527513650e-06  3.3617713193554577e-13  -3.2564641374271027e-07  -2.7400868233635291e-15
