# time  R_areal_min  r_at_R_areal_min
0.0000000000000000e+00  3.8822140929833373e+00  1.5943626273530123e+00
1.0000000000000000e+00  3.8829329573506808e+00  1.5943626273530123e+00
2.0000000000000000e+00  3.8834383853091254e+00  1.5943626273530123e+00
2.9999999999999800e+00  3.8839657221735688e+00  1.5943626273530123e+00
3.9999999999999600e+00  3.8844358650984572e+00  1.5943626273530123e+00
4.9999999999999396e+00  3.8848330835790064e+00  1.5943626273530123e+00
5.9999999999999201e+00  3.8852288703182292e+00  1.5943626273530123e+00
6.9999999999998996e+00  3.8856422040167158e+00  1.5943626273530123e+00
7.9999999999998703e+00  3.8860959930789871e+00  1.5943626273530123e+00
8.9999999999998508e+00  3.8866128993098035e+00  1.5943626273530123e+00
9.9999999999998295e+00  3.8872181010958871e+00  1.5943626273530123e+00
1.0999999999999799e+01  3.8879409775751128e+00  1.5943626273530123e+00
1.1999999999999799e+01  3.8888140943336778e+00  1.5943626273530123e+00
1.2999999999999799e+01  3.8898755288509332e+00  1.5943626273530123e+00
1.3999999999999700e+01  3.8911711271164893e+00  1.5943626273530123e+00
1.4999999999999700e+01  3.8927554277267871e+00  1.5943626273530123e+00
1.5999999999999700e+01  3.8946940282654885e+00  1.5943626273530123e+00
1.6999999999999901e+01  3.8970659221775201e+00  1.5943626273530123e+00
1.8000000000000000e+01  3.8999680191469142e+00  1.5943626273530123e+00
1.9000000000000199e+01  3.9035187025549609e+00  1.5943626273530123e+00
2.0000000000000298e+01  3.9076361712028294e+00  1.6568395177264454e+00
2.1000000000000501e+01  3.9126045079306082e+00  1.6568395177264454e+00
2.2000000000000600e+01  3.9186684662738731e+00  1.6568395177264454e+00
2.3000000000000799e+01  3.9260686941414829e+00  1.6568395177264454e+00
2.4000000000000998e+01  3.9351051097121852e+00  1.6568395177264454e+00
2.5000000000001101e+01  3.9461325979575910e+00  1.6568395177264454e+00
2.6000000000001300e+01  3.9596168038568518e+00  1.6568395177264454e+00
2.7000000000001400e+01  3.9760910248637917e+00  1.6568395177264454e+00
2.8000000000001599e+01  3.9958691838549227e+00  1.7193180879348648e+00
2.9000000000001702e+01  4.0189825056328949e+00  1.7193180879348648e+00
3.0000000000001901e+01  4.0473320306270590e+00  1.7193180879348648e+00
3.1000000000002000e+01  4.0817952661336205e+00  1.7817981612685541e+00
3.2000000000002203e+01  4.1219606412356269e+00  1.7817981612685541e+00
3.3000000000001997e+01  4.1709472835178785e+00  1.8442795849599376e+00
3.4000000000001798e+01  4.2282812716843878e+00  1.8442795849599376e+00
3.5000000000001599e+01  4.2962664694276373e+00  1.9067622262621000e+00
3.6000000000001400e+01  4.3763136304831374e+00  1.9692459692735187e+00
3.7000000000001201e+01  4.4695932134008229e+00  2.0317307123484647e+00
3.8000000000001002e+01  4.5773936936170028e+00  2.0942163659708135e+00
3.9000000000000803e+01  4.7008953319459437e+00  2.2191900971976239e+00
4.0000000000000597e+01  4.8389710102546841e+00  2.2816780420339762e+00
4.1000000000000398e+01  4.9928407679588966e+00  2.4066558099362694e+00
4.2000000000000199e+01  5.1604765694726646e+00  2.5316357730724222e+00
4.3000000000000000e+01  5.3392189431706560e+00  2.6566176216196413e+00
4.3999999999999801e+01  5.5259377870053754e+00  2.7816011014342084e+00
4.4999999999999602e+01  5.7174904590822155e+00  2.9065860020821677e+00
4.5999999999999403e+01  5.9104220452314378e+00  3.0940656404640157e+00
4.6999999999999197e+01  6.1016299953611544e+00  3.2815476055513808e+00
4.7999999999998998e+01  6.2881131187569475e+00  3.4690315201075932e+00
4.8999999999998799e+01  6.4683125663293355e+00  3.6565170842620165e+00
4.9999999999998600e+01  6.6419393697013298e+00  3.8440040566445814e+00
5.0999999999998401e+01  6.8068621937887581e+00  4.0939885426683844e+00
5.1999999999998202e+01  6.9639748154649226e+00  4.3439748143261605e+00
5.2999999999998003e+01  7.1125633090330878e+00  4.5314655121163616e+00
5.3999999999997797e+01  7.2518721200868788e+00  4.7814542440035961e+00
5.4999999999997598e+01  7.3829254844756944e+00  5.0632715461448443e+00
5.5999999999997399e+01  7.5061899613852141e+00  5.3132352432392826e+00
5.6999999999997200e+01  7.6217463037788686e+00  5.5632022028684167e+00
5.7999999999997002e+01  7.7300122252456465e+00  5.8131720041643353e+00
5.8999999999996803e+01  7.8314410167889879e+00  6.0631442956604618e+00
5.9999999999996597e+01  7.9264922719749098e+00  6.3131187815532188e+00
6.0999999999996398e+01  8.0156217765329636e+00  6.5630952111027616e+00
6.1999999999996199e+01  8.0992778652745407e+00  6.8130733703667099e+00
6.2999999999996000e+01  8.1778925626757974e+00  7.0630530756890115e+00
6.3999999999995801e+01  8.2511519240648354e+00  7.1880434577150405e+00
6.4999999999996305e+01  8.3192141472710617e+00  7.4380251915410991e+00
6.5999999999996902e+01  8.3832892989504462e+00  7.6880081132891629e+00
6.6999999999997399e+01  8.4437422317071746e+00  7.9379921107292617e+00
6.7999999999997897e+01  8.5009244886286055e+00  8.1879770853367688e+00
6.8999999999998394e+01  8.5551529895046059e+00  8.4379629502623441e+00
6.9999999999998906e+01  8.6067220744204302e+00  8.6879496286523210e+00
7.0999999999999403e+01  8.6558938574721900e+00  8.9379370522509269e+00
7.1999999999999901e+01  8.7019127744425209e+00  9.0629310242327232e+00
7.3000000000000398e+01  8.7442774558485930e+00  9.3129194536407329e+00
7.4000000000000995e+01  8.7554540098088722e+00  5.3308506591349936e-01
7.5000000000001506e+01  8.4973574699849479e+00  5.3308506591349936e-01
7.6000000000002004e+01  8.2552888530621722e+00  5.3308506591349936e-01
7.7000000000002501e+01  8.0277881233770518e+00  5.3308506591349936e-01
7.8000000000002998e+01  7.8135675689255333e+00  5.3308506591349936e-01
7.9000000000003496e+01  7.6114872984439463e+00  5.3308506591349936e-01
8.0000000000003993e+01  7.4205346704003521e+00  5.3308506591349936e-01
8.1000000000004505e+01  7.2398070256759164e+00  5.3308506591349936e-01
8.2000000000005002e+01  7.0684971782731436e+00  5.3308506591349936e-01
8.3000000000005599e+01  6.9058809685023244e+00  5.3308506591349936e-01
8.4000000000006096e+01  6.7513065441091564e+00  5.3308506591349936e-01
8.5000000000006594e+01  6.6041858735720878e+00  5.3308506591349936e-01
8.6000000000007105e+01  6.4639868702800163e+00  5.3308506591349936e-01
8.7000000000007603e+01  6.3302265603403667e+00  5.3308506591349936e-01
8.8000000000008100e+01  6.2024652678467067e+00  5.3308506591349936e-01
8.9000000000008598e+01  6.0803012965473631e+00  5.3308506591349936e-01
9.0000000000009095e+01  5.9633660710392249e+00  5.3308506591349936e-01
9.1000000000009607e+01  5.8513197416968392e+00  5.3308506591349936e-01
9.2000000000010203e+01  5.7438474317071258e+00  5.3308506591349936e-01
9.3000000000010701e+01  5.6406561121050780e+00  5.3308506591349936e-01
9.4000000000011198e+01  5.5414718958489253e+00  5.3308506591349936e-01
9.5000000000011696e+01  5.4460376026429396e+00  5.3308506591349936e-01
9.6000000000012193e+01  5.3541105744718340e+00  5.3308506591349936e-01
9.7000000000012705e+01  5.2654607115622545e+00  5.3308506591349936e-01
9.8000000000013202e+01  5.1798687051674355e+00  5.3308506591349936e-01
9.9000000000013699e+01  5.0971245586490674e+00  5.3308506591349936e-01
