# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time          separation                  xA                  yA                  zA            chiA_min          lapseA_min                  xB                  yB                  zB            chiB_min          lapseB_min             theta_A              ah_r_A             theta_B              ah_r_B        theta_common         ah_r_common
   0.0000000    1.7937500000e+01    8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.6750141051e-07    2.0756366599e-01   -8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.6750141051e-07    2.0756366599e-01    1.2129746108e-01    0.0000000000e+00    1.2129746108e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.0500000    1.7937500000e+01    8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.8770747050e-07    2.0761715707e-01   -8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    3.8770747050e-07    2.0761715707e-01    1.2128279674e-01    0.0000000000e+00    1.2128279674e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.1000000    1.7937500000e+01    8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.0777577589e-07    2.0766910168e-01   -8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.0777577589e-07    2.0766910168e-01    1.2126509803e-01    0.0000000000e+00    1.2126509803e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.1500000    1.7937500000e+01    8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.2771050724e-07    2.0771957037e-01   -8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.2771050724e-07    2.0771957037e-01    1.2124499248e-01    0.0000000000e+00    1.2124499248e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.2000000    1.7937500000e+01    8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.4751567209e-07    2.0776862896e-01   -8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.4751567209e-07    2.0776862896e-01    1.2122300872e-01    0.0000000000e+00    1.2122300872e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.2500000    1.7937500000e+01    8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.6719508366e-07    2.0781633877e-01   -8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.6719508366e-07    2.0781633877e-01    1.2119959289e-01    0.0000000000e+00    1.2119959289e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.3000000    1.7937500000e+01    8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.8675236893e-07    2.0786275694e-01   -8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    4.8675236893e-07    2.0786275694e-01    1.2117512228e-01    0.0000000000e+00    1.2117512228e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.3500000    1.7937500000e+01    8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    5.0619098907e-07    2.0790793686e-01   -8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    5.0619098907e-07    2.0790793686e-01    1.2114991675e-01    0.0000000000e+00    1.2114991675e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.4000000    1.7937500000e+01    8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    5.2551425030e-07    2.0795192846e-01   -8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    5.2551425030e-07    2.0795192846e-01    1.2112424830e-01    0.0000000000e+00    1.2112424830e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
   0.4500000    1.7937500000e+01    8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    5.4472534009e-07    2.0799477856e-01   -8.9687500000e+00    0.0000000000e+00    0.0000000000e+00    5.4472534009e-07    2.0799477856e-01    1.2109834899e-01    0.0000000000e+00    1.2109834899e-01    0.0000000000e+00    1.0000000000e+30    0.0000000000e+00
