# time  Re_m-2(R=10)  Im_m-2(R=10)  Re_m-1(R=10)  Im_m-1(R=10)  Re_m0(R=10)  Im_m0(R=10)  Re_m1(R=10)  Im_m1(R=10)  Re_m2(R=10)  Im_m2(R=10)  Re_m-2(R=14)  Im_m-2(R=14)  Re_m-1(R=14)  Im_m-1(R=14)  Re_m0(R=14)  Im_m0(R=14)  Re_m1(R=14)  Im_m1(R=14)  Re_m2(R=14)  Im_m2(R=14)  Re_m-2(R=18)  Im_m-2(R=18)  Re_m-1(R=18)  Im_m-1(R=18)  Re_m0(R=18)  Im_m0(R=18)  Re_m1(R=18)  Im_m1(R=18)  Re_m2(R=18)  Im_m2(R=18)
0.0000000000000000e+00  -3.3357603376315949e-17  2.6073683724907992e-11  6.7722127925845317e-14  2.6010763793264628e-11  3.0579229279713079e-10  -8.5369172210478380e-18  8.2730645530816989e-14  -2.6025732365145085e-11  8.4686931601549637e-20  -2.6073683976915206e-11  -6.9161244351463949e-17  6.7072615871087334e-13  -8.1120803691261878e-13  -4.9158851662842257e-14  4.3477292511806993e-07  4.4140553222477730e-17  -7.9851607430519885e-13  3.6093535809098307e-14  -1.4235641943195207e-17  -6.7068635933990072e-13  -4.1883263529110528e-17  -5.8487921547387528e-14  -3.1214647641817368e-14  -1.8481330717224144e-16  -2.0006023940861869e-13  -6.4649972905263466e-17  -1.8808128325438969e-14  -1.2115329371056079e-14  -4.0437565341379592e-17  5.8549028919999816e-14
1.0000000000000000e+00  6.9357400306310810e-15  2.1911682966467462e-11  3.5678762418418717e-11  5.7382337696018743e-11  -3.7620676914633647e-08  -9.3872913640214300e-15  3.5518616207744065e-11  -5.7217797917628727e-11  -7.5220547733738350e-15  -2.1894326459417015e-11  5.4355667564308027e-15  2.3274884046968326e-11  -4.2985663216378424e-11  -2.6061502417103070e-11  2.2735981302901750e-07  -4.6090245601359658e-15  -4.2961947713760475e-11  2.6055306734625044e-11  9.8530639007889091e-15  -2.3274102539856839e-11  -3.1119982279650929e-16  -1.1979022474284620e-13  -2.6188782884712104e-14  -5.7664882156416371e-14  8.5085756082521852e-10  7.5627060964137185e-16  -2.8038342121608429e-14  5.9178967296275062e-14  1.0663049756005240e-15  1.2349803941535115e-13
2.0000000000000000e+00  3.2122895452230615e-14  1.6867010098118269e-11  -3.4805701829222398e-11  -1.8135599882838533e-11  -3.6030151438027820e-08  -1.3640659729131860e-14  -3.6182035756027270e-11  1.9465597872121219e-11  -5.9644122981210376e-14  -1.6831920498733627e-11  -3.4196765790880040e-15  1.5773123423655961e-11  -3.3447684851594511e-11  -2.3334586618868352e-11  3.0298077549470741e-07  -2.1306205728558820e-14  -3.3418746091586865e-11  2.3301608297577224e-11  -1.4976456467822673e-14  -1.5757842038584415e-11  7.2302133850535035e-15  4.9028714935293008e-13  -1.5152980808681613e-14  5.4454612112864319e-13  3.8465077261649585e-09  2.8327845319221710e-15  -2.3646543068884473e-14  -5.3488832214027486e-13  1.2125356960819757e-14  -4.8095769534513076e-13
2.9999999999999800e+00  1.7047544449222523e-14  2.1437521951894756e-11  -3.2923469199321357e-11  -1.1822364066378994e-11  6.3899072368947943e-08  1.9504883826633942e-15  -3.2407078314743833e-11  1.1297945911986202e-11  -1.8525147055234965e-14  -2.1352036524304481e-11  2.7436003795559323e-14  3.1524109823499735e-11  1.1696621842543890e-11  3.1770593810598805e-11  9.9546354671331921e-08  -7.1259331533141802e-15  1.1710617205756762e-11  -3.1710815939827178e-11  -3.3999616222986321e-14  -3.1528092975136306e-11  4.5578676961947453e-15  -2.0098532335974021e-12  1.8362804953183928e-15  -3.7009883812163651e-12  -1.3721003403704527e-09  -3.0314125239723300e-15  -8.5862053561524143e-16  3.6957614093167533e-12  -7.5185394023827483e-15  2.0296100975911163e-12
3.9999999999999600e+00  2.8757678717350592e-14  2.1283538375629922e-11  -2.0786277892380522e-10  -1.8671905374142149e-10  2.2670069164621589e-07  -4.3560999201988450e-14  -2.0912089080419012e-10  1.8803566003468477e-10  -6.2668153616239646e-14  -2.1260477374194993e-11  3.9474719697051951e-14  2.2787707821048688e-11  1.3187901897963413e-11  2.4093517996122290e-11  1.9861106432206783e-08  2.0170907829669928e-14  1.3168396809737625e-11  -2.4121628157157323e-11  5.9482348280947147e-15  -2.2799736456702376e-11  -3.4325473437743351e-14  3.4409286763520827e-11  1.9465057999213491e-14  2.6370243071748163e-11  -3.9557875374651327e-08  4.6460643243924150e-15  9.5264373698342658e-15  -2.6365913373701006e-11  -1.5792132873583089e-16  -3.4396824602792207e-11
4.9999999999999396e+00  9.3832739304378202e-14  2.1179764327646784e-11  -3.3589195799006315e-10  -3.1497249458889770e-10  1.2614260484971234e-07  -2.6305608922333999e-14  -3.3936120255500181e-10  3.1853790420651923e-10  4.6574549338170072e-14  -2.1155827224009676e-11  -1.0953344528095297e-15  2.9451741839534034e-11  -8.2319290913581486e-11  -6.7728704937507982e-11  -4.0392631751373898e-08  2.6441579561901747e-14  -8.2277101802342795e-11  6.7681587251230608e-11  -6.7741364196094467e-14  -2.9450665909940248e-11  -4.3602787389383499e-14  -5.6488797370271394e-11  -3.7545063753526841e-14  -3.2977367834509786e-11  3.0920453286701075e-08  -7.3879493265857806e-15  -1.3876146961238681e-14  3.2969736680124159e-11  -7.6431646066048240e-15  5.6468980931531029e-11
5.9999999999999201e+00  5.6368155514044449e-14  2.6477314264844894e-11  1.3523973332280629e-10  1.6126782191592495e-10  3.6260238683078591e-07  1.9566894973300071e-14  1.1717883559297645e-10  -1.4327579202469333e-10  3.3730691640414878e-14  -2.6456448957881437e-11  2.7006546354538284e-14  2.9779514880216374e-11  -1.6121443837588133e-10  -1.4437910646220814e-10  8.0004019225795388e-09  -3.0087090130752529e-14  -1.6122166193479090e-10  1.4436366657665344e-10  2.6607527116315505e-14  -2.9666894595506248e-11  -2.0014334682491800e-14  -1.5094159434812630e-11  -2.8095216429840755e-12  -1.4589716732377086e-11  -3.9177444195159941e-08  1.3166436754522857e-15  -2.7661361630598041e-12  1.4596473810641776e-11  1.8188795613501132e-14  1.5106717396689900e-11
6.9999999999998996e+00  1.2499535084202214e-14  -2.1509300922983516e-10  -6.3076461624087751e-10  -8.4140057153821531e-10  -2.0293073733553937e-07  9.5804610056932858e-15  -6.0550322202798123e-10  8.1620444716912108e-10  -6.7607989794974616e-15  2.1508209220807083e-10  -2.2566147191226117e-15  1.0312882320520673e-10  -1.4903661437865283e-11  5.2338152425267864e-11  2.5543853162511723e-07  3.6930003602570209e-15  -1.4955448680004620e-11  -5.2267798033022601e-11  -2.7705097006988142e-14  -1.0316996134093708e-10  7.4034995701673235e-15  -2.3641272176445057e-10  -9.1954360675426865e-12  -1.6992742849740148e-10  4.3387770771486638e-08  -1.4003135348186102e-14  -9.1910263667189299e-12  1.6990300547937955e-10  2.5147645885759316e-14  2.3643121606611774e-10
7.9999999999998703e+00  3.3612392952524028e-14  7.6532723587939408e-10  2.7256083626367166e-09  3.4690154124949266e-09  4.5179278871539820e-07  5.0871927687898424e-14  2.6936321724274859e-09  -3.4370346781480343e-09  6.2962419705238586e-14  -7.6530019444707016e-10  -5.0043521234295195e-14  -2.0692052028808019e-10  8.1500417353611147e-11  -8.3679869049298515e-11  1.0130246048578841e-07  5.2048963825080911e-14  8.1489248328038441e-11  8.3603985766109604e-11  9.9226815090460986e-14  2.0692751582965088e-10  -8.3614449138397524e-15  -1.7985369609464863e-10  -3.8682983871920219e-11  -1.5078624650451557e-10  -1.4457036599111315e-07  -2.5566123019165012e-14  -3.8695032451356466e-11  1.5079417211581475e-10  -4.9834152503033600e-14  1.7989812909990627e-10
8.9999999999998508e+00  -1.1683010729820387e-13  3.7383715175022261e-10  6.6142484868319103e-09  6.9842064091746154e-09  1.9024878387491905e-07  8.6281845413497336e-15  6.6476859620361704e-09  -7.0176466540217284e-09  1.1620189346443466e-13  -3.7389670858102072e-10  -1.0838123100520940e-13  -3.0580599703670318e-10  -1.1990423237258119e-11  -2.5501453724513142e-10  1.5361678955707948e-07  3.8470352402731616e-14  -1.2105385907197654e-11  2.5489529981282161e-10  5.8011904142162323e-14  3.0581868811753818e-10  -2.5744925201157952e-14  1.1555239983740012e-10  5.9949381212349589e-11  1.2983512229824959e-10  -3.5007715109071766e-07  -7.2157290378825636e-15  5.9943657968863067e-11  -1.2986066907256747e-10  -3.5408234064882068e-14  -1.1554455348682011e-10
9.9999999999998295e+00  -4.0823094095786225e-14  -1.7795724460763582e-10  -3.8032890743914516e-09  -3.9766327493463447e-09  8.6347700351103995e-09  -1.1381630827526621e-14  -3.9852691194631069e-09  4.1585449521344849e-09  -3.0470604409359027e-14  1.7790807513923555e-10  -1.6111644045503480e-15  2.6929965271399095e-09  -4.8422638290228715e-10  2.0400150110151078e-09  9.1996256201866968e-07  2.5627525445586149e-14  -4.8415933629404512e-10  -2.0400354289881898e-09  -4.2184761567421210e-14  -2.6929722467011255e-09  6.1837122532493923e-15  1.4104416437261425e-10  -1.0739450890129754e-11  2.8955766740851053e-11  6.5255211042265285e-07  5.3956152088398506e-17  -1.0733069469119320e-11  -2.8984881723057921e-11  -1.0340909779299990e-14  -1.4104545582605527e-10
1.0999999999999799e+01  -9.9522054220440715e-14  -1.8405459917145513e-10  -5.4616356685854026e-09  -5.6431074781155547e-09  4.3828537528891054e-07  1.7056220126742739e-14  -5.9589989184829821e-09  6.1404525216400203e-09  -4.5547916139724080e-14  1.8414423538245163e-10  6.8901342818335090e-15  3.8803629742470064e-08  5.2597756857270044e-09  3.7615995368389901e-08  3.2216293828544109e-07  6.3756497082318826e-14  5.2596598377184619e-09  -3.7615820311119324e-08  -7.5103838999831322e-14  -3.8803735789425310e-08  -3.5322615912407177e-15  -2.6266522947266236e-10  -1.9062543774688080e-10  -3.8883117613907935e-10  3.4115052832593051e-07  1.8573755670803872e-14  -1.9061001307527302e-10  3.8882783161179057e-10  -4.6425066705801320e-14  2.6266478404759967e-10
1.1999999999999799e+01  2.0717516363006909e-14  1.9568784055864498e-10  2.8258681616232874e-10  4.7504498419395439e-10  -4.9919196224249546e-07  7.9152541186989935e-14  -3.6643739727155654e-11  -1.5572468906166145e-10  2.9268104957246678e-14  -1.9578723808710434e-10  -4.9898081808194591e-14  -1.3673311857815593e-08  1.4221169159146602e-09  -9.3639423381007151e-09  -6.7500376206180724e-07  9.0540005671070849e-14  1.4222230928379367e-09  9.3638425395622535e-09  9.5714355921816237e-14  1.3673285044532475e-08  -1.0339892591249714e-15  -5.8330578961343636e-10  6.4693976683369324e-11  -3.0571697745453555e-10  1.7015197349182193e-07  1.2373716682881105e-14  6.4625631302497358e-11  3.0568906438042422e-10  -1.5251610124328586e-14  5.8339200267238389e-10
1.2999999999999799e+01  4.2961582671658212e-14  7.2090870305578346e-11  -2.0403355105934017e-09  -1.9692633011271565e-09  1.0878417867505895e-06  -4.7850995705604017e-14  -1.5094284823637369e-09  1.4383616914144103e-09  -8.0883822122011309e-14  -7.2005124130041150e-11  -1.0252719156957335e-13  -3.0641670220145981e-09  4.0006523641568133e-10  -2.3442366539523342e-09  2.0523280059337552e-06  -7.6396695205782814e-15  4.0002149240835621e-10  2.3441684229913835e-09  9.4792991618838008e-14  3.0640571031564469e-09  8.3756301957550724e-14  3.5544185344338755e-09  2.6303538175877634e-10  3.3975120752844852e-09  -6.1391825560593363e-08  -2.1331967376394292e-14  2.6303998416957305e-10  -3.3974600579355560e-09  -1.0081953258756870e-13  -3.5545024720682834e-09
1.3999999999999700e+01  -2.2609697432088175e-14  8.0180339688919965e-10  -4.6579042928181784e-09  -3.8720529988178549e-09  -1.1650142615882835e-06  5.7857100480880985e-14  -4.6319974104795302e-09  3.8463307750115219e-09  4.3886640941686602e-14  -8.0179785332947548e-10  -1.1030648391045375e-14  1.7733155154092143e-09  2.1409008858591764e-09  2.9437546582166474e-09  1.2122050407942485e-06  9.6701967624978940e-14  2.1410152699291184e-09  -2.9437032796897732e-09  1.2152602277291800e-13  -1.7732063719488517e-09  -1.8974965408317774e-14  1.3119437613907764e-08  4.1017455762215987e-10  1.0796569345512729e-08  9.2546172185938568e-07  7.0318500995452888e-15  4.1014208405659676e-10  -1.0796612965627869e-08  -1.2292942032714599e-14  -1.3119437317302375e-08
1.4999999999999700e+01  4.6884812571521083e-14  -1.4036290636022181e-09  1.0540516472098710e-08  9.1597538443348376e-09  8.7421078622952601e-07  3.4605605513567400e-14  1.0519806914298995e-08  -9.1389948488405765e-09  8.4696287939704187e-14  1.4037430508130063e-09  5.8671024611365077e-15  -6.6727926590379595e-09  -1.0673461307361764e-09  -6.5748340191916219e-09  2.5082352216526733e-08  4.6508182585737888e-15  -1.0674622566356613e-09  6.5749763705580199e-09  2.0235653684078514e-15  6.6727427039191845e-09  -1.3405442818554892e-13  -1.7336031637160219e-08  -5.0239304454366635e-10  -1.5590695389182896e-08  1.6204109351637303e-06  -1.4579155200455873e-14  -5.0238024127439479e-10  1.5590705577266128e-08  -6.2687436939803763e-14  1.7336036362980629e-08
