# time  R14_phi_l0_m0_re  R14_phi_l0_m0_im  R14_phi_l1_m-1_re  R14_phi_l1_m-1_im  R14_phi_l1_m0_re  R14_phi_l1_m0_im  R14_phi_l1_m1_re  R14_phi_l1_m1_im  R14_phi_l2_m-2_re  R14_phi_l2_m-2_im  R14_phi_l2_m-1_re  R14_phi_l2_m-1_im  R14_phi_l2_m0_re  R14_phi_l2_m0_im  R14_phi_l2_m1_re  R14_phi_l2_m1_im  R14_phi_l2_m2_re  R14_phi_l2_m2_im  R14_Pi_l0_m0_re  R14_Pi_l0_m0_im  R14_Pi_l1_m-1_re  R14_Pi_l1_m-1_im  R14_Pi_l1_m0_re  R14_Pi_l1_m0_im  R14_Pi_l1_m1_re  R14_Pi_l1_m1_im  R14_Pi_l2_m-2_re  R14_Pi_l2_m-2_im  R14_Pi_l2_m-1_re  R14_Pi_l2_m-1_im  R14_Pi_l2_m0_re  R14_Pi_l2_m0_im  R14_Pi_l2_m1_re  R14_Pi_l2_m1_im  R14_Pi_l2_m2_re  R14_Pi_l2_m2_im  R14_scalar_flux_kin  R30_phi_l0_m0_re  R30_phi_l0_m0_im  R30_phi_l1_m-1_re  R30_phi_l1_m-1_im  R30_phi_l1_m0_re  R30_phi_l1_m0_im  R30_phi_l1_m1_re  R30_phi_l1_m1_im  R30_phi_l2_m-2_re  R30_phi_l2_m-2_im  R30_phi_l2_m-1_re  R30_phi_l2_m-1_im  R30_phi_l2_m0_re  R30_phi_l2_m0_im  R30_phi_l2_m1_re  R30_phi_l2_m1_im  R30_phi_l2_m2_re  R30_phi_l2_m2_im  R30_Pi_l0_m0_re  R30_Pi_l0_m0_im  R30_Pi_l1_m-1_re  R30_Pi_l1_m-1_im  R30_Pi_l1_m0_re  R30_Pi_l1_m0_im  R30_Pi_l1_m1_re  R30_Pi_l1_m1_im  R30_Pi_l2_m-2_re  R30_Pi_l2_m-2_im  R30_Pi_l2_m-1_re  R30_Pi_l2_m-1_im  R30_Pi_l2_m0_re  R30_Pi_l2_m0_im  R30_Pi_l2_m1_re  R30_Pi_l2_m1_im  R30_Pi_l2_m2_re  R30_Pi_l2_m2_im  R30_scalar_flux_kin
9.9999999999998295e+00  4.0412313554781206e-04  0.0000000000000000e+00  -7.7204991121310451e-01  5.5381155103658482e-03  -1.6656742882438099e-07  0.0000000000000000e+00  7.7204991121310451e-01  5.5381155103658482e-03  -3.8536908631961957e-04  -8.5348430643693916e-17  3.3428714290650169e-04  -6.5128574891233485e-06  3.3571870668827956e-06  0.0000000000000000e+00  -3.3428714290650169e-04  -6.5128574891233485e-06  -3.8536908631961957e-04  8.5348430643693916e-17  -3.2655823370086858e-06  0.0000000000000000e+00  2.6218524421737191e-03  2.0344974515135272e-03  2.6307748680713064e-09  0.0000000000000000e+00  -2.6218524421737191e-03  2.0344974515135272e-03  -2.4780713953403109e-06  -1.6456405709733080e-16  -2.6261787101357857e-06  -2.3814591143894536e-06  1.1609395448060900e-06  0.0000000000000000e+00  2.6261787101357857e-06  -2.3814591143894536e-06  -2.4780713953403109e-06  1.6456405709733080e-16  -6.0634729558887307e-04  5.4652420368577795e-05  0.0000000000000000e+00  -3.6474649892828709e-01  -5.8967046083434824e-05  -5.4697152568946444e-18  0.0000000000000000e+00  3.6474649892828709e-01  -5.8967046083434824e-05  -1.7450811774822747e-05  -1.2670694365015230e-17  0.0000000000000000e+00  1.5056010637445189e-18  8.0388250958793938e-05  0.0000000000000000e+00  0.0000000000000000e+00  1.5056010637445189e-18  -1.7450811774822747e-05  1.2670694365015230e-17  -6.2921013490270352e-08  0.0000000000000000e+00  2.5116899357716268e-05  4.2226037622661183e-05  2.6629921768287152e-18  0.0000000000000000e+00  -2.5116899357716268e-05  4.2226037622661183e-05  -6.3588065544982478e-08  -7.9296718429886877e-18  -2.2739658260225760e-17  1.9934920413629958e-17  1.9840980771268066e-08  0.0000000000000000e+00  2.2739658260225760e-17  1.9934920413629958e-17  -6.3588065544982478e-08  7.9296718429886877e-18  -1.2152096624742776e-06
1.0999999999999799e+01  4.0086140963323718e-04  0.0000000000000000e+00  -7.6926447174986579e-01  7.5949693873101935e-03  -1.6399449737754406e-07  0.0000000000000000e+00  7.6926447174986579e-01  7.5949693873101935e-03  -3.8778337102654000e-04  -1.4125488153767409e-16  3.3150530341353318e-04  -8.8793911679447093e-06  4.4756143380787250e-06  0.0000000000000000e+00  -3.3150530341353318e-04  -8.8793911679447093e-06  -3.8778337102654000e-04  1.4125488153767409e-16  -4.0001415611160439e-06  0.0000000000000000e+00  3.6742739977706170e-03  2.5751844825932305e-03  3.0894013085690015e-09  0.0000000000000000e+00  -3.6742739977706170e-03  2.5751844825932305e-03  -2.8509851141460241e-06  -6.1829908625787419e-17  -3.6332484569007075e-06  -2.9792833485285187e-06  1.2918042707003204e-06  0.0000000000000000e+00  3.6332484569007075e-06  -2.9792833485285187e-06  -2.8509851141460241e-06  6.1829908625787419e-17  -8.3502394511782044e-04  5.4585710925763347e-05  0.0000000000000000e+00  -3.6472027708880161e-01  -1.4062154886444660e-05  -7.9790503631355092e-18  0.0000000000000000e+00  3.6472027708880161e-01  -1.4062154886444660e-05  -1.7518281753663309e-05  1.2182713896794232e-17  0.0000000000000000e+00  -2.1043474783349024e-18  8.0409335996828540e-05  0.0000000000000000e+00  0.0000000000000000e+00  -2.1043474783349024e-18  -1.7518281753663309e-05  -1.2182713896794232e-17  -7.9400091916575036e-08  0.0000000000000000e+00  3.2884475550564916e-05  5.3352903881206631e-05  -2.8808157154838353e-17  0.0000000000000000e+00  -3.2884475550564916e-05  5.3352903881206631e-05  -8.0061317122701050e-08  -3.1373523927427944e-17  -2.0338319854759819e-17  1.6104213909672385e-18  2.4769355157563897e-08  0.0000000000000000e+00  2.0338319854759819e-17  1.6104213909672385e-18  -8.0061317122701050e-08  3.1373523927427944e-17  -1.5898204819364299e-06
1.1999999999999799e+01  3.9693237403758250e-04  0.0000000000000000e+00  -7.6540051587922808e-01  1.0164510484159003e-02  -1.6105251642506077e-07  0.0000000000000000e+00  7.6540051587922808e-01  1.0164510484159003e-02  -3.9048161411530844e-04  -1.4093388701823889e-16  3.2772100026066953e-04  -1.1791241520071123e-05  5.6771234064925173e-06  0.0000000000000000e+00  -3.2772100026066953e-04  -1.1791241520071123e-05  -3.9048161411530844e-04  1.4093388701823889e-16  -4.7617531083461803e-06  0.0000000000000000e+00  5.0218296197870613e-03  3.1937286406504648e-03  3.4655166779598810e-09  0.0000000000000000e+00  -5.0218296197870613e-03  3.1937286406504648e-03  -3.1246104405481352e-06  -7.4107240640131081e-17  -4.8639886861594423e-06  -3.6352357089443213e-06  1.3457871931761832e-06  0.0000000000000000e+00  4.8639886861594423e-06  -3.6352357089443213e-06  -3.1246104405481352e-06  7.4107240640131081e-17  -1.1154446347250969e-03  5.4502137685695630e-05  0.0000000000000000e+00  -3.6468604945290783e-01  4.2269448351466466e-05  -1.2991367828512831e-17  0.0000000000000000e+00  3.6468604945290783e-01  4.2269448351466466e-05  -1.7602595284300449e-05  2.5890990341101022e-18  2.6020852139652106e-17  -3.6464768379297630e-18  8.0435436135116803e-05  0.0000000000000000e+00  -2.6020852139652106e-17  -3.6464768379297630e-18  -1.7602595284300449e-05  -2.5890990341101022e-18  -9.9025697699448377e-08  0.0000000000000000e+00  4.2764889151135890e-05  6.6618654950702144e-05  -2.3100610928222462e-17  0.0000000000000000e+00  -4.2764889151135890e-05  6.6618654950702144e-05  -9.9587781264663734e-08  3.7237722704277706e-17  1.1517530500290349e-17  -4.5898597829342400e-18  3.0506779023386820e-08  0.0000000000000000e+00  -1.1517530500290349e-17  -4.5898597829342400e-18  -9.9587781264663734e-08  -3.7237722704277706e-17  -2.0654767976297728e-06
1.2999999999999799e+01  3.9232582287795556e-04  0.0000000000000000e+00  -7.6018455974790333e-01  1.3312184850159871e-02  -1.5783772201933589e-07  0.0000000000000000e+00  7.6018455974790333e-01  1.3312184850159871e-02  -3.9335045051438008e-04  -1.2596083119664996e-16  3.2275258085471409e-04  -1.5286388617854899e-05  6.8804833291903389e-06  0.0000000000000000e+00  -3.2275258085471409e-04  -1.5286388617854899e-05  -3.9335045051438008e-04  1.2596083119664996e-16  -5.5169587981544248e-06  0.0000000000000000e+00  6.6872235804814432e-03  3.8827412766596217e-03  3.7118566492290298e-09  0.0000000000000000e+00  -6.6872235804814432e-03  3.8827412766596217e-03  -3.2457666299805299e-06  2.1342830291079370e-17  -6.2941568907927338e-06  -4.3247190684166754e-06  1.2939705472980595e-06  0.0000000000000000e+00  6.2941568907927338e-06  -4.3247190684166754e-06  -3.2457666299805299e-06  -2.1342830291079370e-17  -1.4431092290641593e-03  5.4398489014263826e-05  0.0000000000000000e+00  -3.6464163386651932e-01  1.1222075199351736e-04  -1.3086659035078940e-17  0.0000000000000000e+00  3.6464163386651932e-01  1.1222075199351736e-04  -1.7706868501313276e-05  -1.5168491464933716e-17  0.0000000000000000e+00  -1.6263032587282567e-18  8.0467379480526809e-05  0.0000000000000000e+00  0.0000000000000000e+00  -1.6263032587282567e-18  -1.7706868501313276e-05  1.5168491464933716e-17  -1.2239632448848855e-07  0.0000000000000000e+00  5.5308935406264890e-05  8.2435992168454036e-05  4.4546616613058166e-17  0.0000000000000000e+00  -5.5308935406264890e-05  8.2435992168454036e-05  -1.2273854096252798e-07  3.8383495684358732e-17  -2.4480310966833348e-17  -2.4076911525703487e-18  3.7201400152108230e-08  0.0000000000000000e+00  2.4480310966833348e-17  -2.4076911525703487e-18  -1.2273854096252798e-07  -3.8383495684358732e-17  -2.6680486424618093e-06
1.3999999999999700e+01  3.8706091809500258e-04  0.0000000000000000e+00  -7.5333501915459256e-01  1.7093846067566355e-02  -1.5448054593325159e-07  0.0000000000000000e+00  7.5333501915459256e-01  1.7093846067566355e-02  -3.9623508655475169e-04  -1.5799006207191005e-16  3.1645803256603183e-04  -1.9375720266071581e-05  7.9837194366033002e-06  0.0000000000000000e+00  -3.1645803256603183e-04  -1.9375720266071581e-05  -3.9623508655475169e-04  1.5799006207191005e-16  -6.2362249301996737e-06  0.0000000000000000e+00  8.6731501316177941e-03  4.6281933696248438e-03  3.8033637328987426e-09  0.0000000000000000e+00  -8.6731501316177941e-03  4.6281933696248438e-03  -3.1748551125334432e-06  1.5658675334643024e-16  -7.8582189556917581e-06  -5.0109431362713999e-06  1.1198884414959183e-06  0.0000000000000000e+00  7.8582189556917581e-06  -5.0109431362713999e-06  -3.1748551125334432e-06  -1.5658675334643024e-16  -1.8041445758046385e-03  5.4270914900079105e-05  0.0000000000000000e+00  -3.6458426294273494e-01  1.9841912748485701e-04  -2.0703602813263236e-17  0.0000000000000000e+00  3.6458426294273494e-01  1.9841912748485701e-04  -1.7834820806825437e-05  1.2500625481774702e-18  0.0000000000000000e+00  -2.4140438996747560e-19  8.0506137640117421e-05  0.0000000000000000e+00  0.0000000000000000e+00  -2.4140438996747560e-19  -1.7834820806825437e-05  -1.2500625481774702e-18  -1.5028122724824788e-07  0.0000000000000000e+00  7.1234576861959679e-05  1.0131977904276016e-04  -3.0115371356371217e-19  0.0000000000000000e+00  -7.1234576861959679e-05  1.0131977904276016e-04  -1.5023231270475035e-07  -3.0279775477082774e-17  -5.2886619644190377e-17  -4.4278647317718550e-18  4.5007294797582391e-08  0.0000000000000000e+00  5.2886619644190377e-17  -4.4278647317718550e-18  -1.5023231270475035e-07  3.0279775477082774e-17  -3.4310251246660626e-06
1.4999999999999700e+01  3.8118273170081928e-04  0.0000000000000000e+00  -7.4458050215315563e-01  2.1550339885259971e-02  -1.5113030645099904e-07  0.0000000000000000e+00  7.4458050215315563e-01  2.1550339885259971e-02  -3.9895254217902227e-04  -1.2355252221771021e-16  3.0874849912124191e-04  -2.4041019055217293e-05  8.8753839317767165e-06  0.0000000000000000e+00  -3.0874849912124191e-04  -2.4041019055217293e-05  -3.9895254217902227e-04  1.2355252221771021e-16  -6.8876758811547006e-06  0.0000000000000000e+00  1.0959584499302184e-02  5.4108439444485665e-03  3.7284106123096326e-09  0.0000000000000000e+00  -1.0959584499302184e-02  5.4108439444485665e-03  -2.8783336907928593e-06  -2.3244837541736851e-16  -9.5367002806631945e-06  -5.6676366463741267e-06  8.1273834068580036e-07  0.0000000000000000e+00  9.5367002806631945e-06  -5.6676366463741267e-06  -2.8783336907928593e-06  2.3244837541736851e-16  -2.1867968890450697e-03  5.4114751362680695e-05  0.0000000000000000e+00  -3.6451041253174299e-01  3.0403602582623757e-04  -2.1700984108655175e-17  0.0000000000000000e+00  3.6451041253174299e-01  3.0403602582623757e-04  -1.7990933776301713e-05  -6.3264266696802127e-18  0.0000000000000000e+00  4.9297317530200280e-18  8.0552847176399871e-05  0.0000000000000000e+00  0.0000000000000000e+00  4.9297317530200280e-18  -1.7990933776301713e-05  6.3264266696802127e-18  -1.8364057339599800e-07  0.0000000000000000e+00  9.1459036415985698e-05  1.2391319904790795e-04  4.8175722658124316e-17  0.0000000000000000e+00  -9.1459036415985698e-05  1.2391319904790795e-04  -1.8297241287474423e-07  4.9420717772575297e-17  -2.1599340154984659e-18  -1.8804131429045468e-18  5.4129782119932049e-08  0.0000000000000000e+00  2.1599340154984659e-18  -1.8804131429045468e-18  -1.8297241287474423e-07  -4.9420717772575297e-17  -4.3967909030104216e-06
1.5999999999999700e+01  3.7475820648483205e-04  0.0000000000000000e+00  -7.3367762467543951e-01  2.6703658453228238e-02  -1.4788263340033138e-07  0.0000000000000000e+00  7.3367762467543951e-01  2.6703658453228238e-02  -4.0130160271898498e-04  -1.0044949726626759e-16  2.9957012336579575e-04  -2.9228826227165527e-05  9.4426238551821424e-06  0.0000000000000000e+00  -2.9957012336579575e-04  -2.9228826227165527e-05  -4.0130160271898498e-04  1.0044949726626759e-16  -7.4600335066842365e-06  0.0000000000000000e+00  1.3510437700125104e-02  6.2075346218368362e-03  3.5622238220240123e-09  0.0000000000000000e+00  -1.3510437700125104e-02  6.2075346218368362e-03  -2.3528223070205383e-06  1.6685821999191106e-16  -1.1230776256667980e-05  -6.2436087933910936e-06  3.8442887404563872e-07  0.0000000000000000e+00  1.1230776256667980e-05  -6.2436087933910936e-06  -2.3528223070205383e-06  -1.6685821999191106e-16  -2.5683502879603652e-03  5.3924328842492957e-05  0.0000000000000000e+00  -3.6441557463114660e-01  4.3292095391617619e-04  -2.3606808239977350e-17  0.0000000000000000e+00  3.6441557463114660e-01  4.3292095391617619e-04  -1.8180637073201815e-05  1.5978559778564553e-17  2.6020852139652106e-17  7.1150767569361228e-19  8.0608867141696743e-05  0.0000000000000000e+00  -2.6020852139652106e-17  7.1150767569361228e-19  -1.8180637073201815e-05  -1.5978559778564553e-17  -2.2366252180416947e-07  0.0000000000000000e+00  1.1719065119614198e-04  1.5101727905243508e-04  7.1699560546759535e-18  0.0000000000000000e+00  -1.1719065119614198e-04  1.5101727905243508e-04  -2.2207653466662463e-07  -3.4713986469747459e-17  -3.6833227711353250e-17  -1.3467823861343375e-17  6.4829208270346928e-08  0.0000000000000000e+00  3.6833227711353250e-17  -1.3467823861343375e-17  -2.2207653466662463e-07  3.4713986469747459e-17  -5.6206078165732207e-06
1.6999999999999901e+01  3.6785540356368279e-04  0.0000000000000000e+00  -7.2042238401617920e-01  3.2553836957818494e-02  -1.4484492459048847e-07  0.0000000000000000e+00  7.2042238401617920e-01  3.2553836957818494e-02  -4.0308903052858067e-04  -2.2236435541652401e-17  2.8895258166146409e-04  -3.4854917806122297e-05  9.5932755818141786e-06  0.0000000000000000e+00  -2.8895258166146409e-04  -3.4854917806122297e-05  -4.0308903052858067e-04  2.2236435541652401e-17  -7.9577675645274253e-06  0.0000000000000000e+00  1.6275583000723265e-02  6.9923402479765608e-03  3.2961354453829387e-09  0.0000000000000000e+00  -1.6275583000723265e-02  6.9923402479765608e-03  -1.6119004052496048e-06  -3.1912895673590608e-17  -1.2889004251826408e-05  -6.7138851462733768e-06  -1.3561648709659766e-07  0.0000000000000000e+00  1.2889004251826408e-05  -6.7138851462733768e-06  -1.6119004052496048e-06  3.1912895673590608e-17  -2.9273385578840738e-03  5.3692704615643014e-05  0.0000000000000000e+00  -3.6429392778485731e-01  5.8977104495966718e-04  -3.5918432128318606e-17  0.0000000000000000e+00  3.6429392778485731e-01  5.8977104495966718e-04  -1.8410559760899784e-05  1.3819053247421715e-17  0.0000000000000000e+00  -2.2869889575866109e-18  8.0675839044985924e-05  0.0000000000000000e+00  0.0000000000000000e+00  -2.2869889575866109e-18  -1.8410559760899784e-05  -1.3819053247421715e-17  -2.7187161854791931e-07  0.0000000000000000e+00  1.5003391590701892e-04  1.8363309475265309e-04  5.8318094341366695e-18  0.0000000000000000e+00  -1.5003391590701892e-04  1.8363309475265309e-04  -2.6898604574613547e-07  -3.6478104107689157e-18  -1.7508171019746388e-17  -2.9019348772932330e-17  7.7456434271603300e-08  0.0000000000000000e+00  1.7508171019746388e-17  -2.9019348772932330e-17  -2.6898604574613547e-07  3.6478104107689157e-18  -7.1749753224648660e-06
1.8000000000000000e+01  3.6053929113834238e-04  0.0000000000000000e+00  -7.0466252965732368e-01  3.9077900431085444e-02  -1.4206066802770976e-07  0.0000000000000000e+00  7.0466252965732368e-01  3.9077900431085444e-02  -4.0412434490636726e-04  -3.1504315913809206e-17  2.7695132093520647e-04  -4.0811018106371409e-05  9.2562356250136588e-06  0.0000000000000000e+00  -2.7695132093520647e-04  -4.0811018106371409e-05  -4.0412434490636726e-04  3.1504315913809206e-17  -8.3800193765741107e-06  0.0000000000000000e+00  1.9191359290949429e-02  7.7397113045123544e-03  2.9057577392619063e-09  0.0000000000000000e+00  -1.9191359290949429e-02  7.7397113045123544e-03  -6.4314936715087136e-07  1.9167630684942194e-16  -1.4469778371462797e-05  -7.0523831704080134e-06  -7.3433399729152913e-07  0.0000000000000000e+00  1.4469778371462797e-05  -7.0523831704080134e-06  -6.4314936715087136e-07  -1.9167630684942194e-16  -3.2423449975612522e-03  5.3411320368747916e-05  0.0000000000000000e+00  -3.6413790455883599e-01  7.8034364595121132e-04  -3.8262595809844882e-17  0.0000000000000000e+00  3.6413790455883599e-01  7.8034364595121132e-04  -1.8688857223891170e-05  7.1673141819711269e-19  -2.6020852139652106e-17  -2.3886329112571270e-18  8.0755777825656161e-05  0.0000000000000000e+00  2.6020852139652106e-17  -2.3886329112571270e-18  -1.8688857223891170e-05  -7.1673141819711269e-19  -3.3013246033258752e-07  0.0000000000000000e+00  1.9210392959027146e-04  2.2301191225576546e-04  5.6433239238572739e-18  0.0000000000000000e+00  -1.9210392959027146e-04  2.2301191225576546e-04  -3.2544255301643115e-07  4.0590633960372065e-17  -1.4725667788016011e-17  -7.5597690542446305e-18  9.2403706223927867e-08  0.0000000000000000e+00  1.4725667788016011e-17  -7.5597690542446305e-18  -3.2544255301643115e-07  -4.0590633960372065e-17  -9.1538629624391619e-06
1.9000000000000199e+01  3.5285985668557287e-04  0.0000000000000000e+00  -6.8630114990714364e-01  4.6231164110637213e-02  -1.3946121771671812e-07  0.0000000000000000e+00  6.8630114990714364e-01  4.6231164110637213e-02  -4.0421313219400547e-04  1.0219790773794879e-17  2.6364889725879331e-04  -4.6972770827081577e-05  8.3780527432997536e-06  0.0000000000000000e+00  -2.6364889725879331e-04  -4.6972770827081577e-05  -4.0421313219400547e-04  -1.0219790773794879e-17  -8.7984588550874198e-06  0.0000000000000000e+00  2.2197838321819804e-02  8.4267228581613712e-03  2.8168951343805935e-09  0.0000000000000000e+00  -2.2197838321819804e-02  8.4267228581613712e-03  5.0082295268198516e-07  -1.5172450001712144e-16  -1.5981453838479582e-05  -7.2463908342510625e-06  -1.3426622315075902e-06  0.0000000000000000e+00  1.5981453838479582e-05  -7.2463908342510625e-06  5.0082295268198516e-07  1.5172450001712144e-16  -3.4960118446203644e-03  5.3069710687367547e-05  0.0000000000000000e+00  -3.6393758593168185e-01  1.0117230523928992e-03  -3.8415061740350656e-17  0.0000000000000000e+00  3.6393758593168185e-01  1.0117230523928992e-03  -1.9025426347239256e-05  9.9828897748019928e-18  0.0000000000000000e+00  -4.0149361699853836e-18  8.0851021273317813e-05  0.0000000000000000e+00  0.0000000000000000e+00  -4.0149361699853836e-18  -1.9025426347239256e-05  -9.9828897748019928e-18  -4.0064217993834462e-07  0.0000000000000000e+00  2.4627380786442345e-04  2.7071879921366273e-04  -1.1699179362806994e-17  0.0000000000000000e+00  -2.4627380786442345e-04  2.7071879921366273e-04  -3.9342434408215549e-07  2.6633763790891112e-17  -8.7922019924996375e-18  -4.1026040800262037e-17  1.0998828504217672e-07  0.0000000000000000e+00  8.7922019924996375e-18  -4.1026040800262037e-17  -3.9342434408215549e-07  -2.6633763790891112e-17  -1.1682570919735832e-05
2.0000000000000298e+01  3.4481120288645383e-04  0.0000000000000000e+00  -6.6528768578353026e-01  5.3949009741362838e-02  -1.3707704408251465e-07  0.0000000000000000e+00  6.6528768578353026e-01  5.3949009741362838e-02  -4.0318025722462929e-04  3.1805395181117789e-17  2.4912861717752560e-04  -5.3206665637702162e-05  6.9538398091145207e-06  0.0000000000000000e+00  -2.4912861717752560e-04  -5.3206665637702162e-05  -4.0318025722462929e-04  -3.1805395181117789e-17  -9.2067584361500867e-06  0.0000000000000000e+00  2.5246028044767409e-02  9.0321417481651033e-03  2.6737403583055489e-09  0.0000000000000000e+00  -2.5246028044767409e-02  9.0321417481651033e-03  1.9186386983438892e-06  -1.3631330479092685e-16  -1.7372529131347552e-05  -7.2904336302169860e-06  -1.9953853374326933e-06  0.0000000000000000e+00  1.7372529131347552e-05  -7.2904336302169860e-06  1.9186386983438892e-06  1.3631330479092685e-16  -3.6763227774501742e-03  5.2654994913654359e-05  0.0000000000000000e+00  -3.6367981461902349e-01  1.2926545510765935e-03  -4.6000241783012916e-17  0.0000000000000000e+00  3.6367981461902349e-01  1.2926545510765935e-03  -1.9432360034775552e-05  3.9028641183534735e-18  0.0000000000000000e+00  -5.2854855908668341e-18  8.0964311261857793e-05  0.0000000000000000e+00  0.0000000000000000e+00  -5.2854855908668341e-18  -1.9432360034775552e-05  -3.9028641183534735e-18  -4.8630308240489929e-07  0.0000000000000000e+00  3.1645999973007965e-04  3.2870883737357655e-04  6.6347247034204541e-18  0.0000000000000000e+00  -3.1645999973007965e-04  3.2870883737357655e-04  -4.7559078382349112e-07  -9.3640123895991980e-18  -3.9005867221060531e-17  9.4020657145227338e-18  1.3074436113221142e-07  0.0000000000000000e+00  3.9005867221060531e-17  9.4020657145227338e-18  -4.7559078382349112e-07  9.3640123895991980e-18  -1.4927934420359780e-05
2.1000000000000501e+01  3.3635222406199004e-04  0.0000000000000000e+00  -6.4161625446847204e-01  6.2148918689631696e-02  -1.3460720411505485e-07  0.0000000000000000e+00  6.4161625446847204e-01  6.2148918689631696e-02  -4.0080050977959434e-04  8.4596387137178507e-17  2.3350523228159864e-04  -5.9378530443568965e-05  4.9794978067507221e-06  0.0000000000000000e+00  -2.3350523228159864e-04  -5.9378530443568965e-05  -4.0080050977959434e-04  -8.4596387137178507e-17  -9.7522794430243173e-06  0.0000000000000000e+00  2.8283150772153248e-02  9.5379778853272017e-03  2.9268527362765100e-09  0.0000000000000000e+00  -2.8283150772153248e-02  9.5379778853272017e-03  3.5421403461499655e-06  1.1192352194576626e-16  -1.8650429494805653e-05  -7.1875839795873140e-06  -2.5830868155958581e-06  0.0000000000000000e+00  1.8650429494805653e-05  -7.1875839795873140e-06  3.5421403461499655e-06  -1.1192352194576626e-16  -3.7746259803662727e-03  5.2151203008353383e-05  0.0000000000000000e+00  -3.6334703168329258e-01  1.6339571538597946e-03  -5.9931816182978020e-17  0.0000000000000000e+00  3.6334703168329258e-01  1.6339571538597946e-03  -1.9924571280126806e-05  1.6729163079622976e-18  0.0000000000000000e+00  -1.9312351197398048e-18  8.1098939403580005e-05  0.0000000000000000e+00  0.0000000000000000e+00  -1.9312351197398048e-18  -1.9924571280126806e-05  -1.6729163079622976e-18  -5.9064670299163482e-07  0.0000000000000000e+00  4.0794272096681582e-04  3.9941608601451396e-04  6.7523746019438713e-18  0.0000000000000000e+00  -4.0794272096681582e-04  3.9941608601451396e-04  -5.7513108266519816e-07  1.3139531455245769e-17  5.0923620788928536e-17  -1.4890839212730600e-17  1.5522602689687637e-07  0.0000000000000000e+00  -5.0923620788928536e-17  -1.4890839212730600e-17  -5.7513108266519816e-07  -1.3139531455245769e-17  -1.9107282141050820e-05
2.2000000000000600e+01  3.2732747296467261e-04  0.0000000000000000e+00  -6.1532468669571472e-01  7.0732781628140173e-02  -1.3186190225618642e-07  0.0000000000000000e+00  6.1532468669571472e-01  7.0732781628140173e-02  -3.9688156035211136e-04  1.0658967925794781e-16  2.1690233574142570e-04  -6.5358522460339484e-05  2.5277029098294543e-06  0.0000000000000000e+00  -2.1690233574142570e-04  -6.5358522460339484e-05  -3.9688156035211136e-04  -1.0658967925794781e-16  -1.0499229538596340e-05  0.0000000000000000e+00  3.1264098445076036e-02  9.9290212143684949e-03  3.4218910131597594e-09  0.0000000000000000e+00  -3.1264098445076036e-02  9.9290212143684949e-03  5.4314213866620533e-06  2.0526553641781132e-16  -1.9783651698196056e-05  -6.9474597198274047e-06  -3.1028870669958671e-06  0.0000000000000000e+00  1.9783651698196056e-05  -6.9474597198274047e-06  5.4314213866620533e-06  -2.0526553641781132e-16  -3.7874241456980814e-03  5.1538638479922300e-05  0.0000000000000000e+00  -3.6291572568613584e-01  2.0490291699303579e-03  -6.3806991916666445e-17  0.0000000000000000e+00  3.6291572568613584e-01  2.0490291699303579e-03  -2.0520303643693492e-05  1.4865347477268019e-17  0.0000000000000000e+00  -3.3542504711270293e-18  8.1258728608887403e-05  0.0000000000000000e+00  0.0000000000000000e+00  -3.3542504711270293e-18  -2.0520303643693492e-05  -1.4865347477268019e-17  -7.1794985926363018e-07  0.0000000000000000e+00  5.2784856970303326e-04  4.8586059119079414e-04  -5.1061892300122900e-17  0.0000000000000000e+00  -5.2784856970303326e-04  4.8586059119079414e-04  -6.9582733935515005e-07  2.5231965872647655e-17  -5.7276367893335789e-17  1.7787691892340307e-17  1.8397296671038399e-07  0.0000000000000000e+00  5.7276367893335789e-17  1.7787691892340307e-17  -6.9582733935515005e-07  -2.5231965872647655e-17  -2.4500911088829935e-05
