# thinned to dt=0.05 from the every-step stream; the last 1 time units are kept whole (the death window)
#       time           min_lapse             min_chi           max_abs_K         min_lapse_x         min_lapse_y         min_lapse_z             min_phi             max_phi              min_Pi              max_Pi
   0.0000000    1.9389071244e-01    1.0000000000e-08    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2988671046e-01    9.2988671046e-01    0.0000000000e+00    0.0000000000e+00
   0.0500000    1.9394044894e-01    1.0000000000e-08    1.8346761950e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2972265707e-01    9.2972265707e-01   -4.8417148426e-06    4.8417148434e-06
   0.1000000    1.9398499910e-01    1.0000000000e-08    3.4723039836e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2957571127e-01    9.2957571127e-01   -9.6001368168e-06    9.6001368158e-06
   0.1500000    1.9402525644e-01    1.0000000000e-08    4.9481537561e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2944292405e-01    9.2944292405e-01   -1.4287378521e-05    1.4287378520e-05
   0.2000000    1.9406192260e-01    1.0000000000e-08    6.2834046275e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2932197899e-01    9.2932197899e-01   -1.8955417859e-05    1.8955417862e-05
   0.2500000    1.9409555393e-01    1.0000000000e-08    7.4917238795e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2921103858e-01    9.2921103858e-01   -2.3661022119e-05    2.3661022118e-05
   0.3000000    1.9412659509e-01    1.0000000000e-08    8.5903274631e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2910863348e-01    9.2910863348e-01   -2.8434191567e-05    2.8434191568e-05
   0.3500000    1.9415540334e-01    1.0000000000e-08    9.5955829014e-04    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2901358206e-01    9.2901358206e-01   -3.3285426533e-05    3.3285426532e-05
   0.4000000    1.9418226620e-01    1.0000000000e-08    1.0520000098e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2892493181e-01    9.2892493181e-01   -3.8195583158e-05    3.8195583155e-05
   0.4500000    1.9420741443e-01    1.0000000000e-08    1.1374906922e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2884191605e-01    9.2884191605e-01   -4.3148526173e-05    4.3148526174e-05
   0.5000000    1.9423103155e-01    1.0000000000e-08    1.2169299020e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2876392169e-01    9.2876392169e-01   -4.8137086089e-05    4.8137086092e-05
   0.5500000    1.9425326118e-01    1.0000000000e-08    1.2911131188e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2869046436e-01    9.2869046436e-01   -5.3165389851e-05    5.3165389848e-05
   0.6000000    1.9427421276e-01    1.0000000000e-08    1.3607424075e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2862116861e-01    9.2862116861e-01   -5.8240065213e-05    5.8240065214e-05
   0.6500000    1.9429396632e-01    1.0000000000e-08    1.4264243973e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2855575127e-01    9.2855575127e-01   -6.3368587738e-05    6.3368587740e-05
   0.7000000    1.9431257670e-01    1.0000000000e-08    1.4886880714e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2849400673e-01    9.2849400673e-01   -6.8551071406e-05    6.8551071407e-05
   0.7500000    1.9433007742e-01    1.0000000000e-08    1.5479917955e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2843579336e-01    9.2843579336e-01   -7.3789221755e-05    7.3789221753e-05
   0.8000000    1.9434648441e-01    1.0000000000e-08    1.6047271637e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2838102064e-01    9.2838102064e-01   -7.9079397046e-05    7.9079397048e-05
   0.8500000    1.9436179960e-01    1.0000000000e-08    1.6592393272e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2832963679e-01    9.2832963679e-01   -8.4425894085e-05    8.4425894085e-05
   0.9000000    1.9437601448e-01    1.0000000000e-08    1.7118212394e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2828161693e-01    9.2828161693e-01   -8.9824997093e-05    8.9824997089e-05
   0.9500000    1.9438911346e-01    1.0000000000e-08    1.7627248221e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2823695181e-01    9.2823695181e-01   -9.5277374496e-05    9.5277374491e-05
   1.0000000    1.9440107708e-01    1.0000000000e-08    1.8121678789e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2819563732e-01    9.2819563732e-01   -1.0078355950e-04    1.0078355950e-04
   1.0500000    1.9441188509e-01    1.0000000000e-08    1.8603378694e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2815766485e-01    9.2815766485e-01   -1.0634454448e-04    1.0634454448e-04
   1.1000000    1.9442151908e-01    1.0000000000e-08    1.9073934557e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2812301276e-01    9.2812301276e-01   -1.1195987814e-04    1.1195987814e-04
   1.1500000    1.9442996499e-01    1.0000000000e-08    1.9534714652e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2809163893e-01    9.2809163893e-01   -1.1763145250e-04    1.1763145250e-04
   1.2000000    1.9443721515e-01    1.0000000000e-08    1.9986884540e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2806347455e-01    9.2806347455e-01   -1.2336841631e-04    1.2336841630e-04
   1.2500000    1.9444327003e-01    1.0000000000e-08    2.0431438937e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2803841906e-01    9.2803841906e-01   -1.2917912758e-04    1.2917912758e-04
   1.3000000    1.9444813961e-01    1.0000000000e-08    2.0869188999e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2801633645e-01    9.2801633645e-01   -1.3505744891e-04    1.3505744892e-04
   1.3500000    1.9445184436e-01    1.0000000000e-08    2.1300812118e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2799705269e-01    9.2799705269e-01   -1.4101033582e-04    1.4101033582e-04
   1.4000000    1.9445441606e-01    1.0000000000e-08    2.1726947004e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2798035390e-01    9.2798035390e-01   -1.4704195719e-04    1.4704195719e-04
   1.4500000    1.9445589828e-01    1.0000000000e-08    2.2148031001e-03    0.0000000000e+00    0.0000000000e+00    0.0000000000e+00   -9.2796598552e-01    9.2796598552e-01   -1.5314300845e-04    1.5314300845e-04
